V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t77	0.025	0.001	0.003	0.045	0.028	0.104	0.012	0.023	0.03	0.018	0.25	0.012	0.01	0.184	0.019	0.025	0.008	0.002	0.049	0.024	0.005	0.041	0.015	0.009	0.016	0.004	0.009	0.009	0.013	0.007
t108	0.033	0.004	0.004	0.016	0.032	0.073	0.029	0.031	0.027	0.026	0.071	0.017	0.028	0.233	0.083	0.015	0.006	0.002	0.104	0.029	0.005	0.044	0.011	0.006	0.01	0.007	0.004	0.018	0.029	0.003
t148	0.054	0.002	0.002	0.025	0.027	0.084	0.009	0.099	0.035	0.023	0.163	0.01	0.011	0.238	0.028	0.005	0.004	0.002	0.07	0.018	0.002	0.006	0.015	0.008	0.026	0.003	0.006	0.006	0.011	0.008
t119	0.043	0.003	0.003	0.023	0.031	0.086	0.018	0.053	0.033	0.026	0.116	0.014	0.019	0.247	0.049	0.011	0.005	0.002	0.088	0.025	0.004	0.02	0.014	0.008	0.017	0.005	0.005	0.011	0.019	0.005
t154	0.077	0	0.001	0.003	0.008	0.018	0.002	0.6	0.015	0.013	0.015	0.002	0.005	0.13	0.02	0	0	0	0.048	0.003	0	0	0.005	0.002	0.025	0	0.001	0.001	0.002	0.004
t17	0.024	0.003	0.003	0.032	0.03	0.094	0.019	0.018	0.028	0.019	0.19	0.014	0.015	0.189	0.033	0.029	0.009	0.002	0.061	0.028	0.006	0.072	0.013	0.008	0.011	0.006	0.006	0.013	0.021	0.004
t147	0.04	0.001	0.002	0.044	0.022	0.093	0.005	0.068	0.033	0.016	0.31	0.008	0.006	0.183	0.01	0.007	0.004	0.001	0.039	0.015	0.002	0.005	0.017	0.009	0.03	0.002	0.009	0.004	0.006	0.011
t93	0.04	0	0.001	0.05	0.018	0.086	0.002	0.09	0.032	0.012	0.352	0.005	0.003	0.155	0.005	0.004	0.003	0.001	0.027	0.01	0.001	0.002	0.017	0.009	0.04	0.001	0.011	0.002	0.003	0.016
t28	0.053	0.003	0.003	0.016	0.029	0.072	0.017	0.082	0.032	0.028	0.083	0.013	0.021	0.26	0.063	0.006	0.004	0.002	0.102	0.022	0.003	0.01	0.013	0.007	0.018	0.004	0.004	0.01	0.018	0.005
t25	0.032	0.003	0.003	0.024	0.032	0.088	0.021	0.03	0.03	0.023	0.141	0.015	0.02	0.222	0.048	0.018	0.007	0.002	0.079	0.028	0.005	0.043	0.013	0.007	0.012	0.006	0.005	0.014	0.023	0.004
t153	0.057	0.004	0.003	0.007	0.025	0.049	0.021	0.099	0.025	0.029	0.037	0.012	0.029	0.252	0.117	0.003	0.002	0.002	0.13	0.019	0.002	0.006	0.009	0.005	0.013	0.004	0.002	0.012	0.022	0.003
t34	0.046	0.002	0.003	0.028	0.028	0.089	0.011	0.066	0.034	0.023	0.18	0.011	0.013	0.233	0.031	0.008	0.005	0.002	0.07	0.021	0.003	0.011	0.015	0.008	0.022	0.003	0.006	0.008	0.014	0.007
t5	0.025	0.007	0.004	0.007	0.027	0.05	0.045	0.018	0.019	0.025	0.034	0.017	0.042	0.196	0.149	0.014	0.005	0.002	0.117	0.028	0.005	0.069	0.007	0.004	0.005	0.008	0.002	0.025	0.043	0.001
t98	0.018	0.007	0.004	0.009	0.027	0.053	0.046	0.011	0.018	0.021	0.042	0.017	0.037	0.172	0.118	0.024	0.007	0.002	0.097	0.029	0.006	0.135	0.007	0.004	0.004	0.009	0.002	0.027	0.044	0.001
t193	0.014	0.003	0.003	0.028	0.027	0.08	0.024	0.007	0.021	0.016	0.149	0.014	0.016	0.147	0.033	0.051	0.011	0.002	0.052	0.029	0.009	0.184	0.01	0.006	0.006	0.008	0.005	0.016	0.026	0.003
t195	0.032	0.001	0.002	0.041	0.026	0.096	0.009	0.036	0.031	0.017	0.302	0.01	0.009	0.184	0.016	0.014	0.006	0.001	0.046	0.02	0.004	0.018	0.015	0.009	0.019	0.003	0.008	0.006	0.011	0.008
t189	0.041	0.001	0.002	0.038	0.026	0.096	0.008	0.062	0.034	0.019	0.239	0.01	0.009	0.21	0.018	0.009	0.005	0.001	0.053	0.019	0.003	0.009	0.017	0.009	0.025	0.003	0.008	0.006	0.01	0.009
