feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t77	0.721	-1.832	-1.678	0.34	0.595	1.622	0.107	0.766	0.581	0.334	2.009	-0.175	0.081	2.592	1.002	-0.146	-0.993	-2.13	1.562	0.42	-1.327	0.58	-0.236	-0.813	-0.189	-1.196	-1.18	-0.313	0.186	-1.297
t108	0.769	-1.439	-1.565	-0.123	0.596	1.442	0.422	0.815	0.486	0.447	1.479	-0.084	0.443	2.636	1.541	-0.363	-1.139	-2.07	1.811	0.451	-1.384	0.605	-0.41	-1.011	-0.424	-1.068	-1.59	-0.06	0.458	-1.679
t148	1.022	-1.719	-1.664	0.161	0.623	1.588	0.093	1.292	0.666	0.476	1.879	-0.169	0.201	2.728	1.228	-0.627	-1.232	-2.125	1.746	0.384	-1.556	-0.003	-0.202	-0.81	0.008	-1.305	-1.298	-0.364	0.196	-1.224
t119	0.94	-1.586	-1.613	0.006	0.616	1.515	0.248	1.139	0.594	0.484	1.643	-0.126	0.332	2.705	1.406	-0.564	-1.216	-2.096	1.806	0.412	-1.503	0.208	-0.293	-0.904	-0.168	-1.206	-1.448	-0.224	0.314	-1.427
t154	1.532	-1.76	-1.682	0.053	0.679	1.606	-0.067	2.226	0.869	0.695	1.753	-0.19	0.259	2.963	1.399	-1.366	-1.586	-2.133	1.991	0.308	-1.942	-1.071	-0.051	-0.714	0.48	-1.552	-1.319	-0.552	0.055	-0.915
t17	0.712	-1.619	-1.629	0.135	0.588	1.539	0.257	0.722	0.521	0.364	1.833	-0.137	0.239	2.592	1.23	-0.208	-1.04	-2.107	1.647	0.437	-1.328	0.665	-0.33	-0.91	-0.333	-1.126	-1.368	-0.195	0.333	-1.492
t147	0.991	-1.891	-1.716	0.377	0.621	1.67	-0.049	1.25	0.705	0.418	2.129	-0.211	0.034	2.703	0.974	-0.517	-1.158	-2.152	1.625	0.371	-1.521	0.007	-0.125	-0.721	0.106	-1.359	-1.108	-0.48	0.077	-1.056
t93	1.195	-2.174	-1.792	0.613	0.648	1.79	-0.316	1.651	0.859	0.454	2.381	-0.274	-0.164	2.786	0.726	-0.714	-1.229	-2.191	1.589	0.318	-1.664	-0.501	0.055	-0.555	0.472	-1.549	-0.865	-0.715	-0.165	-0.676
t28	0.854	-1.696	-1.651	0.176	0.606	1.573	0.163	0.99	0.596	0.412	1.863	-0.155	0.201	2.656	1.197	-0.387	-1.119	-2.117	1.684	0.411	-1.432	0.346	-0.257	-0.85	-0.156	-1.216	-1.31	-0.288	0.248	-1.343
t25	0.738	-1.468	-1.584	-0.051	0.59	1.468	0.381	0.757	0.486	0.413	1.61	-0.101	0.386	2.614	1.448	-0.303	-1.103	-2.082	1.752	0.449	-1.356	0.659	-0.397	-0.988	-0.419	-1.078	-1.531	-0.095	0.438	-1.641
t153	1.115	-1.581	-1.622	-0.033	0.633	1.522	0.191	1.45	0.66	0.554	1.645	-0.136	0.35	2.781	1.464	-0.818	-1.339	-2.102	1.882	0.385	-1.636	-0.153	-0.245	-0.872	-0.01	-1.292	-1.46	-0.291	0.276	-1.323
t34	1.021	-1.659	-1.65	0.099	0.621	1.563	0.136	1.284	0.649	0.486	1.826	-0.158	0.249	2.73	1.296	-0.639	-1.247	-2.118	1.773	0.389	-1.56	0.013	-0.228	-0.838	-0.03	-1.286	-1.355	-0.329	0.236	-1.281
t5	0.713	-1.043	-1.455	-0.543	0.584	1.268	0.752	0.674	0.354	0.508	1.015	0.005	0.778	2.629	2.018	-0.428	-1.208	-2.013	1.998	0.495	-1.364	0.84	-0.609	-1.217	-0.744	-0.9	-1.979	0.214	0.75	-2.101
t98	0.608	-1.274	-1.523	-0.238	0.575	1.376	0.58	0.503	0.383	0.403	1.368	-0.049	0.543	2.567	1.654	-0.185	-1.064	-2.05	1.804	0.486	-1.269	0.985	-0.523	-1.109	-0.669	-0.942	-1.72	0.082	0.605	-1.913
t193	0.479	-1.683	-1.643	0.276	0.565	1.567	0.266	0.307	0.452	0.246	1.961	-0.144	0.145	2.483	1.045	0.165	-0.854	-2.114	1.496	0.464	-1.147	1.122	-0.36	-0.911	-0.491	-1.041	-1.275	-0.165	0.339	-1.553
t195	0.793	-1.708	-1.67	0.25	0.595	1.595	0.133	0.868	0.581	0.361	2.018	-0.172	0.144	2.616	1.093	-0.275	-1.064	-2.13	1.606	0.413	-1.38	0.466	-0.257	-0.835	-0.184	-1.209	-1.254	-0.315	0.246	-1.332
t189	0.933	-1.773	-1.67	0.228	0.616	1.603	0.088	1.142	0.645	0.433	1.915	-0.172	0.156	2.689	1.146	-0.474	-1.158	-2.127	1.688	0.394	-1.488	0.162	-0.205	-0.804	-0.04	-1.277	-1.25	-0.356	0.18	-1.234
t50	1.109	-1.752	-1.682	0.19	0.631	1.611	0.028	1.448	0.71	0.499	1.953	-0.185	0.171	2.762	1.198	-0.735	-1.281	-2.135	1.756	0.366	-1.62	-0.196	-0.159	-0.772	0.115	-1.365	-1.262	-0.429	0.149	-1.129
t137	0.877	-1.051	-1.452	-0.602	0.604	1.264	0.721	0.977	0.415	0.589	0.924	0.005	0.816	2.709	2.107	-0.673	-1.327	-2.01	2.094	0.474	-1.488	0.503	-0.567	-1.199	-0.603	-0.97	-2.006	0.175	0.712	-2.024
t109	0.362	-1.319	-1.528	-0.13	0.55	1.39	0.617	0.066	0.3	0.29	1.465	-0.049	0.473	2.454	1.509	0.196	-0.881	-2.052	1.664	0.518	-1.082	1.478	-0.57	-1.129	-0.859	-0.842	-1.657	0.142	0.629	-2.01
t141	0.739	-1.322	-1.527	-0.255	0.592	1.386	0.532	0.753	0.441	0.465	1.315	-0.053	0.548	2.631	1.694	-0.375	-1.151	-2.05	1.871	0.467	-1.37	0.704	-0.475	-1.078	-0.534	-1.009	-1.714	0.037	0.549	-1.816
t97	1.202	-1.463	-1.59	-0.191	0.64	1.469	0.265	1.597	0.66	0.619	1.471	-0.111	0.469	2.827	1.652	-0.987	-1.435	-2.085	1.991	0.384	-1.708	-0.295	-0.278	-0.919	-0.017	-1.288	-1.589	-0.241	0.34	-1.398
