feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t17	-0.82	0.205	-0.569	-1.132	-0.971	0.313	0.391	-0.414	1.784	0.403	-1.509	0.122	-0.27	-0.552	0.815	-0.321	-0.579	-1.123	-0.986	1.511	1.42	-0.387	0.048	1.216	1.472	-1.948	0.702	0.259	0.52	0.395
t61	-0.944	0.246	-0.419	-1.175	-0.888	0.631	0.584	-0.423	1.713	0.241	-1.269	0.161	-0.065	-0.35	0.758	-0.911	-0.392	-1.157	-1.003	1.532	1.545	-0.504	0.023	1.004	1.188	-1.901	0.583	0.334	0.606	0.248
t141	-0.684	0.211	-0.388	-1.026	-1.037	0.129	0.254	-0.553	1.802	0.352	-1.679	0.117	-0.418	-0.727	0.856	-0.175	-0.6	-1.184	-0.928	1.517	1.207	-0.041	0.072	1.081	1.674	-2.061	0.738	0.389	0.591	0.507
t168	-1.097	0.304	-0.893	-1.518	-0.552	0.838	0.639	-0.195	1.378	-0.178	-0.973	0.227	0.125	0.08	0.604	-1.107	0.025	-1.022	-1.111	1.453	1.702	-0.959	0.185	1.495	0.917	-1.575	0.461	0.069	0.379	0.291
t20	-0.958	0.217	-0.049	-1.075	-0.96	0.778	0.719	-0.518	1.756	0.348	-1.212	0.149	0.098	-0.345	0.754	-1.068	-0.299	-1.315	-0.999	1.597	1.248	-0.498	-0.058	1.064	0.897	-2.025	0.534	0.436	0.677	0.104
t107	-0.847	0.208	-0.195	-1.016	-1.047	0.488	0.527	-0.541	1.845	0.425	-1.435	0.127	-0.159	-0.561	0.825	-0.708	-0.537	-1.241	-0.955	1.569	1.35	-0.273	-0.039	0.917	1.299	-2.068	0.646	0.451	0.692	0.251
t13	-0.828	0.135	0.216	-0.809	-1.256	0.547	0.636	-0.667	2.033	0.779	-1.481	0.078	-0.08	-0.718	0.87	-0.734	-0.634	-1.403	-0.927	1.656	1.129	-0.188	-0.185	0.873	1.085	-2.294	0.679	0.583	0.807	0.093
t79	-0.593	0.141	0.057	-0.735	-1.337	0.019	0.295	-0.705	2.126	0.828	-1.895	0.049	-0.478	-1.049	0.994	0.06	-0.994	-1.334	-0.861	1.603	0.96	0.177	-0.114	0.827	1.784	-2.337	0.821	0.564	0.743	0.376
t25	-0.921	0.146	0.255	-0.888	-1.162	0.769	0.771	-0.635	1.923	0.66	-1.288	0.102	0.118	-0.518	0.8	-1.01	-0.392	-1.438	-0.968	1.668	1.07	-0.39	-0.175	1.043	0.756	-2.233	0.59	0.561	0.781	-0.001
t45	-0.692	0.087	0.714	-0.484	-1.562	0.398	0.596	-0.92	2.309	1.101	-1.717	0.026	-0.235	-1.097	0.99	-0.695	-0.923	-1.549	-0.82	1.737	0.992	0.282	-0.327	0.368	1.26	-2.614	0.778	0.883	1.056	0.049
t123	-0.859	0.138	0.11	-0.889	-1.179	0.61	0.632	-0.647	1.907	0.631	-1.384	0.095	-0.029	-0.609	0.801	-0.862	-0.398	-1.384	-0.951	1.643	1.166	-0.246	-0.127	1.047	0.917	-2.242	0.655	0.551	0.778	0.122
t130	-0.864	0.227	-0.429	-1.093	-0.987	0.452	0.475	-0.471	1.802	0.352	-1.423	0.138	-0.218	-0.524	0.81	-0.688	-0.549	-1.142	-0.967	1.532	1.562	-0.332	0.012	0.901	1.394	-1.978	0.665	0.38	0.639	0.319
t157	-0.9	0.205	0.062	-0.965	-1.071	0.663	0.67	-0.586	1.88	0.493	-1.341	0.128	-0.011	-0.511	0.815	-0.942	-0.499	-1.334	-0.958	1.614	1.254	-0.336	-0.101	0.845	1.071	-2.119	0.597	0.518	0.733	0.12
t43	-0.782	0.103	0.414	-0.646	-1.428	0.485	0.632	-0.774	2.2	0.992	-1.587	0.047	-0.158	-0.911	0.934	-0.726	-0.821	-1.451	-0.877	1.698	1.157	0	-0.273	0.592	1.165	-2.45	0.744	0.727	0.938	0.05
t194	-0.953	0.272	-0.379	-1.216	-0.823	0.651	0.613	-0.394	1.683	0.186	-1.257	0.175	-0.013	-0.285	0.762	-0.836	-0.411	-1.178	-1.016	1.525	1.398	-0.588	0.038	1.071	1.209	-1.846	0.541	0.294	0.535	0.238
t14	-1.055	0.202	-0.273	-1.156	-0.923	0.888	0.768	-0.441	1.706	0.345	-1.076	0.154	0.157	-0.233	0.693	-1.238	-0.185	-1.235	-1.035	1.587	1.547	-0.7	-0.042	1.149	0.699	-1.955	0.55	0.377	0.643	0.075
t40	-1.39	0.237	-0.408	-1.43	-0.649	1.557	1.149	-0.27	1.426	0.031	-0.474	0.225	0.655	0.35	0.482	-2.238	0.403	-1.206	-1.159	1.591	1.901	-1.308	-0.027	1.376	-0.127	-1.717	0.33	0.259	0.616	-0.193
t8	-0.655	0.156	-0.2	-0.873	-1.216	0.096	0.289	-0.619	1.981	0.646	-1.767	0.074	-0.437	-0.893	0.918	-0.096	-0.783	-1.25	-0.9	1.567	1.153	0.044	-0.04	0.985	1.667	-2.217	0.792	0.468	0.689	0.417
t28	-1.22	0.332	-1.308	-1.749	-0.353	0.976	0.669	-0.022	1.182	-0.41	-0.766	0.264	0.219	0.35	0.5	-1.279	0.266	-0.883	-1.183	1.396	1.993	-1.281	0.286	1.754	0.747	-1.354	0.412	-0.114	0.246	0.322
t155	-0.881	0.171	0.202	-0.886	-1.156	0.657	0.704	-0.618	1.964	0.655	-1.384	0.103	0.013	-0.583	0.846	-0.861	-0.569	-1.397	-0.95	1.645	1.115	-0.317	-0.164	0.893	1.025	-2.204	0.609	0.541	0.765	0.059
t55	-0.78	0.181	-0.268	-0.986	-1.096	0.337	0.418	-0.558	1.862	0.488	-1.542	0.107	-0.268	-0.669	0.836	-0.485	-0.563	-1.226	-0.943	1.561	1.321	-0.169	-0.019	1.02	1.393	-2.111	0.711	0.433	0.673	0.338
t48	-0.945	0.203	-0.154	-1.05	-1.012	0.708	0.661	-0.527	1.796	0.403	-1.255	0.139	0.003	-0.422	0.764	-1.046	-0.359	-1.261	-0.983	1.591	1.443	-0.436	-0.056	0.953	0.973	-2.049	0.597	0.46	0.707	0.148
t83	-1.054	0.197	-0.198	-1.118	-0.961	0.885	0.795	-0.441	1.777	0.449	-1.108	0.144	0.157	-0.275	0.723	-1.194	-0.31	-1.255	-1.029	1.598	1.531	-0.7	-0.084	1.076	0.751	-1.981	0.556	0.376	0.651	0.037
t35	-1.009	0.214	0.009	-1.007	-1.041	0.862	0.789	-0.547	1.865	0.46	-1.175	0.144	0.09	-0.392	0.776	-1.331	-0.43	-1.293	-0.976	1.619	1.553	-0.469	-0.13	0.685	0.9	-2.073	0.558	0.529	0.793	0.022
t112	-0.765	0.253	-0.608	-1.167	-0.903	0.204	0.313	-0.399	1.753	0.27	-1.592	0.14	-0.352	-0.563	0.848	-0.16	-0.667	-1.096	-0.973	1.477	1.328	-0.314	0.1	1.145	1.733	-1.885	0.682	0.235	0.473	0.484
t23	-1.1	0.242	-0.379	-1.236	-0.836	0.938	0.795	-0.368	1.673	0.247	-1.023	0.176	0.174	-0.142	0.69	-1.319	-0.232	-1.178	-1.051	1.558	1.681	-0.791	-0.024	1.055	0.793	-1.851	0.508	0.313	0.612	0.071
t93	-1.067	0.143	0.297	-0.961	-1.087	1.088	0.963	-0.598	1.83	0.59	-1.021	0.123	0.361	-0.292	0.706	-1.492	-0.117	-1.467	-1.016	1.692	1.186	-0.629	-0.196	1.138	0.308	-2.185	0.502	0.549	0.799	-0.152
t21	-0.967	0.213	-0.251	-1.096	-0.976	0.696	0.663	-0.462	1.8	0.416	-1.255	0.141	-0.003	-0.392	0.77	-0.967	-0.441	-1.222	-0.998	1.572	1.508	-0.524	-0.051	0.972	1.052	-1.987	0.597	0.384	0.649	0.152
t105	-1.087	0.255	-0.463	-1.292	-0.772	0.925	0.753	-0.359	1.579	0.106	-1.002	0.191	0.17	-0.09	0.659	-1.321	-0.095	-1.159	-1.059	1.54	1.64	-0.787	0.035	1.172	0.768	-1.807	0.49	0.292	0.58	0.13
t182	-0.886	0.265	-0.616	-1.246	-0.82	0.468	0.454	-0.376	1.645	0.129	-1.357	0.169	-0.172	-0.36	0.763	-0.626	-0.403	-1.096	-1.008	1.487	1.49	-0.478	0.104	1.155	1.393	-1.826	0.604	0.248	0.51	0.383
t37	-0.976	0.139	0.63	-0.749	-1.273	0.973	0.938	-0.752	2.043	0.79	-1.204	0.097	0.23	-0.55	0.815	-1.442	-0.433	-1.543	-0.936	1.736	1.133	-0.316	-0.292	0.648	0.564	-2.365	0.561	0.749	0.955	-0.176
t15	-0.918	0.242	-0.491	-1.176	-0.9	0.539	0.536	-0.401	1.74	0.29	-1.336	0.153	-0.122	-0.394	0.781	-0.71	-0.486	-1.133	-1.002	1.522	1.525	-0.517	0.032	1.053	1.294	-1.89	0.618	0.299	0.558	0.287
t90	-1.051	0.235	-0.312	-1.165	-0.903	0.867	0.739	-0.438	1.716	0.277	-1.094	0.167	0.089	-0.25	0.711	-1.325	-0.271	-1.189	-1.018	1.567	1.711	-0.618	-0.032	0.901	0.874	-1.924	0.547	0.394	0.68	0.109
t177	-1.146	0.171	0.139	-1.035	-1.026	1.19	1.01	-0.53	1.803	0.514	-0.917	0.144	0.382	-0.195	0.683	-1.729	-0.123	-1.381	-1.031	1.67	1.507	-0.737	-0.187	0.965	0.311	-2.093	0.481	0.517	0.81	-0.175
t127	-0.658	0.142	-0.077	-0.775	-1.321	0.12	0.328	-0.677	2.095	0.774	-1.788	0.059	-0.46	-0.986	0.955	-0.228	-0.906	-1.268	-0.87	1.595	1.273	0.136	-0.113	0.711	1.692	-2.304	0.817	0.572	0.805	0.352
t104	-0.857	0.27	-1.002	-1.363	-0.74	0.301	0.301	-0.275	1.556	0.029	-1.413	0.173	-0.304	-0.347	0.741	-0.356	-0.382	-0.965	-1.029	1.425	1.635	-0.521	0.205	1.367	1.569	-1.712	0.657	0.104	0.389	0.544
t192	-0.891	0.131	0.228	-0.813	-1.258	0.69	0.704	-0.697	1.996	0.73	-1.354	0.088	-0.009	-0.651	0.82	-1.063	-0.474	-1.399	-0.931	1.674	1.306	-0.221	-0.19	0.783	0.86	-2.306	0.668	0.656	0.874	0.042
t68	-1.412	0.265	-0.684	-1.58	-0.505	1.543	1.097	-0.169	1.283	-0.163	-0.419	0.25	0.655	0.483	0.433	-2.171	0.534	-1.119	-1.196	1.541	1.958	-1.446	0.071	1.595	-0.113	-1.57	0.306	0.129	0.494	-0.104
t26	-1.094	0.27	-0.429	-1.302	-0.751	0.911	0.782	-0.313	1.624	0.171	-1.035	0.19	0.187	-0.082	0.693	-1.17	-0.255	-1.168	-1.068	1.535	1.555	-0.872	0.016	1.173	0.875	-1.769	0.476	0.23	0.512	0.105
t66	-1.005	0.217	-0.196	-1.135	-0.92	0.819	0.732	-0.462	1.718	0.323	-1.149	0.155	0.119	-0.278	0.724	-1.12	-0.251	-1.262	-1.02	1.583	1.396	-0.611	-0.038	1.122	0.835	-1.966	0.538	0.383	0.639	0.106
t33	-1.108	0.265	-0.578	-1.351	-0.721	0.916	0.748	-0.296	1.555	0.086	-0.989	0.196	0.172	-0.041	0.652	-1.243	-0.121	-1.119	-1.078	1.52	1.683	-0.887	0.058	1.247	0.808	-1.738	0.488	0.214	0.51	0.148
t140	-0.548	0.069	0.621	-0.472	-1.585	0.053	0.412	-0.881	2.358	1.229	-1.99	-0.006	-0.401	-1.258	1.066	0.105	-1.156	-1.552	-0.816	1.708	0.597	0.322	-0.282	0.73	1.603	-2.613	0.858	0.75	0.871	0.201
t196	-0.848	0.166	-0.085	-0.893	-1.196	0.497	0.554	-0.606	1.984	0.648	-1.466	0.097	-0.195	-0.694	0.853	-0.814	-0.653	-1.261	-0.926	1.607	1.515	-0.178	-0.122	0.697	1.258	-2.193	0.71	0.546	0.803	0.19
t147	-0.893	0.07	0.814	-0.526	-1.534	0.805	0.889	-0.861	2.301	1.182	-1.409	0.036	0.08	-0.861	0.916	-1.225	-0.757	-1.591	-0.876	1.785	1.159	-0.085	-0.415	0.404	0.727	-2.583	0.69	0.876	1.085	-0.208
t89	-1.17	0.245	-0.644	-1.394	-0.7	1.018	0.814	-0.25	1.52	0.11	-0.89	0.195	0.269	0.049	0.611	-1.321	-0.011	-1.114	-1.11	1.527	1.717	-1.055	0.053	1.429	0.594	-1.711	0.474	0.167	0.476	0.094
t200	-0.414	0.089	0.714	-0.368	-1.665	-0.191	0.269	-0.96	2.467	1.262	-2.224	-0.018	-0.612	-1.477	1.166	0.382	-1.433	-1.554	-0.754	1.698	0.5	0.625	-0.289	0.435	2.042	-2.685	0.908	0.831	0.928	0.305
t34	-0.935	0.214	-0.361	-1.163	-0.907	0.63	0.597	-0.43	1.702	0.31	-1.271	0.147	-0.011	-0.347	0.743	-0.793	-0.316	-1.213	-1.018	1.549	1.352	-0.552	0.015	1.26	1.046	-1.938	0.587	0.306	0.563	0.229
t189	-0.922	0.084	0.751	-0.636	-1.409	0.883	0.916	-0.811	2.153	1.012	-1.309	0.058	0.192	-0.698	0.854	-1.239	-0.524	-1.603	-0.918	1.77	0.99	-0.237	-0.35	0.727	0.546	-2.493	0.625	0.793	0.986	-0.198
t62	-0.663	0.234	-0.513	-1.026	-1.052	0.008	0.204	-0.497	1.895	0.416	-1.785	0.112	-0.537	-0.802	0.927	0.028	-0.895	-1.106	-0.914	1.49	1.344	-0.037	0.059	0.879	2.007	-2.014	0.771	0.348	0.572	0.54
t148	-1.241	0.263	-0.651	-1.435	-0.652	1.179	0.891	-0.247	1.462	-0.003	-0.75	0.217	0.35	0.158	0.566	-1.685	0.127	-1.097	-1.12	1.529	1.903	-1.098	0.053	1.303	0.446	-1.676	0.425	0.2	0.538	0.04
t65	-0.839	0.121	0.266	-0.804	-1.26	0.593	0.665	-0.683	2.01	0.786	-1.442	0.076	-0.024	-0.692	0.847	-0.774	-0.537	-1.438	-0.935	1.671	1.053	-0.219	-0.188	0.984	0.941	-2.316	0.67	0.594	0.805	0.068
t183	-0.723	0.135	0.21	-0.781	-1.274	0.339	0.5	-0.703	2.035	0.772	-1.641	0.068	-0.207	-0.833	0.904	-0.373	-0.7	-1.413	-0.905	1.642	0.918	-0.049	-0.139	0.975	1.286	-2.321	0.727	0.581	0.751	0.214
t199	-0.701	0.167	0.264	-0.743	-1.294	0.298	0.488	-0.723	2.105	0.768	-1.703	0.074	-0.278	-0.896	0.959	-0.391	-0.886	-1.395	-0.875	1.636	0.993	0.051	-0.161	0.66	1.515	-2.322	0.725	0.635	0.804	0.218
t46	-0.765	0.238	-0.503	-1.116	-0.954	0.228	0.337	-0.446	1.788	0.326	-1.59	0.132	-0.338	-0.598	0.851	-0.228	-0.663	-1.133	-0.962	1.498	1.318	-0.264	0.068	1.086	1.674	-1.944	0.691	0.293	0.525	0.448
t115	-1.329	0.386	-1.337	-1.856	-0.218	1.189	0.793	0.038	1.088	-0.596	-0.58	0.305	0.362	0.558	0.453	-1.621	0.376	-0.856	-1.213	1.383	2.124	-1.469	0.307	1.656	0.613	-1.228	0.317	-0.134	0.226	0.25
t63	-1.126	0.169	0.064	-1.053	-1.015	1.122	0.96	-0.516	1.788	0.503	-0.955	0.142	0.339	-0.211	0.683	-1.6	-0.133	-1.359	-1.033	1.657	1.492	-0.734	-0.161	1.039	0.37	-2.076	0.502	0.487	0.769	-0.126
t42	-0.707	0.116	0.197	-0.713	-1.367	0.265	0.471	-0.714	2.149	0.932	-1.72	0.047	-0.299	-0.953	0.947	-0.307	-0.888	-1.386	-0.882	1.648	1.08	0.023	-0.184	0.791	1.422	-2.374	0.792	0.606	0.795	0.215
t146	-0.87	0.246	-0.571	-1.185	-0.891	0.448	0.445	-0.422	1.696	0.2	-1.385	0.156	-0.205	-0.432	0.776	-0.655	-0.429	-1.104	-0.989	1.504	1.535	-0.402	0.077	1.067	1.384	-1.891	0.637	0.313	0.571	0.373
t151	-0.599	0.163	0.144	-0.712	-1.337	0.074	0.313	-0.754	2.122	0.752	-1.865	0.063	-0.482	-1.05	0.992	-0.171	-0.97	-1.342	-0.841	1.609	1.051	0.281	-0.12	0.588	1.797	-2.355	0.798	0.646	0.827	0.365
t80	-1.102	0.268	-0.71	-1.408	-0.67	0.883	0.694	-0.269	1.478	-0.005	-0.978	0.204	0.149	-0.005	0.62	-1.206	-0.017	-1.083	-1.091	1.498	1.708	-0.898	0.112	1.38	0.798	-1.694	0.492	0.167	0.467	0.213
t109	-0.853	0.281	-1.118	-1.385	-0.728	0.256	0.256	-0.253	1.553	-0.006	-1.433	0.177	-0.369	-0.362	0.746	-0.349	-0.425	-0.909	-1.024	1.405	1.777	-0.495	0.224	1.283	1.682	-1.681	0.674	0.088	0.394	0.587
t19	-0.406	0.134	0.164	-0.571	-1.493	-0.353	0.09	-0.799	2.312	1.015	-2.245	0.011	-0.772	-1.391	1.13	0.587	-1.401	-1.347	-0.784	1.599	0.802	0.547	-0.138	0.577	2.327	-2.468	0.936	0.632	0.778	0.517
t7	-0.791	0.168	0.067	-0.863	-1.196	0.434	0.541	-0.637	1.988	0.659	-1.541	0.092	-0.178	-0.724	0.881	-0.588	-0.679	-1.339	-0.922	1.618	1.163	-0.148	-0.122	0.847	1.296	-2.222	0.689	0.545	0.755	0.197
t101	-0.858	0.172	0.011	-0.923	-1.141	0.555	0.605	-0.593	1.932	0.609	-1.427	0.104	-0.092	-0.614	0.835	-0.77	-0.568	-1.323	-0.948	1.614	1.268	-0.27	-0.114	0.903	1.141	-2.171	0.656	0.504	0.738	0.157
