V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t17	0.011	0.021	0.012	0.008	0.005	0.013	0.019	0.011	0.152	0.044	0.002	0.019	0.009	0.006	0.052	0.042	0.006	0.006	0.008	0.084	0.052	0.022	0.019	0.06	0.178	0.002	0.048	0.025	0.031	0.035
t61	0.009	0.03	0.008	0.005	0.011	0.029	0.029	0.016	0.104	0.019	0.005	0.026	0.015	0.015	0.047	0.013	0.013	0.009	0.008	0.088	0.126	0.015	0.027	0.054	0.138	0.004	0.04	0.025	0.034	0.038
t141	0.013	0.024	0.013	0.008	0.006	0.014	0.018	0.01	0.125	0.029	0.003	0.022	0.009	0.007	0.05	0.031	0.01	0.006	0.009	0.089	0.056	0.032	0.024	0.064	0.163	0.002	0.05	0.032	0.036	0.046
t168	0.002	0.02	0	0	0.029	0.071	0.027	0.026	0.01	0.001	0.017	0.019	0.026	0.084	0.01	0.001	0.06	0.009	0.002	0.031	0.258	0.001	0.027	0.211	0.01	0.011	0.01	0.004	0.007	0.017
t20	0.008	0.029	0.031	0.007	0.011	0.074	0.062	0.014	0.106	0.025	0.009	0.027	0.039	0.023	0.043	0.005	0.025	0.005	0.008	0.115	0.044	0.01	0.021	0.1	0.031	0.003	0.03	0.033	0.04	0.02
t107	0.011	0.025	0.008	0.006	0.007	0.015	0.019	0.012	0.12	0.024	0.003	0.022	0.009	0.008	0.05	0.027	0.007	0.007	0.008	0.079	0.081	0.021	0.023	0.047	0.217	0.003	0.043	0.025	0.032	0.04
t13	0.006	0.011	0.145	0.016	0.001	0.025	0.036	0.003	0.247	0.111	0.002	0.011	0.013	0.002	0.04	0.004	0.003	0.001	0.006	0.095	0.014	0.024	0.005	0.009	0.022	0	0.026	0.055	0.06	0.006
t79	0.012	0.018	0.014	0.009	0.004	0.009	0.015	0.008	0.164	0.048	0.001	0.016	0.006	0.004	0.052	0.054	0.004	0.005	0.007	0.077	0.033	0.028	0.015	0.041	0.221	0.001	0.045	0.026	0.031	0.032
t25	0.007	0.023	0.053	0.009	0.007	0.075	0.068	0.01	0.129	0.041	0.008	0.023	0.041	0.017	0.041	0.005	0.021	0.003	0.007	0.121	0.027	0.009	0.015	0.097	0.017	0.002	0.029	0.037	0.044	0.014
t45	0.009	0.006	0.114	0.019	0	0.003	0.007	0.001	0.268	0.117	0	0.005	0.002	0	0.037	0.018	0.001	0.001	0.005	0.054	0.005	0.09	0.003	0.002	0.1	0	0.027	0.05	0.046	0.008
t123	0.008	0.019	0.063	0.012	0.004	0.052	0.049	0.007	0.16	0.059	0.005	0.02	0.026	0.008	0.041	0.004	0.018	0.003	0.008	0.124	0.039	0.021	0.013	0.049	0.018	0.001	0.037	0.054	0.064	0.014
t130	0.009	0.026	0.007	0.006	0.008	0.022	0.023	0.014	0.116	0.023	0.004	0.023	0.011	0.01	0.046	0.013	0.008	0.008	0.008	0.079	0.16	0.016	0.022	0.033	0.167	0.003	0.041	0.025	0.035	0.035
t157	0.006	0.027	0.022	0.007	0.009	0.084	0.063	0.013	0.112	0.026	0.01	0.026	0.034	0.022	0.039	0.002	0.021	0.006	0.007	0.109	0.122	0.009	0.019	0.043	0.027	0.003	0.031	0.036	0.047	0.017
t43	0.009	0.015	0.047	0.014	0.002	0.018	0.027	0.005	0.248	0.09	0.002	0.014	0.009	0.003	0.049	0.009	0.003	0.003	0.008	0.096	0.044	0.031	0.009	0.012	0.07	0.001	0.04	0.05	0.059	0.014
t194	0.007	0.034	0.005	0.003	0.018	0.046	0.036	0.023	0.069	0.011	0.008	0.029	0.022	0.03	0.039	0.008	0.019	0.01	0.007	0.079	0.165	0.006	0.031	0.084	0.094	0.007	0.031	0.018	0.025	0.035
t14	0.002	0.014	0.026	0.004	0.006	0.242	0.111	0.008	0.057	0.021	0.02	0.016	0.074	0.031	0.016	0	0.041	0.002	0.004	0.083	0.086	0.002	0.008	0.052	0.001	0.002	0.013	0.023	0.033	0.004
t40	0.002	0.017	0.005	0.002	0.011	0.189	0.075	0.014	0.031	0.008	0.023	0.018	0.057	0.053	0.014	0	0.054	0.004	0.003	0.06	0.201	0.001	0.013	0.089	0.002	0.004	0.012	0.012	0.02	0.007
t8	0.009	0.026	0.011	0.007	0.009	0.036	0.034	0.015	0.116	0.029	0.006	0.025	0.019	0.015	0.045	0.011	0.018	0.007	0.008	0.1	0.115	0.014	0.024	0.088	0.067	0.003	0.044	0.029	0.039	0.032
t28	0.001	0.018	0.001	0	0.027	0.088	0.032	0.024	0.009	0.001	0.019	0.017	0.034	0.092	0.009	0.001	0.069	0.007	0.002	0.031	0.157	0	0.023	0.296	0.005	0.009	0.008	0.003	0.006	0.013
