V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.036	-0.011	0.023	0.034	-0.044	-0.085	-0.049	-0.029	0.034	0.041	-0.079	-0.015	-0.064	-0.08	0.022	0.112	-0.079	-0.013	0.011	-0.003	-0.052	0.075	-0.011	-0.037	0.093	-0.04	0.022	0.013	0.004	0.023	-0.05
2	-0.011	0.014	-0.055	-0.032	0.043	0.026	0.009	0.032	-0.028	-0.043	0.036	0.014	0.019	0.05	-0.009	-0.021	0.042	0.027	-0.004	-0.005	0.044	-0.039	0.024	0.037	-0.008	0.045	-0.006	-0.022	-0.016	0.014	-0.013
3	0.023	-0.055	0.232	0.119	-0.158	-0.053	-0.004	-0.122	0.101	0.16	-0.105	-0.05	-0.038	-0.165	0.024	0.013	-0.131	-0.113	0.012	0.022	-0.161	0.119	-0.1	-0.142	-0.029	-0.168	0.008	0.087	0.065	-0.079	0.09
4	0.034	-0.032	0.119	0.076	-0.101	-0.079	-0.034	-0.075	0.068	0.1	-0.099	-0.033	-0.06	-0.128	0.026	0.078	-0.112	-0.059	0.013	0.008	-0.104	0.103	-0.053	-0.09	0.048	-0.103	0.018	0.048	0.033	-0.021	0.009
5	-0.044	0.043	-0.158	-0.101	0.134	0.103	0.043	0.099	-0.091	-0.133	0.13	0.043	0.078	0.169	-0.033	-0.101	0.147	0.078	-0.016	-0.011	0.137	-0.135	0.071	0.119	-0.061	0.136	-0.024	-0.064	-0.044	0.029	-0.014
6	-0.085	0.026	-0.053	-0.079	0.103	0.197	0.113	0.068	-0.08	-0.096	0.186	0.035	0.15	0.188	-0.052	-0.261	0.187	0.029	-0.026	0.008	0.119	-0.174	0.027	0.089	-0.217	0.094	-0.051	-0.031	-0.01	-0.053	0.116
7	-0.049	0.009	-0.004	-0.034	0.043	0.113	0.069	0.027	-0.036	-0.038	0.1	0.015	0.087	0.094	-0.028	-0.156	0.097	0.004	-0.014	0.008	0.053	-0.091	0.004	0.037	-0.135	0.037	-0.03	-0.008	0.002	-0.042	0.081
8	-0.029	0.032	-0.122	-0.075	0.099	0.068	0.027	0.074	-0.066	-0.098	0.091	0.032	0.052	0.121	-0.023	-0.062	0.103	0.061	-0.011	-0.009	0.102	-0.096	0.054	0.089	-0.033	0.102	-0.015	-0.049	-0.034	0.026	-0.018
9	0.034	-0.028	0.101	0.068	-0.091	-0.08	-0.036	-0.066	0.063	0.09	-0.096	-0.029	-0.061	-0.119	0.025	0.085	-0.107	-0.05	0.012	0.006	-0.094	0.097	-0.046	-0.082	0.057	-0.091	0.019	0.041	0.028	-0.013	-0.002
10	0.041	-0.043	0.16	0.1	-0.133	-0.096	-0.038	-0.098	0.09	0.134	-0.125	-0.043	-0.072	-0.164	0.032	0.093	-0.142	-0.079	0.016	0.012	-0.136	0.129	-0.072	-0.116	0.051	-0.135	0.023	0.063	0.044	-0.032	0.022
11	-0.079	0.036	-0.105	-0.099	0.13	0.186	0.1	0.091	-0.096	-0.125	0.189	0.043	0.141	0.207	-0.051	-0.231	0.197	0.055	-0.025	0.001	0.145	-0.182	0.049	0.115	-0.183	0.125	-0.046	-0.049	-0.026	-0.026	0.078
12	-0.015	0.014	-0.05	-0.033	0.043	0.035	0.015	0.032	-0.029	-0.043	0.043	0.014	0.026	0.055	-0.011	-0.035	0.048	0.025	-0.005	-0.003	0.045	-0.044	0.023	0.038	-0.022	0.044	-0.008	-0.02	-0.014	0.008	-0.003
13	-0.064	0.019	-0.038	-0.06	0.078	0.15	0.087	0.052	-0.061	-0.072	0.141	0.026	0.115	0.143	-0.039	-0.198	0.142	0.021	-0.02	0.007	0.088	-0.133	0.02	0.07	-0.167	0.071	-0.039	-0.023	-0.008	-0.041	0.09
14	-0.08	0.05	-0.165	-0.128	0.169	0.188	0.094	0.121	-0.119	-0.164	0.207	0.055	0.143	0.241	-0.055	-0.217	0.222	0.084	-0.027	-0.005	0.18	-0.205	0.076	0.15	-0.161	0.166	-0.046	-0.071	-0.044	-0.001	0.045
15	0.022	-0.009	0.024	0.026	-0.033	-0.052	-0.028	-0.023	0.025	0.032	-0.051	-0.011	-0.039	-0.055	0.014	0.066	-0.054	-0.013	0.007	-0.001	-0.037	0.049	-0.012	-0.03	0.053	-0.032	0.013	0.012	0.006	0.009	-0.024
16	0.112	-0.021	0.013	0.078	-0.101	-0.261	-0.156	-0.062	0.085	0.093	-0.231	-0.035	-0.198	-0.217	0.066	0.366	-0.225	-0.012	0.032	-0.017	-0.13	0.208	-0.011	-0.08	0.309	-0.086	0.068	0.018	-0.006	0.095	-0.184
