V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t183	-2.558	-5.729	-4.901	-4.007	-4.926	-5.24	-3.281	-4.369	-3.179	-2.645	-3.981	-5.288	-4.717	-2.653	-2.724	-3.639	-4.402	-2.55	-6.595	-3.133	-5.046	-4.788	-6.695	-3.741	-5.788	-1.885	-3.902	-1.865	-4.225	-5.634
t53	-4.134	-3.387	-5.121	-4.458	-4.657	-6.846	-5.417	-4.002	-4.083	-4.444	-4.429	-3.504	-5.056	-4.014	-1.997	-5.681	-2.403	-2.926	-6.612	-3.53	-6.098	-5.02	-2.141	-3.409	-3.115	-5.038	-2.747	-1.577	-4.835	-6.541
t130	-3.788	-3.158	-4.839	-3.784	-4.691	-4.22	-5.134	-4.09	-3.032	-4.764	-4.311	-2.584	-4.653	-3.397	-1.762	-5.885	-3.271	-2.843	-7.497	-3.424	-6.108	-4.766	-3.703	-2.851	-3.959	-3.996	-3.327	-1.683	-4.49	-6.41
t117	-3.242	-3.797	-5.175	-3.791	-4.878	-3.232	-3.706	-4.789	-3.455	-3.706	-4.636	-2.697	-3.968	-2.887	-2.082	-6.12	-4.892	-4.162	-8.169	-3.297	-5.563	-4.41	-4.512	-2.086	-3.135	-3.947	-3.876	-1.688	-4.596	-5.213
t151	-4.735	-4.007	-5.929	-4.532	-3.926	-3.695	-4.546	-5.758	-4.168	-5.948	-5.172	-1.785	-3.816	-3.52	-2.456	-8.664	-4.528	-4.262	-8.339	-3.095	-5.363	-4.391	-2.068	-1.717	-2.754	-6.054	-2.879	-3.17	-4.795	-5.104
t28	-3.695	-2.809	-4.96	-4.049	-5.824	-6.476	-5.061	-3.891	-3.787	-3.897	-4.35	-3.148	-5.295	-4.316	-1.575	-5.534	-3.72	-4.07	-7.624	-4.14	-6.933	-5.054	-3.455	-2.989	-3.124	-5.496	-3.404	-1.215	-5.248	-6.988
t144	-3.725	-3.057	-5.222	-3.704	-5.925	-3.42	-4.787	-4.735	-3.395	-5.271	-4.656	-1.738	-4.707	-3.983	-1.838	-6.407	-5.071	-4.364	-9.035	-4.097	-6.861	-4.827	-4.367	-2.186	-3.46	-5.446	-3.856	-1.611	-5.188	-6.354
t111	-3.773	-5.657	-5.639	-4.63	-3.002	-4.876	-4.029	-4.952	-4.368	-3.2	-4.838	-4.147	-3.534	-2.675	-2.957	-5.301	-2.684	-3.163	-5.507	-2.403	-3.941	-4.292	-2.754	-1.842	-3.207	-3.485	-3.089	-3.243	-4.022	-4.43
t161	-4.03	-3.235	-5.075	-4.052	-4.603	-5.03	-5.032	-4.22	-3.863	-4.5	-4.473	-2.527	-4.609	-3.537	-1.835	-5.809	-3.165	-3.082	-7.33	-3.406	-5.791	-4.748	-2.736	-2.847	-2.955	-4.66	-3.066	-1.714	-4.636	-6.25
t73	-3.422	-4.534	-5.087	-4.119	-4.168	-3.354	-4.299	-4.442	-3.393	-4.044	-4.391	-4.193	-4.522	-2.505	-2.638	-5.063	-4.005	-2.126	-7.014	-3.017	-4.984	-4.793	-5.754	-4.214	-5.665	-2.079	-3.572	-1.556	-4.078	-5.413
