V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.03	-0.025	0.008	0.006	-0.024	-0.004	0.028	0.005	0.013	0.034	0.011	-0.042	-0.011	0.009	-0.008	0.045	-0.033	0.002	0	-0.006	-0.002	-0.004	-0.08	-0.025	-0.05	0.04	-0.017	0.014	0.001	0.001	0.011
2	-0.025	0.151	0.015	0.012	-0.075	-0.05	-0.048	0.03	0.006	-0.059	0.012	0.088	-0.057	-0.076	0.065	-0.107	-0.03	-0.055	-0.103	-0.064	-0.106	-0.02	0.044	-0.029	0.051	-0.134	0.015	0.075	-0.053	-0.093	0.09
3	0.008	0.015	0.007	0.004	-0.025	-0.017	0	0.01	0.01	0.004	0.008	-0.007	-0.017	-0.012	0.009	0.006	-0.015	-0.005	-0.015	-0.015	-0.023	-0.007	-0.027	-0.018	-0.016	-0.005	-0.005	0.02	-0.009	-0.021	0.02
4	0.006	0.012	0.004	0.007	-0.019	0.007	0.003	0.003	0.009	-0.003	0.004	0.008	-0.007	-0.005	0.007	-0.001	-0.019	-0.008	-0.02	-0.01	-0.015	-0.002	-0.021	-0.002	-0.007	-0.005	-0.007	0.01	-0.006	-0.011	0.021
5	-0.024	-0.075	-0.025	-0.019	0.104	0.069	0.004	-0.038	-0.027	-0.009	-0.028	0.001	0.067	0.057	-0.042	-0.013	0.06	0.037	0.069	0.064	0.094	0.026	0.078	0.055	0.031	0.05	0.017	-0.078	0.043	0.087	-0.086
6	-0.004	-0.05	-0.017	0.007	0.069	0.176	0.031	-0.048	-0.001	-0.031	-0.024	0.039	0.068	0.074	-0.034	-0.035	-0.026	0.021	-0.006	0.051	0.076	0.03	-0.018	0.043	-0.011	0.072	-0.007	-0.052	0.042	0.094	-0.021
7	0.028	-0.048	0	0.003	0.004	0.031	0.045	-0.011	0.005	0.035	0.006	-0.038	0.011	0.03	-0.021	0.039	-0.037	0.007	0.01	0.013	0.031	0.008	-0.076	-0.012	-0.048	0.057	-0.011	-0.005	0.014	0.036	-0.011
8	0.005	0.03	0.01	0.003	-0.038	-0.048	-0.011	0.02	0.008	0.006	0.011	-0.01	-0.031	-0.028	0.016	0.01	-0.007	-0.009	-0.014	-0.026	-0.038	-0.014	-0.018	-0.028	-0.011	-0.022	-0.003	0.032	-0.018	-0.041	0.025
9	0.013	0.006	0.01	0.009	-0.027	-0.001	0.005	0.008	0.029	0.005	0.01	-0.018	-0.015	-0.006	0.008	0.011	-0.026	-0.003	-0.018	-0.013	-0.026	-0.006	-0.052	-0.012	-0.039	0.012	-0.015	0.015	-0.006	-0.023	0.026
10	0.034	-0.059	0.004	-0.003	-0.009	-0.031	0.035	0.006	0.005	0.065	0.011	-0.079	-0.007	0.015	-0.021	0.085	-0.012	0.01	0.041	0.004	0.019	-0.004	-0.08	-0.023	-0.056	0.062	-0.018	0	0.008	0.013	-0.02
11	0.011	0.012	0.008	0.004	-0.028	-0.024	0.006	0.011	0.01	0.011	0.011	-0.014	-0.02	-0.013	0.008	0.012	-0.02	-0.006	-0.013	-0.016	-0.022	-0.008	-0.037	-0.023	-0.023	-0.003	-0.005	0.023	-0.01	-0.022	0.019
12	-0.042	0.088	-0.007	0.008	0.001	0.039	-0.038	-0.01	-0.018	-0.079	-0.014	0.13	0.01	-0.029	0.035	-0.113	0.003	-0.038	-0.069	-0.014	-0.028	0.008	0.115	0.051	0.105	-0.109	0.021	-0.002	-0.019	-0.019	0.037
13	-0.011	-0.057	-0.017	-0.007	0.067	0.068	0.011	-0.031	-0.015	-0.007	-0.02	0.01	0.053	0.045	-0.029	-0.005	0.027	0.018	0.037	0.045	0.066	0.022	0.043	0.052	0.025	0.037	0.005	-0.059	0.031	0.066	-0.051
14	0.009	-0.076	-0.012	-0.005	0.057	0.074	0.03	-0.028	-0.006	0.015	-0.013	-0.029	0.045	0.06	-0.039	0.024	0.005	0.032	0.041	0.045	0.07	0.018	-0.024	0.019	-0.026	0.083	-0.007	-0.045	0.036	0.072	-0.047
