V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t129	-5.068	-2.939	-3.389	-5.193	-5.47	-1.682	-4.592	-4.668	-3.976	-5.554	-4.96	-5.352	-2.263	-4.06	-4.669	-3.664	-4.193	-1.788	-2.89	-4.118	-3.017	-5.183	-4.061	-5.079	-2.958	-4.385	-4.407	-4.153	-3.88	-2.888
t104	-5.786	-4.181	-2.486	-5.577	-6.069	-1.665	-4.693	-4	-3.476	-4.594	-5.178	-4.516	-3.36	-3.425	-4.542	-4.184	-4.17	-1.59	-2.641	-4.18	-3.388	-5.5	-4.438	-5.157	-2.861	-4.939	-4.986	-4.938	-2.655	-4.207
t158	-5.087	-1.086	-5.038	-4.93	-4.938	-2.214	-5.237	-6.958	-3.195	-8.756	-4.998	-6.569	-2.016	-5.774	-5.493	-3.451	-5.699	-2.239	-3.722	-4.203	-3.483	-4.91	-4.352	-5.613	-3.339	-5.237	-4.935	-4.778	-5.767	-3.345
t70	-5.22	-3.129	-3.808	-3.866	-5.396	-1.782	-4.342	-5.22	-4.795	-4.65	-4.547	-5.394	-4.175	-4.316	-4.923	-4.574	-4.424	-1.952	-3.065	-3.684	-2.391	-5.163	-3.561	-4.987	-2.391	-4.512	-4.011	-4.041	-4.336	-2.059
t92	-4.911	-2.404	-5.36	-4.779	-3.922	-1.986	-4.771	-6.244	-2.87	-8.494	-4.612	-7.19	-1.437	-5.739	-5.17	-2.509	-5.265	-2.082	-3.602	-5.115	-2.943	-4.169	-4.573	-5.463	-3.549	-4.16	-4.161	-6.199	-5.775	-4.181
t79	-4.386	-1.264	-6.531	-4.781	-4.267	-2.532	-5.498	-7.984	-3.361	-10.314	-4.925	-8.244	-1.369	-7.037	-5.963	-2.57	-6.284	-2.656	-4.389	-5.009	-3.295	-4.517	-4.879	-5.973	-3.776	-4.789	-4.383	-5.447	-7.535	-3.792
t121	-5.687	-2.193	-4.059	-5.958	-5.392	-2.019	-5.117	-6.186	-2.081	-7.594	-5.276	-5.25	-1.386	-4.939	-5.059	-4.187	-4.796	-1.879	-3.422	-4.504	-4.1	-5.306	-4.653	-5.465	-4.038	-5.264	-5.208	-5.28	-4.432	-3.917
t154	-5.917	-3.054	-5.519	-4.161	-4.219	-2.162	-4.139	-5.883	-3.839	-7.349	-4.646	-6.49	-2.509	-6.065	-5.288	-1.278	-4.857	-2.356	-3.544	-4.779	-2.382	-4.504	-4.471	-5.455	-2.862	-4.408	-4.044	-6.36	-5.861	-3.479
t163	-9.974	-5.622	-1.215	-11.044	-11.249	-3.523	-6.687	-3.328	-4.743	-4.261	-8.99	-2.123	-5.134	-3.994	-5.883	-6.33	-4.351	-3.373	-3.546	-4.764	-7.25	-9.427	-7.394	-7.403	-5.519	-8.454	-9.415	-8.569	-0.996	-6.968
t91	-7.874	-5.514	-1.67	-6.914	-8.83	-2.413	-5.033	-3.296	-5.123	-2.345	-6.501	-3.405	-5.303	-2.974	-5.08	-7.297	-3.969	-2.388	-2.856	-3.98	-4.703	-7.608	-4.72	-5.859	-3.789	-6.256	-6.313	-5.017	-1.558	-3.812
t164	-5.747	-4.98	-2.504	-5.866	-6.898	-1.744	-4.831	-3.723	-3.957	-3.987	-5.451	-4.255	-3.566	-3.616	-4.564	-3.641	-3.952	-1.715	-2.588	-3.906	-3.55	-5.741	-4.481	-5.154	-2.779	-4.775	-4.85	-4.683	-2.339	-3.82
t197	-5.267	-3.517	-3.297	-5.498	-6.022	-1.707	-4.714	-4.585	-3.43	-5.508	-5.188	-4.769	-2.358	-4.467	-4.655	-2.629	-4.21	-1.726	-2.754	-3.928	-3.339	-5.242	-4.397	-5.172	-2.921	-4.584	-4.659	-4.911	-3.336	-3.463
t23	-4.789	-2.774	-4.037	-4.864	-5.126	-1.716	-4.833	-5.716	-3.336	-6.187	-4.759	-5.279	-2.219	-4.704	-4.814	-3.32	-4.391	-1.733	-3.136	-4.142	-3.02	-4.972	-4.027	-5.008	-2.973	-4.379	-4.248	-4.458	-4.381	-2.767
t128	-3.753	-2.857	-6.7	-3.31	-3.481	-2.323	-5.565	-8.643	-3.627	-8.913	-4.13	-8.621	-1.757	-5.882	-5.749	-4.939	-6.193	-2.263	-4.489	-5.576	-2.87	-4.392	-3.596	-5.274	-3.674	-4.142	-3.343	-2.435	-7.364	-2.021
t143	-5.495	-2.754	-3.702	-5.206	-5.335	-1.716	-4.895	-5.203	-2.651	-6.587	-4.85	-5.675	-2.001	-4.232	-4.763	-4.372	-4.821	-1.627	-2.914	-4.275	-3.637	-4.991	-3.789	-5.126	-3.264	-4.621	-4.742	-4.752	-3.635	-3.722
t106	-5.777	-2.804	-3.422	-4.67	-5.286	-1.769	-4.272	-5.033	-3.68	-5.435	-4.858	-4.781	-2.716	-4.046	-4.74	-3.749	-4.217	-1.787	-2.961	-3.957	-2.88	-5.308	-3.938	-5.05	-2.83	-4.97	-4.624	-3.842	-3.952	-2.523
t93	-5.284	-3.313	-3.378	-4.877	-5.069	-1.629	-4.571	-4.968	-3.322	-5.696	-4.697	-5.521	-2.568	-3.606	-4.597	-4.895	-4.401	-1.602	-2.954	-4.283	-3.164	-4.89	-3.843	-4.909	-3.202	-4.492	-4.336	-3.852	-3.669	-2.934
t186	-6.899	-3.3	-2.19	-7.17	-7.338	-1.957	-5.011	-4.27	-2.721	-4.807	-6.076	-3.081	-2.593	-3.783	-4.713	-4.963	-3.811	-1.816	-2.752	-3.899	-4.661	-6.52	-4.863	-5.529	-3.96	-5.806	-6.14	-5.765	-2.153	-4.126
t103	-5.244	-1.671	-6.352	-4.709	-3.74	-2.318	-5.009	-7.104	-3.206	-9.514	-4.724	-7.624	-1.543	-6.667	-5.603	-2.033	-5.61	-2.502	-4.052	-5.22	-2.924	-4.233	-4.528	-5.693	-3.582	-4.302	-4.338	-6.912	-6.776	-3.956
t4	-4.094	-3.212	-5.759	-3.547	-3.37	-1.81	-4.816	-6.641	-3.235	-7.916	-3.808	-8.347	-2.278	-4.983	-5.117	-4.735	-5.499	-1.882	-3.78	-5.088	-2.472	-3.638	-3.497	-4.901	-3.252	-3.4	-2.974	-4.326	-6.148	-3.102
t76	-5.204	-3.151	-6.184	-3.551	-3.833	-2.191	-4.346	-6.427	-4.249	-7.618	-4.331	-7.39	-3.216	-6.581	-5.5	-1.371	-5.282	-2.465	-3.775	-4.888	-1.953	-4.13	-4.432	-5.499	-2.581	-4.001	-3.543	-6.788	-6.61	-3.689
