V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.061	0.047	-0.092	0.045	0.06	-0.013	-0.025	-0.103	0	-0.116	0.022	-0.1	0.036	-0.063	-0.028	0.004	-0.054	-0.015	-0.041	-0.028	0.014	0.031	0.007	-0.008	-0.012	0.016	0.032	0.035	-0.112	0.024	0.002
2	0.047	0.152	-0.105	0.019	0.087	-0.011	-0.015	-0.115	0.043	-0.195	0.018	-0.086	0.092	-0.101	-0.028	0.065	-0.052	-0.017	-0.04	-0.017	0.009	0.048	-0.008	-0.015	-0.026	0.009	0.008	-0.05	-0.134	0.003	0.061
3	-0.092	-0.105	0.232	-0.12	-0.17	0.032	0.026	0.219	0.001	0.263	-0.061	0.226	-0.068	0.162	0.064	-0.053	0.109	0.041	0.093	0.076	-0.056	-0.086	-0.017	0.017	0.021	-0.047	-0.079	0.002	0.268	-0.042	-0.002
4	0.045	0.019	-0.12	0.088	0.082	-0.017	-0.006	-0.108	-0.033	-0.087	0.038	-0.112	-0.003	-0.077	-0.034	0.016	-0.05	-0.024	-0.047	-0.037	0.046	0.037	0.02	-0.005	0.005	0.03	0.055	0.018	-0.136	0.045	-0.036
5	0.06	0.087	-0.17	0.082	0.136	-0.024	-0.016	-0.158	0.007	-0.207	0.044	-0.168	0.059	-0.118	-0.046	0.043	-0.081	-0.03	-0.068	-0.062	0.04	0.069	0.006	-0.015	-0.022	0.032	0.052	-0.018	-0.198	0.02	0.01
6	-0.013	-0.011	0.032	-0.017	-0.024	0.005	0.004	0.031	0.001	0.036	-0.009	0.034	-0.009	0.021	0.009	-0.003	0.016	0.006	0.013	0.012	-0.007	-0.012	-0.003	0.002	0.003	-0.007	-0.012	-0.004	0.037	-0.006	0.001
7	-0.025	-0.015	0.026	-0.006	-0.016	0.004	0.017	0.037	-0.009	0.047	-0.005	0.037	-0.02	0.015	0.009	0.013	0.022	0.003	0.014	0.011	0.006	-0.009	-0.002	0.003	0.01	-0.003	-0.006	-0.022	0.032	-0.002	-0.01
8	-0.103	-0.115	0.219	-0.108	-0.158	0.031	0.037	0.224	-0.008	0.267	-0.055	0.22	-0.08	0.152	0.063	-0.032	0.113	0.037	0.092	0.071	-0.043	-0.08	-0.016	0.017	0.028	-0.039	-0.07	-0.023	0.258	-0.044	-0.015
9	0	0.043	0.001	-0.033	0.007	0.001	-0.009	-0.008	0.048	-0.064	-0.008	-0.004	0.051	-0.006	0.002	0.012	-0.01	0.004	-0.001	-0.003	-0.024	0.009	-0.014	-0.005	-0.021	-0.01	-0.02	-0.023	-0.001	-0.033	0.052
10	-0.116	-0.195	0.263	-0.087	-0.207	0.036	0.047	0.267	-0.064	0.409	-0.057	0.275	-0.158	0.194	0.072	-0.078	0.146	0.041	0.109	0.089	-0.027	-0.116	0.005	0.029	0.056	-0.037	-0.06	0.021	0.314	-0.002	-0.075
11	0.022	0.018	-0.061	0.038	0.044	-0.009	-0.005	-0.055	-0.008	-0.057	0.018	-0.059	0.008	-0.04	-0.017	0.008	-0.027	-0.011	-0.024	-0.021	0.019	0.021	0.007	-0.004	-0.002	0.014	0.024	0.003	-0.069	0.015	-0.009
12	-0.1	-0.086	0.226	-0.112	-0.168	0.034	0.037	0.22	-0.004	0.275	-0.059	0.251	-0.076	0.143	0.064	-0.016	0.123	0.039	0.096	0.088	-0.042	-0.088	-0.015	0.018	0.033	-0.044	-0.078	-0.033	0.263	-0.031	0.002
13	0.036	0.092	-0.068	-0.003	0.059	-0.009	-0.02	-0.08	0.051	-0.158	0.008	-0.076	0.093	-0.057	-0.018	0.028	-0.046	-0.008	-0.029	-0.026	-0.014	0.035	-0.011	-0.012	-0.035	0.002	0	-0.01	-0.085	-0.014	0.058
14	-0.063	-0.101	0.162	-0.077	-0.118	0.021	0.015	0.152	-0.006	0.194	-0.04	0.143	-0.057	0.127	0.044	-0.07	0.072	0.029	0.061	0.042	-0.041	-0.062	-0.006	0.014	0.01	-0.031	-0.049	0.027	0.189	-0.025	-0.016
15	-0.028	-0.028	0.064	-0.034	-0.046	0.009	0.009	0.063	0.002	0.072	-0.017	0.064	-0.018	0.044	0.018	-0.01	0.032	0.011	0.026	0.021	-0.015	-0.023	-0.005	0.005	0.006	-0.013	-0.023	-0.006	0.075	-0.013	0.001
