V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t37	0.02	0.007	0.014	0.008	0.007	0.001	0.041	0.017	0.014	0.026	0.003	0.011	0.008	0.008	0.41	0.004	0.034	0.023	0.015	0.04	0.005	0.008	0.012	0.034	0.021	0.021	0.029	0.037	0.088	0.035
t129	0.017	0.04	0.011	0.014	0.03	0.003	0.004	0.04	0.007	0.052	0.013	0.024	0.018	0.01	0.288	0.008	0.014	0.008	0.002	0.029	0.001	0.007	0.025	0.002	0.009	0.013	0.06	0.013	0.174	0.062
t6	0.008	0.012	0.008	0.001	0.005	0.001	0.006	0.06	0.007	0.022	0.002	0.085	0.009	0.01	0.35	0.004	0.019	0.022	0.012	0.026	0.002	0.002	0.018	0.014	0.016	0.012	0.033	0.104	0.023	0.108
t67	0.012	0.022	0.009	0.007	0.017	0.002	0.007	0.04	0.003	0.048	0.023	0.157	0.016	0.008	0.218	0.007	0.015	0.016	0.004	0.03	0.008	0.006	0.031	0.005	0.009	0.013	0.06	0.01	0.032	0.166
t14	0.019	0.005	0.01	0.006	0.005	0	0.011	0.008	0.012	0.028	0.002	0.016	0.006	0.006	0.481	0.003	0.028	0.008	0.012	0.03	0.001	0.009	0.01	0.032	0.022	0.017	0.021	0.018	0.138	0.037
t91	0.023	0.011	0.009	0.046	0.013	0.002	0.013	0.006	0.003	0.067	0.051	0.137	0.011	0.004	0.204	0.006	0.021	0.006	0.003	0.035	0.004	0.033	0.02	0.01	0.009	0.019	0.044	0.003	0.149	0.041
t126	0.005	0.047	0.005	0.006	0.034	0.004	0.002	0.093	0.001	0.039	0.054	0.255	0.021	0.006	0.075	0.008	0.005	0.014	0.001	0.016	0.015	0.003	0.041	0.001	0.002	0.006	0.071	0.003	0.01	0.157
t87	0.019	0.005	0.006	0.004	0.004	0	0.003	0.005	0.012	0.029	0.003	0.018	0.005	0.005	0.5	0.003	0.022	0.003	0.01	0.026	0	0.009	0.009	0.019	0.021	0.014	0.02	0.015	0.13	0.082
t7	0.002	0.041	0.004	0.001	0.018	0.003	0.005	0.305	0.001	0.017	0.013	0.234	0.017	0.007	0.043	0.006	0.004	0.053	0.001	0.012	0.031	0.001	0.032	0	0.002	0.004	0.054	0.021	0.002	0.066
t4	0.022	0.002	0.01	0.009	0.003	0	0.027	0.003	0.018	0.018	0.001	0.003	0.003	0.004	0.434	0.002	0.033	0.007	0.016	0.03	0.001	0.011	0.005	0.059	0.023	0.018	0.012	0.019	0.195	0.013
t121	0.018	0.011	0.009	0.005	0.007	0.001	0.004	0.014	0.011	0.035	0.003	0.026	0.008	0.007	0.454	0.004	0.021	0.005	0.008	0.029	0	0.007	0.014	0.013	0.019	0.015	0.03	0.021	0.128	0.074
t162	0.012	0.009	0.01	0.003	0.006	0.001	0.01	0.026	0.008	0.026	0.003	0.039	0.009	0.009	0.438	0.005	0.026	0.023	0.013	0.03	0.009	0.003	0.014	0.019	0.018	0.015	0.032	0.05	0.033	0.1
t54	0.008	0.043	0.008	0.002	0.016	0.002	0.002	0.115	0.006	0.031	0.004	0.056	0.017	0.014	0.288	0.007	0.012	0.014	0.003	0.024	0.001	0.002	0.026	0.002	0.009	0.009	0.056	0.074	0.033	0.117
t183	0.012	0.006	0.009	0.003	0.003	0	0.005	0.01	0.024	0.012	0	0.001	0.004	0.007	0.443	0.002	0.019	0.005	0.008	0.021	0	0.002	0.004	0.015	0.017	0.01	0.013	0.117	0.219	0.007
t30	0.004	0.076	0.008	0.006	0.038	0.006	0.006	0.254	0.001	0.029	0.017	0.101	0.028	0.012	0.084	0.01	0.007	0.051	0.001	0.02	0.022	0.001	0.036	0.001	0.002	0.006	0.081	0.044	0.011	0.033
t175	0.004	0.108	0.006	0.014	0.058	0.008	0.003	0.143	0.001	0.044	0.063	0.186	0.03	0.008	0.054	0.01	0.005	0.016	0	0.017	0.005	0.002	0.045	0	0.001	0.006	0.094	0.011	0.021	0.036
t71	0.009	0.022	0.011	0.004	0.013	0.002	0.01	0.077	0.005	0.033	0.005	0.079	0.016	0.013	0.291	0.007	0.02	0.036	0.007	0.033	0.01	0.003	0.024	0.007	0.012	0.013	0.052	0.07	0.026	0.09
t16	0.008	0.039	0.005	0.003	0.02	0.002	0.001	0.047	0.002	0.046	0.023	0.209	0.016	0.007	0.155	0.006	0.007	0.005	0.001	0.017	0.001	0.004	0.032	0.001	0.005	0.007	0.059	0.006	0.028	0.239
t177	0.001	0.032	0.001	0.001	0.017	0.002	0	0.09	0	0.015	0.037	0.418	0.011	0.003	0.02	0.003	0.001	0.006	0	0.004	0.01	0	0.025	0	0.001	0.001	0.036	0.001	0.001	0.262
t185	0.011	0.022	0.01	0.003	0.009	0.001	0.004	0.041	0.008	0.033	0.004	0.062	0.013	0.011	0.381	0.006	0.02	0.014	0.006	0.032	0.001	0.003	0.019	0.007	0.013	0.013	0.047	0.074	0.063	0.066
t171	0.011	0.016	0.008	0.002	0.007	0.001	0.003	0.035	0.008	0.028	0.003	0.055	0.011	0.01	0.412	0.005	0.018	0.013	0.008	0.025	0.002	0.002	0.017	0.008	0.015	0.011	0.038	0.057	0.036	0.136
t8	0.017	0.005	0.005	0.003	0.003	0	0.001	0.003	0.015	0.02	0.001	0.004	0.003	0.004	0.459	0.002	0.013	0.001	0.005	0.016	0	0.006	0.005	0.01	0.017	0.009	0.012	0.01	0.318	0.034
t134	0.016	0.019	0.009	0.019	0.016	0.002	0.006	0.016	0.003	0.062	0.033	0.211	0.015	0.006	0.221	0.007	0.017	0.009	0.003	0.029	0.006	0.013	0.026	0.005	0.008	0.015	0.054	0.006	0.086	0.061
t141	0.021	0.01	0.007	0.008	0.007	0.001	0.003	0.006	0.006	0.051	0.011	0.091	0.008	0.004	0.33	0.004	0.016	0.003	0.004	0.025	0.001	0.016	0.015	0.01	0.013	0.014	0.032	0.005	0.19	0.09
t138	0.014	0.02	0.009	0.006	0.011	0.001	0.004	0.026	0.006	0.045	0.01	0.126	0.013	0.008	0.312	0.006	0.019	0.01	0.005	0.033	0.002	0.007	0.023	0.007	0.012	0.014	0.051	0.02	0.07	0.109
t55	0.007	0.047	0.005	0.007	0.027	0.003	0.001	0.048	0.001	0.052	0.04	0.294	0.02	0.007	0.128	0.008	0.007	0.007	0.001	0.017	0.004	0.004	0.033	0.001	0.003	0.007	0.067	0.005	0.027	0.121
t160	0.007	0.006	0.005	0.002	0.005	0.001	0.008	0.022	0.002	0.024	0.011	0.195	0.008	0.005	0.182	0.004	0.014	0.018	0.008	0.021	0.017	0.004	0.019	0.01	0.009	0.01	0.031	0.007	0.006	0.341
t151	0.015	0.008	0.008	0.004	0.005	0.001	0.002	0.008	0.012	0.026	0.001	0.01	0.006	0.006	0.488	0.003	0.019	0.004	0.006	0.022	0	0.005	0.008	0.012	0.017	0.012	0.02	0.033	0.212	0.027
t2	0.01	0.024	0.009	0.004	0.016	0.002	0.006	0.065	0.005	0.036	0.009	0.086	0.016	0.01	0.284	0.007	0.016	0.021	0.005	0.029	0.007	0.004	0.029	0.005	0.011	0.012	0.055	0.022	0.028	0.167
t176	0.007	0.025	0.007	0.002	0.014	0.002	0.003	0.079	0.003	0.034	0.01	0.155	0.016	0.009	0.218	0.007	0.012	0.021	0.004	0.022	0.009	0.002	0.029	0.003	0.008	0.009	0.054	0.023	0.015	0.198
t32	0.015	0.014	0.008	0.004	0.009	0.001	0.004	0.022	0.007	0.038	0.007	0.066	0.01	0.008	0.366	0.005	0.019	0.008	0.008	0.03	0.001	0.006	0.02	0.009	0.015	0.014	0.041	0.016	0.054	0.174
t26	0.016	0.012	0.011	0.005	0.008	0.001	0.007	0.02	0.015	0.026	0.001	0.007	0.008	0.009	0.432	0.004	0.021	0.009	0.007	0.028	0.001	0.004	0.01	0.012	0.016	0.014	0.026	0.071	0.181	0.021
t90	0.005	0.043	0.008	0.002	0.018	0.003	0.003	0.184	0.003	0.028	0.005	0.087	0.019	0.013	0.192	0.007	0.011	0.03	0.003	0.022	0.006	0.001	0.029	0.002	0.006	0.008	0.06	0.095	0.017	0.088
t146	0.009	0.077	0.012	0.009	0.038	0.004	0.003	0.125	0.009	0.03	0.003	0.007	0.023	0.018	0.249	0.009	0.011	0.016	0.002	0.027	0.001	0.002	0.021	0.001	0.006	0.009	0.062	0.079	0.118	0.019
t20	0.008	0.031	0.008	0.006	0.021	0.003	0.009	0.088	0.002	0.042	0.023	0.245	0.019	0.008	0.149	0.008	0.012	0.029	0.002	0.025	0.018	0.004	0.037	0.003	0.006	0.011	0.065	0.014	0.021	0.084
t72	0.016	0.027	0.013	0.061	0.026	0.003	0.012	0.018	0.006	0.043	0.012	0.011	0.015	0.007	0.202	0.007	0.015	0.01	0.001	0.029	0.003	0.009	0.015	0.003	0.006	0.013	0.043	0.016	0.355	0.005
t96	0.022	0.001	0.005	0.006	0.001	0	0.007	0	0.011	0.017	0.001	0.006	0.001	0.001	0.407	0.001	0.022	0.001	0.013	0.017	0	0.018	0.003	0.079	0.023	0.013	0.006	0.003	0.298	0.017
t172	0.009	0.027	0.012	0.003	0.013	0.002	0.011	0.116	0.008	0.025	0.002	0.033	0.015	0.014	0.297	0.007	0.019	0.041	0.006	0.031	0.006	0.002	0.021	0.006	0.011	0.012	0.047	0.127	0.035	0.041
