feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t21	-3.338	-2.795	-0.158	-1.2	0.63	-0.428	-0.655	1.376	-0.689	0.919	1.486	0.143	1.102	0.174	0.85	-0.391	-0.335	-0.956	-0.834	1.29	0.511	0.401	1.845	-1.283	0.919	0.576	-1.183	-1.249	2.722	0.503
t4	-2.792	-2.312	-0.044	-1.344	0.429	-0.422	-0.553	1.46	-0.787	0.902	1.315	0.288	1.081	0.081	0.488	-0.34	-0.286	-0.907	-0.568	0.89	0.647	0.159	1.922	-1.266	1.023	0.604	-1.104	-1.292	2.125	0.56
t53	-3.365	-2.612	0.278	-1.272	0.4	-0.606	-0.618	1.505	-0.678	0.953	1.543	0.268	0.856	0.083	0.727	-0.337	-0.358	-0.766	-0.715	1.123	0.509	0.37	2.06	-1.226	0.964	0.764	-1.253	-1.021	1.96	0.417
t130	-2.68	-2.246	-0.104	-1.363	0.432	-0.399	-0.509	1.45	-0.805	0.892	1.286	0.293	1.116	0.08	0.438	-0.346	-0.269	-0.934	-0.549	0.822	0.677	0.129	1.9	-1.276	1.031	0.584	-1.081	-1.341	2.137	0.589
t65	-2.374	-2.049	0.065	-1.394	0.299	-0.289	-0.609	1.521	-0.901	0.875	1.089	0.361	1.137	0.044	0.275	-0.272	-0.277	-0.971	-0.388	0.749	0.76	-0.085	1.889	-1.247	1.09	0.505	-1.018	-1.405	1.965	0.611
t72	-3.535	-2.926	-0.099	-1.169	0.656	-0.47	-0.71	1.369	-0.637	0.939	1.564	0.118	1.054	0.175	0.957	-0.403	-0.327	-0.893	-0.891	1.386	0.448	0.502	1.884	-1.279	0.901	0.624	-1.227	-1.159	2.709	0.461
t44	-1.537	-1.225	0.64	-1.615	-0.195	-0.306	-0.499	1.773	-1.104	0.858	0.77	0.663	0.965	-0.132	-0.349	-0.108	-0.29	-0.881	0.098	0.15	1.004	-0.582	2.079	-1.157	1.274	0.576	-0.924	-1.389	0.755	0.642
t101	-2.773	-2.283	0.532	-1.293	0.184	-0.356	-0.681	1.63	-0.898	0.902	1.142	0.369	0.956	0.074	0.43	-0.197	-0.436	-0.993	-0.501	1.049	0.72	-0.069	1.932	-1.176	1.034	0.532	-1.124	-1.259	2.01	0.504
t74	-2.299	-1.844	-0.159	-1.51	0.326	-0.468	-0.394	1.477	-0.826	0.89	1.246	0.403	1.087	-0.011	0.161	-0.348	-0.176	-0.796	-0.328	0.421	0.741	0.028	2.02	-1.283	1.123	0.69	-1.027	-1.318	1.506	0.624
t83	-2.278	-2.087	-0.062	-1.339	0.369	-0.148	-0.611	1.504	-0.952	0.855	0.991	0.329	1.275	0.111	0.296	-0.251	-0.312	-1.135	-0.418	0.867	0.819	-0.163	1.753	-1.248	1.077	0.364	-0.958	-1.564	2.425	0.674
t198	-2.271	-1.872	-0.037	-1.485	0.288	-0.398	-0.492	1.501	-0.858	0.886	1.167	0.402	1.093	-0.013	0.17	-0.317	-0.187	-0.829	-0.315	0.496	0.751	-0.03	1.994	-1.268	1.129	0.634	-1.02	-1.335	1.552	0.618
t167	-2.696	-2.309	-0.169	-1.339	0.476	-0.352	-0.57	1.428	-0.803	0.889	1.263	0.264	1.165	0.096	0.479	-0.351	-0.26	-0.956	-0.567	0.894	0.664	0.137	1.864	-1.284	1.024	0.541	-1.068	-1.371	2.285	0.598
