V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.669	0.486	0.093	-0.061	-0.123	0.174	0.081	0.114	-0.106	0.004	-0.23	0.158	0.12	-0.013	-0.305	0.114	0.065	-0.033	0.299	-0.259	0.214	-0.28	0.013	0.057	0.139	-0.054	0.166	-0.122	-0.237	0.134	0.037
2	0.486	0.364	0.066	-0.053	-0.095	0.112	0.067	0.082	-0.074	0.003	-0.159	0.118	0.077	-0.016	-0.23	0.078	0.051	-0.011	0.221	-0.209	0.152	-0.198	0.02	0.04	0.102	-0.027	0.117	-0.08	-0.216	0.094	0.037
3	0.093	0.066	0.147	0.007	-0.072	0.044	-0.021	0.055	-0.044	-0.001	-0.076	0.038	-0.009	0	-0.052	0.05	-0.032	-0.034	0.053	0.012	0.048	-0.096	-0.003	0.029	0.02	-0.032	0.019	-0.016	-0.033	0.006	0.027
4	-0.061	-0.053	0.007	0.014	0.009	-0.002	-0.017	-0.005	0.004	-0.001	0.01	-0.015	-0.006	0.007	0.034	-0.003	-0.014	-0.01	-0.029	0.045	-0.015	0.016	-0.01	-0.001	-0.014	-0.007	-0.013	0.004	0.056	-0.011	-0.009
5	-0.123	-0.095	-0.072	0.009	0.048	-0.033	-0.006	-0.037	0.03	0	0.056	-0.038	-0.006	0.005	0.064	-0.033	0.003	0.012	-0.062	0.039	-0.045	0.073	-0.006	-0.018	-0.026	0.014	-0.027	0.017	0.066	-0.018	-0.021
6	0.174	0.112	0.044	-0.002	-0.033	0.067	0.006	0.036	-0.036	0.001	-0.077	0.039	0.041	0.006	-0.069	0.04	0.006	-0.029	0.075	-0.033	0.063	-0.087	-0.011	0.021	0.035	-0.034	0.048	-0.044	-0.006	0.037	0
7	0.081	0.067	-0.021	-0.017	-0.006	0.006	0.025	0.004	-0.004	0.001	-0.011	0.018	0.013	-0.006	-0.041	0.003	0.02	0.011	0.036	-0.058	0.02	-0.017	0.01	0.001	0.017	0.008	0.018	-0.009	-0.058	0.017	0.006
8	0.114	0.082	0.055	-0.005	-0.037	0.036	0.004	0.031	-0.027	0	-0.053	0.032	0.014	-0.001	-0.054	0.03	-0.001	-0.015	0.054	-0.029	0.042	-0.065	0	0.016	0.024	-0.017	0.027	-0.021	-0.038	0.019	0.012
9	-0.106	-0.074	-0.044	0.004	0.03	-0.036	-0.004	-0.027	0.024	0	0.048	-0.028	-0.016	0	0.048	-0.027	0	0.015	-0.049	0.025	-0.039	0.058	0.002	-0.014	-0.022	0.017	-0.026	0.022	0.026	-0.019	-0.008
10	0.004	0.003	-0.001	-0.001	0	0.001	0.001	0	0	0	-0.001	0.001	0.001	0	-0.002	0	0.001	0	0.002	-0.003	0.001	-0.001	0	0	0.001	0	0.001	-0.001	-0.003	0.001	0
