V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.061	0.093	-0.002	0.01	0.024	0.077	0.003	0.002	0.024	0.022	-0.022	-0.026	0.031	-0.032	-0.052	-0.062	0.016	0.027	0.021	0.046	-0.093	-0.026	0.029	-0.036	0.019	-0.026	0.052	0.011	0	-0.016	-0.016
2	0.093	0.292	-0.028	0.092	0.016	0.205	-0.006	-0.019	-0.054	0.036	0.01	-0.028	0.064	-0.05	-0.079	-0.1	-0.004	0.048	0.065	0.091	-0.215	-0.061	0.052	-0.136	0.034	-0.054	0.115	0.023	-0.014	-0.04	-0.02
3	-0.002	-0.028	0.053	-0.002	0.009	0.017	0	0.01	0.037	0.026	0.003	0.007	0.011	-0.011	-0.02	-0.01	0.004	0.044	-0.007	-0.002	-0.034	-0.004	0.022	0.046	0.002	-0.006	0.007	-0.02	0.012	0.005	0
4	0.01	0.092	-0.002	0.216	0.044	0.181	-0.019	-0.026	-0.009	0.026	0.048	0.065	0.03	0.001	-0.005	-0.001	0.024	0.043	0.05	0.009	-0.112	-0.016	0.036	-0.067	0.006	-0.025	0.06	-0.03	-0.015	-0.021	-0.005
5	0.024	0.016	0.009	0.044	0.063	0.069	-0.015	0.02	0.014	0.042	-0.013	0.01	0.035	-0.013	0.002	-0.041	0.013	0.052	0.033	-0.01	-0.057	-0.01	0.028	-0.023	0.017	-0.017	0.054	-0.017	-0.02	-0.001	-0.018
6	0.077	0.205	0.017	0.181	0.069	0.376	-0.021	0.009	0.02	0.083	-0.014	0.029	0.092	-0.022	-0.096	-0.103	0.017	0.101	0.066	0.089	-0.275	-0.055	0.084	-0.063	0.044	-0.056	0.125	-0.004	-0.037	-0.009	-0.024
7	0.003	-0.006	0	-0.019	-0.015	-0.021	0.012	-0.011	0.016	-0.018	0.004	-0.01	-0.014	0.002	-0.016	0.007	0.008	-0.019	-0.017	0.016	0.01	-0.001	-0.002	0.012	-0.004	0.001	-0.019	0.007	0.017	-0.003	0.003
8	0.002	-0.019	0.01	-0.026	0.02	0.009	-0.011	0.084	0.007	0.035	-0.075	-0.004	-0.001	-0.011	0.032	-0.015	-0.024	0.005	-0.01	-0.02	0.044	0.016	0.002	0.069	0.005	0.005	0.013	0.009	0.004	0.019	0.002
9	0.024	-0.054	0.037	-0.009	0.014	0.02	0.016	0.007	0.296	-0.01	-0.067	0.009	-0.006	-0.012	-0.058	0.027	0.031	-0.054	-0.041	0.052	0.032	0.014	0.032	0.121	-0.007	0.035	-0.063	-0.007	0.039	0.013	0
10	0.022	0.036	0.026	0.026	0.042	0.083	-0.018	0.035	-0.01	0.077	-0.015	0.017	0.05	-0.028	-0.017	-0.068	0.003	0.093	0.042	-0.014	-0.108	-0.016	0.039	-0.004	0.022	-0.019	0.085	-0.01	-0.012	0.006	-0.018
11	-0.022	0.01	0.003	0.048	-0.013	-0.014	0.004	-0.075	-0.067	-0.015	0.184	0.029	0.006	0.013	-0.003	0.036	-0.002	0.026	0.04	-0.051	-0.029	-0.008	0.006	-0.078	0.018	0.006	0.032	-0.01	-0.054	-0.024	-0.002
12	-0.026	-0.028	0.007	0.065	0.01	0.029	-0.01	-0.004	0.009	0.017	0.029	0.059	0	0.021	0.019	0.023	0.001	0.017	0.014	-0.033	-0.008	0.011	0.013	0.007	0	0.012	0.011	-0.013	-0.002	0.009	0.001
13	0.031	0.064	0.011	0.03	0.035	0.092	-0.014	-0.001	-0.006	0.05	0.006	0	0.053	-0.026	-0.031	-0.061	0.008	0.071	0.045	0.009	-0.115	-0.026	0.03	-0.045	0.021	-0.023	0.07	-0.008	-0.028	-0.006	-0.019
14	-0.032	-0.05	-0.011	0.001	-0.013	-0.022	0.002	-0.011	-0.012	-0.028	0.013	0.021	-0.026	0.044	0.03	0.043	-0.017	-0.035	-0.021	-0.014	0.067	0.017	-0.012	0.013	-0.007	0.018	-0.044	0.003	0	0.016	0.009
15	-0.052	-0.079	-0.02	-0.005	0.002	-0.096	-0.016	0.032	-0.058	-0.017	-0.003	0.019	-0.031	0.03	0.107	0.062	-0.047	-0.04	-0.008	-0.076	0.16	0.038	-0.036	0.013	-0.013	0.027	-0.035	-0.009	-0.019	0.013	0.013
16	-0.062	-0.1	-0.01	-0.001	-0.041	-0.103	0.007	-0.015	0.027	-0.068	0.036	0.023	-0.061	0.043	0.062	0.116	-0.025	-0.098	-0.042	-0.038	0.172	0.041	-0.043	0.046	-0.026	0.045	-0.099	-0.007	-0.001	0.007	0.028
17	0.016	-0.004	0.004	0.024	0.013	0.017	0.008	-0.024	0.031	0.003	-0.002	0.001	0.008	-0.017	-0.047	-0.025	0.076	0.019	0.009	0.021	-0.098	-0.016	0.002	-0.017	-0.007	-0.017	0.015	-0.006	0.015	-0.012	-0.009
18	0.027	0.048	0.044	0.043	0.052	0.101	-0.019	0.005	-0.054	0.093	0.026	0.017	0.071	-0.035	-0.04	-0.098	0.019	0.152	0.06	-0.012	-0.183	-0.035	0.053	-0.04	0.027	-0.041	0.117	-0.025	-0.015	-0.002	-0.026
19	0.021	0.065	-0.007	0.05	0.033	0.066	-0.017	-0.01	-0.041	0.042	0.04	0.014	0.045	-0.021	-0.008	-0.042	0.009	0.06	0.061	-0.02	-0.1	-0.019	0.018	-0.077	0.02	-0.017	0.08	-0.007	-0.042	-0.014	-0.018
20	0.046	0.091	-0.002	0.009	-0.01	0.089	0.016	-0.02	0.052	-0.014	-0.051	-0.033	0.009	-0.014	-0.076	-0.038	0.021	-0.012	-0.02	0.103	-0.085	-0.028	0.021	-0.006	-0.001	-0.026	-0.011	0.01	0.04	-0.01	-0.002
21	-0.093	-0.215	-0.034	-0.112	-0.057	-0.275	0.01	0.044	0.032	-0.108	-0.029	-0.008	-0.115	0.067	0.16	0.172	-0.098	-0.183	-0.1	-0.085	0.446	0.09	-0.082	0.13	-0.041	0.084	-0.18	0.013	0.013	0.03	0.041
22	-0.026	-0.061	-0.004	-0.016	-0.01	-0.055	-0.001	0.016	0.014	-0.016	-0.008	0.011	-0.026	0.017	0.038	0.041	-0.016	-0.035	-0.019	-0.028	0.09	0.024	-0.017	0.039	-0.009	0.023	-0.035	0	0.002	0.011	0.01
23	0.029	0.052	0.022	0.036	0.028	0.084	-0.002	0.002	0.032	0.039	0.006	0.013	0.03	-0.012	-0.036	-0.043	0.002	0.053	0.018	0.021	-0.082	-0.017	0.048	-0.001	0.019	-0.014	0.048	-0.005	0.009	0	-0.013
24	-0.036	-0.136	0.046	-0.067	-0.023	-0.063	0.012	0.069	0.121	-0.004	-0.078	0.007	-0.045	0.013	0.013	0.046	-0.017	-0.04	-0.077	-0.006	0.13	0.039	-0.001	0.188	-0.018	0.038	-0.081	0.005	0.055	0.04	0.021
25	0.019	0.034	0.002	0.006	0.017	0.044	-0.004	0.005	-0.007	0.022	0.018	0	0.021	-0.007	-0.013	-0.026	-0.007	0.027	0.02	-0.001	-0.041	-0.009	0.019	-0.018	0.019	-0.006	0.038	0.004	-0.019	-0.001	-0.009
26	-0.026	-0.054	-0.006	-0.025	-0.017	-0.056	0.001	0.005	0.035	-0.019	0.006	0.012	-0.023	0.018	0.027	0.045	-0.017	-0.041	-0.017	-0.026	0.084	0.023	-0.014	0.038	-0.006	0.031	-0.038	0.006	-0.003	0.012	0.009
27	0.052	0.115	0.007	0.06	0.054	0.125	-0.019	0.013	-0.063	0.085	0.032	0.011	0.07	-0.044	-0.035	-0.099	0.015	0.117	0.08	-0.011	-0.18	-0.035	0.048	-0.081	0.038	-0.038	0.141	-0.002	-0.037	-0.016	-0.03
28	0.011	0.023	-0.02	-0.03	-0.017	-0.004	0.007	0.009	-0.007	-0.01	-0.01	-0.013	-0.008	0.003	-0.009	-0.007	-0.006	-0.025	-0.007	0.01	0.013	0	-0.005	0.005	0.004	0.006	-0.002	0.031	0	0.004	0
29	0	-0.014	0.012	-0.015	-0.02	-0.037	0.017	0.004	0.039	-0.012	-0.054	-0.002	-0.028	0	-0.019	-0.001	0.015	-0.015	-0.042	0.04	0.013	0.002	0.009	0.055	-0.019	-0.003	-0.037	0	0.077	0.005	0.008
30	-0.016	-0.04	0.005	-0.021	-0.001	-0.009	-0.003	0.019	0.013	0.006	-0.024	0.009	-0.006	0.016	0.013	0.007	-0.012	-0.002	-0.014	-0.01	0.03	0.011	0	0.04	-0.001	0.012	-0.016	0.004	0.005	0.021	0.003
31	-0.016	-0.02	0	-0.005	-0.018	-0.024	0.003	0.002	0	-0.018	-0.002	0.001	-0.019	0.009	0.013	0.028	-0.009	-0.026	-0.018	-0.002	0.041	0.01	-0.013	0.021	-0.009	0.009	-0.03	0	0.008	0.003	0.01
