V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t84	0.011	0.068	0.025	0.046	0.078	0.025	0.003	0.005	0.007	0.008	0.04	0.005	0.029	0.013	0.035	0.016	0.002	0.034	0.006	0.012	0.136	0.024	0.109	0.003	0.093	0.069	0.036	0.023	0.006	0.035
t163	0.003	0.105	0.056	0.071	0.011	0.013	0.027	0.026	0.027	0.001	0.038	0.003	0.022	0.006	0.033	0.009	0.016	0.022	0.004	0.036	0.044	0.01	0.04	0.167	0.022	0.097	0.026	0.013	0.008	0.044
t125	0.017	0.119	0.098	0.05	0.028	0.015	0.005	0	0.046	0.002	0.034	0	0.017	0.003	0.046	0.005	0.01	0.051	0.013	0.023	0.165	0.015	0.031	0.002	0.035	0.077	0.032	0.013	0.004	0.043
t134	0.024	0.05	0.032	0.084	0.043	0.02	0.007	0.001	0.015	0.001	0.039	0.004	0.02	0.008	0.042	0.006	0.006	0.069	0.005	0.026	0.095	0.013	0.069	0.037	0.046	0.11	0.052	0.015	0.012	0.05
t97	0.024	0.057	0.024	0.048	0.028	0.014	0.008	0	0.016	0.001	0.036	0.003	0.002	0.01	0.034	0.024	0.002	0.08	0.001	0.023	0.068	0.006	0.156	0.089	0.012	0.089	0.091	0.01	0.003	0.043
t118	0.016	0.031	0.008	0.049	0.064	0.009	0.007	0.004	0.004	0.001	0.026	0.007	0.006	0.057	0.021	0.007	0.002	0.04	0.002	0.034	0.029	0.008	0.081	0.308	0.061	0.056	0.028	0.011	0.002	0.024
t178	0.031	0.097	0.018	0.038	0.041	0.011	0.003	0.013	0.015	0.001	0.035	0.009	0.049	0.035	0.027	0.009	0.02	0.07	0.009	0.062	0.078	0.014	0.028	0.025	0.102	0.078	0.023	0.017	0.005	0.038
t13	0.034	0.038	0.038	0.042	0.183	0.025	0.001	0.017	0.006	0.005	0.043	0.013	0.003	0.004	0.076	0.007	0.003	0.029	0.005	0.035	0.019	0.016	0.111	0.008	0.024	0.104	0.033	0.015	0.011	0.05
t176	0.029	0.053	0.048	0.042	0.082	0.011	0.002	0.018	0.009	0.003	0.036	0.009	0.025	0.018	0.047	0.006	0.023	0.021	0.017	0.118	0.016	0.017	0.021	0.007	0.145	0.093	0.01	0.016	0.01	0.047
t133	0.192	0.023	0.015	0.029	0.265	0.013	0.001	0.001	0.005	0.003	0.029	0.008	0.001	0.01	0.059	0.001	0.004	0.045	0.007	0.047	0.013	0.01	0.05	0.004	0.018	0.073	0.025	0.009	0.004	0.037
t75	0.013	0.095	0.017	0.038	0.026	0.01	0.005	0.036	0.013	0.002	0.036	0.012	0.073	0.06	0.025	0.01	0.029	0.04	0.01	0.086	0.045	0.015	0.022	0.034	0.094	0.08	0.013	0.017	0.006	0.037
t185	0.002	0.068	0.025	0.048	0.034	0.012	0.004	0.122	0.006	0.002	0.023	0.003	0.163	0.016	0.018	0.01	0.005	0.011	0.007	0.021	0.038	0.015	0.03	0.018	0.186	0.05	0.012	0.016	0.009	0.023
t87	0.002	0.025	0.136	0.098	0.047	0.028	0.008	0.011	0.006	0.002	0.03	0.002	0.004	0	0.052	0.009	0.001	0.011	0.002	0.019	0.025	0.01	0.158	0.05	0.032	0.091	0.062	0.012	0.024	0.044
t74	0.017	0.037	0.034	0.069	0.18	0.02	0.001	0.007	0.004	0.004	0.033	0.003	0.008	0.012	0.039	0.013	0.001	0.027	0.003	0.031	0.031	0.014	0.143	0.012	0.073	0.073	0.056	0.016	0.006	0.035
t96	0.1	0.047	0.049	0.026	0.162	0.023	0	0.001	0.012	0.003	0.039	0.009	0.002	0.001	0.092	0.006	0.003	0.049	0.006	0.018	0.036	0.015	0.076	0.002	0.02	0.1	0.03	0.012	0.008	0.053
t131	0.026	0.024	0.024	0.024	0.149	0.013	0.001	0.321	0.002	0.003	0.026	0.015	0.006	0.011	0.034	0.007	0.004	0.011	0.006	0.051	0.009	0.012	0.031	0.001	0.06	0.059	0.011	0.015	0.01	0.031
