V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t177	0.014	0.029	0.099	0.002	0.058	0.082	0.008	0.015	0.022	0.02	0.075	0.024	0.023	0.014	0.016	0.041	0.085	0.025	0.006	0.035	0.01	0.081	0.016	0.016	0.003	0.046	0.065	0.018	0.042	0.011
t131	0.015	0.027	0.11	0.002	0.054	0.084	0.007	0.013	0.019	0.021	0.09	0.02	0.022	0.012	0.017	0.043	0.085	0.025	0.005	0.034	0.009	0.068	0.015	0.018	0.002	0.049	0.069	0.019	0.035	0.011
t33	0.007	0.133	0.002	0.058	0.025	0.019	0.015	0.041	0.043	0.003	0.057	0.028	0.028	0.043	0.006	0.008	0.003	0	0.004	0.037	0.023	0.001	0.016	0.02	0.031	0.032	0.005	0.027	0.09	0.195
t110	0.006	0.086	0.006	0.008	0.062	0.033	0.031	0.067	0.071	0.004	0.021	0.071	0.034	0.051	0.008	0.013	0.014	0.003	0.013	0.045	0.029	0.028	0.018	0.009	0.012	0.025	0.012	0.013	0.171	0.036
t65	0.001	0.112	0	0.018	0.017	0.003	0.043	0.122	0.084	0	0.001	0.07	0.016	0.072	0.001	0.001	0	0	0.009	0.017	0.032	0.001	0.006	0.001	0.032	0.004	0	0.003	0.269	0.065
t121	0.005	0.11	0.002	0.015	0.046	0.021	0.032	0.076	0.074	0.003	0.018	0.066	0.032	0.059	0.006	0.008	0.006	0.001	0.011	0.041	0.031	0.01	0.016	0.008	0.019	0.021	0.006	0.013	0.183	0.061
t116	0.004	0.063	0.008	0.003	0.072	0.032	0.035	0.069	0.072	0.004	0.012	0.085	0.03	0.045	0.008	0.013	0.02	0.005	0.017	0.041	0.026	0.067	0.015	0.005	0.008	0.019	0.013	0.009	0.184	0.017
t27	0.022	0.017	0.096	0.006	0.016	0.061	0.001	0.002	0.005	0.023	0.379	0.003	0.011	0.004	0.012	0.036	0.032	0.007	0.001	0.018	0.003	0.004	0.01	0.043	0.002	0.065	0.055	0.034	0.006	0.025
t102	0.022	0.015	0.106	0.006	0.015	0.06	0.001	0.002	0.004	0.024	0.381	0.003	0.01	0.004	0.011	0.036	0.034	0.008	0.001	0.017	0.003	0.004	0.009	0.042	0.002	0.063	0.058	0.033	0.006	0.022
t29	0.02	0.064	0.027	0.019	0.035	0.06	0.007	0.015	0.022	0.014	0.204	0.016	0.027	0.019	0.014	0.029	0.021	0.004	0.003	0.04	0.012	0.006	0.019	0.04	0.009	0.069	0.032	0.042	0.037	0.074
t4	0.013	0.022	0.123	0.001	0.055	0.081	0.007	0.012	0.018	0.02	0.068	0.021	0.02	0.011	0.016	0.042	0.098	0.031	0.005	0.031	0.008	0.098	0.014	0.014	0.002	0.042	0.07	0.015	0.034	0.007
t135	0.007	0.097	0.005	0.012	0.057	0.032	0.029	0.064	0.069	0.004	0.027	0.064	0.035	0.05	0.008	0.013	0.012	0.003	0.011	0.046	0.029	0.019	0.019	0.011	0.015	0.028	0.011	0.016	0.16	0.049
t184	0.003	0.065	0.004	0.003	0.062	0.022	0.041	0.084	0.08	0.002	0.007	0.097	0.027	0.052	0.006	0.008	0.012	0.003	0.019	0.035	0.028	0.053	0.013	0.004	0.009	0.013	0.007	0.006	0.221	0.016
t8	0.002	0.104	0	0.012	0.035	0.009	0.041	0.103	0.085	0.001	0.005	0.08	0.024	0.067	0.003	0.003	0.002	0	0.012	0.029	0.033	0.007	0.011	0.003	0.021	0.009	0.002	0.006	0.243	0.048
t188	0.007	0.116	0.003	0.021	0.045	0.027	0.025	0.062	0.064	0.004	0.032	0.053	0.034	0.053	0.007	0.01	0.007	0.001	0.008	0.044	0.029	0.008	0.018	0.013	0.021	0.029	0.008	0.019	0.147	0.082
t181	0.004	0.094	0.003	0.009	0.054	0.022	0.036	0.081	0.079	0.003	0.013	0.078	0.031	0.056	0.006	0.008	0.008	0.002	0.013	0.04	0.031	0.019	0.015	0.006	0.015	0.018	0.007	0.01	0.2	0.039
t5	0.007	0.061	0.015	0.004	0.076	0.045	0.028	0.055	0.062	0.007	0.021	0.071	0.032	0.039	0.011	0.019	0.029	0.008	0.015	0.045	0.024	0.073	0.017	0.008	0.007	0.027	0.02	0.012	0.146	0.018
t94	0.019	0.056	0.041	0.012	0.043	0.07	0.008	0.017	0.024	0.017	0.167	0.02	0.028	0.02	0.015	0.035	0.033	0.007	0.004	0.042	0.013	0.014	0.02	0.034	0.007	0.067	0.041	0.036	0.043	0.048
t86	0.01	0.096	0.009	0.015	0.055	0.042	0.022	0.05	0.057	0.007	0.05	0.05	0.036	0.044	0.011	0.018	0.015	0.003	0.009	0.049	0.026	0.016	0.021	0.017	0.015	0.039	0.016	0.023	0.123	0.06
t34	0.005	0.042	0.021	0.002	0.079	0.045	0.026	0.048	0.055	0.007	0.015	0.071	0.027	0.032	0.01	0.019	0.044	0.013	0.016	0.039	0.019	0.143	0.015	0.006	0.004	0.022	0.024	0.008	0.134	0.009
t35	0.018	0.053	0.047	0.009	0.049	0.074	0.009	0.018	0.026	0.017	0.143	0.022	0.029	0.02	0.016	0.036	0.039	0.009	0.004	0.043	0.013	0.02	0.02	0.03	0.006	0.064	0.045	0.032	0.047	0.039
t103	0.008	0.114	0.004	0.022	0.046	0.03	0.023	0.056	0.06	0.004	0.041	0.049	0.034	0.05	0.008	0.012	0.008	0.002	0.008	0.046	0.028	0.008	0.019	0.015	0.02	0.033	0.01	0.022	0.133	0.086
t189	0.007	0.099	0.006	0.013	0.056	0.034	0.027	0.061	0.066	0.005	0.031	0.06	0.035	0.049	0.009	0.013	0.012	0.003	0.01	0.047	0.029	0.017	0.019	0.012	0.015	0.031	0.012	0.018	0.151	0.054
t127	0.018	0.048	0.057	0.007	0.052	0.078	0.009	0.018	0.026	0.019	0.13	0.023	0.028	0.018	0.017	0.038	0.046	0.012	0.005	0.042	0.013	0.028	0.02	0.027	0.005	0.062	0.05	0.029	0.046	0.03
t89	0.006	0.073	0.008	0.005	0.069	0.035	0.032	0.066	0.07	0.005	0.018	0.077	0.033	0.047	0.009	0.014	0.019	0.005	0.015	0.044	0.027	0.047	0.017	0.007	0.009	0.024	0.014	0.011	0.172	0.024
t175	0.009	0.112	0.005	0.025	0.044	0.034	0.02	0.048	0.054	0.005	0.056	0.042	0.034	0.046	0.009	0.014	0.009	0.002	0.007	0.047	0.026	0.007	0.02	0.019	0.02	0.039	0.012	0.026	0.114	0.094
t101	0.001	0.129	0	0.028	0.018	0.004	0.036	0.105	0.077	0	0.003	0.06	0.019	0.072	0.001	0.001	0	0	0.007	0.021	0.032	0.001	0.008	0.003	0.037	0.006	0.001	0.005	0.228	0.096
t36	0.012	0.074	0.021	0.009	0.062	0.058	0.018	0.038	0.047	0.01	0.065	0.044	0.035	0.036	0.014	0.026	0.03	0.007	0.008	0.05	0.021	0.028	0.021	0.019	0.01	0.047	0.028	0.024	0.097	0.04
t199	0.017	0.054	0.047	0.008	0.055	0.074	0.011	0.022	0.03	0.016	0.114	0.027	0.03	0.022	0.016	0.036	0.043	0.011	0.005	0.045	0.015	0.028	0.02	0.026	0.006	0.059	0.045	0.029	0.056	0.033
t32	0.006	0.13	0.002	0.033	0.035	0.021	0.022	0.058	0.059	0.003	0.035	0.044	0.031	0.054	0.006	0.008	0.004	0.001	0.006	0.041	0.029	0.004	0.017	0.014	0.027	0.028	0.006	0.021	0.133	0.121
t147	0.002	0.12	0	0.019	0.031	0.01	0.036	0.095	0.08	0.001	0.007	0.068	0.025	0.067	0.003	0.003	0.002	0	0.01	0.03	0.033	0.004	0.011	0.004	0.026	0.011	0.002	0.008	0.218	0.072
t25	0.013	0.011	0.21	0.001	0.036	0.078	0.003	0.005	0.009	0.024	0.088	0.009	0.012	0.005	0.014	0.044	0.115	0.038	0.002	0.02	0.004	0.076	0.01	0.014	0.001	0.039	0.087	0.013	0.014	0.004
t12	0.004	0.087	0.003	0.007	0.055	0.021	0.038	0.084	0.08	0.002	0.011	0.083	0.03	0.057	0.006	0.008	0.008	0.002	0.015	0.039	0.031	0.023	0.015	0.005	0.013	0.017	0.006	0.009	0.21	0.032
