V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t84	0.04	0.014	0.004	0.013	0.003	0.002	0.017	0.008	0.341	0.001	0.008	0.002	0.03	0.003	0.07	0.003	0.07	0.042	0.04	0.005	0.003	0.038	0.004	0.004	0.024	0.015	0.133	0.036	0.007	0.02
t162	0.052	0.145	0.004	0.027	0.005	0.007	0.031	0.025	0.15	0.002	0.009	0.001	0.047	0.006	0.048	0.005	0.065	0.05	0.081	0.002	0.055	0.041	0.004	0.009	0.038	0.015	0.04	0.018	0.006	0.012
t98	0.013	0.322	0.002	0.007	0.009	0.006	0.009	0.009	0.003	0.001	0.003	0.001	0.006	0.005	0.017	0.004	0.004	0.019	0.016	0	0.071	0.02	0.013	0.003	0.051	0.004	0.005	0.015	0.16	0.199
t62	0.061	0.002	0.004	0.095	0.007	0.001	0.026	0.033	0.182	0.001	0.008	0.006	0.04	0.002	0.034	0.006	0.124	0.08	0.036	0.009	0.006	0.04	0.001	0.004	0.027	0.014	0.118	0.025	0.002	0.004
t19	0.025	0.197	0.003	0.01	0.003	0.008	0.017	0.009	0.08	0.001	0.005	0.001	0.016	0.002	0.045	0.002	0.015	0.031	0.036	0.002	0.004	0.024	0.007	0.003	0.019	0.007	0.375	0.01	0.014	0.03
t21	0.063	0.01	0.005	0.006	0.009	0.002	0.015	0.005	0.122	0.003	0.009	0.007	0.014	0.018	0.114	0.003	0.129	0.039	0.034	0.008	0.01	0.06	0.007	0.015	0.039	0.025	0.015	0.085	0.018	0.11
t148	0.009	0.001	0.001	0.001	0.001	0	0.004	0.001	0.005	0	0.001	0.001	0	0	0.014	0	0.014	0.01	0.007	0.009	0	0.006	0.001	0.001	0.003	0.001	0.901	0.001	0	0.007
t157	0.048	0.243	0.004	0.004	0.009	0.005	0.014	0.003	0.01	0.004	0.007	0.005	0.006	0.009	0.103	0.003	0.04	0.026	0.043	0.002	0.032	0.054	0.021	0.025	0.049	0.022	0.012	0.016	0.026	0.153
t141	0.063	0.009	0.004	0.007	0.004	0.003	0.009	0.001	0.019	0.003	0.007	0.004	0.006	0.003	0.159	0.002	0.268	0.025	0.044	0.07	0.004	0.052	0.003	0.087	0.013	0.038	0.072	0.016	0	0.005
t130	0.01	0.015	0.003	0.001	0.008	0.004	0.008	0.002	0.004	0.001	0.004	0.003	0.003	0.001	0.038	0.003	0.031	0.021	0.01	0.003	0.003	0.025	0.023	0.006	0.029	0.012	0.145	0.109	0.036	0.439
