V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.031	-0.035	-0.002	-0.005	-0.009	-0.035	0.008	0.007	0.041	-0.013	0.002	0.021	0	0.017	0.005	-0.003	0.034	0.005	0.009	0.03	0	0.004	-0.033	0.014	-0.009	-0.011	-0.027	-0.024	-0.062	0.009	-0.047
2	-0.035	0.347	-0.003	-0.041	-0.006	0.137	-0.007	0.031	0.04	0.055	0.001	-0.123	0.036	0.102	0.026	-0.016	-0.154	-0.045	0.032	-0.228	0.09	-0.01	0.155	-0.04	0.04	-0.011	-0.057	-0.005	0.249	0.083	-0.046
3	-0.002	-0.003	0.001	-0.004	0.002	0.002	-0.002	-0.003	-0.004	0.001	0	0.001	0.002	-0.002	-0.001	0.001	0.003	0	-0.003	0.003	0	0	-0.002	0.001	0.001	0.004	-0.002	0.01	0.005	0.003	0.007
4	-0.005	-0.041	-0.004	0.134	-0.001	0.002	0.026	0.085	0.011	-0.007	-0.004	0.001	0.057	-0.022	-0.048	0.034	-0.013	0.027	0.004	-0.018	0.022	-0.01	-0.071	-0.046	-0.007	-0.002	-0.01	-0.042	-0.02	-0.142	0.029
5	-0.009	-0.006	0.002	-0.001	0.018	0.006	-0.002	-0.006	-0.044	0.006	-0.001	0.015	-0.007	-0.012	-0.011	0.014	-0.002	0.004	-0.011	-0.001	0.015	0.002	0.003	0.002	0.01	0.007	-0.004	0.017	0.019	0.017	0.003
6	-0.035	0.137	0.002	0.002	0.006	0.094	-0.012	0.008	-0.019	0.052	-0.002	-0.061	0.028	0.032	0	0.002	-0.067	-0.021	0.001	-0.101	0.046	-0.006	0.062	-0.015	0.017	0.024	-0.03	0.035	0.137	-0.005	0.033
7	0.008	-0.007	-0.002	0.026	-0.002	-0.012	0.021	0.042	0.038	-0.033	0.001	0.001	0.028	-0.008	-0.02	0.012	0.005	0.017	0.004	0	-0.001	-0.004	-0.037	-0.025	-0.001	-0.019	0.006	-0.014	-0.01	-0.006	-0.011
8	0.007	0.031	-0.003	0.085	-0.006	0.008	0.042	0.117	0.09	-0.045	0.002	-0.023	0.085	0.006	-0.046	0.03	-0.019	0.029	0.012	-0.05	0.02	-0.013	-0.066	-0.071	0.001	-0.032	-0.023	-0.028	0.033	-0.047	-0.007
9	0.041	0.04	-0.004	0.011	-0.044	-0.019	0.038	0.09	0.256	-0.068	0.009	-0.066	0.099	0.079	0.001	-0.016	0.009	0.01	0.033	-0.046	-0.027	-0.01	-0.068	-0.054	-0.019	-0.058	-0.021	-0.011	-0.013	-0.002	-0.03
10	-0.013	0.055	0.001	-0.007	0.006	0.052	-0.033	-0.045	-0.068	0.11	-0.004	-0.015	-0.024	0.055	0.022	-0.008	-0.031	-0.034	0.004	-0.052	0.069	0.006	0.068	0.046	0.009	0.055	-0.091	0.019	0.045	-0.041	0.004
11	0.002	0.001	0	-0.004	-0.001	-0.002	0.001	0.002	0.009	-0.004	0.001	-0.001	0.002	0.003	0.001	-0.001	0.002	0	0.001	0	-0.002	0	-0.002	-0.001	0	-0.003	0	0	-0.001	0.006	-0.004
12	0.021	-0.123	0.001	0.001	0.015	-0.061	0.001	-0.023	-0.066	-0.015	-0.001	0.081	-0.042	-0.046	-0.008	0.013	0.06	0.018	-0.014	0.094	-0.017	0.009	-0.042	0.028	-0.006	0.007	0.004	-0.02	-0.095	0.011	-0.024
13	0	0.036	0.002	0.057	-0.007	0.028	0.028	0.085	0.099	-0.024	0.002	-0.042	0.101	0.021	-0.039	0.023	-0.004	0.019	0.006	-0.041	0.021	-0.01	-0.076	-0.049	-0.003	-0.006	-0.046	0.019	0.043	-0.053	0.02
14	0.017	0.102	-0.002	-0.022	-0.012	0.032	-0.008	0.006	0.079	0.055	0.003	-0.046	0.021	0.116	0.026	-0.015	-0.035	-0.029	0.025	-0.091	0.064	0.002	0.043	0.016	0.007	0.003	-0.107	0.005	0.051	0.01	-0.051
15	0.005	0.026	-0.001	-0.048	-0.011	0	-0.02	-0.046	0.001	0.022	0.001	-0.008	-0.039	0.026	0.039	-0.029	-0.008	-0.024	0.008	-0.006	-0.013	0.005	0.055	0.029	-0.002	0.001	0.002	-0.007	-0.003	0.033	-0.015
16	-0.003	-0.016	0.001	0.034	0.014	0.002	0.012	0.03	-0.016	-0.008	-0.001	0.013	0.023	-0.015	-0.029	0.027	0.004	0.017	-0.007	-0.001	0.02	-0.002	-0.033	-0.016	0.006	0.003	-0.014	0.003	0.006	-0.015	0
17	0.034	-0.154	0.003	-0.013	-0.002	-0.067	0.005	-0.019	0.009	-0.031	0.002	0.06	-0.004	-0.035	-0.008	0.004	0.109	0.021	-0.011	0.129	-0.034	0.009	-0.098	0.039	-0.022	0.011	-0.017	0.009	-0.132	-0.007	-0.004
18	0.005	-0.045	0	0.027	0.004	-0.021	0.017	0.029	0.01	-0.034	0	0.018	0.019	-0.029	-0.024	0.017	0.021	0.021	-0.005	0.028	-0.011	-0.002	-0.048	-0.019	-0.003	-0.011	0.016	-0.006	-0.026	-0.01	0.002
19	0.009	0.032	-0.003	0.004	-0.011	0.001	0.004	0.012	0.033	0.004	0.001	-0.014	0.006	0.025	0.008	-0.007	-0.011	-0.005	0.014	-0.024	0.013	-0.001	0.008	-0.001	-0.001	-0.009	-0.017	-0.022	-0.003	-0.005	-0.026
20	0.03	-0.228	0.003	-0.018	-0.001	-0.101	0	-0.05	-0.046	-0.052	0	0.094	-0.041	-0.091	-0.006	-0.001	0.129	0.028	-0.024	0.209	-0.087	0.01	-0.111	0.051	-0.034	0.014	0.053	-0.001	-0.192	-0.021	0.018
21	0	0.09	0	0.022	0.015	0.046	-0.001	0.02	-0.027	0.069	-0.002	-0.017	0.021	0.064	-0.013	0.02	-0.034	-0.011	0.013	-0.087	0.119	0.002	0.023	0.013	0.023	0.022	-0.124	0.003	0.06	-0.017	-0.05
22	0.004	-0.01	0	-0.01	0.002	-0.006	-0.004	-0.013	-0.01	0.006	0	0.009	-0.01	0.002	0.005	-0.002	0.009	-0.002	-0.001	0.01	0.002	0.003	0.002	0.012	0	0.004	-0.009	0.001	-0.011	0.009	-0.007
23	-0.033	0.155	-0.002	-0.071	0.003	0.062	-0.037	-0.066	-0.068	0.068	-0.002	-0.042	-0.076	0.043	0.055	-0.033	-0.098	-0.048	0.008	-0.111	0.023	0.002	0.183	0.013	0.026	0.006	0.024	0	0.124	0.082	-0.006
24	0.014	-0.04	0.001	-0.046	0.002	-0.015	-0.025	-0.071	-0.054	0.046	-0.001	0.028	-0.049	0.016	0.029	-0.016	0.039	-0.019	-0.001	0.051	0.013	0.012	0.013	0.071	-0.007	0.031	-0.044	0.007	-0.062	0.007	-0.026
25	-0.009	0.04	0.001	-0.007	0.01	0.017	-0.001	0.001	-0.019	0.009	0	-0.006	-0.003	0.007	-0.002	0.006	-0.022	-0.003	-0.001	-0.034	0.023	0	0.026	-0.007	0.013	-0.001	-0.009	0.008	0.044	0.027	-0.007
26	-0.011	-0.011	0.004	-0.002	0.007	0.024	-0.019	-0.032	-0.058	0.055	-0.003	0.007	-0.006	0.003	0.001	0.003	0.011	-0.011	-0.009	0.014	0.022	0.004	0.006	0.031	-0.001	0.048	-0.047	0.027	0.009	-0.036	0.03
27	-0.027	-0.057	-0.002	-0.01	-0.004	-0.03	0.006	-0.023	-0.021	-0.091	0	0.004	-0.046	-0.107	0.002	-0.014	-0.017	0.016	-0.017	0.053	-0.124	-0.009	0.024	-0.044	-0.009	-0.047	0.241	-0.013	-0.036	0.021	0.064
28	-0.024	-0.005	0.01	-0.042	0.017	0.035	-0.014	-0.028	-0.011	0.019	0	-0.02	0.019	0.005	-0.007	0.003	0.009	-0.006	-0.022	-0.001	0.003	0.001	0	0.007	0.008	0.027	-0.013	0.101	0.063	0.025	0.069
29	-0.062	0.249	0.005	-0.02	0.019	0.137	-0.01	0.033	-0.013	0.045	-0.001	-0.095	0.043	0.051	-0.003	0.006	-0.132	-0.026	-0.003	-0.192	0.06	-0.011	0.124	-0.062	0.044	0.009	-0.036	0.063	0.287	0.076	0.052
30	0.009	0.083	0.003	-0.142	0.017	-0.005	-0.006	-0.047	-0.002	-0.041	0.006	0.011	-0.053	0.01	0.033	-0.015	-0.007	-0.01	-0.005	-0.021	-0.017	0.009	0.082	0.007	0.027	-0.036	0.021	0.025	0.076	0.248	-0.078
31	-0.047	-0.046	0.007	0.029	0.003	0.033	-0.011	-0.007	-0.03	0.004	-0.004	-0.024	0.02	-0.051	-0.015	0	-0.004	0.002	-0.026	0.018	-0.05	-0.007	-0.006	-0.026	-0.007	0.03	0.064	0.069	0.052	-0.078	0.162
