V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.29	-0.276	-0.016	0.152	0.004	-0.007	0.087	0.145	-0.035	-0.16	-0.041	0.01	0.004	-0.082	0.094	0.065	0.202	-0.035	-0.066	0.004	-0.044	0.096	0.092	-0.137	-0.051	-0.107	-0.107	-0.047	0.074	-0.056	-0.022
2	-0.276	0.556	0	-0.074	-0.002	-0.055	-0.256	-0.156	0.047	0.139	0.115	-0.029	0.074	0.061	-0.136	-0.063	-0.252	0.055	-0.061	-0.004	0.065	-0.045	0.051	0.112	0.086	0.198	0.147	0.067	-0.118	0.103	0.102
3	-0.016	0	0.231	0.05	0.003	0.047	0.139	-0.079	-0.017	0.088	0.019	-0.057	-0.033	-0.011	-0.009	-0.153	-0.172	0.006	0.143	0.235	0.174	-0.093	-0.066	-0.081	0.113	-0.09	0.108	-0.012	0.041	0.001	0
4	0.152	-0.074	0.05	0.182	0.004	0.012	0.052	0.043	-0.028	-0.083	0.003	-0.016	0.029	-0.063	0.047	-0.01	0.017	-0.006	-0.022	0.091	0.052	0.031	0.091	-0.174	0.014	-0.079	0.026	-0.036	0.039	-0.015	0.015
5	0.004	-0.002	0.003	0.004	0	0	0.003	0.001	-0.001	-0.002	0.001	-0.002	0	-0.003	0.002	-0.002	0	0	0	0.005	0.004	0.001	0.002	-0.003	0.003	-0.003	0.001	-0.001	0.002	0	0
6	-0.007	-0.055	0.047	0.012	0	0.049	0.053	-0.037	-0.008	0.015	-0.008	0.005	0.006	0.007	0.012	-0.026	-0.036	0.005	0.079	0.036	0.027	-0.056	-0.044	-0.061	0.016	-0.052	0.039	-0.009	0.004	-0.005	-0.012
7	0.087	-0.256	0.139	0.052	0.003	0.053	0.245	0.037	-0.035	-0.023	-0.038	-0.053	-0.074	-0.059	0.073	-0.087	0.013	-0.029	0.104	0.187	0.114	-0.025	-0.056	-0.067	0.075	-0.165	0.002	-0.038	0.106	-0.045	-0.053
8	0.145	-0.156	-0.079	0.043	0.001	-0.037	0.037	0.141	-0.017	-0.128	-0.034	-0.005	-0.029	-0.062	0.067	0.069	0.185	-0.035	-0.102	-0.036	-0.029	0.127	0.087	0.035	-0.024	-0.02	-0.111	-0.019	0.058	-0.03	-0.023
9	-0.035	0.047	-0.017	-0.028	-0.001	-0.008	-0.035	-0.017	0.009	0.021	0.007	0.006	0.006	0.017	-0.019	0.006	-0.014	0.006	-0.008	-0.028	-0.02	-0.009	-0.009	0.024	-0.01	0.028	0.002	0.009	-0.019	0.008	0.006
10	-0.16	0.139	0.088	-0.083	-0.002	0.015	-0.023	-0.128	0.021	0.162	0.02	0.004	-0.012	0.077	-0.082	-0.074	-0.189	0.028	0.103	0.032	0.027	-0.11	-0.111	0.022	0.001	0.045	0.088	0.022	-0.052	0.021	0.009
11	-0.041	0.115	0.019	0.003	0.001	-0.008	-0.038	-0.034	0.007	0.02	0.036	-0.02	0.024	-0.003	-0.021	-0.027	-0.054	0.012	-0.016	0.032	0.025	-0.02	0.017	-0.002	0.042	0.015	0.036	0.011	-0.014	0.022	0.027
12	0.01	-0.029	-0.057	-0.016	-0.002	0.005	-0.053	-0.005	0.006	0.004	-0.02	0.052	0.019	0.037	-0.012	0.059	0.029	0.006	0.003	-0.108	-0.082	-0.004	-0.018	-0.019	-0.085	0.032	-0.022	0	-0.036	-0.008	-0.006
13	0.004	0.074	-0.033	0.029	0	0.006	-0.074	-0.029	0.006	-0.012	0.024	0.019	0.061	0.007	-0.012	0.024	-0.01	0.016	-0.023	-0.046	-0.042	-0.023	0.027	-0.062	-0.014	0.012	0.022	0.005	-0.036	0.015	0.028
14	-0.082	0.061	-0.011	-0.063	-0.003	0.007	-0.059	-0.062	0.017	0.077	-0.003	0.037	0.007	0.063	-0.049	0.01	-0.063	0.017	0.043	-0.068	-0.047	-0.049	-0.062	0.021	-0.053	0.054	0.022	0.015	-0.052	0.009	0.001
15	0.094	-0.136	-0.009	0.047	0.002	0.012	0.073	0.067	-0.019	-0.082	-0.021	-0.012	-0.012	-0.049	0.059	0.015	0.094	-0.02	-0.013	0.029	0.014	0.041	0.032	-0.025	0.019	-0.065	-0.041	-0.019	0.05	-0.021	-0.02
16	0.065	-0.063	-0.153	-0.01	-0.002	-0.026	-0.087	0.069	0.006	-0.074	-0.027	0.059	0.024	0.01	0.015	0.127	0.146	-0.006	-0.089	-0.179	-0.137	0.07	0.044	0.019	-0.111	0.05	-0.091	-0.001	-0.027	-0.013	-0.008
