V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t5	0.042	0.075	0.011	0.007	0.039	0.009	0.016	0.006	0.036	0.019	0.005	0.02	0.011	0.038	0.004	0.03	0.023	0.032	0.038	0.006	0.036	0.28	0.044	0.014	0.005	0.018	0.034	0.054	0.018	0.03
t158	0.01	0.103	0.003	0.008	0.038	0.019	0.109	0.006	0.025	0.032	0.006	0.003	0.004	0.021	0.001	0.01	0.003	0.014	0.051	0.07	0.063	0.193	0.034	0.01	0.017	0.01	0.009	0.081	0.016	0.03
t132	0.027	0.095	0.003	0.005	0.03	0.012	0.042	0.005	0.019	0.027	0.007	0.005	0.004	0.024	0.001	0.018	0.007	0.023	0.084	0.02	0.048	0.277	0.036	0.011	0.022	0.012	0.013	0.09	0.018	0.014
t32	0.028	0.035	0.04	0.008	0.022	0.021	0.011	0.01	0.072	0.013	0.002	0.057	0.032	0.029	0.034	0.004	0.069	0.093	0.01	0.002	0.006	0.097	0.044	0.017	0.001	0.019	0.021	0.014	0.027	0.162
t2	0.044	0.072	0.002	0.003	0.012	0.027	0.056	0.009	0.007	0.05	0.007	0.008	0.005	0.014	0.003	0.003	0.016	0.142	0.05	0.015	0.011	0.204	0.041	0.014	0.029	0.013	0.006	0.068	0.048	0.023
t123	0.023	0.057	0.005	0.006	0.01	0.076	0.073	0.013	0.016	0.033	0.005	0.011	0.009	0.014	0.007	0.001	0.026	0.164	0.065	0.012	0.005	0.105	0.044	0.016	0.006	0.013	0.002	0.034	0.056	0.092
t169	0.036	0.069	0.008	0.004	0.05	0.004	0.013	0.004	0.036	0.021	0.005	0.014	0.007	0.028	0.003	0.051	0.011	0.021	0.011	0.007	0.053	0.284	0.037	0.011	0.011	0.016	0.102	0.055	0.013	0.016
t28	0.073	0.031	0.021	0.006	0.011	0.018	0.005	0.008	0.104	0.009	0.003	0.055	0.023	0.023	0.029	0.004	0.095	0.15	0.032	0.001	0.004	0.106	0.043	0.016	0.002	0.018	0.022	0.017	0.033	0.04
t25	0.023	0.062	0.029	0.01	0.048	0.015	0.021	0.009	0.072	0.02	0.004	0.031	0.021	0.039	0.012	0.014	0.029	0.04	0.011	0.007	0.027	0.167	0.048	0.017	0.002	0.02	0.038	0.03	0.02	0.116
t44	0.038	0.085	0.001	0.003	0.016	0.019	0.056	0.006	0.012	0.041	0.008	0.005	0.003	0.016	0.001	0.006	0.008	0.064	0.071	0.02	0.022	0.235	0.038	0.012	0.054	0.012	0.009	0.091	0.033	0.012
t90	0.046	0.06	0.001	0.002	0.028	0.001	0.007	0.002	0.014	0.014	0.005	0.004	0.002	0.017	0	0.093	0.004	0.009	0.024	0.005	0.068	0.339	0.021	0.006	0.054	0.008	0.072	0.085	0.007	0.001
t190	0.027	0.085	0.001	0.004	0.02	0.014	0.059	0.005	0.033	0.03	0.008	0.002	0.002	0.013	0.001	0.009	0.004	0.033	0.062	0.029	0.034	0.201	0.034	0.009	0.126	0.01	0.016	0.099	0.024	0.007
t93	0.013	0.052	0.007	0.01	0.011	0.107	0.099	0.012	0.079	0.024	0.004	0.007	0.011	0.013	0.008	0.001	0.016	0.118	0.047	0.017	0.005	0.063	0.044	0.015	0.008	0.012	0.003	0.028	0.052	0.115
t189	0.037	0.04	0.01	0.006	0.009	0.057	0.025	0.012	0.05	0.018	0.004	0.024	0.017	0.017	0.019	0.001	0.053	0.222	0.043	0.003	0.003	0.084	0.046	0.017	0.004	0.016	0.005	0.022	0.054	0.083
t20	0.074	0.039	0.008	0.002	0.032	0.001	0.002	0.002	0.012	0.009	0.003	0.029	0.006	0.032	0.003	0.129	0.024	0.016	0.011	0.001	0.034	0.33	0.024	0.008	0.003	0.013	0.104	0.036	0.007	0.006
t74	0.084	0.049	0.012	0.003	0.029	0.003	0.004	0.004	0.02	0.013	0.004	0.041	0.011	0.037	0.006	0.052	0.043	0.039	0.022	0.001	0.023	0.306	0.036	0.012	0.003	0.018	0.057	0.039	0.014	0.014
t104	0.051	0.08	0.004	0.004	0.024	0.014	0.029	0.006	0.036	0.029	0.007	0.01	0.006	0.021	0.003	0.012	0.014	0.062	0.045	0.01	0.025	0.251	0.045	0.014	0.035	0.016	0.03	0.074	0.03	0.015
t43	0.075	0.059	0.007	0.003	0.028	0.004	0.006	0.005	0.012	0.017	0.005	0.027	0.008	0.036	0.004	0.043	0.032	0.038	0.035	0.002	0.028	0.344	0.036	0.012	0.005	0.017	0.032	0.051	0.015	0.014
