V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.088	-0.004	0.055	-0.043	-0.13	-0.021	0.061	-0.125	-0.143	-0.152	0.069	-0.047	-0.003	0.249	-0.016	-0.023	0.057	-0.025	-0.046	0.077	-0.058	-0.066	0.029	0.087	-0.02	-0.085	-0.069	0.102	-0.063	0.086	-0.027
2	-0.004	0.01	-0.01	0.004	0.009	0.001	-0.003	0.014	0.003	0.012	0.011	0.003	0.021	-0.031	-0.001	0.007	0.004	0.002	0.003	-0.044	0.001	0.004	0.006	-0.009	0.002	0.007	0.001	0.003	0.004	-0.005	0.008
3	0.055	-0.01	0.041	-0.029	-0.085	-0.013	0.039	-0.085	-0.093	-0.1	0.036	-0.029	-0.016	0.169	-0.009	-0.019	0.031	-0.016	-0.03	0.069	-0.035	-0.04	0.012	0.065	-0.012	-0.056	-0.041	0.057	-0.04	0.056	-0.024
4	-0.043	0.004	-0.029	0.022	0.065	0.01	-0.03	0.063	0.072	0.076	-0.031	0.023	0.006	-0.126	0.007	0.013	-0.026	0.012	0.023	-0.044	0.028	0.032	-0.013	-0.045	0.01	0.042	0.033	-0.047	0.031	-0.043	0.016
5	-0.13	0.009	-0.085	0.065	0.197	0.032	-0.091	0.189	0.222	0.23	-0.105	0.07	0.008	-0.375	0.023	0.036	-0.084	0.037	0.069	-0.113	0.085	0.096	-0.04	-0.137	0.029	0.127	0.101	-0.148	0.094	-0.132	0.045
6	-0.021	0.001	-0.013	0.01	0.032	0.005	-0.015	0.03	0.035	0.037	-0.017	0.012	0	-0.06	0.004	0.005	-0.014	0.006	0.011	-0.018	0.014	0.016	-0.008	-0.02	0.005	0.02	0.017	-0.025	0.015	-0.021	0.006
7	0.061	-0.003	0.039	-0.03	-0.091	-0.015	0.042	-0.088	-0.101	-0.106	0.047	-0.033	-0.003	0.174	-0.011	-0.016	0.039	-0.017	-0.032	0.054	-0.04	-0.046	0.02	0.06	-0.014	-0.059	-0.047	0.07	-0.044	0.061	-0.02
8	-0.125	0.014	-0.085	0.063	0.189	0.03	-0.088	0.191	0.204	0.223	-0.078	0.071	0.026	-0.379	0.021	0.038	-0.075	0.036	0.067	-0.156	0.082	0.099	-0.038	-0.117	0.03	0.125	0.096	-0.142	0.092	-0.129	0.044
9	-0.143	0.003	-0.093	0.072	0.222	0.035	-0.101	0.204	0.287	0.254	-0.153	0.076	-0.019	-0.393	0.026	0.036	-0.1	0.041	0.076	-0.054	0.094	0.097	-0.044	-0.17	0.029	0.139	0.112	-0.165	0.102	-0.156	0.052
10	-0.152	0.012	-0.1	0.076	0.23	0.037	-0.106	0.223	0.254	0.269	-0.115	0.083	0.015	-0.443	0.027	0.043	-0.096	0.043	0.081	-0.148	0.1	0.115	-0.047	-0.155	0.034	0.149	0.118	-0.173	0.11	-0.154	0.052
11	0.069	0.011	0.036	-0.031	-0.105	-0.017	0.047	-0.078	-0.153	-0.115	0.127	-0.028	0.05	0.146	-0.014	-0.009	0.058	-0.018	-0.035	-0.066	-0.045	-0.034	0.022	0.106	-0.011	-0.061	-0.055	0.083	-0.043	0.067	-0.017
12	-0.047	0.003	-0.029	0.023	0.07	0.012	-0.033	0.071	0.076	0.083	-0.028	0.03	0.006	-0.14	0.008	0.013	-0.029	0.014	0.025	-0.059	0.031	0.04	-0.019	-0.03	0.012	0.046	0.037	-0.059	0.035	-0.049	0.013
13	-0.003	0.021	-0.016	0.006	0.008	0	-0.003	0.026	-0.019	0.015	0.05	0.006	0.055	-0.06	-0.002	0.014	0.013	0.002	0.004	-0.119	0	0.011	0.009	0.005	0.004	0.011	-0.001	0.009	0.006	-0.004	0.013
14	0.249	-0.031	0.169	-0.126	-0.375	-0.06	0.174	-0.379	-0.393	-0.443	0.146	-0.14	-0.06	0.758	-0.042	-0.077	0.148	-0.072	-0.133	0.327	-0.162	-0.197	0.075	0.232	-0.059	-0.248	-0.191	0.28	-0.183	0.252	-0.088
15	-0.016	-0.001	-0.009	0.007	0.023	0.004	-0.011	0.021	0.026	0.027	-0.014	0.008	-0.002	-0.042	0.003	0.003	-0.011	0.004	0.008	-0.009	0.01	0.012	-0.006	-0.014	0.003	0.015	0.012	-0.019	0.011	-0.016	0.004
16	-0.023	0.007	-0.019	0.013	0.036	0.005	-0.016	0.038	0.036	0.043	-0.009	0.013	0.014	-0.077	0.003	0.01	-0.011	0.007	0.013	-0.044	0.014	0.018	-0.003	-0.026	0.006	0.024	0.016	-0.022	0.017	-0.024	0.012
17	0.057	0.004	0.031	-0.026	-0.084	-0.014	0.039	-0.075	-0.1	-0.096	0.058	-0.029	0.013	0.148	-0.011	-0.011	0.043	-0.016	-0.029	0.017	-0.038	-0.04	0.022	0.059	-0.012	-0.053	-0.046	0.07	-0.04	0.058	-0.013
18	-0.025	0.002	-0.016	0.012	0.037	0.006	-0.017	0.036	0.041	0.043	-0.018	0.014	0.002	-0.072	0.004	0.007	-0.016	0.007	0.013	-0.025	0.016	0.019	-0.008	-0.023	0.006	0.024	0.019	-0.029	0.018	-0.025	0.008
19	-0.046	0.003	-0.03	0.023	0.069	0.011	-0.032	0.067	0.076	0.081	-0.035	0.025	0.004	-0.133	0.008	0.013	-0.029	0.013	0.024	-0.044	0.03	0.035	-0.014	-0.047	0.01	0.045	0.036	-0.052	0.033	-0.046	0.016
20	0.077	-0.044	0.069	-0.044	-0.113	-0.018	0.054	-0.156	-0.054	-0.148	-0.066	-0.059	-0.119	0.327	-0.009	-0.044	0.017	-0.025	-0.044	0.347	-0.048	-0.087	0.016	0.011	-0.028	-0.089	-0.055	0.078	-0.062	0.073	-0.036
21	-0.058	0.001	-0.035	0.028	0.085	0.014	-0.04	0.082	0.094	0.1	-0.045	0.031	0	-0.162	0.01	0.014	-0.038	0.016	0.03	-0.048	0.038	0.044	-0.021	-0.054	0.013	0.055	0.045	-0.068	0.042	-0.057	0.017
22	-0.066	0.004	-0.04	0.032	0.096	0.016	-0.046	0.099	0.097	0.115	-0.034	0.04	0.011	-0.197	0.012	0.018	-0.04	0.019	0.035	-0.087	0.044	0.057	-0.027	-0.045	0.016	0.064	0.052	-0.081	0.049	-0.065	0.018
