V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t146	0.001	0.023	0.001	0.006	0.071	0.017	0.001	0.109	0.024	0.046	0.003	0.04	0.077	0	0.003	0.004	0	0.007	0.019	0.001	0.061	0.07	0.034	0	0.004	0.346	0.012	0.001	0.016	0.003
t151	0.001	0.024	0.001	0.006	0.062	0.015	0.001	0.103	0.009	0.045	0.01	0.043	0.155	0	0.002	0.004	0	0.006	0.017	0	0.05	0.069	0.028	0	0.003	0.313	0.011	0.002	0.017	0.002
t103	0.027	0.048	0.01	0.008	0.018	0.031	0.011	0.021	0.02	0.006	0.023	0.048	0.098	0.004	0.006	0.006	0.001	0.011	0.02	0.105	0.05	0.034	0.157	0.003	0.006	0.15	0.008	0.04	0.014	0.017
t59	0.02	0.047	0.008	0.006	0.008	0.021	0.009	0.016	0.001	0.003	0.094	0.025	0.287	0.002	0.004	0.005	0.002	0.008	0.014	0.003	0.037	0.039	0.133	0.004	0.005	0.114	0.005	0.042	0.01	0.03
t19	0.015	0.042	0.008	0.008	0.021	0.029	0.007	0.041	0.009	0.009	0.051	0.055	0.17	0.001	0.005	0.006	0.001	0.011	0.021	0.005	0.059	0.064	0.095	0.007	0.006	0.203	0.009	0.016	0.016	0.011
t57	0.013	0.048	0.007	0.009	0.025	0.029	0.006	0.034	0.007	0.011	0.042	0.046	0.187	0.001	0.005	0.006	0.001	0.01	0.021	0.01	0.062	0.067	0.086	0.004	0.006	0.199	0.008	0.02	0.018	0.014
t131	0.009	0.036	0.005	0.009	0.035	0.03	0.005	0.042	0.015	0.016	0.013	0.04	0.089	0	0.005	0.006	0.001	0.011	0.026	0.024	0.074	0.057	0.112	0.001	0.006	0.272	0.012	0.014	0.019	0.015
t9	0.005	0.021	0.006	0.008	0.041	0.03	0.004	0.055	0.013	0.022	0.016	0.059	0.056	0	0.005	0.004	0	0.011	0.026	0.015	0.091	0.1	0.05	0.003	0.006	0.299	0.017	0.004	0.023	0.009
t80	0	0.007	0	0.004	0.116	0.009	0	0.137	0.137	0.084	0	0.035	0.011	0	0.001	0.002	0	0.004	0.012	0.001	0.048	0.053	0.008	0	0.002	0.304	0.01	0	0.012	0
t184	0.016	0.037	0.01	0.008	0.021	0.032	0.008	0.035	0.007	0.009	0.041	0.053	0.128	0.001	0.006	0.006	0.001	0.012	0.023	0.011	0.072	0.078	0.09	0.007	0.007	0.217	0.011	0.016	0.019	0.019
t197	0.042	0.037	0.02	0.006	0.006	0.03	0.015	0.011	0.002	0.002	0.09	0.037	0.097	0.021	0.006	0.005	0.002	0.011	0.017	0.086	0.047	0.045	0.128	0.02	0.006	0.098	0.006	0.046	0.011	0.048
t106	0.01	0.043	0.006	0.008	0.03	0.029	0.006	0.047	0.013	0.014	0.014	0.056	0.13	0	0.005	0.006	0.001	0.011	0.023	0.006	0.062	0.056	0.11	0.002	0.006	0.252	0.011	0.012	0.015	0.014
t185	0.007	0.036	0.006	0.009	0.037	0.031	0.005	0.048	0.014	0.019	0.012	0.05	0.073	0	0.006	0.005	0.001	0.012	0.025	0.022	0.084	0.082	0.073	0.002	0.006	0.277	0.012	0.008	0.02	0.017
t136	0.022	0.039	0.017	0.008	0.016	0.037	0.01	0.027	0.007	0.007	0.03	0.061	0.081	0.004	0.007	0.006	0.002	0.014	0.023	0.033	0.075	0.08	0.101	0.023	0.008	0.193	0.01	0.015	0.016	0.031
t138	0.017	0.04	0.007	0.006	0.011	0.022	0.007	0.029	0.003	0.005	0.162	0.049	0.237	0.001	0.004	0.005	0.002	0.008	0.015	0.002	0.04	0.051	0.086	0.014	0.005	0.125	0.006	0.019	0.011	0.012
t164	0.005	0.033	0.004	0.006	0.025	0.021	0.003	0.069	0.005	0.015	0.052	0.055	0.204	0	0.004	0.004	0.001	0.008	0.017	0	0.056	0.099	0.04	0.011	0.005	0.224	0.009	0.004	0.015	0.006
t157	0.006	0.026	0.005	0.008	0.048	0.028	0.004	0.063	0.057	0.022	0.007	0.057	0.04	0	0.005	0.005	0	0.011	0.024	0.044	0.076	0.063	0.067	0.002	0.005	0.286	0.013	0.004	0.019	0.005
t96	0.031	0.039	0.019	0.007	0.013	0.035	0.013	0.015	0.007	0.005	0.019	0.052	0.059	0.013	0.007	0.005	0.002	0.013	0.02	0.141	0.06	0.049	0.128	0.014	0.007	0.142	0.009	0.026	0.013	0.04
