V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t140	-3.21	-2.534	-4.565	-2.176	-6.23	-5.455	-4.98	-3.184	-6.819	-3.648	-3.062	-3.276	-7.958	-3.024	-4.513	-5.509	-4.587	-3.133	-4.349	-3.65	-3.739	-5.02	-3.632	-6.517	-4.621	-5.104	-5.057	-1.062	-5.414	-5.946
t20	-3.124	-3.036	-4.287	-4.82	-5.055	-3.84	-4.842	-4.389	-4.949	-5.571	-3.674	-3.56	-4.612	-4.857	-4.645	-4.63	-3.339	-3.301	-3.205	-4.583	-4.35	-5.709	-4.052	-4.683	-4.478	-7.102	-5.64	-0.623	-4.6	-4.8
t156	-4.069	-1.58	-4.755	-7.19	-6.676	-7.821	-4.259	-4.497	-5.811	-5.317	-1.924	-3.526	-5.981	-3.835	-4.01	-5.105	-4.711	-3.468	-3.466	-4.603	-4.559	-5.264	-4.873	-5.337	-5.734	-4.126	-3.757	-1.052	-6.109	-5.217
t172	-3.722	-1.394	-4.699	-8.018	-6.428	-6.357	-4.692	-4.324	-6.292	-6.019	-2.663	-3.052	-5.551	-4.389	-3.679	-5.224	-4.347	-2.005	-4.416	-3.937	-4.402	-5.665	-3.942	-6.033	-5.64	-3.957	-5.449	-1.286	-5.87	-6.388
t95	-2.897	-2.223	-4.13	-5.315	-5.328	-4.209	-4.503	-4.85	-5.173	-2.604	-4.269	-3.783	-5.966	-4.547	-3.693	-4.617	-2.933	-2.932	-2.56	-4.424	-4.024	-5.256	-3.61	-4.634	-4.516	-6.209	-4.392	-1.154	-5.113	-4.595
t152	-3.846	-2.108	-4.253	-8.383	-5.358	-4.883	-4.31	-4.986	-5.096	-4.586	-3.052	-3.357	-4.788	-4.707	-4.427	-4.881	-3.643	-2.647	-2.418	-4.923	-4.276	-5.452	-4.486	-4.27	-4.337	-5.819	-4.618	-0.92	-5.035	-4.981
t65	-3.211	-2.596	-4.694	-2.585	-5.529	-3.836	-5.383	-3.426	-5.353	-5.024	-4.568	-4.662	-6.754	-4.274	-5.175	-4.974	-4.241	-4.529	-3.472	-3.212	-4.263	-5.923	-4.311	-5.509	-3.567	-7.835	-6.966	-0.696	-4.163	-5.394
t121	-3.91	-4.969	-5.611	-0.81	-6.337	-5.903	-5.666	-3.861	-5.79	-7.224	-5.521	-5.239	-7.494	-4.389	-6.838	-5.64	-5.445	-6.843	-4.765	-5.046	-5.388	-6.189	-5.56	-6.328	-4.64	-8.107	-5.568	-0.893	-5.249	-5.6
t148	-3.306	-1.952	-4.483	-5.624	-6.418	-6.196	-4.435	-4.341	-6.355	-3.556	-1.958	-3.376	-5.771	-4.238	-3.983	-5.204	-4.155	-2.084	-3.964	-3.893	-4.229	-5.402	-3.651	-5.562	-4.695	-4.227	-5.263	-1.319	-5.897	-5.762
t83	-2.931	-2.262	-4.415	-4.532	-4.778	-2.184	-5.591	-4.164	-5.058	-4.244	-6.004	-4.807	-6.771	-5.375	-4.048	-4.896	-2.993	-3.168	-2.997	-3.12	-4.131	-6.229	-3.257	-5.407	-3.675	-8.392	-7.402	-1.133	-4.035	-5.479
