V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t140	0.04	0.079	0.01	0.113	0.002	0.004	0.007	0.041	0.001	0.026	0.047	0.038	0	0.049	0.011	0.004	0.01	0.044	0.013	0.026	0.024	0.007	0.026	0.001	0.01	0.006	0.006	0.346	0.004	0.003
t20	0.044	0.048	0.014	0.008	0.006	0.021	0.008	0.012	0.007	0.004	0.025	0.028	0.01	0.008	0.01	0.01	0.035	0.037	0.041	0.01	0.013	0.003	0.017	0.009	0.011	0.001	0.004	0.536	0.01	0.008
t156	0.017	0.206	0.009	0.001	0.001	0	0.014	0.011	0.003	0.005	0.146	0.029	0.003	0.022	0.018	0.006	0.009	0.031	0.031	0.01	0.01	0.005	0.008	0.005	0.003	0.016	0.023	0.349	0.002	0.005
t172	0.024	0.248	0.009	0	0.002	0.002	0.009	0.013	0.002	0.002	0.07	0.047	0.004	0.012	0.025	0.005	0.013	0.135	0.012	0.019	0.012	0.003	0.019	0.002	0.004	0.019	0.004	0.276	0.003	0.002
t95	0.055	0.108	0.016	0.005	0.005	0.015	0.011	0.008	0.006	0.074	0.014	0.023	0.003	0.011	0.025	0.01	0.053	0.053	0.077	0.012	0.018	0.005	0.027	0.01	0.011	0.002	0.012	0.315	0.006	0.01
t152	0.021	0.122	0.014	0	0.005	0.008	0.013	0.007	0.006	0.01	0.047	0.035	0.008	0.009	0.012	0.008	0.026	0.071	0.089	0.007	0.014	0.004	0.011	0.014	0.013	0.003	0.01	0.399	0.007	0.007
t65	0.04	0.075	0.009	0.075	0.004	0.022	0.005	0.033	0.005	0.007	0.01	0.009	0.001	0.014	0.006	0.007	0.014	0.011	0.031	0.04	0.014	0.003	0.013	0.004	0.028	0	0.001	0.499	0.016	0.005
t121	0.02	0.007	0.004	0.445	0.002	0.003	0.003	0.021	0.003	0.001	0.004	0.005	0.001	0.012	0.001	0.004	0.004	0.001	0.009	0.006	0.005	0.002	0.004	0.002	0.01	0	0.004	0.409	0.005	0.004
t148	0.037	0.142	0.011	0.004	0.002	0.002	0.012	0.013	0.002	0.029	0.141	0.034	0.003	0.014	0.019	0.005	0.016	0.124	0.019	0.02	0.015	0.005	0.026	0.004	0.009	0.015	0.005	0.267	0.003	0.003
t83	0.053	0.104	0.012	0.011	0.008	0.113	0.004	0.016	0.006	0.014	0.002	0.008	0.001	0.005	0.017	0.007	0.05	0.042	0.05	0.044	0.016	0.002	0.039	0.004	0.025	0	0.001	0.322	0.018	0.004
t12	0.033	0.278	0.01	0.001	0.003	0.039	0.003	0.01	0.001	0.038	0.005	0.014	0	0.005	0.025	0.003	0.027	0.211	0.026	0.053	0.02	0.002	0.052	0.001	0.012	0.002	0	0.117	0.006	0.001
t119	0.037	0.008	0.007	0.014	0.002	0.003	0.014	0.011	0.002	0.001	0.079	0.035	0.005	0.015	0.001	0.005	0.007	0.012	0.009	0.003	0.006	0.004	0.006	0.009	0.014	0.002	0.007	0.671	0.004	0.007
t133	0.034	0.097	0.017	0.001	0.01	0.041	0.008	0.003	0.01	0.017	0.005	0.021	0.005	0.004	0.033	0.009	0.11	0.083	0.139	0.005	0.016	0.003	0.025	0.011	0.007	0.001	0.011	0.256	0.007	0.012
t130	0.048	0.028	0.015	0	0.009	0.139	0.008	0.001	0.007	0.012	0.003	0.017	0.015	0.001	0.011	0.008	0.116	0.117	0.121	0.002	0.009	0.002	0.025	0.024	0.015	0	0.003	0.224	0.008	0.012
t82	0.024	0.038	0.011	0	0.004	0.006	0.015	0.003	0.012	0.001	0.06	0.024	0.039	0.004	0.009	0.01	0.032	0.03	0.063	0.004	0.005	0.002	0.006	0.035	0.006	0.001	0.006	0.528	0.006	0.017
t161	0.043	0.052	0.007	0.027	0.005	0.034	0.004	0.022	0.005	0.001	0.004	0.009	0.005	0.004	0.002	0.007	0.01	0.01	0.014	0.057	0.007	0.001	0.017	0.005	0.049	0	0	0.571	0.024	0.002
t68	0.032	0.061	0.011	0.009	0.003	0.005	0.013	0.013	0.005	0.006	0.034	0.027	0.005	0.018	0.003	0.009	0.012	0.01	0.042	0.011	0.012	0.005	0.007	0.013	0.02	0.002	0.008	0.586	0.01	0.008
t87	0.016	0.061	0.008	0.003	0.003	0.005	0.008	0.03	0.008	0.002	0.021	0.01	0.001	0.021	0.003	0.007	0.007	0.004	0.05	0.018	0.009	0.004	0.003	0.01	0.026	0.001	0.004	0.639	0.014	0.006
