V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.02	-0.012	-0.001	0.088	-0.001	0.018	-0.005	0.019	-0.013	-0.003	-0.017	0	-0.01	0.003	-0.012	0.001	-0.006	-0.008	-0.025	0.013	0.002	-0.002	0.018	-0.014	0.021	-0.012	-0.027	0.007	0.01	-0.008	0.009
2	-0.012	0.137	0	-0.049	-0.031	-0.074	0.004	0.026	-0.03	0.078	0.003	0.011	-0.05	0.027	0.071	0.002	-0.02	0.052	-0.006	0.074	0.034	0.016	0.034	-0.056	-0.016	0.128	0.009	-0.027	-0.021	-0.063	-0.001
3	-0.001	0	0	-0.008	0	-0.001	0.001	-0.003	0.001	-0.001	0.002	0.001	0.003	-0.001	0.001	0	0.001	0.001	0.002	-0.002	-0.001	0	-0.001	0.002	-0.002	0.001	0.001	0	-0.001	0.001	0
4	0.088	-0.049	-0.008	0.783	-0.015	0.013	-0.041	0.202	-0.06	0.058	-0.08	-0.028	-0.192	0.14	-0.067	-0.001	-0.065	-0.151	-0.126	0.114	0.056	0.041	0.07	-0.144	0.105	-0.039	-0.03	0.051	0.056	-0.03	-0.007
5	-0.001	-0.031	0	-0.015	0.028	0.057	-0.01	-0.017	0.026	-0.023	-0.043	-0.018	0.025	-0.031	-0.026	0.006	0.017	-0.022	0.017	-0.01	-0.011	-0.017	-0.008	0.028	0.021	-0.069	-0.031	0.004	0.027	0.016	0.024
6	0.018	-0.074	-0.001	0.013	0.057	0.191	-0.048	-0.05	0.004	0.02	-0.159	-0.042	-0.008	-0.088	-0.049	-0.01	0.049	-0.001	0.017	-0.021	-0.01	-0.051	0.027	0.022	0.062	-0.183	-0.121	-0.021	0.054	-0.005	0.084
7	-0.005	0.004	0.001	-0.041	-0.01	-0.048	0.022	0.003	0.014	-0.036	0.053	0.012	0.037	0.012	-0.001	0.009	-0.012	-0.008	0.001	-0.007	-0.009	0.009	-0.019	0.02	-0.011	0.038	0.029	0.016	-0.008	0.017	-0.025
8	0.019	0.026	-0.003	0.202	-0.017	-0.05	0.003	0.1	-0.006	-0.018	0.034	0	-0.044	0.072	-0.006	0.011	-0.043	-0.048	-0.046	0.076	0.019	0.024	0.01	-0.044	0.03	0.053	-0.006	0.033	0.021	-0.016	-0.022
9	-0.013	-0.03	0.001	-0.06	0.026	0.004	0.014	-0.006	0.068	-0.088	0.019	-0.016	0.08	-0.016	-0.032	0.024	0.006	-0.056	0.032	-0.011	-0.025	-0.007	-0.046	0.062	0.008	-0.043	0.005	0.031	0.03	0.049	0
10	-0.003	0.078	-0.001	0.058	-0.023	0.02	-0.036	-0.018	-0.088	0.261	-0.128	-0.019	-0.189	0.01	0.072	-0.04	0.018	0.07	0.007	0.022	0.053	0.011	0.07	-0.098	-0.004	0.035	0.024	-0.084	-0.043	-0.076	0.037
