V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t20	-4.299	-3.091	-5.346	-4.896	-4.319	-5.326	-4.988	-2.67	-4.979	-1.887	-2.724	-2.027	-3.336	-5.948	-5.959	-4.395	-3.56	-3.716	-2.455	-3.025	-4.744	-3.893	-2.905	-4.75	-6.456	-4.413	-2.588	-4.189	-3.723	-4.03
t93	-2.95	-2.7	-5.347	-4.685	-2.66	-5.045	-4.775	-2.791	-2.73	-3.768	-1.743	-3.615	-4.145	-7.605	-5.697	-3.415	-4.842	-4.363	-3.541	-3.241	-5.014	-2.64	-3.331	-5.549	-5.021	-4.712	-3.133	-4.069	-2.615	-3.834
t108	-4.155	-3.368	-3.988	-3.371	-2.725	-5.739	-6.08	-1.823	-4.659	-2.847	-2.077	-2.695	-2.988	-6.011	-5.229	-3.895	-5.385	-4.188	-2.413	-3.032	-4.894	-6.659	-3.009	-4.727	-4.69	-4.394	-3.838	-4.801	-3.578	-3.828
t144	-3.226	-3.781	-4.478	-3.654	-1.462	-5.937	-4.363	-2.892	-2.131	-5.72	-1.398	-6.01	-4.71	-8.805	-5.541	-3.314	-7.095	-5.204	-4.675	-3.971	-5.842	-3.685	-4.178	-6.419	-3.892	-5.485	-5.115	-4.616	-3.052	-4.662
t114	-2.466	-2.776	-5.844	-5.496	-2.152	-5.244	-5.773	-3.204	-1.946	-4.507	-1.58	-4.498	-5.007	-8.825	-5.975	-3.175	-5.74	-5.351	-4.358	-3.675	-5.483	-3.506	-3.917	-6.287	-4.698	-5.233	-4.154	-5.198	-2.264	-4.096
t133	-3.587	-3.886	-3.926	-2.79	-1.565	-5.923	-3.229	-2.578	-2.672	-4.992	-1.529	-5.783	-4.214	-8.195	-5.22	-3.343	-6.539	-4.746	-4.271	-3.741	-5.605	-3.717	-3.9	-5.974	-3.841	-5.261	-5.064	-3.949	-3.45	-4.698
t33	-3.307	-2.608	-5.803	-5.832	-3.46	-4.898	-3.927	-3.004	-3.306	-2.335	-2.292	-3.224	-4.309	-7.42	-5.985	-3.601	-3.915	-4.207	-3.413	-3.176	-4.896	-1.886	-3.265	-5.41	-5.959	-4.71	-3.055	-3.899	-2.945	-4.236
t91	-5.825	-4.104	-4.383	-3.805	-5.195	-6.164	-4.843	-2.331	-6.934	-2.205	-3.517	-1.994	-2.546	-4.935	-5.989	-5.377	-3.641	-3.145	-2.004	-3.207	-4.924	-4.257	-2.9	-4.373	-6.842	-4.488	-2.73	-3.357	-5.26	-4.422
t170	-3.861	-3.209	-4.361	-3.808	-3.018	-5.31	-3.586	-2.388	-3.773	-3.389	-1.998	-3.341	-3.369	-6.529	-5.445	-3.755	-4.522	-3.575	-2.99	-3.047	-4.793	-2.37	-3.001	-4.955	-5.217	-4.46	-3.249	-3.275	-3.452	-3.994
t57	-5.794	-4.743	-3.401	-1.654	-4.063	-6.505	-2.564	-2.215	-6.291	-4.328	-2.903	-3.531	-2.49	-5.407	-5.467	-5.091	-5.009	-3.06	-2.617	-3.429	-5.218	-3.699	-3.142	-4.688	-5.709	-4.7	-3.862	-2.64	-5.361	-4.539
t191	-4.386	-3.594	-3.744	-3.259	-2.752	-5.612	-2.961	-2.112	-4.167	-2.751	-2.073	-3.877	-3.271	-6.356	-5.193	-3.719	-5.016	-3.605	-2.998	-3.077	-4.873	-2.929	-3.07	-4.89	-4.91	-4.512	-3.968	-3.067	-3.832	-4.424
t3	-9.059	-6.411	-4.154	-2.814	-8.12	-8.18	-5.691	-2.767	-11.227	-3.902	-5.737	-1.58	-1.789	-3.642	-7.117	-8.088	-3.954	-2.69	-1.712	-4.192	-5.867	-5.609	-3.451	-4.367	-8.868	-5.208	-3.058	-3.201	-8.453	-5.326
t76	-3.817	-3.498	-3.774	-2.977	-2.3	-5.607	-3.922	-2.169	-3.459	-4.126	-1.685	-4.123	-3.351	-6.762	-5.168	-3.635	-5.451	-3.851	-3.217	-3.194	-5.002	-3.38	-3.201	-5.136	-4.443	-4.617	-3.824	-3.412	-3.485	-4.061
t71	-5.373	-3.813	-5.329	-5.223	-5.458	-5.811	-3.778	-2.989	-6.07	-2.428	-3.527	-2.396	-3.348	-5.895	-6.472	-5.153	-3.242	-3.195	-2.693	-3.379	-5.023	-1.42	-3.134	-4.877	-7.386	-4.722	-2.584	-3.158	-4.846	-4.631
t117	-3.13	-3.272	-4.802	-4.374	-2.015	-5.487	-4.252	-2.819	-2.355	-5.058	-1.47	-4.794	-4.41	-8.131	-5.641	-3.326	-6.106	-4.583	-4.119	-3.57	-5.379	-2.484	-3.714	-5.959	-4.471	-5.048	-4.27	-4.224	-2.793	-4.192
t75	-2.535	-3.117	-5.452	-4.457	-1.734	-5.731	-8.042	-2.95	-2.104	-5.941	-1.442	-4.596	-4.748	-8.796	-5.882	-3.459	-6.935	-5.81	-4.325	-3.922	-5.814	-6.215	-4.113	-6.447	-4.012	-5.377	-4.162	-6.047	-2.397	-3.803
t113	-3.248	-2.784	-4.953	-4.203	-2.535	-5.052	-4.425	-2.567	-3.063	-2.384	-1.85	-3.44	-3.923	-7.075	-5.404	-3.303	-4.652	-4.395	-3.305	-3.052	-4.847	-4.292	-3.143	-5.221	-5.002	-4.571	-3.556	-4.149	-2.851	-4.038
t50	-4.876	-4.685	-3.852	-3.072	-2.844	-6.328	-1.218	-2.84	-4.13	-5.256	-2.337	-5.696	-3.958	-7.555	-5.617	-4.192	-6.017	-3.985	-4.168	-3.913	-5.723	-1.721	-3.898	-5.802	-5.056	-5.379	-5.237	-3.008	-4.677	-5.303
t123	-4.233	-3.858	-3.589	-2.851	-2.342	-5.76	-2.452	-2.227	-3.713	-4.198	-1.842	-4.616	-3.422	-6.856	-5.149	-3.7	-5.624	-3.75	-3.391	-3.322	-5.142	-2.793	-3.319	-5.214	-4.548	-4.753	-4.278	-3.125	-3.894	-4.527
t120	-5.857	-4.323	-4.139	-3.673	-5.205	-6.337	-4.976	-2.255	-6.95	-3.838	-3.373	-2.045	-2.347	-5.004	-6.081	-5.524	-4.046	-2.834	-2.027	-3.303	-5.016	-2.753	-2.927	-4.44	-6.634	-4.492	-2.673	-3.084	-5.291	-4.146
t185	-6.302	-4.845	-3.098	-2.02	-4.197	-6.625	-2.988	-1.978	-6.8	-3.104	-3.171	-3.365	-2.342	-4.923	-5.407	-5.184	-4.964	-3.035	-2.348	-3.332	-5.129	-4.506	-3.054	-4.434	-5.873	-4.621	-4.034	-2.695	-5.714	-4.842
t187	-5.532	-4.379	-3.681	-2.997	-3.697	-6.104	-1.753	-2.387	-5.381	-3.086	-2.723	-3.995	-3.092	-5.835	-5.484	-4.505	-4.9	-3.171	-3.023	-3.314	-5.083	-2.336	-3.164	-4.844	-5.788	-4.698	-4.162	-2.425	-4.898	-4.937
t9	-4.753	-3.443	-4.573	-4.235	-3.91	-5.495	-3.194	-2.46	-4.952	-1.91	-2.623	-2.865	-3.252	-5.89	-5.653	-4.229	-3.99	-3.332	-2.636	-3.021	-4.74	-2.676	-2.928	-4.697	-6.074	-4.424	-3.172	-3.222	-4.08	-4.42
t1	-7.656	-5.296	-4.593	-3.816	-7.143	-7.233	-5.696	-2.78	-9.33	-3.486	-4.742	-1.466	-2.165	-4.109	-6.854	-7.084	-3.754	-2.708	-1.774	-3.767	-5.409	-4.511	-3.174	-4.387	-8.371	-4.847	-2.417	-3.409	-6.947	-4.793
t66	-5.541	-4.005	-4.474	-3.692	-5.13	-6.007	-4.41	-2.453	-6.468	-3.085	-3.284	-2.056	-2.537	-5.064	-6.01	-5.347	-3.584	-2.92	-2.098	-3.201	-4.892	-3.293	-2.865	-4.44	-6.825	-4.459	-2.358	-3.152	-5.072	-4.215
t21	-4.684	-3.455	-4.658	-4.068	-4.241	-5.733	-6.201	-2.229	-5.534	-3.067	-2.699	-1.87	-2.753	-5.431	-5.834	-4.77	-4.314	-3.533	-2.104	-3.08	-4.846	-4.857	-2.859	-4.585	-6.079	-4.341	-2.402	-4.25	-4.086	-3.76
