V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.147	0.067	-0.071	-0.088	0.128	0.049	-0.035	-0.039	0.219	-0.061	0.081	-0.103	-0.109	-0.166	0.001	0.099	-0.074	-0.096	-0.098	-0.016	-0.019	0.035	-0.04	-0.079	0.085	-0.029	-0.046	-0.077	0.133	0.009	-0.035
2	0.067	0.041	-0.056	-0.071	0.035	0.027	-0.052	-0.024	0.086	-0.001	0.025	-0.018	-0.052	-0.069	-0.011	0.037	-0.012	-0.047	-0.036	-0.005	-0.005	-0.001	-0.015	-0.033	0.016	-0.011	-0.002	-0.051	0.063	0.009	-0.014
3	-0.071	-0.056	0.091	0.115	-0.005	-0.037	0.09	0.035	-0.074	-0.03	-0.011	-0.018	0.058	0.065	0.027	-0.029	-0.019	0.05	0.027	0.003	0.001	0.002	0.012	0.031	0.015	0.008	-0.026	0.068	-0.069	-0.015	0.011
4	-0.088	-0.071	0.115	0.152	-0.006	-0.047	0.108	0.045	-0.093	-0.043	-0.013	-0.022	0.075	0.083	0.035	-0.037	-0.024	0.062	0.035	0.003	0.001	-0.006	0.015	0.039	0.021	0.01	-0.03	0.085	-0.088	-0.017	0.013
5	0.128	0.035	-0.005	-0.006	0.173	0.029	0.032	-0.016	0.223	-0.099	0.098	-0.158	-0.092	-0.159	0.031	0.108	-0.125	-0.087	-0.105	-0.018	-0.025	0.018	-0.043	-0.077	0.133	-0.031	-0.096	-0.047	0.112	-0.005	-0.038
6	0.049	0.027	-0.037	-0.047	0.029	0.021	-0.009	-0.019	0.069	-0.007	0.021	-0.024	-0.039	-0.055	-0.006	0.03	-0.008	-0.029	-0.031	-0.004	-0.004	0.03	-0.012	-0.025	0.014	-0.009	-0.005	-0.024	0.045	0.003	-0.01
7	-0.035	-0.052	0.09	0.108	0.032	-0.009	0.335	0.006	0.025	-0.073	0.017	-0.121	0.014	-0.009	0.033	0.016	-0.001	0.072	-0.037	-0.003	0	0.292	0	0.001	0.03	-0.006	-0.054	0.166	-0.049	-0.045	0.003
8	-0.039	-0.024	0.035	0.045	-0.016	-0.019	0.006	0.018	-0.053	0.001	-0.013	0.013	0.032	0.043	0.008	-0.022	-0.002	0.021	0.024	0.003	0.002	-0.034	0.008	0.02	-0.004	0.006	-0.002	0.018	-0.036	-0.003	0.007
9	0.219	0.086	-0.074	-0.093	0.223	0.069	0.025	-0.053	0.352	-0.121	0.136	-0.202	-0.164	-0.261	0.018	0.162	-0.135	-0.136	-0.164	-0.026	-0.032	0.098	-0.064	-0.124	0.155	-0.047	-0.099	-0.083	0.194	0.001	-0.056
10	-0.061	-0.001	-0.03	-0.043	-0.099	-0.007	-0.073	0.001	-0.121	0.128	-0.063	0.106	0.031	0.081	-0.024	-0.052	0.076	0.018	0.058	0.012	0.015	-0.097	0.021	0.039	-0.087	0.016	0.05	-0.019	-0.046	-0.003	0.019
