V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.05	-0.083	-0.092	-0.082	-0.125	0.029	0.028	0.039	0.127	-0.066	-0.028	-0.116	-0.095	-0.053	-0.1	-0.069	-0.034	0.03	0.062	0.112	0.072	-0.068	-0.098	0.055	-0.106	-0.082	-0.086	0.025	-0.042	-0.11	-0.093
2	-0.083	0.139	0.151	0.138	0.209	-0.048	-0.047	-0.065	-0.213	0.111	0.048	0.194	0.159	0.089	0.167	0.116	0.057	-0.05	-0.103	-0.187	-0.121	0.113	0.164	-0.092	0.178	0.137	0.144	-0.041	0.07	0.184	0.156
3	-0.092	0.151	0.185	0.151	0.23	-0.052	-0.051	-0.071	-0.234	0.122	0.053	0.212	0.175	0.098	0.184	0.128	0.063	-0.055	-0.114	-0.206	-0.132	0.124	0.182	-0.101	0.196	0.15	0.159	-0.046	0.077	0.202	0.174
4	-0.082	0.138	0.151	0.137	0.208	-0.048	-0.046	-0.064	-0.211	0.11	0.047	0.193	0.158	0.088	0.166	0.115	0.057	-0.049	-0.103	-0.186	-0.12	0.113	0.163	-0.092	0.177	0.136	0.143	-0.041	0.07	0.183	0.155
5	-0.125	0.209	0.23	0.208	0.314	-0.073	-0.07	-0.097	-0.32	0.166	0.072	0.292	0.24	0.134	0.252	0.174	0.086	-0.075	-0.155	-0.281	-0.181	0.171	0.247	-0.139	0.268	0.206	0.216	-0.062	0.106	0.277	0.235
6	0.029	-0.048	-0.052	-0.048	-0.073	0.017	0.016	0.022	0.074	-0.038	-0.017	-0.067	-0.055	-0.031	-0.058	-0.04	-0.02	0.017	0.036	0.065	0.042	-0.039	-0.057	0.032	-0.062	-0.048	-0.05	0.014	-0.024	-0.064	-0.054
7	0.028	-0.047	-0.051	-0.046	-0.07	0.016	0.016	0.022	0.072	-0.037	-0.016	-0.065	-0.054	-0.03	-0.056	-0.039	-0.019	0.017	0.035	0.063	0.041	-0.038	-0.055	0.031	-0.06	-0.046	-0.048	0.014	-0.024	-0.062	-0.053
8	0.039	-0.065	-0.071	-0.064	-0.097	0.022	0.022	0.03	0.099	-0.052	-0.022	-0.09	-0.074	-0.041	-0.078	-0.054	-0.027	0.023	0.048	0.087	0.056	-0.053	-0.077	0.043	-0.083	-0.064	-0.067	0.019	-0.033	-0.086	-0.073
9	0.127	-0.213	-0.234	-0.211	-0.32	0.074	0.072	0.099	0.326	-0.169	-0.073	-0.297	-0.244	-0.136	-0.256	-0.177	-0.088	0.076	0.158	0.287	0.185	-0.174	-0.252	0.141	-0.273	-0.21	-0.22	0.063	-0.107	-0.282	-0.239
10	-0.066	0.111	0.122	0.11	0.166	-0.038	-0.037	-0.052	-0.169	0.088	0.038	0.154	0.127	0.071	0.133	0.092	0.046	-0.04	-0.082	-0.149	-0.096	0.09	0.131	-0.073	0.142	0.109	0.115	-0.033	0.056	0.146	0.124
11	-0.028	0.048	0.053	0.047	0.072	-0.017	-0.016	-0.022	-0.073	0.038	0.016	0.067	0.055	0.031	0.058	0.04	0.02	-0.017	-0.035	-0.064	-0.041	0.039	0.057	-0.032	0.061	0.047	0.049	-0.014	0.024	0.063	0.054
12	-0.116	0.194	0.212	0.193	0.292	-0.067	-0.065	-0.09	-0.297	0.154	0.067	0.271	0.222	0.124	0.234	0.162	0.08	-0.069	-0.144	-0.261	-0.168	0.158	0.23	-0.129	0.249	0.191	0.201	-0.058	0.098	0.257	0.218
13	-0.095	0.159	0.175	0.158	0.24	-0.055	-0.054	-0.074	-0.244	0.127	0.055	0.222	0.183	0.102	0.192	0.133	0.066	-0.057	-0.118	-0.215	-0.138	0.13	0.189	-0.106	0.204	0.157	0.165	-0.048	0.08	0.211	0.179
14	-0.053	0.089	0.098	0.088	0.134	-0.031	-0.03	-0.041	-0.136	0.071	0.031	0.124	0.102	0.057	0.107	0.074	0.037	-0.032	-0.066	-0.12	-0.077	0.073	0.105	-0.059	0.114	0.088	0.092	-0.027	0.045	0.118	0.1
15	-0.1	0.167	0.184	0.166	0.252	-0.058	-0.056	-0.078	-0.256	0.133	0.058	0.234	0.192	0.107	0.202	0.14	0.069	-0.06	-0.124	-0.226	-0.145	0.137	0.198	-0.111	0.215	0.165	0.173	-0.05	0.085	0.222	0.188
16	-0.069	0.116	0.128	0.115	0.174	-0.04	-0.039	-0.054	-0.177	0.092	0.04	0.162	0.133	0.074	0.14	0.097	0.048	-0.041	-0.086	-0.156	-0.101	0.095	0.137	-0.077	0.149	0.114	0.12	-0.035	0.059	0.153	0.13
17	-0.034	0.057	0.063	0.057	0.086	-0.02	-0.019	-0.027	-0.088	0.046	0.02	0.08	0.066	0.037	0.069	0.048	0.024	-0.02	-0.043	-0.077	-0.05	0.047	0.068	-0.038	0.073	0.056	0.059	-0.017	0.029	0.076	0.064
18	0.03	-0.05	-0.055	-0.049	-0.075	0.017	0.017	0.023	0.076	-0.04	-0.017	-0.069	-0.057	-0.032	-0.06	-0.041	-0.02	0.018	0.037	0.067	0.043	-0.041	-0.059	0.033	-0.064	-0.049	-0.051	0.015	-0.025	-0.066	-0.056
19	0.062	-0.103	-0.114	-0.103	-0.155	0.036	0.035	0.048	0.158	-0.082	-0.035	-0.144	-0.118	-0.066	-0.124	-0.086	-0.043	0.037	0.077	0.139	0.09	-0.084	-0.122	0.068	-0.132	-0.102	-0.107	0.031	-0.052	-0.137	-0.116
20	0.112	-0.187	-0.206	-0.186	-0.281	0.065	0.063	0.087	0.287	-0.149	-0.064	-0.261	-0.215	-0.12	-0.226	-0.156	-0.077	0.067	0.139	0.252	0.162	-0.153	-0.222	0.124	-0.24	-0.185	-0.194	0.056	-0.095	-0.248	-0.211
21	0.072	-0.121	-0.132	-0.12	-0.181	0.042	0.041	0.056	0.185	-0.096	-0.041	-0.168	-0.138	-0.077	-0.145	-0.101	-0.05	0.043	0.09	0.162	0.105	-0.098	-0.143	0.08	-0.155	-0.119	-0.125	0.036	-0.061	-0.16	-0.136
22	-0.068	0.113	0.124	0.113	0.171	-0.039	-0.038	-0.053	-0.174	0.09	0.039	0.158	0.13	0.073	0.137	0.095	0.047	-0.041	-0.084	-0.153	-0.098	0.093	0.134	-0.075	0.145	0.112	0.117	-0.034	0.057	0.15	0.128
23	-0.098	0.164	0.182	0.163	0.247	-0.057	-0.055	-0.077	-0.252	0.131	0.057	0.23	0.189	0.105	0.198	0.137	0.068	-0.059	-0.122	-0.222	-0.143	0.134	0.195	-0.109	0.211	0.162	0.17	-0.049	0.083	0.218	0.185
24	0.055	-0.092	-0.101	-0.092	-0.139	0.032	0.031	0.043	0.141	-0.073	-0.032	-0.129	-0.106	-0.059	-0.111	-0.077	-0.038	0.033	0.068	0.124	0.08	-0.075	-0.109	0.061	-0.118	-0.091	-0.095	0.028	-0.047	-0.122	-0.104
25	-0.106	0.178	0.196	0.177	0.268	-0.062	-0.06	-0.083	-0.273	0.142	0.061	0.249	0.204	0.114	0.215	0.149	0.073	-0.064	-0.132	-0.24	-0.155	0.145	0.211	-0.118	0.228	0.176	0.185	-0.053	0.09	0.236	0.2
26	-0.082	0.137	0.15	0.136	0.206	-0.048	-0.046	-0.064	-0.21	0.109	0.047	0.191	0.157	0.088	0.165	0.114	0.056	-0.049	-0.102	-0.185	-0.119	0.112	0.162	-0.091	0.176	0.135	0.142	-0.041	0.069	0.181	0.154
