V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t156	0.012	0.001	0.027	0.016	0.002	0.056	0.033	0.006	0.006	0.021	0.019	0.053	0.078	0.014	0.086	0.196	0.016	0.053	0.073	0.021	0.004	0.017	0.014	0.015	0.003	0.038	0.048	0.044	0.027	0.002
t34	0.012	0.006	0.022	0.021	0.001	0.011	0.006	0.001	0.072	0.029	0.4	0.008	0.008	0.009	0.054	0.171	0.023	0.006	0.016	0.006	0.006	0.003	0.029	0.002	0.001	0.047	0.002	0.004	0.015	0.009
t87	0.001	0.002	0.003	0.001	0	0.044	0.017	0.006	0.113	0.002	0.081	0.08	0.094	0.002	0.013	0.005	0.053	0.031	0.081	0.001	0.003	0.012	0.001	0.002	0.003	0.003	0.282	0.058	0.006	0
t157	0.017	0.004	0.032	0.027	0.002	0.023	0.013	0.002	0.033	0.037	0.166	0.018	0.02	0.014	0.085	0.267	0.023	0.014	0.031	0.013	0.006	0.006	0.032	0.005	0.002	0.062	0.005	0.009	0.024	0.008
t84	0.005	0.002	0.015	0.008	0.001	0.067	0.034	0.008	0.019	0.01	0.034	0.081	0.111	0.01	0.056	0.069	0.029	0.059	0.099	0.011	0.005	0.019	0.006	0.01	0.004	0.018	0.125	0.065	0.02	0
t124	0.019	0.003	0.034	0.03	0.002	0.016	0.009	0.001	0.021	0.042	0.138	0.011	0.013	0.014	0.082	0.339	0.016	0.01	0.021	0.013	0.005	0.004	0.039	0.004	0.001	0.072	0.002	0.006	0.021	0.013
t107	0.004	0.005	0.01	0.006	0.001	0.048	0.021	0.005	0.127	0.008	0.191	0.063	0.072	0.007	0.039	0.033	0.061	0.032	0.08	0.005	0.006	0.013	0.006	0.004	0.003	0.013	0.085	0.04	0.014	0
t193	0.018	0.003	0.027	0.031	0.001	0.004	0.003	0	0.019	0.045	0.223	0.002	0.002	0.009	0.053	0.358	0.008	0.002	0.006	0.007	0.004	0.001	0.05	0.001	0	0.074	0	0.001	0.012	0.035
t7	0.009	0.006	0.02	0.015	0.001	0.032	0.016	0.003	0.098	0.02	0.285	0.032	0.035	0.011	0.062	0.105	0.045	0.02	0.049	0.008	0.008	0.009	0.017	0.004	0.002	0.033	0.018	0.017	0.02	0.002
t93	0.014	0.005	0.029	0.023	0.002	0.029	0.016	0.002	0.047	0.031	0.192	0.025	0.028	0.014	0.082	0.205	0.031	0.019	0.041	0.012	0.007	0.008	0.026	0.005	0.002	0.052	0.01	0.014	0.024	0.005
