V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.092	0.015	0.068	0.095	0.025	-0.078	-0.066	-0.113	-0.038	0.099	0.048	-0.116	-0.123	0.034	0.037	0.123	-0.055	-0.092	-0.09	0.037	0.005	-0.078	0.12	-0.029	-0.074	0.1	-0.235	-0.138	0.017	0.218	-0.035
2	0.015	0.12	0.013	0.028	-0.006	-0.018	-0.028	-0.033	0.201	0.031	0.204	-0.02	-0.038	0.013	0.008	-0.003	0.087	-0.048	-0.01	-0.037	0.065	-0.024	0.049	-0.063	-0.011	0.026	-0.063	-0.049	0.008	0.062	-0.005
3	0.068	0.013	0.05	0.07	0.018	-0.057	-0.048	-0.083	-0.024	0.073	0.038	-0.085	-0.09	0.025	0.027	0.089	-0.038	-0.068	-0.066	0.026	0.005	-0.057	0.088	-0.022	-0.055	0.073	-0.172	-0.101	0.012	0.16	-0.025
4	0.095	0.028	0.07	0.099	0.025	-0.081	-0.069	-0.118	-0.017	0.104	0.07	-0.12	-0.129	0.036	0.038	0.124	-0.046	-0.098	-0.092	0.033	0.012	-0.082	0.126	-0.036	-0.077	0.104	-0.244	-0.145	0.018	0.228	-0.036
5	0.025	-0.006	0.018	0.025	0.008	-0.021	-0.017	-0.03	-0.028	0.026	-0.003	-0.032	-0.032	0.009	0.01	0.036	-0.023	-0.023	-0.025	0.014	-0.004	-0.021	0.031	-0.003	-0.021	0.027	-0.063	-0.036	0.004	0.058	-0.01
6	-0.078	-0.018	-0.057	-0.081	-0.021	0.066	0.056	0.097	0.023	-0.085	-0.049	0.098	0.105	-0.029	-0.031	-0.103	0.042	0.079	0.076	-0.029	-0.007	0.067	-0.103	0.027	0.063	-0.085	0.2	0.118	-0.014	-0.186	0.029
7	-0.066	-0.028	-0.048	-0.069	-0.017	0.056	0.049	0.083	-0.004	-0.073	-0.063	0.083	0.09	-0.025	-0.026	-0.084	0.025	0.07	0.063	-0.02	-0.013	0.057	-0.089	0.029	0.053	-0.072	0.171	0.102	-0.013	-0.159	0.025
8	-0.113	-0.033	-0.083	-0.118	-0.03	0.097	0.083	0.141	0.022	-0.124	-0.082	0.143	0.153	-0.043	-0.046	-0.148	0.055	0.117	0.11	-0.04	-0.014	0.097	-0.151	0.043	0.091	-0.124	0.292	0.173	-0.021	-0.271	0.043
9	-0.038	0.201	-0.024	-0.017	-0.028	0.023	-0.004	0.022	0.382	-0.015	0.327	0.047	0.02	-0.002	-0.012	-0.092	0.191	-0.02	0.046	-0.091	0.112	0.012	0.003	-0.091	0.033	-0.026	0.055	0.012	0.002	-0.044	0.015
10	0.099	0.031	0.073	0.104	0.026	-0.085	-0.073	-0.124	-0.015	0.109	0.076	-0.125	-0.135	0.038	0.04	0.129	-0.046	-0.103	-0.096	0.034	0.013	-0.086	0.133	-0.039	-0.08	0.109	-0.256	-0.152	0.019	0.238	-0.037
11	0.048	0.204	0.038	0.07	-0.003	-0.049	-0.063	-0.082	0.327	0.076	0.352	-0.061	-0.093	0.029	0.022	0.024	0.132	-0.103	-0.038	-0.053	0.11	-0.059	0.111	-0.112	-0.036	0.067	-0.161	-0.114	0.017	0.156	-0.017
12	-0.116	-0.02	-0.085	-0.12	-0.032	0.098	0.083	0.143	0.047	-0.125	-0.061	0.146	0.155	-0.043	-0.046	-0.154	0.068	0.116	0.113	-0.046	-0.006	0.098	-0.151	0.037	0.094	-0.126	0.296	0.174	-0.021	-0.275	0.044
13	-0.123	-0.038	-0.09	-0.129	-0.032	0.105	0.09	0.153	0.02	-0.135	-0.093	0.155	0.167	-0.047	-0.049	-0.16	0.058	0.128	0.119	-0.043	-0.016	0.106	-0.164	0.047	0.099	-0.135	0.317	0.188	-0.023	-0.295	0.046
