V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.11	-0.123	-0.059	0.051	-0.069	0.148	0.19	0.077	0.031	0.076	-0.086	0.085	-0.084	-0.174	-0.216	-0.063	-0.11	-0.133	-0.025	-0.117	-0.128	-0.062	-0.091	-0.036	-0.077	0.102	0.112	0.029	-0.092	0.069	-0.031
2	-0.123	0.145	0.062	-0.059	0.077	-0.168	-0.22	-0.087	-0.035	-0.083	0.096	-0.094	0.099	0.197	0.243	0.067	0.122	0.148	0.029	0.132	0.146	0.069	0.101	0.041	0.089	-0.114	-0.125	-0.033	0.103	-0.076	0.034
3	-0.059	0.062	0.038	-0.024	0.041	-0.085	-0.104	-0.044	-0.016	-0.049	0.049	-0.054	0.052	0.11	0.123	0.045	0.065	0.08	-0.001	0.045	0.07	0.034	0.051	0.02	0.051	-0.068	-0.068	-0.015	0.059	-0.039	0.017
4	0.051	-0.059	-0.024	0.026	-0.029	0.065	0.086	0.034	0.015	0.029	-0.038	0.033	-0.033	-0.068	-0.095	-0.022	-0.047	-0.055	-0.023	-0.068	-0.058	-0.029	-0.041	-0.017	-0.028	0.037	0.047	0.014	-0.036	0.03	-0.014
5	-0.069	0.077	0.041	-0.029	0.047	-0.099	-0.124	-0.051	-0.019	-0.055	0.056	-0.063	0.064	0.129	0.142	0.05	0.074	0.092	-0.002	0.052	0.082	0.038	0.058	0.023	0.061	-0.079	-0.077	-0.018	0.068	-0.045	0.019
6	0.148	-0.168	-0.085	0.065	-0.099	0.209	0.266	0.109	0.041	0.112	-0.12	0.128	-0.13	-0.263	-0.302	-0.1	-0.155	-0.192	-0.01	-0.129	-0.176	-0.083	-0.125	-0.05	-0.122	0.159	0.162	0.038	-0.138	0.096	-0.042
7	0.19	-0.22	-0.104	0.086	-0.124	0.266	0.342	0.138	0.053	0.139	-0.152	0.159	-0.165	-0.329	-0.384	-0.12	-0.195	-0.241	-0.022	-0.176	-0.226	-0.106	-0.159	-0.064	-0.152	0.196	0.203	0.05	-0.172	0.121	-0.053
8	0.077	-0.087	-0.044	0.034	-0.051	0.109	0.138	0.056	0.022	0.058	-0.062	0.066	-0.067	-0.136	-0.157	-0.052	-0.081	-0.1	-0.006	-0.068	-0.092	-0.043	-0.065	-0.026	-0.063	0.082	0.084	0.02	-0.072	0.05	-0.022
9	0.031	-0.035	-0.016	0.015	-0.019	0.041	0.053	0.022	0.009	0.02	-0.024	0.023	-0.023	-0.047	-0.06	-0.017	-0.03	-0.036	-0.009	-0.035	-0.036	-0.017	-0.025	-0.01	-0.021	0.027	0.031	0.008	-0.025	0.019	-0.009
10	0.076	-0.083	-0.049	0.029	-0.055	0.112	0.139	0.058	0.02	0.066	-0.064	0.076	-0.077	-0.155	-0.162	-0.063	-0.085	-0.108	0.014	-0.042	-0.091	-0.042	-0.066	-0.025	-0.075	0.097	0.09	0.019	-0.081	0.051	-0.022
11	-0.086	0.096	0.049	-0.038	0.056	-0.12	-0.152	-0.062	-0.024	-0.064	0.069	-0.072	0.072	0.149	0.174	0.057	0.09	0.11	0.009	0.079	0.101	0.048	0.072	0.029	0.068	-0.089	-0.093	-0.022	0.079	-0.055	0.024
12	0.085	-0.094	-0.054	0.033	-0.063	0.128	0.159	0.066	0.023	0.076	-0.072	0.087	-0.09	-0.18	-0.184	-0.073	-0.096	-0.124	0.02	-0.042	-0.103	-0.047	-0.074	-0.029	-0.088	0.113	0.103	0.021	-0.094	0.058	-0.024
13	-0.084	0.099	0.052	-0.033	0.064	-0.13	-0.165	-0.067	-0.023	-0.077	0.072	-0.09	0.096	0.187	0.186	0.073	0.096	0.126	-0.025	0.036	0.105	0.047	0.074	0.029	0.093	-0.117	-0.104	-0.022	0.096	-0.058	0.024
14	-0.174	0.197	0.11	-0.068	0.129	-0.263	-0.329	-0.136	-0.047	-0.155	0.149	-0.18	0.187	0.37	0.378	0.148	0.197	0.254	-0.041	0.086	0.212	0.097	0.152	0.059	0.181	-0.232	-0.211	-0.044	0.192	-0.119	0.05
15	-0.216	0.243	0.123	-0.095	0.142	-0.302	-0.384	-0.157	-0.06	-0.162	0.174	-0.184	0.186	0.378	0.437	0.143	0.225	0.277	0.019	0.192	0.255	0.121	0.181	0.072	0.174	-0.227	-0.233	-0.056	0.199	-0.139	0.061
16	-0.063	0.067	0.045	-0.022	0.05	-0.1	-0.12	-0.052	-0.017	-0.063	0.057	-0.073	0.073	0.148	0.143	0.063	0.076	0.1	-0.027	0.016	0.078	0.036	0.057	0.022	0.073	-0.095	-0.083	-0.015	0.077	-0.045	0.019
17	-0.11	0.122	0.065	-0.047	0.074	-0.155	-0.195	-0.081	-0.03	-0.085	0.09	-0.096	0.096	0.197	0.225	0.076	0.116	0.144	0.006	0.093	0.13	0.062	0.093	0.037	0.091	-0.12	-0.121	-0.028	0.104	-0.072	0.031
18	-0.133	0.148	0.08	-0.055	0.092	-0.192	-0.241	-0.1	-0.036	-0.108	0.11	-0.124	0.126	0.254	0.277	0.1	0.144	0.181	-0.008	0.095	0.159	0.074	0.113	0.045	0.12	-0.157	-0.152	-0.034	0.133	-0.088	0.038
19	-0.025	0.029	-0.001	-0.023	-0.002	-0.01	-0.022	-0.006	-0.009	0.014	0.009	0.02	-0.025	-0.041	0.019	-0.027	0.006	-0.008	0.076	0.113	0.022	0.015	0.014	0.007	-0.033	0.038	0.003	-0.008	-0.018	-0.007	0.006
20	-0.117	0.132	0.045	-0.068	0.052	-0.129	-0.176	-0.068	-0.035	-0.042	0.079	-0.042	0.036	0.086	0.192	0.016	0.093	0.095	0.113	0.23	0.128	0.067	0.088	0.037	0.02	-0.034	-0.085	-0.033	0.05	-0.062	0.031
21	-0.128	0.146	0.07	-0.058	0.082	-0.176	-0.226	-0.092	-0.036	-0.091	0.101	-0.103	0.105	0.212	0.255	0.078	0.13	0.159	0.022	0.128	0.151	0.072	0.106	0.043	0.096	-0.126	-0.134	-0.034	0.112	-0.081	0.036
22	-0.062	0.069	0.034	-0.029	0.038	-0.083	-0.106	-0.043	-0.017	-0.042	0.048	-0.047	0.047	0.097	0.121	0.036	0.062	0.074	0.015	0.067	0.072	0.035	0.051	0.02	0.042	-0.057	-0.063	-0.016	0.052	-0.039	0.017
23	-0.091	0.101	0.051	-0.041	0.058	-0.125	-0.159	-0.065	-0.025	-0.066	0.072	-0.074	0.074	0.152	0.181	0.057	0.093	0.113	0.014	0.088	0.106	0.051	0.075	0.03	0.068	-0.09	-0.096	-0.024	0.08	-0.058	0.025
