V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.238	0.064	0.173	-0.245	0.173	-0.067	-0.128	-0.042	0.022	-0.045	-0.037	0.062	-0.093	0.219	-0.053	-0.019	-0.074	0.055	-0.087	-0.133	-0.02	0.087	-0.077	0.018	-0.099	-0.012	0.129	-0.105	0.018	-0.05	-0.018
2	0.064	0.021	0.045	-0.091	0.028	-0.018	-0.051	-0.032	0.014	-0.014	-0.012	0.027	-0.01	0.067	-0.009	0.007	-0.029	0.029	-0.022	-0.03	-0.005	0.035	-0.021	0.007	-0.041	-0.002	0.054	-0.009	-0.003	-0.022	-0.004
3	0.173	0.045	0.126	-0.17	0.132	-0.048	-0.088	-0.024	0.014	-0.032	-0.026	0.042	-0.072	0.156	-0.04	-0.018	-0.05	0.036	-0.064	-0.099	-0.015	0.06	-0.056	0.013	-0.067	-0.009	0.088	-0.083	0.016	-0.033	-0.013
4	-0.245	-0.091	-0.17	0.411	-0.064	0.072	0.235	0.169	-0.073	0.058	0.05	-0.125	0.006	-0.278	0.02	-0.054	0.134	-0.142	0.079	0.099	0.017	-0.159	0.083	-0.029	0.193	0.006	-0.253	-0.008	0.028	0.104	0.012
5	0.173	0.028	0.132	-0.064	0.208	-0.046	-0.019	0.06	-0.02	-0.023	-0.018	0.001	-0.133	0.121	-0.063	-0.067	-0.011	-0.021	-0.071	-0.124	-0.017	0.013	-0.054	0.005	-0.006	-0.013	0.007	-0.16	0.047	0.002	-0.018
6	-0.067	-0.018	-0.048	0.072	-0.046	0.019	0.038	0.014	-0.007	0.013	0.01	-0.019	0.024	-0.062	0.014	0.004	0.022	-0.017	0.024	0.037	0.006	-0.026	0.022	-0.005	0.029	0.003	-0.039	0.027	-0.004	0.015	0.005
7	-0.128	-0.051	-0.088	0.235	-0.019	0.038	0.137	0.105	-0.045	0.032	0.028	-0.073	-0.009	-0.152	0.006	-0.038	0.078	-0.085	0.04	0.047	0.009	-0.092	0.044	-0.017	0.112	0.002	-0.148	-0.02	0.02	0.061	0.005
8	-0.042	-0.032	-0.024	0.169	0.06	0.014	0.105	0.108	-0.044	0.018	0.016	-0.06	-0.055	-0.081	-0.018	-0.056	0.06	-0.077	0.007	-0.006	0.001	-0.071	0.016	-0.012	0.09	-0.003	-0.119	-0.074	0.034	0.051	-0.002
9	0.022	0.014	0.014	-0.073	-0.02	-0.007	-0.045	-0.044	0.018	-0.008	-0.007	0.025	0.02	0.037	0.006	0.022	-0.025	0.032	-0.005	-0.001	-0.001	0.03	-0.008	0.005	-0.038	0.001	0.05	0.027	-0.013	-0.021	0
10	-0.045	-0.014	-0.032	0.058	-0.023	0.013	0.032	0.018	-0.008	0.009	0.008	-0.017	0.01	-0.045	0.007	-0.002	0.018	-0.017	0.015	0.022	0.003	-0.022	0.015	-0.004	0.026	0.002	-0.034	0.011	0	0.013	0.003
11	-0.037	-0.012	-0.026	0.05	-0.018	0.01	0.028	0.016	-0.007	0.008	0.007	-0.014	0.007	-0.038	0.006	-0.003	0.016	-0.015	0.013	0.018	0.003	-0.019	0.012	-0.004	0.022	0.001	-0.029	0.007	0.001	0.012	0.002
12	0.062	0.027	0.042	-0.125	0.001	-0.019	-0.073	-0.06	0.025	-0.017	-0.014	0.04	0.01	0.078	-0.001	0.023	-0.042	0.047	-0.019	-0.02	-0.004	0.05	-0.022	0.009	-0.061	-0.001	0.08	0.017	-0.013	-0.033	-0.002
