V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t97	0.002	0.04	0.028	0.127	0.033	0.049	0.023	0.019	0.054	0.038	0.066	0.087	0.021	0.014	0.006	0.011	0.019	0.004	0.057	0.007	0.04	0.031	0.015	0.027	0.03	0.069	0.017	0.013	0.031	0.021
t68	0.003	0.041	0.032	0.13	0.041	0.047	0.024	0.021	0.051	0.037	0.065	0.086	0.018	0.015	0.006	0.01	0.019	0.003	0.053	0.006	0.039	0.031	0.014	0.027	0.03	0.068	0.017	0.01	0.033	0.022
t82	0.003	0.052	0.03	0.014	0.011	0.038	0.006	0.004	0.083	0.027	0.048	0.165	0.042	0.031	0.007	0.021	0.008	0.009	0.049	0.007	0.035	0.068	0.011	0.028	0.008	0.064	0.069	0.033	0.017	0.01
t106	0.003	0.05	0.027	0.016	0.01	0.04	0.006	0.004	0.085	0.028	0.05	0.161	0.045	0.027	0.007	0.022	0.008	0.009	0.053	0.008	0.036	0.064	0.012	0.028	0.009	0.065	0.063	0.037	0.017	0.01
t143	0.002	0.046	0.02	0.006	0.004	0.031	0.003	0.002	0.087	0.021	0.037	0.18	0.061	0.029	0.007	0.027	0.005	0.011	0.044	0.008	0.029	0.076	0.01	0.024	0.004	0.054	0.099	0.056	0.011	0.006
t135	0.028	0.049	0.149	0.006	0.23	0.013	0.004	0.009	0.036	0.013	0.026	0.096	0.003	0.111	0.002	0.004	0.005	0.003	0.011	0.001	0.018	0.046	0.003	0.02	0.006	0.035	0.037	0.001	0.027	0.008
t67	0.038	0.034	0.164	0.003	0.39	0.006	0.002	0.008	0.019	0.007	0.015	0.057	0.001	0.117	0.001	0.002	0.003	0.002	0.005	0	0.01	0.029	0.002	0.012	0.004	0.02	0.022	0	0.021	0.005
t35	0.009	0.055	0.073	0.038	0.092	0.033	0.012	0.016	0.056	0.029	0.053	0.117	0.011	0.046	0.004	0.009	0.013	0.005	0.034	0.003	0.035	0.048	0.01	0.029	0.017	0.063	0.032	0.006	0.035	0.016
t86	0.006	0.051	0.04	0.001	0.007	0.016	0.001	0.001	0.08	0.012	0.023	0.203	0.029	0.076	0.004	0.02	0.002	0.012	0.021	0.003	0.02	0.099	0.005	0.02	0.002	0.038	0.168	0.027	0.008	0.003
t200	0.019	0.059	0.115	0.005	0.099	0.018	0.004	0.007	0.056	0.017	0.033	0.142	0.008	0.105	0.003	0.008	0.006	0.006	0.018	0.001	0.024	0.066	0.005	0.025	0.006	0.045	0.063	0.004	0.024	0.008
t112	0.051	0.039	0.18	0	0.143	0.004	0	0.002	0.027	0.005	0.009	0.095	0.001	0.25	0.001	0.003	0.001	0.004	0.003	0	0.008	0.055	0.001	0.011	0.001	0.016	0.076	0.001	0.01	0.002
t149	0.008	0.036	0.071	0.101	0.226	0.026	0.022	0.039	0.03	0.026	0.047	0.057	0.004	0.025	0.002	0.004	0.017	0.002	0.024	0.002	0.027	0.022	0.008	0.022	0.031	0.047	0.009	0.002	0.043	0.021
t33	0.013	0.044	0.06	0	0.01	0.007	0	0	0.055	0.006	0.011	0.182	0.012	0.16	0.002	0.011	0.001	0.011	0.008	0.001	0.011	0.104	0.002	0.013	0.001	0.022	0.237	0.01	0.005	0.001
t98	0.004	0.053	0.034	0.017	0.015	0.038	0.006	0.005	0.082	0.028	0.051	0.161	0.037	0.033	0.007	0.02	0.009	0.008	0.048	0.007	0.036	0.066	0.012	0.029	0.01	0.066	0.062	0.028	0.019	0.011
