V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t43	-3.966	-6.743	-3.268	-3.404	-7.135	-5.927	-1.439	-4.881	-4.857	-5.924	-3.903	-3.91	-3.267	-2.52	-2.788	-5.569	-5.145	-3.241	-5.28	-4.176	-2.828	-3.971	-2.245	-3.176	-2.882	-4.77	-3.092	-4.938	-4.604	-4.888
t20	-3.806	-4.674	-3.196	-3.631	-6.008	-5.3	-1.335	-4.267	-4.532	-5.65	-3.798	-5.154	-4.531	-2.947	-2.885	-5.119	-5.109	-3.105	-5.055	-3.995	-3.014	-4.198	-2.542	-3.286	-2.21	-4.449	-3.553	-4.076	-4.169	-4.554
t10	-3.998	-4.649	-3.299	-3.218	-7.351	-6.201	-1.463	-5.128	-5.096	-6.594	-3.33	-2.719	-4.666	-2.369	-2.563	-5.975	-4.804	-3.317	-5.236	-4.204	-2.662	-3.824	-2.841	-5.279	-3.311	-4.869	-3.274	-4.374	-3.097	-5.643
t58	-3.714	-3.507	-3.035	-3.965	-6.119	-4.832	-1.311	-3.79	-4.142	-4.73	-4.909	-2.949	-3.209	-3.773	-3.554	-4.286	-5.046	-2.935	-5.545	-3.873	-3.381	-4.421	-3.051	-2.127	-3.391	-4.105	-4.465	-4.768	-4.261	-5.271
t54	-3.798	-1.805	-2.96	-4.575	-6.44	-4.407	-1.453	-3.499	-3.756	-4.182	-5.951	-3.808	-4.378	-4.631	-4.089	-3.669	-4.277	-3.007	-6.275	-3.951	-3.954	-4.787	-3.48	-2.19	-3.116	-3.929	-5.285	-4.526	-5.109	-5.417
t16	-3.739	-6.151	-2.909	-4.05	-5.758	-4.905	-1.256	-3.916	-3.76	-4.547	-4.356	-5.576	-3.802	-3.591	-3.245	-4.167	-5.802	-2.962	-5.35	-3.855	-3.335	-4.437	-2.646	-3.166	-2.259	-4.095	-3.329	-4.115	-4.953	-4.571
t123	-3.81	-5.264	-2.82	-4.948	-5.276	-4.002	-1.486	-2.882	-3.272	-3.329	-6.189	-4.322	-4.559	-5.026	-4.199	-3.285	-4.737	-2.929	-6.277	-3.895	-4.356	-4.99	-2.897	-1.789	-2.788	-3.778	-4.401	-5.659	-6.119	-4.345
t191	-4.102	-6.609	-3.274	-4.147	-6.059	-5.679	-1.616	-4.338	-4.447	-5.349	-3.997	-7.298	-4.457	-3.281	-3.265	-5.036	-5.776	-3.396	-5.403	-4.262	-3.389	-4.601	-2.477	-2.057	-1.599	-4.682	-3.512	-4.19	-6.783	-4.322
t96	-4.351	-6.412	-3.921	-2.955	-7.777	-6.81	-1.759	-5.852	-5.961	-7.498	-3.301	-4.037	-3.806	-1.78	-2.465	-7.04	-5.381	-3.72	-4.985	-4.642	-2.552	-3.831	-2.076	-4.645	-3.044	-5.501	-3.202	-5.348	-3.948	-5.123
t104	-4.536	-7.816	-4.106	-3.582	-7.635	-6.827	-1.944	-5.911	-6.021	-7.237	-3.553	-7.254	-3.649	-2.097	-2.755	-6.921	-5.874	-3.908	-5.127	-4.83	-2.893	-4.332	-1.974	-2.218	-2.072	-5.642	-3.04	-5.022	-6.261	-4.393
