V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.004	0.02	0.007	-0.014	0.018	0.02	0.002	0.022	0.018	0.03	-0.021	0.008	-0.012	-0.025	-0.014	0.027	0.001	0.005	-0.008	0.005	-0.014	-0.009	-0.009	0.016	-0.003	0.013	-0.015	-0.004	-0.005	0.002	0.021
2	0.02	0.228	0.036	-0.07	0.086	0.112	0.009	0.112	0.089	0.149	-0.116	0.105	-0.085	-0.134	-0.075	0.135	0.04	0.028	-0.045	0.027	-0.071	-0.044	-0.071	0.057	-0.043	0.067	-0.1	-0.035	-0.025	-0.01	0.116
3	0.007	0.036	0.015	-0.027	0.034	0.04	0.004	0.043	0.037	0.06	-0.04	0.017	-0.026	-0.048	-0.028	0.054	0.003	0.011	-0.017	0.011	-0.027	-0.017	-0.018	0.03	-0.005	0.025	-0.029	-0.007	-0.011	0.003	0.041
4	-0.014	-0.07	-0.027	0.051	-0.067	-0.076	-0.007	-0.08	-0.068	-0.11	0.076	-0.023	0.046	0.09	0.052	-0.099	-0.006	-0.02	0.031	-0.019	0.05	0.033	0.033	-0.061	0.009	-0.047	0.052	0.016	0.026	-0.01	-0.075
5	0.018	0.086	0.034	-0.067	0.106	0.101	0.009	0.109	0.09	0.145	-0.095	0.034	-0.061	-0.121	-0.069	0.132	-0.005	0.026	-0.034	0.026	-0.067	-0.045	-0.046	0.07	-0.014	0.063	-0.068	-0.018	-0.013	0.013	0.102
6	0.02	0.112	0.04	-0.076	0.101	0.117	0.01	0.121	0.101	0.164	-0.116	0.043	-0.068	-0.137	-0.077	0.148	0.009	0.03	-0.045	0.029	-0.076	-0.048	-0.052	0.078	-0.017	0.07	-0.081	-0.026	-0.026	0.015	0.114
7	0.002	0.009	0.004	-0.007	0.009	0.01	0.001	0.011	0.01	0.016	-0.01	0.003	-0.006	-0.013	-0.008	0.014	0	0.003	-0.004	0.003	-0.007	-0.005	-0.005	0.01	-0.001	0.007	-0.008	-0.002	-0.004	0.001	0.011
8	0.022	0.112	0.043	-0.08	0.109	0.121	0.011	0.129	0.108	0.175	-0.12	0.046	-0.072	-0.144	-0.083	0.159	0.006	0.032	-0.048	0.031	-0.081	-0.052	-0.055	0.09	-0.018	0.075	-0.087	-0.024	-0.029	0.013	0.121
9	0.018	0.089	0.037	-0.068	0.09	0.101	0.01	0.108	0.093	0.149	-0.102	0.034	-0.063	-0.121	-0.07	0.135	0.008	0.026	-0.042	0.026	-0.068	-0.044	-0.044	0.073	-0.012	0.063	-0.071	-0.018	-0.03	0.011	0.102
10	0.03	0.149	0.06	-0.11	0.145	0.164	0.016	0.175	0.149	0.243	-0.166	0.057	-0.098	-0.197	-0.115	0.219	0.01	0.043	-0.067	0.043	-0.111	-0.071	-0.073	0.132	-0.022	0.103	-0.118	-0.033	-0.052	0.019	0.166
11	-0.021	-0.116	-0.04	0.076	-0.095	-0.116	-0.01	-0.12	-0.102	-0.166	0.121	-0.05	0.066	0.137	0.078	-0.15	-0.018	-0.03	0.049	-0.029	0.076	0.048	0.05	-0.081	0.018	-0.071	0.082	0.029	0.034	-0.012	-0.113
12	0.008	0.105	0.017	-0.023	0.034	0.043	0.003	0.046	0.034	0.057	-0.05	0.155	-0.046	-0.059	-0.036	0.056	0.012	0.012	-0.021	0.012	-0.03	-0.014	-0.042	-0.037	-0.056	0.029	-0.049	-0.027	0.082	-0.037	0.057
