V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t73	-1.031	-1.689	0.555	-1.191	3.187	-0.197	-0.116	-1.094	-2.328	2.138	-1.267	1.217	0.285	1.462	-0.655	2.333	0.493	-0.029	-1.435	-0.793	-0.342	-2.872	-1.508	-1.3	-1.055	0.733	2.274	0.667	2.337	1.218
t124	1.587	-0.281	-1.001	-0.824	-1.205	-0.867	-0.224	1.429	-0.209	0.661	0.52	-0.718	-0.555	-0.329	2.514	0.382	1.16	-1.287	1.991	1.058	-1.24	0.226	-2.483	-1.146	0.79	-1.098	0.472	1.384	0.195	-0.909
t95	0.247	-1.944	-1.496	-0.975	1.73	-1.324	-0.163	-0.306	-1.45	1.337	-0.825	3.283	-0.016	0.665	1.288	1.313	0.808	-2.163	0.225	0.16	-0.89	-0.379	-1.976	-1.613	0.364	-0.399	1.573	1.171	0.931	0.821
t11	0.187	-1.33	-0.278	-1.031	1.079	-0.804	0.313	0.08	-1.248	1.361	-0.691	0.4	-0.045	0.631	1.226	1.436	0.846	-1.005	0.307	0.048	-0.692	-0.952	-1.982	-1.541	-0.191	-0.234	1.441	0.981	1.381	0.305
t196	1.31	-0.213	-0.41	-0.85	-0.821	-0.697	-0.326	0.966	-0.414	0.967	0.445	-0.772	-0.505	-0.118	2.267	0.628	1.128	-1.101	1.716	0.908	-1.06	-0.189	-2.411	-1.351	0.371	-0.857	0.629	1.278	0.411	-0.933
t109	1.521	-1.251	-1.8	-0.839	-0.834	-1.68	0.487	1.246	-0.231	0.509	-0.174	0.952	-0.377	-0.243	3.135	0.411	1.177	-2.512	2.046	0.967	-1.199	1.276	-2.464	-1.691	1.057	-1.335	0.622	1.412	0.149	-0.343
t85	2.315	0.106	-1.189	-0.673	-2.231	-1.263	-0.445	1.519	0.343	0.493	1.045	-0.448	-0.804	-0.722	3.762	-0.092	1.433	-2.221	3.11	1.681	-1.331	1.388	-2.811	-1.706	1.064	-1.616	-0.003	1.588	-0.579	-1.719
t5	1.411	-0.542	-1.606	-0.87	-0.781	-0.761	-0.41	1.612	-0.443	0.591	0.39	0.011	-0.491	-0.287	1.861	0.399	1	-1.094	1.517	0.897	-1.438	-0.134	-2.358	-0.568	1.117	-1	0.631	1.414	0.286	-0.355
t200	1.809	-0.235	-0.969	-0.768	-1.515	-1.125	-0.172	1.255	-0.011	0.675	0.608	-0.471	-0.617	-0.417	3.176	0.27	1.29	-1.867	2.459	1.279	-1.19	0.831	-2.611	-1.633	0.77	-1.292	0.33	1.435	-0.068	-1.232
t101	1.269	-0.483	-1.026	-0.82	-0.299	-0.897	-0.704	0.629	-0.606	1.023	0.421	0.776	-0.477	-0.029	2.137	0.63	1.096	-1.609	1.56	0.94	-1.131	-0.051	-2.379	-1.383	0.585	-0.857	0.757	1.366	0.212	-0.653
t135	1.699	-0.676	-1.657	-0.711	-0.547	-1.487	-0.828	0.508	-0.363	0.857	0.543	2.142	-0.569	-0.204	2.996	0.338	1.254	-2.738	2.173	1.299	-1.2	0.993	-2.558	-1.856	0.947	-1.247	0.567	1.55	-0.376	-0.853
t7	-0.348	-1.78	-0.014	-1.154	1.695	-0.693	0.823	-0.04	-1.574	1.511	-1.292	0.206	0.17	0.914	0.685	1.804	0.682	-0.633	-0.357	-0.417	-0.564	-1.464	-1.768	-1.434	-0.468	0.065	1.773	0.799	1.984	0.885
t195	1.724	-0.684	-1.442	-0.816	-1.369	-1.344	0.131	1.47	-0.078	0.544	0.229	0.211	-0.527	-0.418	3.107	0.265	1.211	-2.101	2.278	1.15	-1.293	1.014	-2.549	-1.47	1.039	-1.363	0.411	1.433	0.002	-0.77
t141	-0.397	-1.335	0.355	-1.161	1.661	-0.236	0.391	0.014	-1.65	1.625	-0.983	-0.422	0.099	0.911	0.182	1.831	0.633	0.049	-0.535	-0.427	-0.601	-2.15	-1.74	-1.061	-0.595	0.242	1.754	0.773	2.053	0.716
t192	0.075	-1.594	-0.64	-1.072	1.285	-0.803	0.273	0.173	-1.387	1.362	-0.903	1.139	0.001	0.637	0.943	1.44	0.74	-1.075	0.055	-0.055	-0.84	-1.07	-1.91	-1.246	0.036	-0.217	1.532	0.992	1.425	0.701
t103	-0.714	-1.471	0.625	-1.124	2.674	-0.326	-0.13	-1.107	-2.047	2.087	-1.013	0.985	0.172	1.297	-0.006	2.153	0.638	-0.393	-0.871	-0.515	-0.331	-2.366	-1.662	-1.642	-1.043	0.522	2.056	0.741	2.052	0.755
t90	1.256	-0.882	-1.574	-0.809	-0.004	-1.186	-0.653	0.448	-0.672	0.991	0.243	1.795	-0.419	0.015	2.304	0.621	1.091	-2.184	1.553	0.942	-1.172	0.343	-2.366	-1.537	0.779	-0.934	0.847	1.432	0.113	-0.384
t153	0.834	-1.055	-1.009	-0.923	0.248	-0.965	-0.093	0.539	-0.851	1.077	-0.194	0.795	-0.263	0.207	1.849	0.924	0.971	-1.528	1.053	0.544	-1.024	-0.222	-2.204	-1.392	0.431	-0.67	1.051	1.232	0.707	-0.07
t53	-0.004	-1.744	-0.955	-1.083	1.548	-0.808	0.285	0.213	-1.485	1.293	-0.957	1.24	0.056	0.698	0.718	1.48	0.695	-0.991	-0.138	-0.139	-0.867	-1.146	-1.851	-1.089	0.132	-0.162	1.628	1.008	1.499	0.924
t24	1.839	-0.65	-1.71	-0.753	-1.216	-1.443	-0.216	1.215	-0.084	0.561	0.455	0.797	-0.572	-0.413	3.225	0.199	1.263	-2.419	2.403	1.295	-1.3	1.201	-2.595	-1.614	1.116	-1.404	0.403	1.528	-0.236	-0.878
t10	1.841	-1.188	-2.849	-0.782	-0.972	-1.648	-0.052	1.642	-0.161	0.245	0.206	1.579	-0.481	-0.469	2.992	0.084	1.153	-2.618	2.178	1.202	-1.56	1.44	-2.516	-1.127	1.715	-1.513	0.498	1.634	-0.251	-0.23
t66	0.058	-1.761	-1.048	-1.025	1.777	-0.975	-0.077	-0.223	-1.536	1.425	-0.831	2.202	0.021	0.748	0.894	1.463	0.747	-1.486	-0.035	-0.013	-0.826	-0.928	-1.896	-1.398	0.115	-0.191	1.646	1.075	1.251	0.822
t193	1.609	-0.537	-1.663	-0.789	-0.808	-1.069	-0.507	1.232	-0.33	0.632	0.531	0.488	-0.533	-0.285	2.464	0.337	1.143	-1.74	1.912	1.109	-1.328	0.45	-2.468	-1.142	1.051	-1.138	0.559	1.49	-0.005	-0.666
t190	0.993	-1.005	-1.865	-0.825	0.747	-1.045	-1.093	0.202	-1.029	1.103	0.233	2.587	-0.348	0.215	1.568	0.771	0.964	-1.963	0.988	0.77	-1.204	-0.187	-2.228	-1.219	0.818	-0.694	1.088	1.438	0.207	0.011
t84	-1.708	-1.815	0.992	-1.316	4.111	0.329	-0.182	-1.392	-2.857	2.458	-1.577	0.938	0.461	1.837	-1.833	2.793	0.259	0.89	-2.421	-1.301	-0.234	-4.109	-1.228	-0.862	-1.457	1.273	2.692	0.475	3.002	1.761
t4	0.53	-1.374	-0.807	-0.953	0.829	-1.102	0.06	0.042	-1.082	1.288	-0.522	1.354	-0.138	0.461	1.765	1.182	0.938	-1.75	0.755	0.342	-0.833	-0.282	-2.111	-1.737	0.144	-0.507	1.282	1.145	0.917	0.16
t33	-0.298	-1.379	-0.009	-1.115	1.835	-0.328	-0.038	-0.186	-1.709	1.669	-0.85	0.612	0.053	0.893	0.197	1.743	0.64	-0.327	-0.489	-0.303	-0.694	-2.032	-1.767	-1.061	-0.407	0.187	1.753	0.875	1.789	0.745
t99	0.081	-1.737	-1.085	-1.054	1.599	-0.887	0.008	0.182	-1.507	1.285	-0.881	1.895	0.014	0.667	0.677	1.405	0.696	-1.152	-0.13	-0.07	-0.919	-1.132	-1.873	-1.031	0.258	-0.212	1.598	1.056	1.318	0.93
t143	-0.058	-1.624	-1.123	-1.067	1.914	-0.625	-0.357	0.114	-1.693	1.366	-0.755	2	0.016	0.745	0.133	1.476	0.614	-0.774	-0.453	-0.149	-0.967	-1.65	-1.798	-0.704	0.251	-0.037	1.699	1.054	1.393	1.057
t34	-0.249	-1.512	-0.368	-1.084	2.055	-0.528	-0.248	-0.272	-1.766	1.613	-0.831	1.525	0.05	0.907	0.16	1.691	0.64	-0.627	-0.531	-0.254	-0.728	-1.882	-1.773	-1.067	-0.234	0.131	1.778	0.933	1.604	0.864
