V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.131	0.051	-0.106	0.019	-0.201	-0.055	-0.015	0.103	0.1	-0.071	0.082	-0.014	-0.041	-0.087	0.171	-0.099	0.034	-0.108	0.173	0.096	-0.046	0.181	-0.051	-0.012	0.099	-0.098	-0.087	0.039	-0.121	-0.098	0.032
2	0.051	0.031	-0.029	0.007	-0.084	-0.013	-0.013	0.042	0.039	-0.026	0.039	-0.028	-0.018	-0.035	0.06	-0.039	0.013	-0.028	0.067	0.038	-0.018	0.058	-0.02	0	0.033	-0.036	-0.036	0.014	-0.046	-0.046	0.012
3	-0.106	-0.029	0.111	-0.016	0.15	0.052	0.017	-0.081	-0.077	0.06	-0.063	-0.031	0.032	0.069	-0.136	0.082	-0.026	0.103	-0.136	-0.078	0.042	-0.155	0.04	0.007	-0.092	0.081	0.067	-0.035	0.103	0.067	-0.019
4	0.019	0.007	-0.016	0.003	-0.029	-0.009	-0.003	0.014	0.015	-0.01	0.012	0	-0.006	-0.013	0.026	-0.015	0.005	-0.017	0.026	0.014	-0.007	0.027	-0.008	-0.003	0.015	-0.015	-0.013	0.006	-0.019	-0.015	0.004
5	-0.201	-0.084	0.15	-0.029	0.317	0.078	0.015	-0.168	-0.156	0.11	-0.125	0.055	0.063	0.134	-0.262	0.151	-0.052	0.151	-0.266	-0.145	0.07	-0.271	0.077	0.014	-0.149	0.148	0.135	-0.058	0.18	0.153	-0.054
6	-0.055	-0.013	0.052	-0.009	0.078	0.032	0.003	-0.037	-0.041	0.03	-0.029	-0.018	0.016	0.035	-0.08	0.041	-0.015	0.061	-0.074	-0.041	0.018	-0.088	0.021	0.014	-0.044	0.043	0.035	-0.017	0.053	0.037	-0.014
7	-0.015	-0.013	0.017	-0.003	0.015	0.003	0.027	0.001	-0.006	0.004	-0.02	-0.021	0.008	0.01	-0.01	0.013	-0.003	0.015	-0.016	-0.014	0.008	-0.011	0.007	0.001	-0.011	0.009	0.01	-0.006	0.023	0.016	0.007
8	0.103	0.042	-0.081	0.014	-0.168	-0.037	0.001	0.1	0.082	-0.061	0.061	-0.043	-0.031	-0.071	0.13	-0.078	0.025	-0.067	0.134	0.072	-0.038	0.136	-0.038	0.005	0.082	-0.076	-0.069	0.03	-0.087	-0.072	0.03
9	0.1	0.039	-0.077	0.015	-0.156	-0.041	-0.006	0.082	0.078	-0.055	0.061	-0.021	-0.031	-0.066	0.132	-0.075	0.026	-0.079	0.133	0.072	-0.035	0.138	-0.038	-0.009	0.075	-0.074	-0.066	0.029	-0.09	-0.075	0.027
10	-0.071	-0.026	0.06	-0.01	0.11	0.03	0.004	-0.061	-0.055	0.041	-0.043	0.011	0.022	0.048	-0.092	0.054	-0.018	0.056	-0.093	-0.051	0.026	-0.099	0.027	0.003	-0.056	0.053	0.047	-0.021	0.064	0.05	-0.018
11	0.082	0.039	-0.063	0.012	-0.125	-0.029	-0.02	0.061	0.061	-0.043	0.058	-0.012	-0.028	-0.055	0.101	-0.063	0.021	-0.062	0.107	0.061	-0.03	0.105	-0.032	-0.005	0.06	-0.059	-0.055	0.024	-0.078	-0.066	0.016
12	-0.014	-0.028	-0.031	0	0.055	-0.018	-0.021	-0.043	-0.021	0.011	-0.012	0.115	0.005	0.015	-0.011	0.009	-0.004	-0.041	-0.021	-0.005	0.002	0.006	0.004	-0.017	0.001	0.006	0.016	0.002	-0.006	0.023	-0.019
13	-0.041	-0.018	0.032	-0.006	0.063	0.016	0.008	-0.031	-0.031	0.022	-0.028	0.005	0.014	0.027	-0.052	0.031	-0.011	0.032	-0.054	-0.031	0.015	-0.054	0.016	0.003	-0.03	0.03	0.028	-0.012	0.039	0.033	-0.009
14	-0.087	-0.035	0.069	-0.013	0.134	0.035	0.01	-0.071	-0.066	0.048	-0.055	0.015	0.027	0.058	-0.112	0.066	-0.022	0.068	-0.114	-0.063	0.031	-0.118	0.033	0.005	-0.066	0.064	0.058	-0.026	0.079	0.065	-0.021
15	0.171	0.06	-0.136	0.026	-0.262	-0.08	-0.01	0.13	0.132	-0.092	0.101	-0.011	-0.052	-0.112	0.236	-0.128	0.046	-0.154	0.231	0.126	-0.057	0.249	-0.067	-0.028	0.127	-0.13	-0.113	0.051	-0.159	-0.128	0.046
16	-0.099	-0.039	0.082	-0.015	0.151	0.041	0.013	-0.078	-0.075	0.054	-0.063	0.009	0.031	0.066	-0.128	0.075	-0.025	0.081	-0.13	-0.073	0.036	-0.136	0.038	0.008	-0.076	0.074	0.066	-0.03	0.092	0.074	-0.023
