V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t150	0.02	0.019	0.007	0.005	0.008	0.036	0.034	0.018	0.002	0.059	0.131	0.014	0.007	0.002	0.074	0.038	0.006	0.009	0.045	0.126	0.008	0.034	0.13	0.005	0.007	0.002	0.114	0.022	0.002	0.015
t11	0.002	0.001	0.002	0.043	0.408	0.011	0.02	0.01	0.001	0.013	0.006	0.03	0.001	0.001	0.034	0.266	0.019	0.004	0.004	0.002	0	0.014	0.002	0.025	0.006	0.007	0.003	0.001	0.001	0.062
t116	0	0.003	0.004	0	0.098	0.001	0.01	0.005	0.003	0.042	0.008	0.003	0.007	0.001	0.089	0.236	0.013	0.01	0.004	0.089	0.001	0.044	0.016	0.066	0.002	0	0.005	0.002	0.001	0.235
t36	0.005	0.005	0.004	0.008	0.157	0.027	0.031	0.022	0.005	0.033	0.022	0.032	0.004	0.002	0.074	0.292	0.008	0.021	0.014	0.013	0.003	0.033	0.011	0.06	0.012	0.009	0.008	0.006	0.003	0.077
t12	0.002	0.008	0.008	0.001	0.077	0.007	0.024	0.014	0.004	0.062	0.024	0.009	0.006	0.002	0.118	0.184	0.009	0.023	0.012	0.067	0.002	0.06	0.023	0.06	0.005	0.001	0.048	0.009	0.003	0.125
t126	0.008	0.016	0.007	0.002	0.039	0.018	0.035	0.027	0.01	0.064	0.078	0.016	0.013	0.003	0.112	0.178	0.003	0.023	0.031	0.076	0.012	0.055	0.059	0.016	0.01	0.006	0.013	0.015	0.003	0.052
t35	0.001	0.003	0.003	0	0.18	0.01	0.021	0.011	0.002	0.031	0.01	0.013	0.002	0.002	0.058	0.19	0.006	0.017	0.007	0.007	0.001	0.028	0.009	0.292	0.005	0.002	0.019	0.004	0.002	0.065
t79	0.079	0.015	0.002	0.167	0.006	0.125	0.04	0.027	0.004	0.022	0.165	0.026	0.004	0.002	0.033	0.047	0.001	0.017	0.049	0.009	0.033	0.015	0.037	0.001	0.014	0.028	0.009	0.018	0.002	0.002
t114	0.024	0.019	0.006	0.024	0.018	0.024	0.043	0.024	0.006	0.058	0.141	0.021	0.011	0.003	0.089	0.089	0.006	0.01	0.047	0.087	0.013	0.038	0.131	0.002	0.01	0.005	0.017	0.015	0.002	0.016
t52	0.002	0.003	0.003	0.001	0.133	0.033	0.019	0.015	0.003	0.024	0.012	0.02	0.002	0.002	0.052	0.188	0.003	0.024	0.008	0.008	0.002	0.025	0.005	0.319	0.008	0.005	0.013	0.006	0.004	0.057
t55	0.024	0.011	0.005	0.029	0.045	0.111	0.055	0.026	0.002	0.047	0.086	0.043	0.003	0.002	0.069	0.078	0.008	0.01	0.039	0.016	0.004	0.03	0.034	0.041	0.013	0.007	0.12	0.018	0.004	0.017
t180	0.034	0.014	0.005	0.01	0.007	0.196	0.035	0.022	0.002	0.037	0.109	0.024	0.003	0.002	0.046	0.024	0.002	0.013	0.052	0.031	0.013	0.021	0.035	0.015	0.009	0.003	0.202	0.026	0.003	0.007
t112	0.01	0.008	0.004	0.01	0.111	0.069	0.038	0.031	0.008	0.032	0.042	0.032	0.005	0.003	0.065	0.263	0.002	0.052	0.023	0.008	0.01	0.031	0.015	0.019	0.017	0.03	0.006	0.01	0.004	0.042
t117	0.001	0.006	0.006	0	0.051	0.006	0.016	0.011	0.005	0.056	0.019	0.007	0.008	0.002	0.097	0.131	0.007	0.018	0.012	0.119	0.003	0.047	0.031	0.178	0.004	0.001	0.026	0.007	0.002	0.125
t123	0.005	0.005	0.003	0.043	0.144	0.013	0.03	0.021	0.007	0.029	0.025	0.028	0.005	0.002	0.07	0.375	0.005	0.018	0.012	0.01	0.004	0.032	0.01	0.021	0.012	0.012	0.002	0.005	0.003	0.048
t152	0.001	0.007	0.006	0.001	0.079	0.001	0.021	0.01	0.005	0.06	0.027	0.008	0.013	0.002	0.112	0.263	0.023	0.006	0.009	0.108	0.001	0.053	0.052	0.026	0.004	0.001	0.007	0.004	0.001	0.09
t132	0.007	0.006	0.005	0.096	0.141	0.013	0.045	0.017	0.003	0.041	0.04	0.036	0.004	0.002	0.08	0.23	0.037	0.005	0.016	0.018	0.001	0.033	0.028	0.018	0.009	0.005	0.02	0.005	0.002	0.039
