V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.013	-0.009	0.031	0.032	-0.012	-0.044	0.013	0.015	-0.021	-0.031	0.012	0.022	-0.02	0.015	-0.019	-0.041	-0.024	0.002	0.047	0.064	-0.036	-0.026	-0.044	0.033	0.017	0.02	0.04	-0.011	0.002	-0.102	-0.016
2	-0.009	0.009	-0.03	-0.033	0.015	0.044	-0.01	-0.015	0.021	0.034	-0.011	-0.022	0.02	-0.016	0.018	0.047	0.024	-0.025	-0.043	-0.061	0.034	0.029	0.039	-0.033	-0.017	-0.02	-0.044	0.01	-0.012	0.073	0.015
3	0.031	-0.03	0.107	0.117	-0.055	-0.155	0.037	0.052	-0.074	-0.12	0.041	0.079	-0.072	0.056	-0.065	-0.17	-0.084	0.095	0.151	0.215	-0.12	-0.105	-0.139	0.117	0.06	0.072	0.157	-0.035	0.046	-0.252	-0.051
4	0.032	-0.033	0.117	0.131	-0.063	-0.171	0.039	0.058	-0.081	-0.134	0.044	0.087	-0.08	0.062	-0.071	-0.192	-0.092	0.121	0.164	0.236	-0.132	-0.118	-0.151	0.129	0.066	0.08	0.176	-0.038	0.058	-0.259	-0.056
5	-0.012	0.015	-0.055	-0.063	0.032	0.081	-0.017	-0.027	0.038	0.065	-0.02	-0.042	0.039	-0.03	0.034	0.096	0.043	-0.073	-0.076	-0.11	0.062	0.058	0.069	-0.061	-0.031	-0.038	-0.086	0.017	-0.035	0.104	0.026
6	-0.044	0.044	-0.155	-0.171	0.081	0.225	-0.052	-0.076	0.107	0.175	-0.059	-0.115	0.105	-0.082	0.094	0.25	0.122	-0.147	-0.218	-0.312	0.175	0.154	0.2	-0.17	-0.088	-0.105	-0.229	0.05	-0.071	0.356	0.074
7	0.013	-0.01	0.037	0.039	-0.017	-0.052	0.013	0.018	-0.025	-0.039	0.014	0.026	-0.024	0.019	-0.022	-0.055	-0.029	0.022	0.053	0.074	-0.041	-0.034	-0.049	0.04	0.021	0.024	0.051	-0.012	0.011	-0.098	-0.018
8	0.015	-0.015	0.052	0.058	-0.027	-0.076	0.018	0.026	-0.036	-0.059	0.02	0.039	-0.035	0.027	-0.032	-0.083	-0.041	0.047	0.074	0.105	-0.059	-0.052	-0.068	0.057	0.03	0.035	0.077	-0.017	0.023	-0.124	-0.025
9	-0.021	0.021	-0.074	-0.081	0.038	0.107	-0.025	-0.036	0.051	0.083	-0.028	-0.054	0.05	-0.039	0.045	0.118	0.058	-0.068	-0.104	-0.148	0.083	0.073	0.095	-0.081	-0.042	-0.05	-0.109	0.024	-0.033	0.171	0.035
10	-0.031	0.034	-0.12	-0.134	0.065	0.175	-0.039	-0.059	0.083	0.138	-0.045	-0.09	0.082	-0.064	0.073	0.198	0.094	-0.129	-0.167	-0.24	0.135	0.122	0.153	-0.132	-0.068	-0.082	-0.181	0.038	-0.062	0.259	0.057
11	0.012	-0.011	0.041	0.044	-0.02	-0.059	0.014	0.02	-0.028	-0.045	0.015	0.03	-0.027	0.021	-0.025	-0.064	-0.032	0.033	0.058	0.082	-0.046	-0.039	-0.053	0.044	0.023	0.027	0.059	-0.013	0.016	-0.099	-0.02
12	0.022	-0.022	0.079	0.087	-0.042	-0.115	0.026	0.039	-0.054	-0.09	0.03	0.058	-0.054	0.042	-0.048	-0.128	-0.062	0.078	0.111	0.158	-0.089	-0.079	-0.101	0.087	0.045	0.053	0.117	-0.025	0.038	-0.177	-0.038
13	-0.02	0.02	-0.072	-0.08	0.039	0.105	-0.024	-0.035	0.05	0.082	-0.027	-0.054	0.049	-0.038	0.044	0.118	0.057	-0.073	-0.101	-0.145	0.081	0.072	0.093	-0.079	-0.041	-0.049	-0.108	0.023	-0.035	0.161	0.035
14	0.015	-0.016	0.056	0.062	-0.03	-0.082	0.019	0.027	-0.039	-0.064	0.021	0.042	-0.038	0.03	-0.034	-0.092	-0.044	0.058	0.078	0.112	-0.063	-0.057	-0.072	0.062	0.032	0.038	0.084	-0.018	0.028	-0.123	-0.027
15	-0.019	0.018	-0.065	-0.071	0.034	0.094	-0.022	-0.032	0.045	0.073	-0.025	-0.048	0.044	-0.034	0.039	0.104	0.051	-0.06	-0.091	-0.13	0.073	0.064	0.084	-0.071	-0.037	-0.044	-0.096	0.021	-0.029	0.151	0.031
16	-0.041	0.047	-0.17	-0.192	0.096	0.25	-0.055	-0.083	0.118	0.198	-0.064	-0.128	0.118	-0.092	0.104	0.287	0.134	-0.202	-0.236	-0.34	0.191	0.176	0.215	-0.189	-0.096	-0.117	-0.261	0.054	-0.096	0.346	0.081
17	-0.024	0.024	-0.084	-0.092	0.043	0.122	-0.029	-0.041	0.058	0.094	-0.032	-0.062	0.057	-0.044	0.051	0.134	0.066	-0.076	-0.118	-0.169	0.094	0.083	0.109	-0.092	-0.047	-0.056	-0.123	0.027	-0.037	0.196	0.04
