V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t162	0.002	0.002	0	0	0.049	0.214	0.004	0.003	0.024	0.028	0.004	0	0.052	0	0.116	0.111	0.008	0	0	0	0.079	0.112	0.092	0	0.001	0.001	0	0.012	0.001	0.084
t149	0.009	0.002	0.01	0.051	0.016	0.004	0.034	0.052	0.007	0.001	0.044	0.02	0.013	0.009	0.044	0	0.002	0.26	0.019	0.121	0.006	0.007	0.005	0.071	0.031	0.047	0.048	0.014	0.048	0.004
t192	0.007	0.004	0.002	0.006	0.062	0.088	0.021	0.022	0.032	0.015	0.024	0.005	0.066	0.003	0.178	0.02	0.009	0.016	0.001	0.002	0.062	0.069	0.07	0.008	0.011	0.013	0.002	0.03	0.014	0.137
t98	0.011	0.005	0.004	0.018	0.053	0.043	0.035	0.043	0.027	0.009	0.042	0.011	0.054	0.007	0.16	0.007	0.007	0.082	0.005	0.013	0.039	0.043	0.043	0.025	0.023	0.03	0.01	0.033	0.035	0.081
t65	0.004	0.003	0.001	0.003	0.044	0.083	0.013	0.013	0.026	0.013	0.015	0.003	0.051	0.002	0.14	0.017	0.008	0.015	0.001	0.001	0.056	0.055	0.071	0.004	0.007	0.008	0.001	0.022	0.011	0.312
t86	0.008	0.003	0.006	0.028	0.026	0.014	0.03	0.043	0.014	0.003	0.039	0.014	0.027	0.007	0.087	0.002	0.004	0.31	0.007	0.029	0.017	0.016	0.018	0.037	0.025	0.034	0.021	0.021	0.055	0.056
t112	0.015	0.005	0.006	0.022	0.064	0.04	0.045	0.053	0.028	0.009	0.052	0.014	0.058	0.008	0.167	0.008	0.007	0.048	0.008	0.022	0.037	0.048	0.035	0.033	0.029	0.037	0.012	0.035	0.03	0.024
t182	0.001	0.001	0	0.002	0.009	0.019	0.004	0.005	0.007	0.002	0.005	0.001	0.013	0.001	0.04	0.002	0.002	0.045	0	0	0.016	0.01	0.024	0.002	0.002	0.003	0.001	0.007	0.01	0.766
t197	0.01	0.005	0.004	0.016	0.055	0.047	0.034	0.041	0.028	0.009	0.041	0.011	0.057	0.007	0.165	0.008	0.008	0.074	0.004	0.011	0.042	0.046	0.046	0.023	0.022	0.028	0.008	0.033	0.033	0.085
t168	0.018	0.005	0.006	0.021	0.076	0.043	0.05	0.055	0.029	0.011	0.055	0.014	0.063	0.008	0.173	0.011	0.008	0.019	0.009	0.024	0.037	0.058	0.033	0.033	0.03	0.036	0.01	0.036	0.021	0.009
t94	0.021	0.005	0.009	0.031	0.067	0.027	0.059	0.067	0.023	0.008	0.065	0.018	0.051	0.01	0.143	0.007	0.006	0.02	0.015	0.05	0.025	0.043	0.02	0.05	0.037	0.047	0.016	0.032	0.022	0.003
t118	0.011	0.001	0.014	0.061	0.011	0.001	0.035	0.052	0.003	0.001	0.042	0.021	0.007	0.008	0.022	0	0.001	0.047	0.042	0.353	0.002	0.004	0.001	0.095	0.032	0.048	0.057	0.008	0.019	0
t132	0.009	0.005	0.004	0.015	0.048	0.043	0.031	0.038	0.026	0.008	0.037	0.01	0.052	0.006	0.153	0.007	0.007	0.099	0.004	0.01	0.04	0.04	0.045	0.021	0.02	0.026	0.008	0.031	0.036	0.121
t61	0.01	0.005	0.003	0.011	0.066	0.066	0.031	0.035	0.032	0.013	0.036	0.008	0.066	0.005	0.185	0.014	0.009	0.031	0.003	0.007	0.052	0.062	0.056	0.016	0.018	0.022	0.005	0.034	0.022	0.074
t47	0.009	0.004	0.001	0.004	0.079	0.11	0.022	0.021	0.035	0.021	0.024	0.004	0.075	0.003	0.192	0.035	0.01	0.004	0.001	0.002	0.067	0.095	0.069	0.007	0.011	0.011	0.001	0.03	0.008	0.042
t195	0.008	0.005	0.002	0.007	0.063	0.078	0.025	0.027	0.032	0.014	0.028	0.006	0.066	0.004	0.181	0.017	0.009	0.022	0.002	0.004	0.058	0.065	0.065	0.011	0.014	0.016	0.003	0.031	0.017	0.12
t193	0.005	0.003	0.001	0.002	0.07	0.141	0.014	0.012	0.033	0.023	0.014	0.002	0.07	0.002	0.174	0.05	0.01	0.002	0.001	0.001	0.075	0.101	0.081	0.003	0.006	0.006	0.001	0.024	0.004	0.07
t14	0.016	0.005	0.008	0.03	0.055	0.028	0.049	0.06	0.024	0.007	0.058	0.017	0.049	0.01	0.144	0.005	0.006	0.069	0.011	0.036	0.028	0.036	0.026	0.044	0.034	0.044	0.017	0.033	0.036	0.016
t96	0.015	0.005	0.004	0.011	0.088	0.068	0.04	0.041	0.034	0.016	0.043	0.009	0.074	0.006	0.193	0.022	0.009	0.007	0.005	0.01	0.049	0.08	0.043	0.019	0.021	0.024	0.004	0.035	0.012	0.01
t136	0.014	0.004	0.009	0.039	0.04	0.016	0.047	0.063	0.017	0.004	0.057	0.019	0.035	0.01	0.108	0.003	0.004	0.129	0.014	0.057	0.018	0.023	0.017	0.056	0.036	0.049	0.026	0.027	0.045	0.012
t160	0.02	0.004	0.012	0.045	0.046	0.013	0.058	0.073	0.016	0.004	0.067	0.022	0.034	0.011	0.1	0.003	0.004	0.043	0.023	0.099	0.014	0.024	0.011	0.07	0.042	0.056	0.028	0.026	0.028	0.002
t13	0.006	0.004	0.002	0.008	0.043	0.054	0.021	0.024	0.025	0.009	0.025	0.006	0.049	0.004	0.143	0.008	0.007	0.057	0.002	0.004	0.045	0.042	0.055	0.011	0.013	0.016	0.004	0.027	0.025	0.259
t78	0.011	0.005	0.003	0.012	0.068	0.063	0.034	0.038	0.032	0.013	0.039	0.009	0.067	0.006	0.186	0.014	0.009	0.03	0.004	0.008	0.051	0.062	0.053	0.018	0.02	0.024	0.006	0.035	0.022	0.058
t63	0.004	0.003	0.001	0.004	0.041	0.071	0.014	0.015	0.024	0.011	0.016	0.003	0.048	0.002	0.135	0.013	0.007	0.026	0.001	0.001	0.051	0.048	0.065	0.005	0.008	0.009	0.002	0.022	0.014	0.336
t43	0.001	0.001	0	0	0.023	0.094	0.003	0.003	0.015	0.011	0.004	0.001	0.031	0	0.078	0.023	0.005	0.002	0	0	0.048	0.043	0.066	0.001	0.001	0.001	0	0.01	0.002	0.531
