V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.059	0.054	-0.003	0.062	-0.012	-0.006	0.054	0.009	0.019	-0.018	0.037	-0.017	-0.037	0.065	0.007	-0.026	-0.062	0	0.091	0.032	-0.013	0.009	0.024	-0.037	0.015	-0.098	-0.06	0.024	0.057	0.062	-0.039
2	0.054	0.122	-0.011	0.061	-0.048	0.07	0.005	0.013	0.029	0.037	0.09	-0.036	0.042	0.147	0.039	0.007	-0.055	0.001	0.061	-0.036	-0.016	0.072	0.036	-0.051	0.063	0.004	0.016	-0.01	0.062	0.072	-0.05
3	-0.003	-0.011	0.004	-0.001	-0.017	-0.001	0.003	-0.002	-0.007	0.009	-0.02	0.005	-0.014	-0.016	-0.007	-0.003	0.001	0.004	-0.008	0.013	0.004	-0.019	-0.006	0.001	-0.011	-0.006	-0.01	0.002	0.002	-0.005	0.004
4	0.062	0.061	-0.001	0.07	-0.043	0.008	0.053	0.009	0.015	0.005	0.032	-0.018	-0.04	0.075	0.007	-0.025	-0.064	0.003	0.09	0.037	-0.013	-0.001	0.023	-0.045	0.014	-0.095	-0.064	0.021	0.07	0.066	-0.042
5	-0.012	-0.048	-0.017	-0.043	0.227	-0.117	0.012	0.009	0.031	-0.161	0.054	0.004	0.029	-0.041	0.004	-0.006	0.03	-0.035	0.048	-0.031	-0.01	0.06	0.011	0.039	0.003	-0.033	0.007	0.022	-0.079	-0.027	0.008
6	-0.006	0.07	-0.001	0.008	-0.117	0.112	-0.052	-0.002	-0.004	0.11	0.022	-0.016	0.06	0.076	0.026	0.033	-0.001	0.014	-0.055	-0.05	0.001	0.032	0.004	-0.021	0.04	0.109	0.072	-0.04	0.029	0.014	-0.007
7	0.054	0.005	0.003	0.053	0.012	-0.052	0.077	0.006	0.009	-0.05	-0.005	-0.002	-0.082	0.003	-0.014	-0.043	-0.059	0	0.094	0.071	-0.007	-0.033	0.01	-0.023	-0.018	-0.147	-0.099	0.042	0.047	0.045	-0.025
8	0.009	0.013	-0.002	0.009	0.009	-0.002	0.006	0.004	0.006	-0.006	0.016	-0.005	0.005	0.02	0.005	-0.001	-0.008	-0.002	0.016	-0.002	-0.004	0.01	0.004	-0.006	0.008	-0.009	-0.004	0.002	0.01	0.011	-0.008
9	0.019	0.029	-0.007	0.015	0.031	-0.004	0.009	0.006	0.017	-0.024	0.042	-0.011	0.014	0.039	0.012	-0.002	-0.015	-0.008	0.037	-0.013	-0.009	0.034	0.016	-0.01	0.02	-0.017	0	0.004	0.007	0.022	-0.016
10	-0.018	0.037	0.009	0.005	-0.161	0.11	-0.05	-0.006	-0.024	0.145	-0.024	-0.006	0.036	0.046	0.011	0.03	0.009	0.023	-0.081	-0.019	0.007	-0.021	-0.016	-0.019	0.015	0.105	0.05	-0.038	0.043	0	0.003
11	0.037	0.09	-0.02	0.032	0.054	0.022	-0.005	0.016	0.042	-0.024	0.122	-0.035	0.074	0.128	0.043	0.011	-0.024	-0.02	0.072	-0.061	-0.026	0.1	0.04	-0.03	0.068	0.012	0.035	-0.008	0.021	0.052	-0.042
12	-0.017	-0.036	0.005	-0.018	0.004	-0.016	-0.002	-0.005	-0.011	-0.006	-0.035	0.012	-0.018	-0.049	-0.014	-0.002	0.015	0.002	-0.023	0.013	0.008	-0.025	-0.012	0.016	-0.022	0	-0.005	0.002	-0.019	-0.023	0.017
13	-0.037	0.042	-0.014	-0.04	0.029	0.06	-0.082	0.005	0.014	0.036	0.074	-0.018	0.132	0.07	0.04	0.052	0.048	-0.012	-0.061	-0.107	-0.008	0.089	0.006	0.009	0.058	0.161	0.124	-0.047	-0.032	-0.019	0.004
14	0.065	0.147	-0.016	0.075	-0.041	0.076	0.003	0.02	0.039	0.046	0.128	-0.049	0.07	0.197	0.053	0.012	-0.059	-0.005	0.083	-0.049	-0.028	0.092	0.042	-0.065	0.083	0.009	0.021	-0.013	0.083	0.09	-0.066
15	0.007	0.039	-0.007	0.007	0.004	0.026	-0.014	0.005	0.012	0.011	0.043	-0.014	0.04	0.053	0.019	0.012	-0.005	-0.004	0.005	-0.032	-0.007	0.04	0.01	-0.01	0.03	0.031	0.03	-0.011	0.01	0.015	-0.012
16	-0.026	0.007	-0.003	-0.025	-0.006	0.033	-0.043	-0.001	-0.002	0.03	0.011	-0.002	0.052	0.012	0.012	0.025	0.028	0	-0.049	-0.043	0.002	0.025	-0.005	0.009	0.016	0.083	0.058	-0.024	-0.019	-0.019	0.01
17	-0.062	-0.055	0.001	-0.064	0.03	-0.001	-0.059	-0.008	-0.015	0.009	-0.024	0.015	0.048	-0.059	-0.005	0.028	0.072	-0.005	-0.083	-0.042	0.009	0	-0.019	0.037	-0.012	0.104	0.063	-0.025	-0.068	-0.065	0.036
18	0	0.001	0.004	0.003	-0.035	0.014	0	-0.002	-0.008	0.023	-0.02	0.002	-0.012	-0.005	-0.004	0	-0.005	0.009	-0.015	0.01	0.006	-0.016	-0.007	-0.002	-0.007	0.004	-0.004	-0.002	0.01	-0.001	0.002
19	0.091	0.061	-0.008	0.09	0.048	-0.055	0.094	0.016	0.037	-0.081	0.072	-0.023	-0.061	0.083	0.005	-0.049	-0.083	-0.015	0.176	0.051	-0.027	0.018	0.045	-0.052	0.016	-0.182	-0.111	0.049	0.062	0.088	-0.062
20	0.032	-0.036	0.013	0.037	-0.031	-0.05	0.071	-0.002	-0.013	-0.019	-0.061	0.013	-0.107	-0.049	-0.032	-0.043	-0.042	0.01	0.051	0.096	0.003	-0.083	-0.01	-0.011	-0.047	-0.137	-0.108	0.04	0.043	0.02	-0.005
21	-0.013	-0.016	0.004	-0.013	-0.01	0.001	-0.007	-0.004	-0.009	0.007	-0.026	0.008	-0.008	-0.028	-0.007	0.002	0.009	0.006	-0.027	0.003	0.009	-0.013	-0.01	0.01	-0.012	0.015	0.005	-0.003	-0.012	-0.016	0.012
22	0.009	0.072	-0.019	-0.001	0.06	0.032	-0.033	0.01	0.034	-0.021	0.1	-0.025	0.089	0.092	0.04	0.025	0	-0.016	0.018	-0.083	-0.013	0.106	0.029	-0.008	0.062	0.067	0.073	-0.021	-0.015	0.021	-0.02
