V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t59	0.005	0.02	0.017	0.052	0	0.013	0.038	0.011	0.012	0.383	0.015	0.012	0.006	0.008	0.018	0.025	0.014	0.075	0.003	0.008	0.03	0.006	0.008	0.009	0.103	0.04	0.004	0.025	0.031	0.008
t37	0.011	0.03	0.019	0.102	0.001	0.01	0.074	0.014	0.029	0.094	0.065	0.016	0.006	0.009	0.024	0.024	0.022	0.058	0.034	0.008	0.026	0.017	0.034	0.011	0.17	0.015	0.004	0.048	0.013	0.015
t4	0.007	0.071	0.007	0.076	0	0.013	0.022	0.008	0.018	0.124	0.132	0.003	0.012	0.06	0.023	0.016	0.006	0.024	0.016	0.001	0.008	0.024	0.016	0.002	0.238	0.018	0.004	0.014	0.022	0.016
t164	0.008	0.016	0.01	0.05	0.042	0.001	0.068	0.015	0.039	0.006	0.217	0.009	0.011	0.011	0.022	0.016	0.025	0.021	0.09	0.003	0.013	0.039	0.028	0.009	0.162	0.006	0.002	0.049	0.004	0.01
t66	0.012	0.042	0.014	0.1	0.002	0.006	0.08	0.015	0.029	0.068	0.084	0.01	0.006	0.02	0.026	0.02	0.011	0.05	0.029	0.007	0.022	0.022	0.022	0.008	0.197	0.01	0.003	0.042	0.024	0.019
t98	0.02	0.032	0.012	0.148	0.001	0.002	0.235	0.014	0.02	0.03	0.029	0.008	0.001	0.015	0.015	0.008	0.002	0.052	0.042	0.021	0.02	0.007	0.01	0.005	0.089	0.001	0	0.062	0.072	0.027
t45	0.016	0.034	0.013	0.132	0.003	0.002	0.135	0.016	0.029	0.027	0.087	0.009	0.004	0.022	0.02	0.012	0.008	0.04	0.082	0.01	0.018	0.015	0.022	0.005	0.133	0.003	0.001	0.058	0.023	0.021
t86	0.016	0.031	0.013	0.132	0.002	0.003	0.141	0.014	0.029	0.032	0.079	0.01	0.003	0.014	0.02	0.012	0.007	0.04	0.068	0.011	0.017	0.015	0.024	0.006	0.15	0.002	0.001	0.057	0.026	0.024
t126	0.008	0.045	0.011	0.074	0.004	0.004	0.034	0.014	0.029	0.04	0.175	0.008	0.014	0.034	0.024	0.022	0.028	0.032	0.05	0.002	0.015	0.034	0.033	0.005	0.187	0.025	0.003	0.029	0.005	0.011
t173	0.007	0.023	0.013	0.055	0.004	0.005	0.053	0.015	0.031	0.059	0.126	0.011	0.017	0.017	0.031	0.027	0.019	0.038	0.017	0.004	0.019	0.028	0.017	0.012	0.253	0.023	0.007	0.036	0.021	0.014
t22	0.007	0.023	0.014	0.052	0.007	0.004	0.055	0.017	0.033	0.047	0.121	0.012	0.017	0.015	0.032	0.029	0.023	0.042	0.018	0.004	0.022	0.032	0.018	0.014	0.24	0.026	0.007	0.04	0.016	0.012
t33	0.008	0.045	0.005	0.051	0.004	0.003	0.034	0.008	0.028	0.011	0.265	0.003	0.01	0.029	0.023	0.011	0.004	0.014	0.036	0.001	0.007	0.056	0.019	0.004	0.265	0.006	0.004	0.019	0.01	0.016
t122	0.012	0.015	0.019	0.121	0.002	0.003	0.147	0.017	0.027	0.061	0.06	0.015	0.004	0.009	0.02	0.016	0.018	0.047	0.059	0.019	0.02	0.008	0.022	0.01	0.125	0.004	0.001	0.071	0.031	0.018
t197	0.015	0.006	0.008	0.116	0.005	0	0.341	0.01	0.018	0.006	0.036	0.006	0.001	0.005	0.009	0.003	0.002	0.019	0.14	0.032	0.007	0.003	0.009	0.004	0.051	0	0	0.079	0.05	0.021
t106	0.011	0.048	0.008	0.075	0.003	0.004	0.055	0.011	0.031	0.023	0.177	0.006	0.008	0.028	0.025	0.014	0.006	0.025	0.038	0.003	0.012	0.04	0.024	0.005	0.248	0.006	0.003	0.029	0.015	0.019
t14	0.013	0.01	0.018	0.1	0.004	0.002	0.215	0.016	0.028	0.034	0.047	0.016	0.003	0.005	0.019	0.013	0.011	0.046	0.047	0.026	0.021	0.007	0.016	0.013	0.118	0.002	0.001	0.086	0.042	0.019
t42	0.007	0.044	0.013	0.055	0.003	0.007	0.039	0.016	0.027	0.073	0.094	0.009	0.019	0.022	0.033	0.03	0.019	0.051	0.012	0.003	0.024	0.038	0.016	0.01	0.23	0.047	0.008	0.029	0.014	0.011
t182	0.002	0.005	0.016	0.012	0.023	0.003	0.022	0.015	0.025	0.036	0.055	0.021	0.036	0.002	0.027	0.049	0.108	0.04	0.003	0.003	0.031	0.028	0.012	0.045	0.16	0.16	0.025	0.03	0.004	0.003
t72	0.01	0.008	0.022	0.074	0.019	0.001	0.191	0.021	0.034	0.017	0.048	0.023	0.004	0.004	0.02	0.018	0.033	0.055	0.057	0.02	0.032	0.011	0.021	0.021	0.097	0.004	0.001	0.107	0.013	0.011
t113	0.015	0.023	0.012	0.122	0.002	0.003	0.145	0.013	0.029	0.03	0.092	0.009	0.003	0.014	0.02	0.011	0.007	0.033	0.07	0.012	0.014	0.013	0.021	0.006	0.158	0.002	0.001	0.057	0.035	0.025
t169	0.009	0.019	0.009	0.066	0.013	0.002	0.075	0.014	0.035	0.014	0.212	0.007	0.011	0.016	0.025	0.015	0.014	0.021	0.068	0.004	0.01	0.028	0.022	0.008	0.205	0.005	0.002	0.043	0.014	0.015
t10	0.018	0.019	0.009	0.149	0.002	0.001	0.219	0.011	0.024	0.012	0.066	0.006	0.001	0.011	0.013	0.005	0.003	0.024	0.138	0.014	0.009	0.008	0.016	0.004	0.094	0	0	0.061	0.036	0.027
t146	0.017	0.018	0.007	0.147	0.003	0	0.2	0.009	0.02	0.005	0.065	0.004	0.001	0.012	0.009	0.004	0.003	0.017	0.259	0.011	0.007	0.006	0.018	0.002	0.061	0	0	0.057	0.018	0.021
t6	0.016	0.025	0.01	0.136	0.003	0.002	0.153	0.012	0.027	0.017	0.101	0.007	0.002	0.018	0.017	0.008	0.005	0.026	0.118	0.01	0.011	0.012	0.021	0.004	0.128	0.001	0.001	0.055	0.029	0.025
t38	0.017	0.039	0.005	0.124	0.003	0.001	0.115	0.008	0.026	0.006	0.158	0.003	0.002	0.024	0.014	0.005	0.002	0.015	0.167	0.004	0.006	0.02	0.021	0.002	0.134	0	0	0.036	0.017	0.026
t9	0.012	0.028	0.014	0.115	0.003	0.003	0.101	0.016	0.029	0.045	0.107	0.01	0.006	0.023	0.023	0.016	0.014	0.039	0.063	0.008	0.016	0.015	0.022	0.006	0.162	0.005	0.002	0.052	0.025	0.019
t97	0.014	0.03	0.019	0.106	0.003	0.003	0.151	0.02	0.028	0.052	0.04	0.014	0.004	0.012	0.024	0.019	0.011	0.077	0.028	0.014	0.035	0.014	0.014	0.011	0.128	0.007	0.002	0.068	0.033	0.017
t168	0.01	0.03	0.018	0.089	0.001	0.009	0.087	0.016	0.023	0.142	0.039	0.013	0.006	0.012	0.025	0.023	0.011	0.072	0.013	0.011	0.03	0.013	0.014	0.011	0.163	0.015	0.004	0.045	0.039	0.017
t159	0.018	0.024	0.011	0.128	0.004	0.001	0.213	0.014	0.028	0.015	0.063	0.008	0.002	0.012	0.018	0.009	0.004	0.037	0.078	0.014	0.016	0.012	0.016	0.006	0.116	0.001	0.001	0.068	0.037	0.025
t63	0.016	0.018	0.016	0.132	0.003	0.002	0.198	0.015	0.028	0.027	0.05	0.013	0.002	0.007	0.017	0.011	0.009	0.046	0.079	0.019	0.02	0.009	0.023	0.008	0.106	0.002	0.001	0.078	0.024	0.02
t150	0.004	0.011	0.022	0.029	0.002	0.008	0.039	0.016	0.019	0.172	0.023	0.022	0.014	0.004	0.026	0.043	0.047	0.083	0.003	0.007	0.048	0.013	0.01	0.028	0.135	0.104	0.012	0.036	0.015	0.006
t120	0.006	0.014	0.023	0.063	0.001	0.007	0.068	0.017	0.02	0.218	0.028	0.019	0.008	0.008	0.023	0.03	0.031	0.076	0.008	0.013	0.035	0.008	0.012	0.015	0.127	0.03	0.004	0.046	0.03	0.01
t11	0.011	0.017	0.019	0.106	0.001	0.005	0.128	0.016	0.024	0.114	0.041	0.015	0.004	0.009	0.022	0.019	0.013	0.06	0.024	0.018	0.024	0.008	0.015	0.011	0.139	0.006	0.002	0.059	0.05	0.018
t165	0.013	0.012	0.02	0.116	0.002	0.003	0.201	0.016	0.025	0.056	0.034	0.016	0.002	0.006	0.018	0.014	0.011	0.056	0.041	0.028	0.024	0.006	0.016	0.012	0.104	0.002	0.001	0.081	0.043	0.019
t183	0.013	0.055	0.006	0.116	0.001	0.003	0.064	0.01	0.022	0.036	0.157	0.003	0.006	0.062	0.021	0.009	0.003	0.021	0.053	0.003	0.007	0.019	0.014	0.002	0.197	0.003	0.001	0.025	0.04	0.026
t82	0.014	0.029	0.012	0.097	0.002	0.004	0.134	0.014	0.029	0.042	0.074	0.009	0.004	0.014	0.025	0.014	0.005	0.043	0.027	0.01	0.018	0.017	0.014	0.009	0.2	0.003	0.002	0.05	0.056	0.026
t186	0.017	0.053	0.01	0.115	0.002	0.004	0.112	0.013	0.03	0.022	0.103	0.007	0.004	0.023	0.022	0.011	0.004	0.036	0.053	0.006	0.016	0.027	0.021	0.005	0.186	0.003	0.002	0.044	0.026	0.026
t103	0.013	0.038	0.014	0.129	0.001	0.006	0.094	0.015	0.025	0.087	0.072	0.009	0.005	0.023	0.023	0.016	0.009	0.047	0.038	0.009	0.018	0.013	0.019	0.006	0.163	0.006	0.002	0.044	0.036	0.021
t142	0.009	0.022	0.017	0.058	0.006	0.005	0.082	0.017	0.035	0.045	0.08	0.016	0.011	0.008	0.031	0.028	0.02	0.055	0.017	0.007	0.03	0.03	0.02	0.02	0.221	0.02	0.007	0.052	0.017	0.014
t148	0.012	0.061	0.011	0.087	0.005	0.004	0.058	0.013	0.034	0.016	0.147	0.008	0.006	0.022	0.022	0.016	0.012	0.036	0.069	0.002	0.019	0.049	0.039	0.006	0.178	0.009	0.002	0.037	0.005	0.014
t49	0.01	0.023	0.01	0.092	0.004	0.002	0.079	0.016	0.028	0.04	0.162	0.007	0.011	0.034	0.026	0.015	0.012	0.026	0.054	0.006	0.01	0.016	0.015	0.005	0.194	0.005	0.002	0.041	0.035	0.018
t16	0.016	0.025	0.011	0.106	0.005	0.002	0.172	0.013	0.034	0.013	0.093	0.009	0.003	0.01	0.021	0.01	0.005	0.033	0.074	0.01	0.015	0.02	0.021	0.008	0.158	0.001	0.001	0.063	0.026	0.024
t65	0.006	0.045	0.013	0.054	0.002	0.008	0.03	0.015	0.024	0.106	0.087	0.009	0.019	0.029	0.03	0.031	0.022	0.051	0.01	0.002	0.024	0.031	0.016	0.008	0.211	0.063	0.007	0.025	0.013	0.01
t85	0.014	0.031	0.009	0.091	0.007	0.002	0.103	0.012	0.035	0.011	0.162	0.007	0.005	0.017	0.021	0.011	0.007	0.025	0.088	0.005	0.012	0.029	0.026	0.006	0.182	0.002	0.002	0.047	0.014	0.02
t145	0.013	0.045	0.01	0.169	0	0.007	0.083	0.01	0.015	0.16	0.048	0.005	0.003	0.035	0.016	0.01	0.004	0.037	0.035	0.009	0.011	0.006	0.013	0.002	0.123	0.003	0.001	0.03	0.072	0.026
t26	0.008	0.037	0.008	0.138	0	0.007	0.043	0.009	0.011	0.3	0.047	0.003	0.004	0.053	0.014	0.01	0.004	0.028	0.024	0.006	0.007	0.004	0.009	0.001	0.109	0.004	0.001	0.018	0.075	0.019
t176	0.016	0.072	0.005	0.159	0.001	0.002	0.072	0.008	0.018	0.023	0.139	0.002	0.002	0.073	0.015	0.005	0.001	0.016	0.104	0.003	0.005	0.014	0.015	0.001	0.141	0.001	0	0.023	0.033	0.029
t139	0.015	0.065	0.008	0.102	0.003	0.003	0.082	0.011	0.032	0.013	0.144	0.006	0.004	0.024	0.021	0.011	0.004	0.029	0.071	0.003	0.014	0.041	0.027	0.004	0.19	0.003	0.002	0.036	0.011	0.021
t155	0.016	0.05	0.01	0.115	0.003	0.003	0.112	0.014	0.031	0.019	0.111	0.007	0.004	0.024	0.022	0.012	0.005	0.036	0.065	0.005	0.016	0.027	0.021	0.005	0.173	0.003	0.001	0.046	0.021	0.023
t46	0.018	0.014	0.011	0.122	0.004	0.001	0.298	0.011	0.025	0.008	0.039	0.009	0.001	0.004	0.012	0.006	0.003	0.032	0.103	0.022	0.014	0.007	0.016	0.006	0.078	0	0	0.082	0.029	0.023
t71	0.02	0.024	0.009	0.146	0.002	0.002	0.22	0.011	0.025	0.012	0.061	0.007	0.001	0.01	0.014	0.006	0.003	0.028	0.112	0.014	0.011	0.01	0.018	0.004	0.105	0	0	0.062	0.034	0.028
t156	0.017	0.025	0.011	0.127	0.006	0.001	0.179	0.013	0.029	0.007	0.072	0.009	0.002	0.009	0.014	0.008	0.007	0.032	0.169	0.01	0.016	0.015	0.029	0.005	0.089	0.001	0	0.071	0.01	0.018
t108	0.007	0.065	0.011	0.073	0	0.018	0.027	0.01	0.015	0.262	0.044	0.006	0.008	0.033	0.021	0.021	0.008	0.051	0.007	0.003	0.019	0.015	0.013	0.004	0.168	0.035	0.004	0.017	0.023	0.013
t153	0.02	0.025	0.008	0.143	0.003	0.001	0.206	0.01	0.025	0.008	0.075	0.006	0.001	0.011	0.013	0.005	0.002	0.023	0.149	0.011	0.009	0.011	0.02	0.003	0.101	0	0	0.058	0.025	0.027
