V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.15	0.06	0.007	-0.046	0.108	0.053	-0.102	0.008	0.018	-0.093	-0.038	0.004	0.009	0.011	0.052	-0.033	0.019	0.008	0.034	-0.015	-0.006	-0.015	0.004	-0.029	0.021	-0.037	0.048	-0.042	0.069	0.053	0.004
2	0.06	0.054	-0.008	-0.04	0.089	0.03	-0.07	-0.016	0.008	-0.027	0.007	0.009	0.025	0.014	-0.004	-0.004	0.012	-0.043	0.021	-0.024	-0.018	-0.003	0.005	-0.02	-0.009	-0.019	0.048	-0.001	0.039	0.02	0.001
3	0.007	-0.008	0.027	-0.044	0	0.002	-0.042	0.01	0.001	-0.035	0.002	0.005	-0.018	-0.016	-0.01	-0.027	0.004	0.026	-0.009	-0.024	-0.008	0.01	0.001	-0.026	0.005	0.018	-0.011	-0.024	-0.014	0.003	0.004
4	-0.046	-0.04	-0.044	0.307	-0.124	-0.022	0.122	0.001	0.002	0.146	-0.036	0.005	-0.035	0.01	0.031	0.018	0.003	-0.084	0.016	0.061	0.054	-0.001	-0.014	0.049	0.066	-0.005	-0.063	0.071	0.064	-0.009	-0.036
5	0.108	0.089	0	-0.124	0.175	0.05	-0.123	-0.027	0.013	-0.109	0.025	0.022	0.048	0.021	-0.003	-0.032	0.01	-0.052	0.042	-0.075	-0.047	-0.005	0.011	-0.065	-0.037	-0.03	0.075	-0.009	0.04	0.037	0.012
6	0.053	0.03	0.002	-0.022	0.05	0.028	-0.049	0.001	0.004	-0.027	-0.008	0.007	-0.002	0.008	0.002	-0.001	0.015	-0.012	0.012	-0.008	0.001	-0.01	0.002	-0.008	0.012	-0.003	0.034	-0.015	0.034	0.013	-0.006
7	-0.102	-0.07	-0.042	0.122	-0.123	-0.049	0.262	0.009	-0.019	0.058	-0.02	-0.015	0.014	0.024	0.044	0.058	-0.052	0.071	-0.005	0.087	0.048	-0.051	-0.008	0.091	-0.009	-0.007	-0.057	0.057	-0.066	-0.037	0.002
8	0.008	-0.016	0.01	0.001	-0.027	0.001	0.009	0.021	-0.002	-0.01	-0.027	-0.007	-0.017	-0.006	0.017	-0.001	0.001	0.053	-0.009	0.021	0.016	-0.012	-0.002	0.017	0.024	0.006	-0.011	-0.023	-0.005	0.005	0.001
9	0.018	0.008	0.001	0.002	0.013	0.004	-0.019	-0.002	0.016	-0.002	-0.003	0.001	0.013	-0.014	0.02	-0.015	0.001	-0.009	0.013	0.002	-0.005	0.028	0	-0.023	0.004	-0.02	-0.005	-0.009	0.023	0.034	-0.003
10	-0.093	-0.027	-0.035	0.146	-0.109	-0.027	0.058	-0.01	-0.002	0.211	-0.001	-0.023	-0.014	-0.011	-0.033	0.085	0.018	-0.069	-0.032	0.095	0.04	0.032	-0.008	0.079	0.032	0.011	-0.002	0.033	0.034	-0.024	-0.032
11	-0.038	0.007	0.002	-0.036	0.025	-0.008	-0.02	-0.027	-0.003	-0.001	0.062	0.015	0.005	0.001	-0.055	-0.008	0.001	-0.074	0.001	-0.057	-0.03	0.023	0.003	-0.044	-0.04	0.018	0.008	0.031	-0.022	-0.03	-0.005
12	0.004	0.009	0.005	0.005	0.022	0.007	-0.015	-0.007	0.001	-0.023	0.015	0.024	-0.005	0.004	-0.014	-0.022	0.002	-0.033	0.014	-0.04	-0.011	0.002	0.001	-0.03	0.001	0.012	-0.005	0.012	0.007	-0.002	-0.006
