V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t190	0.001	0.004	0.03	0.001	0.008	0.002	0	0.004	0.002	0.003	0.001	0.028	0.008	0	0	0.002	0	0.001	0	0.704	0.05	0	0	0	0	0.124	0	0.002	0.023	0
t144	0.009	0.008	0.034	0.015	0.018	0.007	0.003	0.036	0.04	0.035	0.018	0.052	0.025	0.005	0.008	0.004	0.011	0.051	0.002	0.417	0.078	0.008	0.006	0.007	0.002	0.046	0.006	0.003	0.04	0.004
t7	0.011	0.007	0.017	0.019	0.012	0.09	0.017	0.037	0.054	0.04	0.03	0.014	0.023	0.006	0.017	0.003	0.022	0.07	0.003	0.202	0.062	0.011	0.017	0.01	0.002	0.02	0.018	0.002	0.159	0.005
t187	0.013	0.007	0.022	0.023	0.014	0.018	0.016	0.043	0.069	0.048	0.043	0.022	0.026	0.009	0.03	0.003	0.025	0.087	0.004	0.215	0.064	0.016	0.025	0.013	0.01	0.02	0.027	0.002	0.079	0.007
t195	0.009	0.009	0.028	0.012	0.015	0.034	0.004	0.029	0.036	0.027	0.023	0.019	0.025	0.004	0.012	0.004	0.008	0.031	0.002	0.392	0.08	0.008	0.005	0.006	0.003	0.045	0.005	0.003	0.118	0.004
t82	0.003	0.007	0.033	0.004	0.013	0.01	0	0.012	0.01	0.009	0.005	0.032	0.016	0.001	0.002	0.003	0.001	0.006	0.001	0.604	0.073	0.002	0	0.002	0	0.085	0.001	0.003	0.06	0.001
t41	0.01	0.008	0.033	0.016	0.018	0.004	0.003	0.038	0.05	0.037	0.023	0.037	0.027	0.006	0.012	0.004	0.012	0.076	0.003	0.406	0.066	0.01	0.007	0.008	0.004	0.047	0.006	0.004	0.022	0.004
t50	0.009	0.009	0.03	0.015	0.017	0.018	0.004	0.035	0.043	0.034	0.022	0.031	0.026	0.005	0.011	0.004	0.012	0.048	0.003	0.392	0.079	0.009	0.007	0.008	0.002	0.043	0.007	0.003	0.068	0.004
t70	0.006	0.008	0.025	0.009	0.014	0.067	0.002	0.023	0.024	0.02	0.011	0.018	0.021	0.003	0.004	0.004	0.006	0.026	0.001	0.449	0.074	0.004	0.002	0.004	0	0.057	0.002	0.003	0.111	0.002
t110	0.011	0.008	0.026	0.022	0.017	0.009	0.006	0.046	0.062	0.048	0.023	0.038	0.026	0.008	0.01	0.004	0.023	0.127	0.004	0.304	0.062	0.012	0.013	0.01	0.001	0.032	0.011	0.003	0.028	0.005
t6	0.007	0.008	0.035	0.011	0.017	0.007	0.001	0.028	0.03	0.025	0.014	0.04	0.024	0.004	0.006	0.004	0.007	0.035	0.002	0.494	0.076	0.006	0.003	0.005	0.002	0.06	0.003	0.003	0.038	0.003
t113	0.005	0.008	0.036	0.006	0.015	0.007	0.001	0.018	0.016	0.015	0.009	0.042	0.02	0.002	0.004	0.004	0.003	0.011	0.001	0.551	0.081	0.003	0.001	0.003	0.001	0.07	0.001	0.003	0.061	0.002
t81	0.009	0.003	0.006	0.027	0.006	0.009	0.036	0.038	0.08	0.05	0.027	0.008	0.012	0.01	0.017	0.001	0.06	0.357	0.005	0.05	0.019	0.017	0.067	0.013	0.002	0.004	0.049	0.001	0.013	0.007
t141	0.012	0.007	0.018	0.022	0.013	0.042	0.018	0.042	0.072	0.046	0.039	0.012	0.025	0.008	0.024	0.003	0.027	0.115	0.004	0.202	0.056	0.015	0.023	0.012	0.006	0.02	0.021	0.002	0.085	0.007
t139	0.013	0.006	0.018	0.026	0.013	0.01	0.016	0.049	0.082	0.055	0.036	0.021	0.023	0.01	0.022	0.003	0.035	0.183	0.005	0.179	0.047	0.018	0.031	0.014	0.004	0.017	0.026	0.002	0.029	0.007
t145	0.011	0.008	0.025	0.018	0.016	0.025	0.007	0.04	0.059	0.041	0.028	0.018	0.027	0.007	0.014	0.004	0.017	0.092	0.003	0.328	0.066	0.012	0.011	0.009	0.003	0.037	0.009	0.003	0.057	0.005
t3	0.009	0.009	0.027	0.013	0.015	0.039	0.004	0.031	0.04	0.029	0.023	0.018	0.026	0.005	0.011	0.004	0.01	0.04	0.002	0.384	0.076	0.008	0.006	0.007	0.003	0.044	0.006	0.003	0.107	0.004
t100	0.012	0.006	0.015	0.024	0.011	0.061	0.026	0.042	0.071	0.048	0.039	0.012	0.022	0.008	0.024	0.003	0.032	0.112	0.004	0.155	0.052	0.015	0.03	0.013	0.004	0.014	0.03	0.002	0.107	0.007
t74	0.007	0.001	0.002	0.023	0.003	0.013	0.096	0.026	0.067	0.04	0.031	0.003	0.007	0.008	0.027	0.001	0.071	0.234	0.004	0.017	0.01	0.016	0.134	0.012	0.003	0.001	0.118	0	0.017	0.006
t19	0.005	0.008	0.033	0.006	0.014	0.014	0.001	0.018	0.017	0.015	0.009	0.029	0.02	0.002	0.003	0.004	0.003	0.012	0.001	0.562	0.076	0.003	0.001	0.003	0.001	0.074	0.001	0.003	0.064	0.002
t129	0.012	0.007	0.018	0.025	0.013	0.023	0.017	0.047	0.076	0.052	0.034	0.017	0.024	0.009	0.019	0.003	0.032	0.159	0.004	0.198	0.053	0.016	0.025	0.013	0.003	0.02	0.022	0.002	0.051	0.007
t11	0.011	0.008	0.026	0.018	0.016	0.025	0.007	0.04	0.057	0.04	0.028	0.021	0.027	0.007	0.014	0.004	0.017	0.083	0.003	0.322	0.07	0.012	0.011	0.009	0.003	0.035	0.01	0.003	0.068	0.005
t114	0.011	0.003	0.007	0.027	0.006	0.02	0.052	0.039	0.082	0.051	0.039	0.008	0.014	0.01	0.029	0.002	0.056	0.223	0.005	0.059	0.026	0.019	0.075	0.015	0.004	0.005	0.068	0.001	0.036	0.007
t87	0.008	0.009	0.034	0.011	0.018	0.004	0.002	0.031	0.039	0.028	0.018	0.028	0.026	0.005	0.008	0.004	0.007	0.05	0.002	0.489	0.065	0.008	0.004	0.006	0.004	0.063	0.003	0.004	0.021	0.003
t30	0.005	0.008	0.035	0.007	0.015	0.011	0.001	0.02	0.017	0.017	0.01	0.047	0.02	0.002	0.004	0.004	0.004	0.011	0.001	0.511	0.087	0.004	0.001	0.003	0.001	0.061	0.002	0.003	0.086	0.002
t160	0.012	0.007	0.019	0.025	0.014	0.026	0.015	0.047	0.07	0.051	0.032	0.022	0.024	0.009	0.017	0.003	0.03	0.133	0.004	0.209	0.059	0.015	0.024	0.012	0.002	0.02	0.023	0.002	0.064	0.006
