V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.007	-0.01	-0.019	0.015	-0.01	0.004	0.046	0.007	0.016	0.012	0.016	-0.018	-0.005	0.016	0.023	-0.011	0.03	0.03	0.016	-0.026	-0.014	0.018	0.045	0.016	0.021	-0.031	0.042	-0.014	-0.008	0.015	0.008
2	-0.01	0.016	0.027	-0.022	0.015	-0.003	-0.068	-0.011	-0.024	-0.018	-0.023	0.025	0.008	-0.024	-0.034	0.017	-0.045	-0.045	-0.025	0.039	0.021	-0.027	-0.067	-0.024	-0.03	0.046	-0.062	0.021	0.015	-0.022	-0.012
3	-0.019	0.027	0.049	-0.038	0.028	-0.017	-0.123	-0.018	-0.043	-0.031	-0.041	0.05	0.013	-0.042	-0.061	0.03	-0.08	-0.078	-0.043	0.068	0.037	-0.047	-0.118	-0.042	-0.053	0.082	-0.109	0.037	0.018	-0.039	-0.02
4	0.015	-0.022	-0.038	0.031	-0.021	0.004	0.094	0.015	0.034	0.025	0.031	-0.034	-0.011	0.034	0.046	-0.023	0.064	0.063	0.034	-0.054	-0.029	0.037	0.093	0.034	0.039	-0.064	0.086	-0.029	-0.021	0.031	0.016
5	-0.01	0.015	0.028	-0.021	0.016	-0.011	-0.07	-0.01	-0.024	-0.017	-0.023	0.028	0.007	-0.024	-0.035	0.017	-0.045	-0.043	-0.024	0.039	0.021	-0.027	-0.066	-0.024	-0.031	0.046	-0.062	0.021	0.009	-0.022	-0.011
6	0.004	-0.003	-0.017	0.004	-0.011	0.102	0.052	-0.001	0.004	0.001	0.014	-0.039	-0.001	0.001	0.018	-0.006	0.014	-0.004	0.006	-0.016	0.001	0.005	0.023	0.005	0.002	-0.019	0.027	-0.012	0.064	0.006	0.003
7	0.046	-0.068	-0.123	0.094	-0.07	0.052	0.31	0.044	0.106	0.077	0.103	-0.124	-0.033	0.104	0.152	-0.075	0.198	0.19	0.107	-0.17	-0.09	0.117	0.293	0.105	0.133	-0.205	0.274	-0.092	-0.037	0.098	0.05
8	0.007	-0.011	-0.018	0.015	-0.01	-0.001	0.044	0.007	0.016	0.012	0.014	-0.015	-0.005	0.016	0.021	-0.011	0.031	0.031	0.016	-0.025	-0.014	0.018	0.044	0.016	0.018	-0.031	0.041	-0.013	-0.012	0.015	0.008
9	0.016	-0.024	-0.043	0.034	-0.024	0.004	0.106	0.016	0.038	0.028	0.035	-0.041	-0.012	0.038	0.053	-0.026	0.071	0.071	0.038	-0.06	-0.033	0.042	0.104	0.038	0.048	-0.072	0.096	-0.032	-0.024	0.035	0.018
10	0.012	-0.018	-0.031	0.025	-0.017	0.001	0.077	0.012	0.028	0.021	0.025	-0.028	-0.009	0.028	0.037	-0.019	0.052	0.053	0.028	-0.044	-0.024	0.031	0.076	0.028	0.032	-0.053	0.071	-0.023	-0.019	0.026	0.013
