V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t56	0.073	0.012	0.01	0.034	0.057	0.032	0.037	0.009	0.017	0.025	0.03	0.104	0.046	0.084	0.016	0.019	0.005	0.016	0.004	0.077	0.017	0.025	0.027	0.046	0.021	0.049	0.036	0.034	0.021	0.018
t143	0.134	0.013	0.01	0.006	0.098	0.026	0.062	0.012	0.013	0.012	0.013	0.039	0.02	0.167	0.028	0.009	0.008	0.006	0.006	0.034	0.02	0.035	0.033	0.02	0.007	0.042	0.022	0.008	0.037	0.06
t90	0.045	0.009	0.008	0.067	0.036	0.029	0.024	0.007	0.015	0.028	0.037	0.139	0.056	0.051	0.01	0.026	0.003	0.021	0.002	0.093	0.013	0.018	0.02	0.057	0.03	0.044	0.038	0.054	0.013	0.009
t68	0.093	0.013	0.01	0.02	0.071	0.032	0.046	0.011	0.016	0.021	0.025	0.082	0.037	0.112	0.019	0.019	0.006	0.012	0.004	0.061	0.019	0.029	0.03	0.037	0.016	0.049	0.032	0.021	0.027	0.03
t60	0.008	0.003	0.003	0.214	0.007	0.014	0.005	0.002	0.008	0.025	0.037	0.172	0.059	0.009	0.002	0.024	0.001	0.027	0	0.096	0.004	0.005	0.006	0.059	0.045	0.02	0.026	0.118	0.003	0.001
t172	0.099	0.013	0.01	0.017	0.075	0.031	0.049	0.011	0.016	0.019	0.023	0.075	0.034	0.12	0.02	0.018	0.006	0.011	0.005	0.057	0.019	0.03	0.031	0.034	0.014	0.049	0.031	0.019	0.028	0.033
t117	0.037	0.008	0.007	0.082	0.03	0.027	0.02	0.006	0.014	0.029	0.038	0.148	0.059	0.04	0.008	0.024	0.003	0.023	0.002	0.098	0.012	0.015	0.017	0.059	0.033	0.041	0.037	0.065	0.011	0.006
t8	0.056	0.01	0.009	0.051	0.044	0.03	0.03	0.008	0.016	0.027	0.034	0.124	0.053	0.063	0.012	0.022	0.004	0.019	0.003	0.088	0.015	0.021	0.023	0.052	0.026	0.047	0.037	0.046	0.016	0.012
t122	0.057	0.01	0.009	0.05	0.045	0.031	0.03	0.008	0.016	0.027	0.034	0.122	0.052	0.064	0.013	0.02	0.004	0.019	0.003	0.088	0.015	0.021	0.023	0.052	0.026	0.047	0.037	0.046	0.017	0.012
t104	0.022	0.006	0.005	0.125	0.018	0.022	0.013	0.004	0.012	0.029	0.04	0.166	0.062	0.024	0.005	0.027	0.002	0.026	0.001	0.102	0.008	0.01	0.012	0.062	0.04	0.033	0.034	0.084	0.007	0.003
t120	0.164	0.011	0.009	0.001	0.113	0.017	0.069	0.012	0.009	0.006	0.005	0.013	0.008	0.209	0.04	0.003	0.009	0.002	0.008	0.014	0.018	0.034	0.03	0.008	0.002	0.029	0.011	0.002	0.043	0.1
