V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.151	0.081	0.069	-0.216	0.142	0.03	0.134	0.105	0.024	-0.048	-0.066	-0.093	-0.07	0.162	0.148	-0.064	0.131	-0.093	0.147	-0.068	0.082	0.108	0.093	-0.072	-0.117	0.035	-0.018	-0.164	0.144	0.236	0.116
2	0.081	0.043	0.037	-0.116	0.076	0.016	0.072	0.056	0.013	-0.026	-0.035	-0.05	-0.038	0.087	0.079	-0.034	0.07	-0.05	0.079	-0.036	0.044	0.058	0.05	-0.038	-0.063	0.019	-0.01	-0.088	0.077	0.127	0.062
3	0.069	0.037	0.032	-0.099	0.065	0.014	0.062	0.048	0.011	-0.022	-0.03	-0.043	-0.032	0.074	0.068	-0.029	0.06	-0.043	0.068	-0.031	0.038	0.05	0.043	-0.033	-0.054	0.016	-0.008	-0.075	0.066	0.108	0.053
4	-0.216	-0.116	-0.099	0.308	-0.202	-0.043	-0.192	-0.15	-0.034	0.069	0.094	0.133	0.1	-0.232	-0.212	0.091	-0.187	0.133	-0.21	0.097	-0.117	-0.154	-0.133	0.102	0.168	-0.05	0.026	0.234	-0.206	-0.337	-0.166
5	0.142	0.076	0.065	-0.202	0.133	0.028	0.126	0.099	0.022	-0.045	-0.062	-0.087	-0.066	0.152	0.139	-0.06	0.123	-0.087	0.138	-0.064	0.077	0.101	0.088	-0.067	-0.11	0.033	-0.017	-0.153	0.135	0.222	0.109
6	0.03	0.016	0.014	-0.043	0.028	0.006	0.027	0.021	0.005	-0.01	-0.013	-0.018	-0.014	0.032	0.029	-0.013	0.026	-0.018	0.029	-0.013	0.016	0.021	0.018	-0.014	-0.023	0.007	-0.004	-0.032	0.029	0.047	0.023
7	0.134	0.072	0.062	-0.192	0.126	0.027	0.119	0.094	0.021	-0.043	-0.059	-0.083	-0.062	0.144	0.132	-0.057	0.117	-0.082	0.131	-0.06	0.073	0.096	0.083	-0.064	-0.104	0.031	-0.016	-0.145	0.128	0.21	0.103
8	0.105	0.056	0.048	-0.15	0.099	0.021	0.094	0.073	0.016	-0.034	-0.046	-0.065	-0.049	0.113	0.103	-0.044	0.092	-0.065	0.103	-0.047	0.057	0.075	0.065	-0.05	-0.082	0.024	-0.013	-0.114	0.101	0.165	0.081
9	0.024	0.013	0.011	-0.034	0.022	0.005	0.021	0.016	0.004	-0.008	-0.01	-0.015	-0.011	0.025	0.023	-0.01	0.021	-0.015	0.023	-0.011	0.013	0.017	0.015	-0.011	-0.018	0.006	-0.003	-0.026	0.023	0.037	0.018
10	-0.048	-0.026	-0.022	0.069	-0.045	-0.01	-0.043	-0.034	-0.008	0.015	0.021	0.03	0.022	-0.052	-0.047	0.02	-0.042	0.03	-0.047	0.022	-0.026	-0.035	-0.03	0.023	0.038	-0.011	0.006	0.052	-0.046	-0.075	-0.037
