feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t9	0.517	0.712	1.082	0.237	1.527	-1.666	1.339	-0.892	0.072	-2.078	-0.322	-0.093	0.438	0.149	0.499	-1.745	0.794	1.582	-0.847	-1.162	-0.105	0.523	-0.099	-0.352	-1.48	0.247	-0.649	-1.947	2.46	1.249
t155	1.084	0.697	0.812	-0.061	1.758	-1.671	1.995	-0.373	0.054	-1.615	-0.206	-0.49	-0.039	-0.637	0.055	-1.74	1.187	1.599	-0.757	-1.684	0.075	0.674	0.037	0.08	-1.705	0.123	-0.513	-2.355	2.673	0.932
t123	0.637	0.349	1.55	0.048	1.984	-2.076	1.949	-0.5	-0.595	-2.286	0.542	-0.448	-0.265	-0.406	-0.515	-1.745	1.07	2.029	-0.526	-1.408	0.109	0.107	0.238	0.097	-1.307	0.777	-0.028	-2.652	2.483	0.773
t13	1.011	0.758	0.761	-0.003	1.661	-1.604	1.83	-0.485	0.163	-1.624	-0.355	-0.393	0.126	-0.475	0.259	-1.741	1.106	1.525	-0.818	-1.592	0.024	0.729	-0.031	-0.037	-1.713	0.05	-0.627	-2.202	2.65	1.038
t44	0.083	0.683	1.346	0.452	1.395	-1.707	0.891	-1.257	0.013	-2.466	-0.32	0.18	0.734	0.708	0.737	-1.748	0.515	1.617	-0.883	-0.779	-0.224	0.357	-0.169	-0.641	-1.284	0.402	-0.688	-1.703	2.294	1.446
t151	1.376	1.152	-0.001	-0.059	1.351	-1.15	1.716	-0.462	0.888	-0.98	-1.21	-0.345	0.506	-0.557	0.99	-1.737	1.147	1.043	-1.099	-1.769	-0.053	1.332	-0.286	-0.168	-2.109	-0.648	-1.204	-1.774	2.813	1.285
t156	0.644	0.992	0.608	0.267	1.256	-1.345	1.11	-0.995	0.587	-1.731	-0.952	0.032	0.812	0.273	1.117	-1.743	0.733	1.238	-1.065	-1.168	-0.201	0.912	-0.31	-0.541	-1.707	-0.217	-1.086	-1.552	2.526	1.497
t120	0.843	1.118	0.324	0.209	1.188	-1.2	1.166	-0.916	0.82	-1.46	-1.212	-0.006	0.866	0.139	1.292	-1.741	0.8	1.084	-1.143	-1.3	-0.202	1.127	-0.373	-0.522	-1.865	-0.46	-1.252	-1.471	2.609	1.533
t98	0.899	1.248	0.103	0.222	1.061	-1.05	1.057	-0.965	1.059	-1.298	-1.506	0.052	1.044	0.196	1.58	-1.741	0.771	0.924	-1.245	-1.301	-0.247	1.308	-0.472	-0.612	-1.971	-0.676	-1.456	-1.286	2.639	1.648
t150	1.033	0.794	0.697	-0.002	1.629	-1.563	1.808	-0.492	0.229	-1.574	-0.435	-0.382	0.169	-0.468	0.334	-1.74	1.102	1.481	-0.845	-1.598	0.014	0.781	-0.056	-0.057	-1.745	-0.012	-0.682	-2.155	2.66	1.066
t25	0.988	1.331	-0.063	0.204	1.002	-0.954	1.051	-0.949	1.213	-1.152	-1.688	0.051	1.109	0.163	1.728	-1.74	0.787	0.822	-1.303	-1.352	-0.26	1.438	-0.524	-0.627	-2.059	-0.828	-1.575	-1.205	2.678	1.695
t159	0.614	0.839	0.847	0.231	1.419	-1.52	1.28	-0.903	0.306	-1.888	-0.603	-0.063	0.576	0.152	0.751	-1.744	0.793	1.426	-0.941	-1.201	-0.137	0.711	-0.186	-0.408	-1.599	0.026	-0.839	-1.794	2.505	1.34
t189	1.605	1.065	0.007	-0.207	1.537	-1.244	2.09	-0.19	0.734	-0.862	-0.978	-0.567	0.174	-0.96	0.608	-1.735	1.348	1.148	-0.995	-2.013	0.058	1.292	-0.163	0.089	-2.149	-0.576	-1.016	-2.078	2.894	1.067
t134	0.676	0.574	1.202	0.105	1.744	-1.82	1.697	-0.64	-0.182	-2.061	0.026	-0.305	0.083	-0.22	0.028	-1.744	0.978	1.753	-0.709	-1.357	0.012	0.4	0.055	-0.099	-1.462	0.421	-0.39	-2.293	2.512	1.005
t33	0.868	0.896	0.635	0.118	1.452	-1.451	1.489	-0.718	0.412	-1.626	-0.692	-0.193	0.472	-0.136	0.708	-1.741	0.937	1.358	-0.952	-1.408	-0.085	0.858	-0.178	-0.28	-1.739	-0.124	-0.881	-1.87	2.605	1.268
t62	-0.702	0.595	1.873	0.827	1.194	-1.822	0.126	-1.895	-0.157	-3.2	-0.239	0.647	1.207	1.684	1.083	-1.756	0.026	1.721	-0.919	-0.102	-0.424	0.012	-0.267	-1.129	-0.908	0.734	-0.702	-1.321	1.99	1.765
t59	0.815	0.947	0.585	0.164	1.371	-1.393	1.361	-0.808	0.508	-1.627	-0.823	-0.117	0.599	-0.005	0.881	-1.742	0.872	1.292	-1.004	-1.342	-0.128	0.906	-0.235	-0.37	-1.749	-0.192	-0.978	-1.744	2.587	1.356
