V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.15	0.015	-0.185	-0.107	-0.011	0.024	0.114	0.097	0.054	0.159	-0.104	-0.118	-0.097	-0.227	-0.047	-0.028	0.069	-0.083	-0.042	-0.175	0.004	0.079	-0.028	0.058	-0.131	-0.143	-0.066	-0.076	0.041	-0.075	-0.094
2	0.015	0.053	-0.095	0.007	-0.061	0.061	-0.058	-0.031	0.101	0.06	-0.132	0.027	0.078	0.033	0.128	-0.003	-0.021	-0.073	-0.049	0.002	-0.025	0.073	-0.048	-0.047	-0.046	-0.095	-0.093	0.082	0.007	0.051	0.039
3	-0.185	-0.095	0.345	0.107	0.103	-0.118	-0.037	-0.059	-0.209	-0.263	0.312	0.089	-0.01	0.199	-0.139	0.035	-0.044	0.2	0.118	0.188	0.033	-0.195	0.102	0.007	0.211	0.299	0.211	-0.04	-0.056	0.006	0.044
4	-0.107	0.007	0.107	0.082	-0.012	0.002	-0.104	-0.083	-0.007	-0.099	0.034	0.097	0.098	0.181	0.078	0.02	-0.059	0.038	0.015	0.132	-0.012	-0.035	0.005	-0.059	0.082	0.075	0.019	0.083	-0.029	0.073	0.083
5	-0.011	-0.061	0.103	-0.012	0.07	-0.07	0.071	0.04	-0.115	-0.064	0.149	-0.036	-0.094	-0.046	-0.149	0.003	0.027	0.081	0.055	-0.009	0.03	-0.081	0.054	0.057	0.048	0.105	0.105	-0.097	-0.007	-0.062	-0.049
6	0.024	0.061	-0.118	0.002	-0.07	0.071	-0.06	-0.031	0.117	0.076	-0.156	0.025	0.084	0.026	0.143	-0.005	-0.021	-0.087	-0.057	-0.007	-0.029	0.087	-0.056	-0.051	-0.059	-0.116	-0.109	0.089	0.01	0.054	0.04
7	0.114	-0.058	-0.037	-0.104	0.071	-0.06	0.178	0.128	-0.087	0.061	0.084	-0.141	-0.19	-0.245	-0.212	-0.02	0.09	0.024	0.028	-0.158	0.038	-0.026	0.039	0.114	-0.055	0	0.065	-0.176	0.027	-0.135	-0.135
8	0.097	-0.031	-0.059	-0.083	0.04	-0.031	0.128	0.095	-0.041	0.068	0.029	-0.107	-0.132	-0.19	-0.135	-0.018	0.067	-0.003	0.008	-0.129	0.023	0	0.018	0.079	-0.059	-0.028	0.025	-0.119	0.025	-0.095	-0.099
9	0.054	0.101	-0.209	-0.007	-0.115	0.117	-0.087	-0.041	0.196	0.139	-0.263	0.029	0.126	0.02	0.227	-0.011	-0.027	-0.15	-0.097	-0.028	-0.046	0.148	-0.093	-0.076	-0.108	-0.202	-0.184	0.137	0.02	0.081	0.055
10	0.159	0.06	-0.263	-0.099	-0.064	0.076	0.061	0.068	0.139	0.207	-0.216	-0.092	-0.028	-0.194	0.064	-0.03	0.049	-0.144	-0.082	-0.169	-0.018	0.14	-0.068	0.016	-0.167	-0.222	-0.145	-0.003	0.046	-0.029	-0.058
11	-0.104	-0.132	0.312	0.034	0.149	-0.156	0.084	0.029	-0.263	-0.216	0.361	-0.008	-0.138	0.029	-0.279	0.02	0.018	0.211	0.134	0.077	0.058	-0.209	0.126	0.084	0.169	0.292	0.251	-0.158	-0.036	-0.085	-0.049
12	-0.118	0.027	0.089	0.097	-0.036	0.025	-0.141	-0.107	0.029	-0.092	-0.008	0.122	0.142	0.22	0.136	0.022	-0.076	0.017	0	0.152	-0.023	-0.014	-0.012	-0.085	0.078	0.052	-0.012	0.126	-0.03	0.103	0.11
13	-0.097	0.078	-0.01	0.098	-0.094	0.084	-0.19	-0.132	0.126	-0.028	-0.138	0.142	0.21	0.239	0.253	0.017	-0.092	-0.056	-0.048	0.146	-0.046	0.058	-0.058	-0.126	0.029	-0.045	-0.103	0.199	-0.022	0.147	0.142
14	-0.227	0.033	0.199	0.181	-0.046	0.026	-0.245	-0.19	0.02	-0.194	0.029	0.22	0.239	0.402	0.211	0.042	-0.135	0.058	0.016	0.285	-0.034	-0.052	-0.006	-0.143	0.163	0.13	0.009	0.208	-0.06	0.175	0.192
15	-0.047	0.128	-0.139	0.078	-0.149	0.143	-0.212	-0.135	0.227	0.064	-0.279	0.136	0.253	0.211	0.352	0.008	-0.094	-0.14	-0.101	0.104	-0.067	0.141	-0.107	-0.153	-0.043	-0.163	-0.201	0.251	-0.006	0.173	0.152
16	-0.028	-0.003	0.035	0.02	0.003	-0.005	-0.02	-0.018	-0.011	-0.03	0.02	0.022	0.017	0.042	0.008	0.005	-0.013	0.016	0.008	0.032	-0.001	-0.015	0.006	-0.01	0.024	0.027	0.013	0.013	-0.008	0.013	0.017
17	0.069	-0.021	-0.044	-0.059	0.027	-0.021	0.09	0.067	-0.027	0.049	0.018	-0.076	-0.092	-0.135	-0.094	-0.013	0.047	-0.003	0.005	-0.091	0.016	0.002	0.012	0.055	-0.042	-0.022	0.016	-0.083	0.018	-0.066	-0.069
18	-0.083	-0.073	0.2	0.038	0.081	-0.087	0.024	-0.003	-0.15	-0.144	0.211	0.017	-0.056	0.058	-0.14	0.016	-0.003	0.128	0.079	0.073	0.03	-0.126	0.072	0.034	0.114	0.182	0.146	-0.07	-0.027	-0.031	-0.009
19	-0.042	-0.049	0.118	0.015	0.055	-0.057	0.028	0.008	-0.097	-0.082	0.134	0	-0.048	0.016	-0.101	0.008	0.005	0.079	0.05	0.032	0.021	-0.078	0.047	0.029	0.065	0.11	0.093	-0.056	-0.014	-0.029	-0.015
20	-0.175	0.002	0.188	0.132	-0.009	-0.007	-0.158	-0.129	-0.028	-0.169	0.077	0.152	0.146	0.285	0.104	0.032	-0.091	0.073	0.032	0.212	-0.015	-0.069	0.016	-0.087	0.14	0.137	0.046	0.121	-0.047	0.109	0.127
21	0.004	-0.025	0.033	-0.012	0.03	-0.029	0.038	0.023	-0.046	-0.018	0.058	-0.023	-0.046	-0.034	-0.067	-0.001	0.016	0.03	0.021	-0.015	0.013	-0.03	0.022	0.028	0.013	0.036	0.041	-0.047	0	-0.031	-0.027
22	0.079	0.073	-0.195	-0.035	-0.081	0.087	-0.026	0	0.148	0.14	-0.209	-0.014	0.058	-0.052	0.141	-0.015	0.002	-0.126	-0.078	-0.069	-0.03	0.124	-0.071	-0.035	-0.111	-0.178	-0.144	0.072	0.026	0.033	0.011
23	-0.028	-0.048	0.102	0.005	0.054	-0.056	0.039	0.018	-0.093	-0.068	0.126	-0.012	-0.058	-0.006	-0.107	0.006	0.012	0.072	0.047	0.016	0.022	-0.071	0.045	0.035	0.053	0.098	0.088	-0.064	-0.01	-0.037	-0.025
24	0.058	-0.047	0.007	-0.059	0.057	-0.051	0.114	0.079	-0.076	0.016	0.084	-0.085	-0.126	-0.143	-0.153	-0.01	0.055	0.034	0.029	-0.087	0.028	-0.035	0.035	0.076	-0.017	0.028	0.063	-0.12	0.013	-0.088	-0.085
25	-0.131	-0.046	0.211	0.082	0.048	-0.059	-0.055	-0.059	-0.108	-0.167	0.169	0.078	0.029	0.163	-0.043	0.024	-0.042	0.114	0.065	0.14	0.013	-0.111	0.053	-0.017	0.135	0.177	0.113	0.009	-0.038	0.028	0.051
26	-0.143	-0.095	0.299	0.075	0.105	-0.116	0	-0.028	-0.202	-0.222	0.292	0.052	-0.045	0.13	-0.163	0.027	-0.022	0.182	0.11	0.137	0.036	-0.178	0.098	0.028	0.177	0.265	0.2	-0.068	-0.044	-0.02	0.013
27	-0.066	-0.093	0.211	0.019	0.105	-0.109	0.065	0.025	-0.184	-0.145	0.251	-0.012	-0.103	0.009	-0.201	0.013	0.016	0.146	0.093	0.046	0.041	-0.144	0.088	0.063	0.113	0.2	0.175	-0.116	-0.023	-0.064	-0.039
28	-0.076	0.082	-0.04	0.083	-0.097	0.089	-0.176	-0.119	0.137	-0.003	-0.158	0.126	0.199	0.208	0.251	0.013	-0.083	-0.07	-0.056	0.121	-0.047	0.072	-0.064	-0.12	0.009	-0.068	-0.116	0.191	-0.016	0.138	0.13
29	0.041	0.007	-0.056	-0.029	-0.007	0.01	0.027	0.025	0.02	0.046	-0.036	-0.03	-0.022	-0.06	-0.006	-0.008	0.018	-0.027	-0.014	-0.047	0	0.026	-0.01	0.013	-0.038	-0.044	-0.023	-0.016	0.012	-0.017	-0.023
30	-0.075	0.051	0.006	0.073	-0.062	0.054	-0.135	-0.095	0.081	-0.029	-0.085	0.103	0.147	0.175	0.173	0.013	-0.066	-0.031	-0.029	0.109	-0.031	0.033	-0.037	-0.088	0.028	-0.02	-0.064	0.138	-0.017	0.103	0.101
31	-0.094	0.039	0.044	0.083	-0.049	0.04	-0.135	-0.099	0.055	-0.058	-0.049	0.11	0.142	0.192	0.152	0.017	-0.069	-0.009	-0.015	0.127	-0.027	0.011	-0.025	-0.085	0.051	0.013	-0.039	0.13	-0.023	0.101	0.103
