V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t9	0.016	0.027	0.113	0.028	0.091	0.002	0.05	0.005	0.011	0.001	0.024	0.02	0.028	0.036	0.022	0.003	0.03	0.126	0.009	0.009	0.015	0.017	0.018	0.011	0.006	0.043	0.013	0.002	0.161	0.062
t155	0.061	0.017	0.028	0.007	0.112	0.002	0.235	0.017	0.007	0.003	0.019	0.004	0.004	0.002	0.004	0.002	0.064	0.078	0.007	0.001	0.017	0.019	0.017	0.025	0.002	0.016	0.012	0	0.202	0.015
t123	0.007	0.004	0.194	0.007	0.124	0	0.091	0.005	0.001	0	0.111	0.003	0.002	0.004	0.001	0.001	0.023	0.181	0.009	0.002	0.01	0.002	0.018	0.013	0.005	0.083	0.031	0	0.062	0.007
t13	0.03	0.02	0.076	0.015	0.12	0.002	0.122	0.01	0.007	0.002	0.03	0.009	0.01	0.009	0.007	0.003	0.047	0.124	0.009	0.003	0.018	0.016	0.02	0.018	0.004	0.036	0.016	0.001	0.183	0.03
t44	0.001	0.01	0.294	0.034	0.042	0.001	0.007	0.001	0.003	0	0.027	0.027	0.03	0.142	0.014	0.002	0.006	0.118	0.006	0.021	0.006	0.003	0.01	0.002	0.01	0.073	0.011	0.002	0.044	0.054
t151	0.075	0.056	0.009	0.013	0.049	0.006	0.083	0.01	0.051	0.008	0.003	0.01	0.027	0.007	0.053	0.003	0.049	0.032	0.004	0.002	0.013	0.077	0.01	0.012	0.001	0.005	0.003	0.003	0.27	0.056
t156	0.022	0.061	0.015	0.024	0.027	0.006	0.018	0.003	0.06	0.003	0.002	0.024	0.083	0.04	0.165	0.002	0.02	0.027	0.003	0.006	0.009	0.06	0.007	0.004	0.002	0.006	0.002	0.008	0.169	0.12
t120	0.018	0.059	0.015	0.025	0.024	0.006	0.014	0.002	0.059	0.003	0.002	0.026	0.092	0.048	0.183	0.002	0.017	0.025	0.003	0.007	0.008	0.056	0.006	0.004	0.002	0.006	0.002	0.008	0.152	0.126
t98	0.067	0.069	0.001	0.006	0.009	0.008	0.021	0.004	0.147	0.015	0	0.006	0.039	0.004	0.188	0.001	0.021	0.004	0.001	0.001	0.005	0.149	0.002	0.003	0	0	0	0.005	0.168	0.055
t150	0.06	0.03	0.029	0.012	0.097	0.003	0.153	0.013	0.016	0.004	0.013	0.007	0.011	0.005	0.013	0.003	0.06	0.074	0.007	0.002	0.018	0.032	0.016	0.02	0.002	0.016	0.009	0.001	0.242	0.032
t25	0.072	0.068	0.001	0.005	0.008	0.008	0.021	0.004	0.155	0.017	0	0.005	0.035	0.003	0.187	0.001	0.02	0.004	0.001	0.001	0.004	0.156	0.002	0.003	0	0	0	0.004	0.164	0.051
t159	0.034	0.037	0.052	0.022	0.089	0.003	0.079	0.008	0.019	0.002	0.014	0.016	0.026	0.018	0.028	0.003	0.044	0.09	0.008	0.005	0.017	0.032	0.017	0.014	0.004	0.023	0.01	0.002	0.223	0.06
t189	0.168	0.02	0.002	0.002	0.049	0.002	0.295	0.022	0.015	0.012	0.002	0.001	0.002	0	0.004	0.001	0.072	0.018	0.003	0	0.011	0.042	0.007	0.021	0	0.002	0.003	0	0.214	0.008
t134	0.013	0.015	0.153	0.02	0.112	0.001	0.067	0.006	0.005	0.001	0.045	0.012	0.012	0.019	0.007	0.003	0.03	0.159	0.01	0.006	0.015	0.009	0.02	0.013	0.006	0.06	0.02	0.001	0.129	0.033
t33	0.016	0.043	0.062	0.034	0.057	0.004	0.028	0.004	0.025	0.002	0.009	0.029	0.06	0.059	0.068	0.003	0.025	0.076	0.006	0.011	0.013	0.031	0.013	0.007	0.005	0.022	0.007	0.005	0.171	0.105
t62	0	0.004	0.158	0.029	0.006	0	0	0	0.001	0	0.004	0.032	0.054	0.508	0.029	0.001	0.001	0.031	0.001	0.032	0.001	0.001	0.002	0	0.005	0.026	0.002	0.003	0.009	0.057
