V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t26	0.054	0.018	0.036	0.035	0.01	0.02	0.047	0.027	0.03	0.051	0.09	0.016	0.005	0.034	0.02	0.028	0.199	0.004	0.023	0.012	0.021	0.017	0.071	0.01	0.024	0.028	0.008	0.05	0.004	0.011
t29	0.084	0.039	0.007	0.012	0.233	0.007	0.022	0.012	0.004	0.017	0.005	0.01	0.022	0.012	0.001	0.001	0.064	0.012	0.001	0.009	0.002	0.002	0.006	0.253	0.016	0.015	0.01	0.017	0.031	0.074
t8	0.009	0.004	0.008	0.127	0.001	0.011	0.031	0.006	0.071	0.006	0.147	0.006	0.001	0.028	0.038	0.02	0.126	0.002	0.012	0.003	0.008	0.02	0.2	0.003	0.011	0.08	0.005	0.016	0.001	0.001
t31	0.08	0.028	0.04	0.019	0.051	0.02	0.047	0.032	0.021	0.056	0.029	0.018	0.01	0.025	0.01	0.013	0.19	0.01	0.01	0.016	0.036	0.011	0.045	0.018	0.026	0.027	0.011	0.072	0.009	0.018
t182	0.069	0.033	0.021	0.028	0.087	0.018	0.048	0.019	0.022	0.022	0.021	0.015	0.01	0.022	0.008	0.005	0.178	0.022	0.003	0.013	0.016	0.009	0.052	0.053	0.026	0.052	0.016	0.059	0.024	0.027
t40	0.049	0.011	0.024	0.046	0.005	0.015	0.04	0.032	0.03	0.07	0.117	0.018	0.005	0.056	0.024	0.032	0.144	0.001	0.057	0.007	0.042	0.016	0.064	0.005	0.02	0.035	0.006	0.019	0.001	0.008
t76	0.054	0.024	0.07	0.007	0.024	0.02	0.04	0.021	0.02	0.053	0.014	0.012	0.005	0.01	0.009	0.03	0.201	0.05	0.01	0.028	0.018	0.01	0.036	0.004	0.022	0.007	0.006	0.174	0.008	0.013
t9	0.099	0.028	0.004	0.011	0.262	0.005	0.015	0.016	0.002	0.027	0.007	0.011	0.03	0.02	0.001	0	0.037	0.001	0.001	0.005	0.003	0.001	0.003	0.315	0.013	0.01	0.007	0.006	0.009	0.05
t169	0.028	0.018	0.003	0	0.656	0.001	0.004	0.002	0	0.004	0	0.001	0.007	0.001	0	0	0.013	0.049	0	0.005	0	0	0	0.115	0.003	0	0.002	0.013	0.041	0.033
t101	0.029	0.02	0.031	0.025	0.018	0.02	0.045	0.01	0.037	0.012	0.023	0.008	0.003	0.01	0.012	0.016	0.221	0.113	0.004	0.015	0.006	0.013	0.091	0.009	0.02	0.023	0.009	0.132	0.019	0.008
t64	0.045	0.029	0.034	0.005	0.115	0.012	0.027	0.011	0.008	0.018	0.003	0.007	0.006	0.004	0.002	0.005	0.125	0.283	0.001	0.021	0.007	0.004	0.014	0.016	0.016	0.005	0.007	0.125	0.022	0.02
t79	0.011	0.009	0.031	0.009	0.005	0.014	0.027	0.004	0.036	0.005	0.013	0.003	0.001	0.003	0.009	0.022	0.174	0.247	0.002	0.012	0.003	0.012	0.097	0.001	0.011	0.01	0.005	0.207	0.014	0.003
t60	0.005	0.006	0.01	0.022	0.003	0.01	0.023	0.001	0.042	0.001	0.01	0.002	0	0.003	0.009	0.009	0.137	0.395	0.001	0.005	0.001	0.009	0.144	0.003	0.008	0.022	0.005	0.093	0.018	0.003
t99	0.052	0.021	0.017	0.076	0.02	0.018	0.052	0.018	0.04	0.024	0.043	0.016	0.007	0.04	0.017	0.012	0.186	0.006	0.009	0.009	0.014	0.014	0.084	0.025	0.024	0.082	0.013	0.034	0.008	0.02
t53	0.043	0.013	0.008	0.134	0.012	0.013	0.041	0.016	0.029	0.02	0.135	0.014	0.007	0.066	0.019	0.007	0.124	0.001	0.011	0.005	0.009	0.012	0.083	0.051	0.02	0.075	0.009	0.011	0.003	0.008
t94	0.04	0.028	0.031	0.01	0.043	0.016	0.035	0.011	0.017	0.014	0.007	0.008	0.005	0.006	0.005	0.007	0.173	0.215	0.002	0.022	0.005	0.007	0.033	0.017	0.019	0.015	0.009	0.149	0.034	0.017
t142	0.152	0.043	0.054	0.005	0.068	0.015	0.033	0.038	0.006	0.115	0.016	0.016	0.021	0.014	0.004	0.009	0.131	0.01	0.008	0.029	0.007	0.004	0.01	0.026	0.025	0.003	0.007	0.073	0.011	0.048
t47	0.101	0.029	0.023	0.039	0.035	0.017	0.048	0.031	0.02	0.055	0.04	0.021	0.015	0.046	0.012	0.009	0.158	0.003	0.012	0.013	0.023	0.009	0.044	0.045	0.028	0.038	0.011	0.028	0.006	0.039
t166	0.026	0.012	0.019	0.068	0.005	0.018	0.046	0.011	0.052	0.013	0.08	0.01	0.003	0.024	0.025	0.021	0.199	0.011	0.01	0.009	0.01	0.019	0.164	0.009	0.02	0.05	0.008	0.047	0.005	0.005
t93	0.022	0.01	0.144	0.001	0.005	0.013	0.019	0.015	0.01	0.057	0.008	0.005	0.001	0.002	0.005	0.086	0.139	0.064	0.015	0.022	0.015	0.008	0.021	0	0.01	0.001	0.002	0.293	0.002	0.003
t192	0.006	0.006	0.023	0.001	0.008	0.005	0.009	0.002	0.006	0.002	0.001	0.001	0	0	0.001	0.007	0.067	0.618	0	0.008	0.001	0.002	0.017	0.001	0.004	0.001	0.002	0.182	0.014	0.002
t162	0.093	0.04	0.028	0.023	0.066	0.018	0.047	0.027	0.017	0.037	0.021	0.017	0.015	0.023	0.007	0.006	0.175	0.024	0.005	0.018	0.012	0.008	0.028	0.055	0.028	0.032	0.014	0.06	0.02	0.033
t98	0.04	0.027	0.033	0.012	0.054	0.018	0.039	0.012	0.02	0.016	0.012	0.008	0.005	0.007	0.006	0.008	0.187	0.161	0.002	0.019	0.008	0.009	0.043	0.017	0.02	0.015	0.01	0.15	0.03	0.01
t179	0.09	0.035	0.018	0.033	0.101	0.017	0.047	0.019	0.017	0.028	0.024	0.016	0.015	0.027	0.007	0.004	0.159	0.01	0.004	0.014	0.012	0.007	0.046	0.079	0.027	0.032	0.015	0.044	0.02	0.033
t175	0.028	0.015	0.045	0.018	0.009	0.021	0.044	0.013	0.042	0.022	0.033	0.009	0.002	0.011	0.017	0.041	0.229	0.043	0.011	0.017	0.014	0.017	0.108	0.002	0.019	0.017	0.006	0.135	0.006	0.005
t96	0.028	0.02	0.017	0.041	0.036	0.017	0.043	0.007	0.041	0.005	0.017	0.007	0.003	0.011	0.01	0.006	0.195	0.082	0.001	0.01	0.007	0.011	0.135	0.025	0.019	0.058	0.014	0.082	0.039	0.012
t172	0.037	0.027	0.005	0.004	0.387	0.005	0.012	0.004	0.002	0.005	0.001	0.003	0.008	0.002	0.001	0	0.045	0.108	0	0.01	0.001	0.001	0.005	0.183	0.009	0.003	0.006	0.034	0.069	0.022
t150	0.052	0.034	0.019	0.017	0.085	0.016	0.039	0.009	0.015	0.011	0.014	0.008	0.007	0.009	0.005	0.003	0.164	0.121	0.001	0.02	0.005	0.006	0.041	0.09	0.024	0.014	0.011	0.088	0.048	0.024
t56	0.011	0.012	0.01	0.001	0.048	0.005	0.009	0.002	0.003	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.052	0.64	0	0.01	0.001	0.001	0.009	0.011	0.006	0.001	0.003	0.101	0.053	0.006
t32	0.032	0.026	0.02	0.002	0.13	0.008	0.017	0.005	0.005	0.007	0.002	0.004	0.005	0.002	0.001	0.002	0.086	0.378	0	0.015	0.001	0.002	0.01	0.022	0.011	0.003	0.006	0.122	0.058	0.017
t2	0.117	0.034	0.017	0.03	0.086	0.015	0.042	0.033	0.011	0.059	0.035	0.021	0.022	0.041	0.007	0.004	0.128	0.003	0.008	0.013	0.016	0.007	0.023	0.095	0.028	0.028	0.012	0.023	0.009	0.034
t130	0.099	0.036	0.061	0.009	0.041	0.018	0.041	0.041	0.012	0.089	0.015	0.017	0.014	0.017	0.006	0.015	0.173	0.031	0.012	0.029	0.016	0.008	0.014	0.014	0.026	0.009	0.008	0.094	0.008	0.025
t185	0.096	0.027	0.065	0.01	0.016	0.017	0.039	0.061	0.014	0.138	0.024	0.022	0.014	0.03	0.008	0.024	0.154	0.006	0.033	0.019	0.028	0.01	0.014	0.006	0.024	0.014	0.007	0.056	0.003	0.02
t27	0.022	0.017	0.03	0.021	0.016	0.017	0.038	0.007	0.04	0.008	0.011	0.006	0.002	0.007	0.009	0.015	0.201	0.198	0.002	0.013	0.006	0.012	0.078	0.006	0.016	0.026	0.009	0.14	0.019	0.009
t125	0.064	0.033	0.066	0.002	0.092	0.014	0.025	0.016	0.006	0.04	0.005	0.007	0.007	0.003	0.002	0.008	0.134	0.152	0.002	0.03	0.006	0.004	0.011	0.009	0.017	0.002	0.005	0.192	0.022	0.023
t4	0.093	0.024	0.031	0.028	0.021	0.018	0.047	0.041	0.022	0.09	0.045	0.022	0.012	0.046	0.013	0.017	0.164	0.002	0.026	0.016	0.033	0.012	0.039	0.014	0.027	0.029	0.009	0.037	0.003	0.019
t145	0.033	0.017	0.088	0.004	0.007	0.017	0.03	0.012	0.019	0.033	0.01	0.007	0.002	0.004	0.008	0.045	0.193	0.112	0.007	0.027	0.008	0.009	0.031	0.001	0.016	0.004	0.004	0.232	0.007	0.013
t183	0.069	0.028	0.014	0.065	0.052	0.017	0.048	0.018	0.024	0.021	0.047	0.015	0.011	0.036	0.011	0.005	0.165	0.007	0.004	0.01	0.007	0.01	0.06	0.093	0.026	0.054	0.014	0.033	0.017	0.019
t84	0.075	0.022	0.012	0.089	0.034	0.015	0.045	0.028	0.023	0.035	0.073	0.019	0.015	0.066	0.013	0.006	0.136	0.001	0.012	0.007	0.012	0.011	0.046	0.065	0.025	0.069	0.012	0.016	0.006	0.014
t164	0.028	0.016	0.026	0.045	0.009	0.02	0.049	0.011	0.05	0.013	0.043	0.01	0.003	0.017	0.019	0.02	0.227	0.039	0.006	0.012	0.009	0.018	0.127	0.01	0.021	0.043	0.009	0.081	0.01	0.008
t10	0.047	0.028	0.018	0.053	0.035	0.019	0.053	0.013	0.034	0.014	0.027	0.012	0.007	0.022	0.011	0.007	0.201	0.046	0.003	0.015	0.006	0.012	0.075	0.046	0.026	0.051	0.015	0.068	0.023	0.013
t194	0.066	0.027	0.031	0.044	0.025	0.02	0.053	0.032	0.03	0.041	0.037	0.019	0.011	0.038	0.013	0.013	0.196	0.014	0.012	0.015	0.019	0.014	0.045	0.023	0.027	0.049	0.013	0.052	0.007	0.014
t190	0.008	0.009	0.01	0.002	0.025	0.005	0.011	0.001	0.006	0.002	0.002	0.001	0.001	0.001	0.001	0.002	0.064	0.648	0	0.008	0.001	0.002	0.017	0.007	0.006	0.003	0.003	0.11	0.041	0.003
t80	0.035	0.025	0.024	0.017	0.034	0.018	0.041	0.009	0.025	0.009	0.017	0.008	0.004	0.008	0.007	0.007	0.195	0.143	0.001	0.017	0.004	0.01	0.072	0.023	0.021	0.025	0.011	0.135	0.043	0.011
