V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.067	0.046	0	-0.06	0.12	-0.016	-0.014	0.047	-0.086	0.068	-0.053	0.026	0.095	0.007	-0.074	-0.073	-0.027	-0.053	-0.017	0.021	0.002	-0.059	-0.106	0.09	0.008	-0.054	0.004	-0.028	0.018	0.081	0.091
2	0.046	0.044	-0.005	-0.048	0.117	-0.011	-0.01	0.016	-0.065	0.023	-0.062	0.01	0.068	-0.015	-0.068	-0.076	-0.017	0.025	-0.059	0.022	-0.026	-0.051	-0.076	0.094	0.007	-0.04	0.013	-0.004	0.059	0.072	0.064
3	0	-0.005	0.062	-0.103	-0.015	-0.002	-0.018	0.017	-0.035	0.049	-0.043	-0.012	-0.018	-0.053	-0.028	0.053	-0.003	0.046	0.031	0.031	0.022	-0.012	-0.047	-0.11	-0.012	-0.1	-0.04	0.052	-0.031	-0.018	-0.038
4	-0.06	-0.048	-0.103	0.252	-0.127	0.018	0.044	-0.051	0.148	-0.119	0.158	0.007	-0.057	0.116	0.141	0.005	0.028	-0.11	0.021	-0.086	-0.005	0.089	0.184	0.074	0.013	0.232	0.054	-0.089	-0.022	-0.061	-0.016
5	0.12	0.117	-0.015	-0.127	0.326	-0.029	-0.025	0.04	-0.171	0.057	-0.169	0.024	0.178	-0.043	-0.184	-0.206	-0.045	0.076	-0.165	0.059	-0.069	-0.137	-0.198	0.254	0.018	-0.109	0.036	-0.006	0.165	0.187	0.167
6	-0.016	-0.011	-0.002	0.018	-0.029	0.004	0.004	-0.012	0.022	-0.019	0.014	-0.006	-0.023	0	0.019	0.016	0.007	0.012	0.002	-0.006	-0.002	0.015	0.028	-0.018	-0.002	0.017	0	0.005	-0.003	-0.019	-0.021
7	-0.014	-0.01	-0.018	0.044	-0.025	0.004	0.008	-0.013	0.029	-0.026	0.027	-0.001	-0.015	0.017	0.026	0.003	0.006	-0.01	0	-0.015	-0.003	0.018	0.037	0.009	0.002	0.041	0.01	-0.011	0	-0.014	-0.008
8	0.047	0.016	0.017	-0.051	0.04	-0.012	-0.013	0.054	-0.059	0.083	-0.015	0.026	0.06	0.019	-0.037	-0.011	-0.021	-0.098	0.049	0.011	0.038	-0.031	-0.079	0.006	0.002	-0.049	-0.015	-0.029	-0.047	0.034	0.053
9	-0.086	-0.065	-0.035	0.148	-0.171	0.022	0.029	-0.059	0.137	-0.102	0.114	-0.021	-0.112	0.039	0.126	0.08	0.036	-0.005	0.036	-0.053	0.004	0.092	0.169	-0.071	-0.004	0.136	0.013	-0.008	-0.037	-0.105	-0.094
10	0.068	0.023	0.049	-0.119	0.057	-0.019	-0.026	0.083	-0.102	0.139	-0.043	0.032	0.08	0.002	-0.067	0.002	-0.032	-0.116	0.079	0.031	0.06	-0.052	-0.135	-0.032	-0.002	-0.116	-0.038	-0.018	-0.076	0.045	0.063
11	-0.053	-0.062	-0.043	0.158	-0.169	0.014	0.027	-0.015	0.114	-0.043	0.147	0.009	-0.068	0.089	0.128	0.074	0.021	-0.145	0.1	-0.064	0.043	0.085	0.136	-0.051	0.001	0.14	0.008	-0.062	-0.099	-0.088	-0.042
12	0.026	0.01	-0.012	0.007	0.024	-0.006	-0.001	0.026	-0.021	0.032	0.009	0.02	0.04	0.032	-0.009	-0.022	-0.011	-0.078	0.022	-0.005	0.017	-0.012	-0.028	0.038	0.005	0.008	0.004	-0.036	-0.021	0.025	0.043
13	0.095	0.068	-0.018	-0.057	0.178	-0.023	-0.015	0.06	-0.112	0.08	-0.068	0.04	0.139	0.023	-0.1	-0.122	-0.038	-0.078	-0.038	0.022	-0.006	-0.082	-0.138	0.162	0.015	-0.049	0.019	-0.052	0.04	0.122	0.138
14	0.007	-0.015	-0.053	0.116	-0.043	0	0.017	0.019	0.039	0.002	0.089	0.032	0.023	0.096	0.056	-0.011	-0.003	-0.172	0.061	-0.046	0.033	0.028	0.043	0.059	0.011	0.106	0.022	-0.088	-0.059	-0.004	0.045
15	-0.074	-0.068	-0.028	0.141	-0.184	0.019	0.026	-0.037	0.126	-0.067	0.128	-0.009	-0.1	0.056	0.129	0.093	0.03	-0.067	0.078	-0.055	0.029	0.091	0.152	-0.088	-0.004	0.126	0.003	-0.025	-0.078	-0.105	-0.081
16	-0.073	-0.076	0.053	0.005	-0.206	0.016	0.003	-0.011	0.08	0.002	0.074	-0.022	-0.122	-0.011	0.093	0.166	0.025	-0.018	0.127	-0.015	0.062	0.075	0.089	-0.236	-0.02	-0.005	-0.052	0.04	-0.127	-0.13	-0.13
17	-0.027	-0.017	-0.003	0.028	-0.045	0.007	0.006	-0.021	0.036	-0.032	0.021	-0.011	-0.038	-0.003	0.03	0.025	0.011	0.026	0.001	-0.009	-0.004	0.024	0.045	-0.03	-0.003	0.025	0.001	0.011	-0.002	-0.031	-0.035
18	-0.053	0.025	0.046	-0.11	0.076	0.012	-0.01	-0.098	-0.005	-0.116	-0.145	-0.078	-0.078	-0.172	-0.067	-0.018	0.026	0.415	-0.201	0.06	-0.122	-0.025	0.009	-0.027	-0.014	-0.096	0.001	0.165	0.194	0.001	-0.107
19	-0.017	-0.059	0.031	0.021	-0.165	0.002	0	0.049	0.036	0.079	0.1	0.022	-0.038	0.061	0.078	0.127	0.001	-0.201	0.188	-0.027	0.106	0.052	0.029	-0.166	-0.009	0.008	-0.046	-0.04	-0.185	-0.084	-0.038
20	0.021	0.022	0.031	-0.086	0.059	-0.006	-0.015	0.011	-0.053	0.031	-0.064	-0.005	0.022	-0.046	-0.055	-0.015	-0.009	0.06	-0.027	0.032	-0.011	-0.035	-0.064	-0.007	-0.003	-0.079	-0.014	0.034	0.027	0.029	0.009
21	0.002	-0.026	0.022	-0.005	-0.069	-0.002	-0.003	0.038	0.004	0.06	0.043	0.017	-0.006	0.033	0.029	0.062	-0.004	-0.122	0.106	-0.011	0.074	0.019	-0.003	-0.086	-0.005	-0.008	-0.027	-0.024	-0.105	-0.037	-0.009
22	-0.059	-0.051	-0.012	0.089	-0.137	0.015	0.018	-0.031	0.092	-0.052	0.085	-0.012	-0.082	0.028	0.091	0.075	0.024	-0.025	0.052	-0.035	0.019	0.067	0.111	-0.081	-0.005	0.081	-0.002	-0.005	-0.052	-0.083	-0.072
23	-0.106	-0.076	-0.047	0.184	-0.198	0.028	0.037	-0.079	0.169	-0.135	0.136	-0.028	-0.138	0.043	0.152	0.089	0.045	0.009	0.029	-0.064	-0.003	0.111	0.213	-0.074	-0.004	0.169	0.02	-0.006	-0.031	-0.126	-0.113
24	0.09	0.094	-0.11	0.074	0.254	-0.018	0.009	0.006	-0.071	-0.032	-0.051	0.038	0.162	0.059	-0.088	-0.236	-0.03	-0.027	-0.166	-0.007	-0.086	-0.081	-0.074	0.366	0.034	0.08	0.089	-0.093	0.165	0.171	0.189
25	0.008	0.007	-0.012	0.013	0.018	-0.002	0.002	0.002	-0.004	-0.002	0.001	0.005	0.015	0.011	-0.004	-0.02	-0.003	-0.014	-0.009	-0.003	-0.005	-0.005	-0.004	0.034	0.004	0.013	0.009	-0.014	0.01	0.014	0.019
26	-0.054	-0.04	-0.1	0.232	-0.109	0.017	0.041	-0.049	0.136	-0.116	0.14	0.008	-0.049	0.106	0.126	-0.005	0.025	-0.096	0.008	-0.079	-0.008	0.081	0.169	0.08	0.013	0.224	0.056	-0.082	-0.007	-0.049	-0.012
27	0.004	0.013	-0.04	0.054	0.036	0	0.01	-0.015	0.013	-0.038	0.008	0.004	0.019	0.022	0.003	-0.052	0.001	0.001	-0.046	-0.014	-0.027	-0.002	0.02	0.089	0.009	0.056	0.031	-0.025	0.046	0.025	0.029
28	-0.028	-0.004	0.052	-0.089	-0.006	0.005	-0.011	-0.029	-0.008	-0.018	-0.062	-0.036	-0.052	-0.088	-0.025	0.04	0.011	0.165	-0.04	0.034	-0.024	-0.005	-0.006	-0.093	-0.014	-0.082	-0.025	0.089	0.039	-0.027	-0.073
29	0.018	0.059	-0.031	-0.022	0.165	-0.003	0	-0.047	-0.037	-0.076	-0.099	-0.021	0.04	-0.059	-0.078	-0.127	-0.002	0.194	-0.185	0.027	-0.105	-0.052	-0.031	0.165	0.01	-0.007	0.046	0.039	0.183	0.084	0.039
30	0.081	0.072	-0.018	-0.061	0.187	-0.019	-0.014	0.034	-0.105	0.045	-0.088	0.025	0.122	-0.004	-0.105	-0.13	-0.031	0.001	-0.084	0.029	-0.037	-0.083	-0.126	0.171	0.014	-0.049	0.025	-0.027	0.084	0.129	0.122
31	0.091	0.064	-0.038	-0.016	0.167	-0.021	-0.008	0.053	-0.094	0.063	-0.042	0.043	0.138	0.045	-0.081	-0.13	-0.035	-0.107	-0.038	0.009	-0.009	-0.072	-0.113	0.189	0.019	-0.012	0.029	-0.073	0.039	0.122	0.15
