V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t33	0.001	0.012	0.035	0.001	0	0.008	0.003	0.031	0	0.001	0.013	0.004	0.005	0.005	0.003	0.007	0.098	0.005	0.001	0.246	0.206	0.006	0.016	0.034	0.127	0.071	0.002	0.004	0.054	0.001
t172	0	0.003	0.028	0	0	0.005	0.001	0.021	0	0	0.006	0.001	0.002	0.001	0.002	0.005	0.118	0.001	0	0.401	0.223	0.002	0.009	0.016	0.052	0.056	0	0.002	0.044	0
t94	0.002	0.039	0.033	0.005	0.001	0.011	0.003	0.035	0.001	0.003	0.018	0.007	0.008	0.015	0.005	0.008	0.064	0.017	0.005	0.123	0.15	0.014	0.02	0.052	0.221	0.068	0.008	0.005	0.051	0.007
t138	0.005	0.129	0.012	0.023	0.013	0.007	0.002	0.017	0.003	0.017	0.015	0.009	0.007	0.041	0.005	0.004	0.012	0.061	0.033	0.014	0.034	0.021	0.013	0.046	0.241	0.025	0.034	0.004	0.018	0.137
t137	0.003	0.08	0.024	0.012	0.005	0.011	0.003	0.03	0.002	0.008	0.02	0.009	0.009	0.028	0.006	0.007	0.035	0.037	0.014	0.053	0.089	0.02	0.019	0.058	0.272	0.051	0.019	0.005	0.038	0.033
t152	0.004	0.117	0.002	0.026	0.024	0.002	0.001	0.004	0.004	0.023	0.005	0.004	0.003	0.032	0.002	0.001	0.001	0.059	0.049	0.001	0.004	0.011	0.003	0.015	0.095	0.004	0.037	0.001	0.003	0.465
t79	0.003	0.11	0.002	0.025	0.025	0.002	0	0.003	0.004	0.023	0.004	0.003	0.002	0.029	0.001	0.001	0.001	0.054	0.048	0.001	0.003	0.009	0.003	0.013	0.081	0.003	0.035	0.001	0.002	0.51
t180	0.004	0.133	0.004	0.028	0.022	0.003	0.001	0.007	0.004	0.023	0.007	0.006	0.004	0.038	0.002	0.001	0.003	0.065	0.047	0.003	0.009	0.015	0.006	0.024	0.142	0.008	0.039	0.002	0.006	0.344
t73	0.004	0.102	0.019	0.016	0.007	0.01	0.003	0.025	0.003	0.011	0.018	0.01	0.009	0.034	0.006	0.006	0.024	0.044	0.021	0.034	0.065	0.021	0.017	0.056	0.275	0.041	0.025	0.005	0.03	0.06
t56	0.005	0.129	0.012	0.023	0.013	0.007	0.002	0.017	0.003	0.017	0.015	0.009	0.007	0.041	0.005	0.004	0.012	0.061	0.032	0.014	0.034	0.021	0.013	0.046	0.242	0.025	0.034	0.004	0.019	0.135
t31	0.003	0.094	0.021	0.015	0.006	0.01	0.003	0.027	0.002	0.01	0.019	0.01	0.009	0.032	0.006	0.006	0.028	0.042	0.018	0.04	0.074	0.021	0.018	0.057	0.275	0.045	0.023	0.005	0.033	0.048
t95	0.002	0.056	0	0.015	0.023	0	0	0	0.002	0.016	0.001	0.001	0.001	0.013	0	0	0	0.03	0.037	0	0	0.003	0	0.003	0.021	0	0.02	0	0	0.754
t120	0.002	0.058	0	0.016	0.023	0	0	0	0.002	0.016	0.001	0.001	0.001	0.014	0	0	0	0.032	0.037	0	0	0.003	0.001	0.003	0.022	0	0.021	0	0	0.744
t148	0.002	0.053	0.03	0.007	0.002	0.011	0.003	0.034	0.001	0.004	0.019	0.008	0.008	0.019	0.006	0.008	0.053	0.023	0.008	0.093	0.128	0.016	0.02	0.056	0.245	0.063	0.012	0.005	0.047	0.013
t179	0.005	0.137	0.008	0.026	0.016	0.006	0.002	0.012	0.004	0.02	0.012	0.008	0.006	0.041	0.004	0.003	0.007	0.067	0.039	0.008	0.021	0.019	0.01	0.038	0.206	0.017	0.038	0.003	0.013	0.205
t142	0.004	0.111	0.017	0.018	0.009	0.009	0.003	0.023	0.003	0.013	0.018	0.01	0.009	0.037	0.005	0.005	0.02	0.05	0.024	0.026	0.054	0.022	0.016	0.054	0.269	0.036	0.028	0.005	0.027	0.078
t101	0.004	0.101	0.019	0.016	0.007	0.01	0.003	0.026	0.003	0.011	0.018	0.01	0.009	0.034	0.006	0.006	0.024	0.045	0.02	0.034	0.065	0.021	0.017	0.056	0.273	0.042	0.025	0.005	0.03	0.06
t176	0	0.005	0.032	0.001	0	0.006	0.002	0.025	0	0	0.008	0.002	0.003	0.002	0.002	0.006	0.112	0.002	0	0.34	0.221	0.003	0.012	0.022	0.076	0.063	0.001	0.002	0.049	0
t111	0.004	0.12	0.015	0.02	0.01	0.008	0.003	0.021	0.003	0.015	0.016	0.009	0.008	0.039	0.005	0.004	0.016	0.054	0.027	0.021	0.045	0.022	0.015	0.051	0.26	0.032	0.031	0.005	0.023	0.099
t200	0.004	0.12	0.015	0.021	0.011	0.008	0.003	0.02	0.003	0.015	0.016	0.009	0.008	0.039	0.005	0.004	0.016	0.054	0.028	0.02	0.044	0.022	0.015	0.051	0.26	0.031	0.031	0.005	0.023	0.1
t12	0.004	0.136	0.004	0.028	0.021	0.004	0.001	0.007	0.004	0.023	0.008	0.006	0.004	0.039	0.003	0.002	0.003	0.065	0.046	0.003	0.01	0.016	0.006	0.026	0.152	0.01	0.04	0.002	0.007	0.32
t136	0.004	0.116	0.002	0.026	0.024	0.002	0.001	0.003	0.004	0.023	0.004	0.004	0.003	0.031	0.001	0.001	0.001	0.059	0.048	0.001	0.004	0.011	0.003	0.015	0.092	0.004	0.036	0.001	0.003	0.474
t130	0.005	0.133	0.011	0.024	0.014	0.007	0.002	0.016	0.004	0.018	0.014	0.009	0.007	0.041	0.004	0.003	0.01	0.062	0.035	0.012	0.029	0.021	0.012	0.044	0.232	0.023	0.035	0.004	0.017	0.155
t18	0.001	0.025	0.035	0.003	0.001	0.01	0.003	0.035	0.001	0.002	0.016	0.006	0.007	0.01	0.005	0.008	0.078	0.011	0.003	0.169	0.177	0.01	0.019	0.045	0.182	0.072	0.005	0.005	0.054	0.003
