V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.013	0.017	-0.047	0.026	0.045	-0.029	-0.029	-0.038	0.024	0.033	-0.024	-0.01	-0.019	0.012	-0.021	-0.04	-0.066	0.02	0.036	-0.08	-0.06	-0.004	-0.03	-0.021	-0.015	-0.046	0.024	-0.024	-0.047	0.068	-0.019
2	0.017	0.023	-0.064	0.035	0.062	-0.04	-0.04	-0.051	0.032	0.044	-0.032	-0.014	-0.025	0.016	-0.029	-0.054	-0.09	0.027	0.049	-0.109	-0.082	-0.006	-0.041	-0.028	-0.02	-0.062	0.032	-0.033	-0.063	0.092	-0.025
3	-0.047	-0.064	0.173	-0.095	-0.167	0.108	0.108	0.14	-0.088	-0.12	0.087	0.037	0.069	-0.043	0.078	0.146	0.243	-0.072	-0.134	0.295	0.223	0.016	0.112	0.076	0.054	0.169	-0.087	0.089	0.172	-0.249	0.069
4	0.026	0.035	-0.095	0.053	0.092	-0.06	-0.059	-0.077	0.048	0.067	-0.048	-0.021	-0.038	0.024	-0.043	-0.081	-0.135	0.04	0.074	-0.163	-0.123	-0.009	-0.062	-0.042	-0.03	-0.094	0.048	-0.049	-0.095	0.138	-0.038
5	0.045	0.062	-0.167	0.092	0.162	-0.105	-0.104	-0.135	0.085	0.117	-0.084	-0.036	-0.067	0.041	-0.076	-0.142	-0.236	0.07	0.129	-0.286	-0.216	-0.016	-0.109	-0.074	-0.052	-0.164	0.084	-0.086	-0.167	0.241	-0.067
6	-0.029	-0.04	0.108	-0.06	-0.105	0.068	0.067	0.088	-0.055	-0.076	0.055	0.023	0.043	-0.027	0.049	0.092	0.153	-0.045	-0.084	0.185	0.14	0.01	0.07	0.048	0.034	0.106	-0.055	0.056	0.108	-0.156	0.043
7	-0.029	-0.04	0.108	-0.059	-0.104	0.067	0.067	0.087	-0.055	-0.075	0.054	0.023	0.043	-0.027	0.049	0.091	0.152	-0.045	-0.083	0.184	0.139	0.01	0.07	0.048	0.033	0.105	-0.054	0.056	0.107	-0.155	0.043
8	-0.038	-0.051	0.14	-0.077	-0.135	0.088	0.087	0.113	-0.071	-0.097	0.07	0.03	0.056	-0.034	0.063	0.118	0.197	-0.058	-0.108	0.239	0.18	0.013	0.091	0.062	0.043	0.137	-0.071	0.072	0.139	-0.202	0.056
9	0.024	0.032	-0.088	0.048	0.085	-0.055	-0.055	-0.071	0.044	0.061	-0.044	-0.019	-0.035	0.022	-0.04	-0.074	-0.124	0.037	0.068	-0.15	-0.113	-0.008	-0.057	-0.039	-0.027	-0.086	0.044	-0.045	-0.087	0.127	-0.035
10	0.033	0.044	-0.12	0.067	0.117	-0.076	-0.075	-0.097	0.061	0.084	-0.061	-0.026	-0.048	0.03	-0.055	-0.102	-0.17	0.05	0.093	-0.206	-0.155	-0.011	-0.078	-0.053	-0.037	-0.118	0.061	-0.062	-0.12	0.174	-0.048
11	-0.024	-0.032	0.087	-0.048	-0.084	0.055	0.054	0.07	-0.044	-0.061	0.044	0.019	0.035	-0.021	0.039	0.074	0.123	-0.036	-0.067	0.149	0.112	0.008	0.057	0.039	0.027	0.085	-0.044	0.045	0.087	-0.126	0.035
12	-0.01	-0.014	0.037	-0.021	-0.036	0.023	0.023	0.03	-0.019	-0.026	0.019	0.008	0.015	-0.009	0.017	0.032	0.052	-0.015	-0.029	0.064	0.048	0.003	0.024	0.016	0.012	0.036	-0.019	0.019	0.037	-0.054	0.015
13	-0.019	-0.025	0.069	-0.038	-0.067	0.043	0.043	0.056	-0.035	-0.048	0.035	0.015	0.028	-0.017	0.031	0.059	0.098	-0.029	-0.054	0.118	0.089	0.007	0.045	0.031	0.022	0.068	-0.035	0.036	0.069	-0.1	0.028
14	0.012	0.016	-0.043	0.024	0.041	-0.027	-0.027	-0.034	0.022	0.03	-0.021	-0.009	-0.017	0.01	-0.019	-0.036	-0.06	0.018	0.033	-0.073	-0.055	-0.004	-0.028	-0.019	-0.013	-0.042	0.022	-0.022	-0.042	0.061	-0.017
15	-0.021	-0.029	0.078	-0.043	-0.076	0.049	0.049	0.063	-0.04	-0.055	0.039	0.017	0.031	-0.019	0.035	0.066	0.11	-0.033	-0.061	0.134	0.101	0.007	0.051	0.035	0.024	0.077	-0.04	0.041	0.078	-0.113	0.031
16	-0.04	-0.054	0.146	-0.081	-0.142	0.092	0.091	0.118	-0.074	-0.102	0.074	0.032	0.059	-0.036	0.066	0.124	0.206	-0.061	-0.113	0.251	0.189	0.014	0.095	0.065	0.045	0.143	-0.074	0.076	0.146	-0.212	0.058
17	-0.066	-0.09	0.243	-0.135	-0.236	0.153	0.152	0.197	-0.124	-0.17	0.123	0.052	0.098	-0.06	0.11	0.206	0.343	-0.101	-0.189	0.417	0.314	0.023	0.158	0.108	0.076	0.238	-0.123	0.126	0.243	-0.352	0.097
