V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t99	0.018	0.075	0.125	0.022	0.005	0.008	0.017	0.025	0.045	0.01	0.012	0.015	0.067	0.002	0.003	0.007	0.04	0.104	0.025	0.014	0.017	0.026	0.024	0.016	0.105	0.062	0.045	0.033	0.015	0.016
t41	0.001	0	0.004	0	0	0.052	0	0.013	0.563	0.095	0.001	0.021	0.005	0.031	0.002	0.003	0.001	0	0.048	0.021	0.006	0.034	0.033	0.022	0.021	0	0.002	0.002	0	0.017
t173	0.008	0.472	0.042	0.006	0.004	0.001	0.006	0.017	0.012	0.004	0.019	0.013	0.037	0.002	0.001	0.003	0.012	0.044	0.007	0.004	0.013	0.013	0.007	0.006	0.075	0.037	0.102	0.009	0.021	0.004
t128	0.01	0.254	0.061	0.008	0.005	0.005	0.008	0.031	0.041	0.012	0.021	0.026	0.054	0.005	0.002	0.007	0.017	0.042	0.018	0.01	0.021	0.026	0.017	0.015	0.117	0.038	0.086	0.015	0.018	0.01
t122	0.014	0.222	0.083	0.013	0.005	0.004	0.011	0.026	0.031	0.008	0.018	0.018	0.059	0.002	0.002	0.006	0.025	0.073	0.016	0.009	0.018	0.022	0.015	0.012	0.108	0.055	0.076	0.02	0.02	0.01
t113	0.011	0.391	0.07	0.013	0.003	0.001	0.012	0.01	0.004	0.001	0.015	0.006	0.042	0	0.001	0.003	0.024	0.126	0.004	0.002	0.008	0.007	0.005	0.004	0.058	0.065	0.074	0.015	0.022	0.003
t8	0.01	0.105	0.059	0.007	0.005	0.012	0.007	0.041	0.107	0.029	0.017	0.038	0.053	0.01	0.003	0.009	0.016	0.026	0.036	0.019	0.025	0.044	0.032	0.025	0.13	0.025	0.063	0.016	0.013	0.018
t190	0.01	0.057	0.059	0.007	0.004	0.019	0.007	0.041	0.145	0.036	0.014	0.039	0.05	0.011	0.004	0.009	0.016	0.022	0.045	0.023	0.024	0.05	0.039	0.029	0.123	0.021	0.048	0.017	0.01	0.023
t37	0.006	0.068	0.035	0.003	0.004	0.016	0.004	0.045	0.189	0.049	0.014	0.051	0.04	0.023	0.004	0.009	0.009	0.01	0.043	0.023	0.025	0.051	0.036	0.029	0.12	0.013	0.045	0.01	0.007	0.02
t165	0.018	0.05	0.125	0.021	0.005	0.011	0.018	0.027	0.069	0.013	0.01	0.016	0.067	0.002	0.003	0.008	0.04	0.091	0.032	0.018	0.018	0.028	0.029	0.019	0.107	0.06	0.031	0.033	0.011	0.02
t43	0.004	0.002	0.029	0.003	0.002	0.054	0.003	0.024	0.384	0.06	0.003	0.023	0.021	0.011	0.004	0.006	0.007	0.005	0.069	0.032	0.012	0.046	0.053	0.032	0.054	0.005	0.006	0.01	0.002	0.033
t54	0.012	0.093	0.074	0.009	0.005	0.012	0.009	0.038	0.095	0.024	0.016	0.032	0.059	0.007	0.003	0.009	0.021	0.038	0.035	0.019	0.024	0.04	0.032	0.024	0.129	0.033	0.056	0.02	0.013	0.02
t170	0.021	0.049	0.16	0.037	0.004	0.003	0.028	0.009	0.007	0.002	0.006	0.004	0.053	0	0.001	0.004	0.064	0.277	0.009	0.005	0.007	0.008	0.01	0.006	0.053	0.09	0.023	0.04	0.012	0.008
t68	0.005	0.175	0.027	0.003	0.004	0.008	0.003	0.044	0.129	0.038	0.019	0.053	0.037	0.025	0.003	0.007	0.006	0.009	0.028	0.015	0.026	0.045	0.024	0.023	0.122	0.014	0.077	0.007	0.011	0.012
t152	0.005	0.665	0.026	0.004	0.002	0	0.004	0.007	0.002	0.001	0.013	0.005	0.022	0	0	0.001	0.008	0.046	0.002	0.001	0.006	0.004	0.002	0.002	0.037	0.032	0.08	0.005	0.017	0.001
t17	0.019	0.111	0.13	0.024	0.005	0.004	0.02	0.018	0.019	0.005	0.013	0.01	0.064	0.001	0.002	0.005	0.045	0.154	0.015	0.008	0.013	0.016	0.015	0.01	0.088	0.076	0.05	0.032	0.018	0.011
t14	0.014	0.027	0.094	0.013	0.004	0.022	0.011	0.033	0.129	0.026	0.009	0.025	0.057	0.005	0.004	0.009	0.028	0.044	0.049	0.025	0.02	0.042	0.044	0.028	0.11	0.031	0.029	0.028	0.009	0.029
t71	0.004	0.635	0.019	0.002	0.002	0.001	0.003	0.014	0.008	0.003	0.018	0.013	0.023	0.002	0.001	0.002	0.005	0.017	0.004	0.002	0.01	0.009	0.004	0.004	0.056	0.018	0.099	0.004	0.016	0.002
t84	0.008	0.02	0.05	0.006	0.003	0.027	0.005	0.036	0.241	0.046	0.008	0.034	0.04	0.012	0.004	0.009	0.013	0.015	0.056	0.028	0.02	0.053	0.046	0.032	0.1	0.015	0.024	0.015	0.006	0.028
t32	0.001	0.009	0.005	0	0.001	0.023	0	0.028	0.42	0.11	0.004	0.053	0.009	0.086	0.002	0.004	0.001	0	0.038	0.018	0.013	0.049	0.028	0.024	0.046	0.001	0.014	0.002	0.001	0.012
t13	0.013	0.063	0.083	0.011	0.005	0.014	0.011	0.037	0.106	0.024	0.013	0.029	0.06	0.006	0.004	0.009	0.024	0.042	0.04	0.022	0.023	0.04	0.036	0.026	0.125	0.034	0.042	0.023	0.011	0.023
