feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t112	0.511	-1.858	0.871	0.016	-0.186	0.985	-2.37	0.942	0.457	-0.493	0.177	2.038	3.3	-0.741	-0.188	-0.978	-1.794	-2.162	1.777	-1.857	0.909	-0.218	0.926	0.72	0.445	-0.624	0.102	-1.689	0.32	0.648
t70	0.954	-1.668	1.12	0.19	-0.533	0.866	-2.727	1.549	0.359	-0.889	-0.01	2.228	3.631	-1.216	-0.054	-0.866	-2.364	-2.674	1.976	-2.084	1.01	-0.389	1.161	0.615	0.673	-0.088	-0.44	-1.342	0.366	0.605
t130	-0.85	-2.364	0.099	-0.541	0.899	1.347	-1.227	-0.951	0.754	0.452	0.754	1.423	2.287	0.663	-0.678	-1.447	-0.053	-0.48	1.161	-1.248	0.634	0.299	0.213	1.049	-0.295	-2.041	1.822	-2.687	0.208	0.777
t95	0.402	-1.884	0.809	-0.031	-0.092	1.016	-2.268	0.784	0.482	-0.491	0.226	1.981	3.221	-0.636	-0.237	-1.042	-1.653	-2.024	1.727	-1.824	0.893	-0.176	0.869	0.75	0.377	-0.683	0.256	-1.743	0.32	0.661
t46	0.714	-1.852	0.991	0.118	-0.371	0.933	-2.582	1.259	0.413	-0.419	0.09	2.157	3.446	-0.918	-0.045	-0.813	-2.057	-2.521	1.841	-1.88	0.917	-0.286	1.022	0.663	0.591	-0.62	-0.2	-1.553	0.313	0.633
t14	0.607	-1.843	0.927	0.061	-0.266	0.962	-2.461	1.084	0.436	-0.521	0.138	2.086	3.371	-0.825	-0.128	-0.917	-1.914	-2.337	1.819	-1.88	0.917	-0.25	0.971	0.696	0.506	-0.57	-0.03	-1.619	0.323	0.642
t190	-0.41	-2.252	0.352	-0.346	0.532	1.232	-1.626	-0.315	0.66	0.297	0.567	1.641	2.61	0.233	-0.468	-1.228	-0.617	-1.108	1.338	-1.395	0.698	0.139	0.436	0.939	-0.03	-1.731	1.237	-2.368	0.229	0.74
t66	-0.339	-2.165	0.39	-0.332	0.498	1.214	-1.647	-0.245	0.646	0.033	0.541	1.648	2.668	0.128	-0.5	-1.296	-0.706	-1.123	1.379	-1.488	0.741	0.108	0.482	0.931	-0.023	-1.469	1.196	-2.272	0.26	0.733
t59	-0.426	-2.158	0.338	-0.379	0.58	1.236	-1.552	-0.384	0.664	-0.031	0.579	1.593	2.607	0.2	-0.569	-1.378	-0.592	-0.957	1.358	-1.487	0.741	0.136	0.441	0.956	-0.09	-1.443	1.329	-2.331	0.266	0.739
t196	0.663	-1.814	0.957	0.08	-0.311	0.945	-2.504	1.158	0.423	-0.561	0.112	2.11	3.412	-0.887	-0.12	-0.905	-1.987	-2.376	1.849	-1.912	0.934	-0.274	1.002	0.681	0.534	-0.497	-0.102	-1.59	0.327	0.634
t11	-0.477	-2.225	0.311	-0.387	0.605	1.25	-1.537	-0.434	0.675	0.162	0.599	1.589	2.565	0.278	-0.541	-1.326	-0.528	-0.964	1.323	-1.416	0.709	0.161	0.408	0.962	-0.094	-1.639	1.36	-2.39	0.244	0.745
