feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t110	-2.067	-0.866	0.954	0.041	-0.637	-1.413	-1.328	-0.324	2.505	-1.293	-0.665	-1.215	0.668	1.035	-1.716	1.345	0.27	1.003	1.666	0.136	0.727	-0.769	-0.104	0.124	0.331	0.282	0.397	-1.114	0.976	1.035
t175	-1.965	-0.858	0.957	-0.051	-0.733	-1.554	-0.938	-0.328	2.38	-1.207	-0.546	-1.134	0.489	0.985	-1.841	1.294	0.176	0.966	1.775	-0.185	0.812	-0.621	-0.026	0.196	0.01	0.443	0.724	-1.232	1.053	0.946
t194	-1.959	-0.838	1.157	-0.097	-0.747	-1.555	-0.988	-0.308	2.352	-1.162	-0.504	-1.084	0.471	0.995	-1.83	1.295	0.16	0.973	1.318	-0.214	0.852	-0.605	-0.01	0.224	0.048	0.241	0.904	-1.217	1.056	1.059
t146	-2.188	-0.937	0.802	0.191	-0.594	-1.317	-1.483	-0.346	2.565	-1.432	-0.773	-1.293	0.765	1.036	-1.698	1.347	0.337	0.995	1.999	0.368	0.456	-0.909	-0.16	0.062	0.497	0.265	0.504	-1.094	0.926	1.107
t181	-2.28	-0.983	0.706	0.292	-0.501	-1.187	-1.792	-0.343	2.699	-1.594	-0.892	-1.349	0.92	1.071	-1.624	1.384	0.457	1.017	2.099	0.593	0.297	-1.045	-0.237	-0.016	0.754	-0.015	0.59	-1.015	0.845	1.132
t148	-2.129	-0.932	0.909	0.157	-0.608	-1.344	-1.427	-0.301	2.55	-1.451	-0.706	-1.181	0.704	1.043	-1.734	1.347	0.356	1.001	1.905	0.181	0.495	-0.838	-0.119	0.103	0.437	-0.428	0.979	-1.104	0.932	1.187
t196	-1.689	-0.707	1.405	-0.346	-0.947	-1.859	-0.295	-0.276	2.069	-0.797	-0.2	-0.892	0.104	0.935	-1.986	1.233	-0.087	0.944	1.179	-0.821	1.313	-0.24	0.189	0.418	-0.567	0.297	0.724	-1.374	1.239	1.019
t143	-2.102	-0.906	0.948	0.075	-0.647	-1.399	-1.317	-0.331	2.497	-1.351	-0.674	-1.211	0.661	1.022	-1.748	1.328	0.281	0.987	1.697	0.142	0.596	-0.799	-0.108	0.119	0.335	0.192	0.799	-1.141	0.966	1.073
t161	-2.201	-0.935	0.875	0.207	-0.559	-1.266	-1.64	-0.322	2.615	-1.476	-0.79	-1.274	0.816	1.063	-1.656	1.371	0.386	1.016	1.865	0.421	0.446	-0.939	-0.174	0.052	0.608	-0.176	0.626	-1.046	0.892	1.18
t150	-2.671	-1.169	0.198	0.74	-0.203	-0.739	-2.757	-0.389	3.129	-2.136	-1.369	-1.679	1.459	1.159	-1.383	1.486	0.819	1.065	2.879	1.532	-0.371	-1.584	-0.524	-0.3	1.621	-0.298	0.339	-0.769	0.575	1.205
t20	-2.214	-0.965	0.722	0.225	-0.531	-1.249	-1.648	-0.337	2.661	-1.551	-0.836	-1.308	0.851	1.059	-1.664	1.372	0.427	1.01	2.085	0.431	0.395	-0.967	-0.205	0.016	0.621	0.008	0.69	-1.052	0.874	1.064
t162	-1.528	-0.662	1.632	-0.465	-1.043	-2.014	0.067	-0.205	1.924	-0.681	0.004	-0.654	-0.123	0.918	-2.106	1.202	-0.158	0.936	0.985	-1.301	1.494	-0.013	0.319	0.545	-0.858	-0.501	1.221	-1.449	1.325	1.17
t193	-2.032	-0.889	0.958	0.041	-0.716	-1.493	-1.034	-0.326	2.403	-1.269	-0.591	-1.159	0.532	0.992	-1.823	1.299	0.206	0.968	1.868	-0.053	0.664	-0.694	-0.044	0.18	0.117	0.18	0.807	-1.208	1.026	1.074
t200	-1.691	-0.724	1.397	-0.274	-0.908	-1.82	-0.391	-0.222	2.111	-0.893	-0.2	-0.799	0.124	0.964	-1.982	1.255	-0.001	0.965	1.369	-0.861	1.241	-0.243	0.197	0.415	-0.475	-0.601	0.955	-1.332	1.213	1.193
