V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t110	0.003	0.01	0.065	0.015	0.009	0.004	0.009	0.015	0.199	0.008	0.013	0.007	0.03	0.054	0.003	0.074	0.021	0.054	0.064	0.014	0.069	0.013	0.021	0.026	0.018	0.05	0.019	0.006	0.061	0.047
t175	0.003	0.008	0.044	0.017	0.009	0.004	0.009	0.013	0.199	0.006	0.011	0.006	0.029	0.049	0.003	0.068	0.022	0.049	0.135	0.014	0.047	0.011	0.019	0.023	0.016	0.053	0.034	0.005	0.056	0.039
t194	0.003	0.009	0.077	0.016	0.009	0.004	0.008	0.015	0.197	0.007	0.013	0.007	0.03	0.053	0.003	0.072	0.022	0.053	0.045	0.014	0.055	0.012	0.021	0.026	0.019	0.034	0.057	0.006	0.06	0.055
t146	0.001	0.003	0.01	0.025	0.009	0.005	0	0.007	0.246	0.001	0.002	0.002	0.05	0.032	0.003	0.045	0.024	0.029	0.28	0.069	0.005	0.002	0.005	0.007	0.065	0.009	0.008	0.005	0.017	0.036
t181	0.001	0.003	0.011	0.025	0.009	0.006	0	0.007	0.275	0.001	0.002	0.002	0.056	0.035	0.003	0.048	0.026	0.031	0.209	0.076	0.006	0.002	0.006	0.007	0.073	0.01	0.012	0.005	0.017	0.035
t148	0.003	0.008	0.057	0.018	0.009	0.004	0.008	0.015	0.19	0.005	0.012	0.007	0.027	0.05	0.003	0.068	0.023	0.049	0.104	0.012	0.041	0.011	0.02	0.024	0.018	0.009	0.084	0.005	0.055	0.062
t196	0.006	0.01	0.138	0.004	0.003	0.001	0.09	0.011	0.045	0.019	0.03	0.011	0.005	0.029	0.001	0.038	0.006	0.032	0.014	0.001	0.215	0.034	0.03	0.038	0.001	0.038	0.034	0.002	0.084	0.031
t143	0.002	0.006	0.034	0.023	0.011	0.006	0.002	0.011	0.267	0.003	0.006	0.004	0.048	0.049	0.003	0.067	0.027	0.046	0.097	0.04	0.019	0.005	0.012	0.015	0.044	0.029	0.034	0.006	0.036	0.048
t161	0.001	0.005	0.023	0.025	0.011	0.006	0.001	0.009	0.287	0.002	0.004	0.003	0.056	0.044	0.004	0.06	0.028	0.04	0.118	0.064	0.011	0.003	0.008	0.011	0.068	0.01	0.018	0.006	0.025	0.05
t150	0	0	0	0.016	0.004	0.004	0	0.001	0.159	0	0	0	0.043	0.007	0.001	0.011	0.013	0.006	0.396	0.172	0	0	0	0	0.153	0	0.001	0.002	0.001	0.008
t20	0.002	0.006	0.027	0.022	0.01	0.005	0.002	0.011	0.263	0.003	0.006	0.004	0.043	0.047	0.003	0.064	0.028	0.044	0.167	0.028	0.021	0.005	0.012	0.015	0.036	0.013	0.031	0.006	0.035	0.042
