V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t68	-4.962	-4.066	-4.13	-3.443	-3.753	-4.266	-2.226	-3.568	-3.932	-3.175	-5.417	-4.919	-3.58	-3.466	-4.904	-6.175	-4.474	-3.594	-3.273	-4.824	-1.908	-4.653	-3.507	-3.649	-3.614	-3.74	-2.412	-1.974	-4.466	-3.767
t95	-4.468	-4.252	-4.611	-3.017	-4.684	-3.679	-2.284	-4.053	-4.21	-3.721	-4.537	-6.022	-3.862	-4.79	-4.086	-5.966	-5.847	-4.105	-3.614	-5.361	-2.273	-5.794	-2.463	-4.013	-4.952	-5.102	-1.161	-3.045	-5.412	-3.817
t54	-4.612	-3.736	-3.411	-5.041	-4.617	-5.21	-2.497	-4.058	-3.877	-3.51	-6.379	-5.21	-3.856	-4.373	-3.672	-5.75	-5.093	-3.272	-3.669	-4.984	-1.277	-4.705	-5.424	-3.978	-4.353	-4.013	-4.645	-1.562	-3.324	-4.012
t66	-6.104	-5.06	-3.979	-4.942	-4.271	-7.739	-1.534	-3.258	-4.111	-3.652	-5.079	-4.798	-3.681	-5.336	-3.519	-7.45	-4.886	-3.583	-3.346	-4.592	-2.345	-3.777	-5.68	-3.655	-3.591	-2.188	-3.142	-1.959	-3.977	-4.729
t96	-6.18	-1.525	-4.48	-2.62	-3.744	-5.661	-2.128	-4.114	-4.083	-3.818	-4.285	-6.77	-3.851	-4.902	-4.378	-6.315	-7.104	-4.479	-3.635	-5.97	-2.454	-6.71	-1.442	-3.817	-5.26	-6.04	-3.729	-4.568	-7.427	-4.903
t11	-3.47	-3.799	-3.31	-4.515	-4.197	-7.043	-1.754	-2.893	-4.211	-3.68	-3.999	-5.228	-3.412	-5.332	-2.537	-7.036	-4.962	-4.039	-3.37	-4.464	-2.452	-4.452	-4.342	-3.758	-3.42	-2.272	-3.513	-2.543	-6.023	-3.826
t71	-4.802	-4.323	-3.748	-4.476	-4.699	-7.471	-1.557	-3.007	-4.328	-3.737	-3.713	-5.113	-3.546	-5.598	-3.525	-7.119	-5.461	-3.716	-3.335	-4.308	-2.606	-3.891	-5.07	-3.72	-3.473	-2.146	-2.212	-2.628	-6.113	-4.693
t58	-4.246	-3.343	-3.583	-5.312	-4.456	-6.104	-3.449	-3.287	-4.234	-3.242	-5.479	-4.823	-3.641	-4.79	-6.118	-6.63	-4.452	-3.121	-3.318	-4.514	-1.594	-2.986	-5.287	-4.095	-3.267	-3.372	-2.677	-1.765	-6.175	-3.27
t190	-3.562	-5.101	-3.946	-4.968	-4.563	-4.716	-3.067	-3.915	-4.171	-3.478	-6.873	-4.947	-3.951	-3.966	-5.208	-6.381	-4.35	-3.38	-3.687	-4.864	-1.668	-4.012	-5.309	-4.159	-3.93	-3.779	-3.975	-1.177	-3.095	-3.446
t199	-6.517	-4.541	-5.856	-2.18	-4.352	-5.049	-0.755	-5.084	-4.006	-4.275	-6.156	-6.67	-4.366	-4.102	-4.754	-6.662	-7.264	-5.173	-4.065	-6.31	-2.709	-7.593	-2.632	-4.019	-5.392	-6.421	-3.971	-3.69	-2.709	-5.899
