V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t68	0.007	0.017	0.016	0.032	0.023	0.014	0.108	0.028	0.02	0.042	0.004	0.007	0.028	0.031	0.007	0.002	0.011	0.027	0.038	0.008	0.148	0.01	0.03	0.026	0.027	0.024	0.09	0.139	0.011	0.023
t95	0.011	0.014	0.01	0.049	0.009	0.025	0.102	0.017	0.015	0.024	0.011	0.002	0.021	0.008	0.017	0.003	0.003	0.016	0.027	0.005	0.103	0.003	0.085	0.018	0.007	0.006	0.313	0.048	0.004	0.022
t54	0.01	0.024	0.033	0.006	0.01	0.005	0.082	0.017	0.021	0.03	0.002	0.005	0.021	0.013	0.025	0.003	0.006	0.038	0.026	0.007	0.279	0.009	0.004	0.019	0.013	0.018	0.01	0.21	0.036	0.018
t66	0.002	0.006	0.019	0.007	0.014	0	0.216	0.038	0.016	0.026	0.006	0.008	0.025	0.005	0.03	0.001	0.008	0.028	0.035	0.01	0.096	0.023	0.003	0.026	0.028	0.112	0.043	0.141	0.019	0.009
t96	0.002	0.218	0.011	0.073	0.024	0.003	0.119	0.016	0.017	0.022	0.014	0.001	0.021	0.007	0.013	0.002	0.001	0.011	0.026	0.003	0.086	0.001	0.237	0.022	0.005	0.002	0.024	0.01	0.001	0.007
t11	0.031	0.022	0.037	0.011	0.015	0.001	0.173	0.055	0.015	0.025	0.018	0.005	0.033	0.005	0.079	0.001	0.007	0.018	0.034	0.012	0.086	0.012	0.013	0.023	0.033	0.103	0.03	0.079	0.002	0.022
t71	0.008	0.013	0.024	0.011	0.009	0.001	0.211	0.049	0.013	0.024	0.024	0.006	0.029	0.004	0.029	0.001	0.004	0.024	0.036	0.013	0.074	0.02	0.006	0.024	0.031	0.117	0.109	0.072	0.002	0.009
t58	0.014	0.035	0.028	0.005	0.012	0.002	0.032	0.037	0.014	0.039	0.004	0.008	0.026	0.008	0.002	0.001	0.012	0.044	0.036	0.011	0.203	0.051	0.005	0.017	0.038	0.034	0.069	0.171	0.002	0.038
t190	0.028	0.006	0.019	0.007	0.01	0.009	0.047	0.02	0.015	0.031	0.001	0.007	0.019	0.019	0.005	0.002	0.013	0.034	0.025	0.008	0.189	0.018	0.005	0.016	0.02	0.023	0.019	0.308	0.045	0.032
t199	0.001	0.011	0.003	0.113	0.013	0.006	0.47	0.006	0.018	0.014	0.002	0.001	0.013	0.017	0.009	0.001	0.001	0.006	0.017	0.002	0.067	0.001	0.072	0.018	0.005	0.002	0.019	0.025	0.067	0.003
t1	0.032	0.039	0.036	0.009	0.016	0.007	0.032	0.043	0.015	0.044	0.005	0.007	0.03	0.014	0.007	0.002	0.014	0.047	0.036	0.01	0.19	0.027	0.012	0.02	0.033	0.03	0.055	0.134	0.001	0.051
t6	0.242	0.004	0.024	0.002	0.002	0.001	0.024	0.045	0.007	0.015	0.014	0.004	0.019	0.002	0.003	0.001	0.005	0.019	0.023	0.016	0.058	0.063	0.003	0.009	0.04	0.085	0.108	0.126	0.001	0.036
t87	0.08	0.011	0.021	0.012	0.006	0.002	0.156	0.05	0.013	0.019	0.03	0.004	0.03	0.003	0.037	0.001	0.003	0.017	0.032	0.013	0.067	0.017	0.018	0.019	0.024	0.075	0.127	0.081	0.003	0.028
t74	0.32	0.01	0.044	0.006	0.015	0.001	0.068	0.035	0.011	0.021	0.004	0.004	0.023	0.008	0.038	0.001	0.011	0.012	0.023	0.007	0.088	0.008	0.011	0.015	0.022	0.047	0.009	0.095	0.002	0.039
t91	0.077	0.003	0.012	0.003	0.002	0.007	0.029	0.027	0.004	0.012	0.01	0.004	0.015	0.001	0.072	0.001	0.008	0.01	0.015	0.009	0.047	0.015	0.002	0.007	0.019	0.087	0.355	0.09	0.002	0.056
t21	0.077	0.107	0.062	0.01	0.032	0.002	0.087	0.025	0.02	0.032	0.002	0.004	0.026	0.015	0.026	0.002	0.008	0.022	0.026	0.005	0.224	0.005	0.021	0.02	0.012	0.015	0.002	0.077	0.005	0.029
t42	0.016	0.016	0.038	0.007	0.045	0.001	0.077	0.023	0.023	0.038	0.001	0.007	0.023	0.024	0.008	0.001	0.018	0.028	0.03	0.005	0.223	0.01	0.01	0.023	0.017	0.02	0.002	0.206	0.036	0.022
t37	0.213	0.104	0.053	0.008	0.013	0.001	0.087	0.04	0.014	0.023	0.01	0.003	0.028	0.006	0.027	0.002	0.004	0.013	0.026	0.008	0.128	0.008	0.017	0.016	0.023	0.025	0.009	0.054	0.001	0.038
t92	0.04	0.018	0.028	0.01	0.004	0.002	0.145	0.045	0.012	0.017	0.048	0.003	0.028	0.002	0.172	0.002	0.002	0.014	0.028	0.011	0.068	0.008	0.014	0.018	0.022	0.062	0.102	0.052	0.001	0.022
t43	0.036	0.013	0.022	0.011	0.007	0	0.223	0.059	0.014	0.019	0.043	0.004	0.032	0.003	0.038	0.001	0.002	0.011	0.035	0.013	0.057	0.013	0.013	0.021	0.052	0.08	0.105	0.057	0.001	0.016
t100	0.003	0.001	0.009	0.009	0.011	0.009	0.073	0.016	0.01	0.024	0.001	0.011	0.013	0.028	0.011	0.001	0.026	0.03	0.019	0.006	0.078	0.011	0.003	0.015	0.016	0.063	0.026	0.304	0.164	0.01
t126	0.028	0.023	0.027	0.019	0.013	0.049	0.055	0.018	0.017	0.032	0.002	0.005	0.022	0.019	0.087	0.003	0.01	0.038	0.024	0.005	0.205	0.005	0.024	0.019	0.006	0.016	0.014	0.138	0.031	0.044
t52	0.03	0.005	0.015	0.003	0.004	0.002	0.037	0.027	0.008	0.024	0.003	0.009	0.017	0.007	0.001	0.001	0.011	0.028	0.024	0.013	0.111	0.058	0.001	0.01	0.051	0.065	0.165	0.241	0.004	0.025
t59	0.127	0.003	0.022	0.005	0.005	0.003	0.071	0.026	0.006	0.013	0.005	0.005	0.016	0.003	0.282	0	0.013	0.01	0.014	0.008	0.049	0.005	0.003	0.01	0.02	0.129	0.01	0.097	0.01	0.029
t150	0.025	0.008	0.02	0.01	0.015	0.006	0.08	0.028	0.019	0.035	0.002	0.008	0.026	0.016	0.024	0.002	0.015	0.021	0.032	0.008	0.173	0.011	0.008	0.02	0.038	0.028	0.035	0.228	0.022	0.039
t179	0.003	0.002	0.014	0.003	0.016	0.004	0.027	0.011	0.011	0.027	0	0.009	0.011	0.019	0.008	0.001	0.033	0.033	0.016	0.004	0.16	0.012	0.001	0.012	0.01	0.025	0.004	0.336	0.168	0.018
t151	0.001	0.021	0.008	0.08	0.029	0.007	0.286	0.018	0.022	0.027	0.006	0.003	0.024	0.016	0.071	0.001	0.003	0.013	0.031	0.003	0.086	0.001	0.096	0.032	0.009	0.01	0.033	0.038	0.017	0.006
t106	0.076	0.123	0.058	0.003	0.011	0.001	0.024	0.04	0.015	0.032	0.006	0.004	0.029	0.005	0.011	0.002	0.006	0.028	0.032	0.009	0.218	0.022	0.009	0.015	0.034	0.02	0.013	0.094	0	0.057
t137	0.013	0.076	0.024	0.015	0.011	0.007	0.043	0.032	0.016	0.036	0.012	0.004	0.029	0.006	0.008	0.003	0.005	0.032	0.037	0.008	0.187	0.014	0.029	0.019	0.02	0.012	0.192	0.069	0.001	0.041
t7	0.004	0.007	0.01	0.013	0.009	0.005	0.093	0.023	0.015	0.03	0.004	0.007	0.022	0.01	0.005	0.001	0.008	0.019	0.031	0.008	0.132	0.012	0.007	0.017	0.04	0.022	0.252	0.161	0.01	0.019
t105	0.032	0.004	0.016	0.006	0.006	0.004	0.062	0.028	0.011	0.026	0.003	0.008	0.02	0.009	0.004	0.001	0.012	0.023	0.026	0.011	0.118	0.028	0.003	0.013	0.039	0.05	0.176	0.224	0.007	0.029
t156	0.002	0.019	0.027	0.005	0.038	0.002	0.025	0.031	0.016	0.055	0.001	0.013	0.024	0.017	0.003	0.001	0.032	0.056	0.037	0.007	0.217	0.029	0.005	0.022	0.038	0.032	0.015	0.205	0.006	0.022
t13	0.02	0.001	0.002	0.004	0	0.001	0.023	0.007	0.001	0.001	0.066	0	0.004	0	0.007	0	0	0.002	0.004	0.003	0.004	0.002	0.005	0.002	0.002	0.008	0.826	0.003	0	0.003
t195	0.031	0.053	0.009	0.085	0.007	0.017	0.231	0.014	0.015	0.014	0.021	0.001	0.019	0.009	0.004	0.004	0.001	0.009	0.021	0.005	0.072	0.002	0.185	0.015	0.004	0.003	0.112	0.023	0.003	0.013
t170	0.006	0.008	0.018	0.017	0.01	0.009	0.107	0.029	0.015	0.035	0.007	0.009	0.026	0.011	0.034	0.001	0.013	0.036	0.033	0.01	0.134	0.011	0.009	0.021	0.025	0.06	0.108	0.162	0.016	0.021
t146	0.056	0.018	0.038	0.006	0.01	0.009	0.05	0.027	0.012	0.025	0.003	0.005	0.022	0.008	0.232	0.002	0.012	0.021	0.021	0.006	0.14	0.006	0.006	0.014	0.014	0.042	0.013	0.124	0.007	0.052
