V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.316	-0.007	0.038	-0.058	-0.104	0.069	-0.075	0.026	-0.033	-0.015	0.063	-0.021	0.004	-0.063	-0.041	0.038	-0.011	0.004	-0.01	0.046	0.005	0.08	-0.03	-0.043	0.02	0.013	0.111	0.02	-0.137	0.113	0.053
2	-0.007	0.159	0.015	0.077	0.029	0.005	0.048	0.003	0.021	-0.001	0.077	-0.046	0.019	-0.007	0.076	0.032	-0.074	-0.032	0.008	-0.016	0.005	-0.087	0.115	0.017	-0.02	-0.057	-0.041	-0.078	-0.091	-0.012	-0.028
3	0.038	0.015	0.018	-0.024	-0.005	-0.006	-0.02	0.002	-0.004	0	-0.01	0	0	-0.008	0.012	0.002	0.009	0.004	-0.004	0.001	0.008	0.007	-0.019	-0.007	0.002	0.004	-0.032	0.004	-0.018	0.016	0.011
4	-0.058	0.077	-0.024	0.158	0.048	0.085	0.105	-0.004	0.034	0.002	0.091	-0.042	0.021	0.03	0.117	0.04	-0.072	-0.033	0.017	-0.022	-0.013	-0.125	0.19	0.04	-0.051	-0.062	0.032	-0.075	0.019	-0.033	-0.052
5	-0.104	0.029	-0.005	0.048	0.081	-0.001	0.027	-0.019	0.026	0.017	-0.062	0.003	0.001	0.059	0.022	-0.007	0.021	0	0.005	-0.036	0.013	-0.062	0.058	0.025	-0.028	-0.04	-0.112	-0.011	0.088	-0.032	-0.029
6	0.069	0.005	-0.006	0.085	-0.001	0.184	0.007	-0.012	0.013	0.011	0.018	-0.015	0.008	0.035	0.072	0.057	0.001	0.012	0.004	-0.008	0.017	-0.054	0.105	0.009	-0.049	-0.052	0.06	-0.002	0.057	0.048	0
7	-0.075	0.048	-0.02	0.105	0.027	0.007	0.106	0.004	0.024	-0.008	0.089	-0.031	0.017	0.002	0.111	0.015	-0.07	-0.036	0.012	-0.01	-0.023	-0.091	0.116	0.032	-0.026	-0.016	0.024	-0.062	0.007	-0.05	-0.044
8	0.026	0.003	0.002	-0.004	-0.019	-0.012	0.004	0.011	-0.007	-0.008	0.038	-0.007	0.003	-0.023	0.013	0	-0.017	-0.009	0	0.01	-0.011	0.007	-0.001	-0.004	0.009	0.014	0.034	-0.011	-0.048	0.004	0.003
9	-0.033	0.021	-0.004	0.034	0.026	0.013	0.024	-0.007	0.014	0.005	-0.005	-0.006	0.003	0.019	0.021	0.007	-0.008	-0.004	0.004	-0.012	0.005	-0.034	0.041	0.012	-0.016	-0.023	-0.027	-0.012	0.032	-0.013	-0.015
10	-0.015	-0.001	0	0.002	0.017	0.011	-0.008	-0.008	0.005	0.007	-0.031	0.005	-0.002	0.019	-0.012	0	0.016	0.008	0	-0.009	0.009	-0.004	0.002	0.002	-0.007	-0.013	-0.027	0.008	0.03	0.001	-0.001
11	0.063	0.077	-0.01	0.091	-0.062	0.018	0.089	0.038	-0.005	-0.031	0.233	-0.061	0.026	-0.085	0.133	0.037	-0.134	-0.057	0.011	0.03	-0.051	-0.057	0.121	0.01	0.001	0.011	0.183	-0.099	-0.189	-0.009	-0.02
12	-0.021	-0.046	0	-0.042	0.003	-0.015	-0.031	-0.007	-0.006	0.005	-0.061	0.024	-0.01	0.013	-0.043	-0.018	0.043	0.018	-0.005	-0.001	0.008	0.034	-0.062	-0.007	0.009	0.018	-0.029	0.036	0.048	0.001	0.012
13	0.004	0.019	0	0.021	0.001	0.008	0.017	0.003	0.003	-0.002	0.026	-0.01	0.005	-0.004	0.027	0.007	-0.018	-0.009	0.002	-0.001	-0.004	-0.019	0.029	0.005	-0.005	-0.007	0.01	-0.016	-0.016	-0.002	-0.007
14	-0.063	-0.007	-0.008	0.03	0.059	0.035	0.002	-0.023	0.019	0.019	-0.085	0.013	-0.004	0.067	-0.025	0	0.039	0.016	0.002	-0.027	0.02	-0.03	0.029	0.015	-0.025	-0.037	-0.084	0.018	0.113	-0.012	-0.015
15	-0.041	0.076	0.012	0.117	0.022	0.072	0.111	0.013	0.021	-0.012	0.133	-0.043	0.027	-0.025	0.338	0.034	-0.066	-0.046	0.007	-0.017	-0.024	-0.16	0.145	0.038	-0.043	0.002	-0.003	-0.085	-0.02	-0.021	-0.033
16	0.038	0.032	0.002	0.04	-0.007	0.057	0.015	0	0.007	0	0.037	-0.018	0.007	0	0.034	0.031	-0.027	-0.004	0.003	0	0.005	-0.028	0.056	0.005	-0.018	-0.027	0.03	-0.018	-0.014	0.014	-0.005
17	-0.011	-0.074	0.009	-0.072	0.021	0.001	-0.07	-0.017	-0.008	0.016	-0.134	0.043	-0.018	0.039	-0.066	-0.027	0.097	0.037	-0.01	-0.01	0.025	0.049	-0.094	-0.013	0.006	0.015	-0.083	0.069	0.099	0.021	0.025
18	0.004	-0.032	0.004	-0.033	0	0.012	-0.036	-0.009	-0.004	0.008	-0.057	0.018	-0.009	0.016	-0.046	-0.004	0.037	0.025	-0.004	-0.001	0.015	0.032	-0.044	-0.008	-0.003	0.002	-0.025	0.035	0.047	0.012	0.014
19	-0.01	0.008	-0.004	0.017	0.005	0.004	0.012	0	0.004	0	0.011	-0.005	0.002	0.002	0.007	0.003	-0.01	-0.004	0.002	-0.002	-0.002	-0.012	0.02	0.004	-0.004	-0.007	0.007	-0.009	-0.001	-0.006	-0.007
