V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.125	-0.099	0.208	-0.056	0.137	0.081	-0.139	0.111	-0.077	0.109	-0.063	-0.027	-0.05	-0.119	0.101	-0.156	-0.103	-0.09	0.073	0.083	-0.1	-0.167	0.055	0.05	-0.062	0.091	-0.097	0.153	0.033	-0.037	0.159
2	-0.099	0.082	-0.169	0.047	-0.11	-0.066	0.106	-0.091	0.062	-0.087	0.052	0.022	0.046	0.094	-0.077	0.127	0.078	0.075	-0.059	-0.07	0.081	0.133	-0.045	-0.041	0.036	-0.07	0.079	-0.112	-0.028	0.029	-0.128
3	0.208	-0.169	0.352	-0.101	0.225	0.134	-0.231	0.191	-0.131	0.181	-0.108	-0.045	-0.091	-0.201	0.168	-0.26	-0.158	-0.149	0.123	0.141	-0.177	-0.275	0.093	0.083	-0.086	0.148	-0.162	0.25	0.056	-0.062	0.266
4	-0.056	0.047	-0.101	0.049	-0.04	-0.027	0.068	-0.065	0.039	-0.045	0.033	0.009	0.038	0.063	-0.05	0.056	0.001	0.023	-0.034	-0.033	0.079	0.06	-0.025	-0.016	-0.011	-0.031	0.038	-0.066	-0.014	0.015	-0.068
5	0.137	-0.11	0.225	-0.04	0.173	0.099	-0.142	0.109	-0.081	0.124	-0.067	-0.034	-0.045	-0.121	0.103	-0.189	-0.154	-0.12	0.08	0.1	-0.077	-0.198	0.061	0.063	-0.094	0.108	-0.114	0.161	0.038	-0.042	0.179
6	0.081	-0.066	0.134	-0.027	0.099	0.058	-0.085	0.067	-0.049	0.073	-0.04	-0.02	-0.03	-0.073	0.061	-0.11	-0.084	-0.068	0.047	0.059	-0.051	-0.115	0.036	0.036	-0.049	0.062	-0.066	0.094	0.023	-0.025	0.105
7	-0.139	0.106	-0.231	0.068	-0.142	-0.085	0.169	-0.128	0.086	-0.119	0.07	0.027	0.051	0.139	-0.123	0.164	0.104	0.087	-0.082	-0.084	0.124	0.179	-0.06	-0.05	0.077	-0.102	0.104	-0.191	-0.034	0.042	-0.174
8	0.111	-0.091	0.191	-0.065	0.109	0.067	-0.128	0.11	-0.072	0.095	-0.06	-0.022	-0.055	-0.113	0.094	-0.131	-0.062	-0.07	0.066	0.072	-0.112	-0.14	0.049	0.041	-0.029	0.075	-0.083	0.135	0.029	-0.033	0.14
9	-0.077	0.062	-0.131	0.039	-0.081	-0.049	0.086	-0.072	0.049	-0.067	0.04	0.016	0.035	0.075	-0.063	0.094	0.054	0.053	-0.046	-0.051	0.068	0.1	-0.034	-0.03	0.028	-0.054	0.059	-0.092	-0.021	0.023	-0.098
10	0.109	-0.087	0.181	-0.045	0.124	0.073	-0.119	0.095	-0.067	0.096	-0.055	-0.024	-0.042	-0.102	0.087	-0.14	-0.097	-0.083	0.064	0.074	-0.081	-0.148	0.048	0.045	-0.058	0.081	-0.086	0.132	0.029	-0.033	0.139
11	-0.063	0.052	-0.108	0.033	-0.067	-0.04	0.07	-0.06	0.04	-0.055	0.033	0.014	0.029	0.062	-0.051	0.078	0.044	0.044	-0.038	-0.043	0.057	0.083	-0.028	-0.025	0.022	-0.044	0.049	-0.075	-0.017	0.019	-0.081
12	-0.027	0.022	-0.045	0.009	-0.034	-0.02	0.027	-0.022	0.016	-0.024	0.014	0.007	0.01	0.024	-0.02	0.037	0.029	0.024	-0.016	-0.02	0.016	0.039	-0.012	-0.013	0.015	-0.021	0.023	-0.03	-0.008	0.008	-0.035
13	-0.05	0.046	-0.091	0.038	-0.045	-0.03	0.051	-0.055	0.035	-0.042	0.029	0.01	0.036	0.051	-0.037	0.059	0.012	0.032	-0.03	-0.037	0.06	0.06	-0.023	-0.019	-0.013	-0.028	0.038	-0.045	-0.014	0.014	-0.064
14	-0.119	0.094	-0.201	0.063	-0.121	-0.073	0.139	-0.113	0.075	-0.102	0.062	0.024	0.051	0.119	-0.101	0.142	0.081	0.077	-0.07	-0.076	0.11	0.153	-0.052	-0.044	0.049	-0.084	0.09	-0.151	-0.031	0.035	-0.15
15	0.101	-0.077	0.168	-0.05	0.103	0.061	-0.123	0.094	-0.063	0.087	-0.051	-0.02	-0.037	-0.101	0.09	-0.119	-0.074	-0.063	0.06	0.061	-0.091	-0.13	0.044	0.036	-0.055	0.074	-0.075	0.139	0.025	-0.031	0.127
16	-0.156	0.127	-0.26	0.056	-0.189	-0.11	0.164	-0.131	0.094	-0.14	0.078	0.037	0.059	0.142	-0.119	0.209	0.156	0.129	-0.092	-0.112	0.103	0.22	-0.07	-0.069	0.089	-0.119	0.127	-0.181	-0.043	0.047	-0.203
17	-0.103	0.078	-0.158	0.001	-0.154	-0.084	0.104	-0.062	0.054	-0.097	0.044	0.029	0.012	0.081	-0.074	0.156	0.171	0.108	-0.058	-0.077	0.017	0.165	-0.045	-0.053	0.124	-0.094	0.09	-0.13	-0.029	0.033	-0.137
18	-0.09	0.075	-0.149	0.023	-0.12	-0.068	0.087	-0.07	0.053	-0.083	0.044	0.024	0.032	0.077	-0.063	0.129	0.108	0.086	-0.053	-0.07	0.044	0.134	-0.041	-0.044	0.059	-0.072	0.077	-0.097	-0.026	0.028	-0.119
19	0.073	-0.059	0.123	-0.034	0.08	0.047	-0.082	0.066	-0.046	0.064	-0.038	-0.016	-0.03	-0.07	0.06	-0.092	-0.058	-0.053	0.043	0.049	-0.06	-0.097	0.032	0.029	-0.034	0.053	-0.057	0.089	0.02	-0.022	0.093
20	0.083	-0.07	0.141	-0.033	0.1	0.059	-0.084	0.072	-0.051	0.074	-0.043	-0.02	-0.037	-0.076	0.061	-0.112	-0.077	-0.07	0.049	0.062	-0.058	-0.116	0.038	0.038	-0.036	0.061	-0.069	0.089	0.024	-0.025	0.109
21	-0.1	0.081	-0.177	0.079	-0.077	-0.051	0.124	-0.112	0.068	-0.081	0.057	0.016	0.06	0.11	-0.091	0.103	0.017	0.044	-0.06	-0.058	0.131	0.112	-0.044	-0.03	-0.001	-0.059	0.069	-0.126	-0.025	0.028	-0.122
22	-0.167	0.133	-0.275	0.06	-0.198	-0.115	0.179	-0.14	0.1	-0.148	0.083	0.039	0.06	0.153	-0.13	0.22	0.165	0.134	-0.097	-0.116	0.112	0.232	-0.074	-0.072	0.101	-0.127	0.134	-0.201	-0.045	0.051	-0.215
23	0.055	-0.045	0.093	-0.025	0.061	0.036	-0.06	0.049	-0.034	0.048	-0.028	-0.012	-0.023	-0.052	0.044	-0.07	-0.045	-0.041	0.032	0.038	-0.044	-0.074	0.024	0.023	-0.025	0.04	-0.043	0.066	0.015	-0.016	0.07
24	0.05	-0.041	0.083	-0.016	0.063	0.036	-0.05	0.041	-0.03	0.045	-0.025	-0.013	-0.019	-0.044	0.036	-0.069	-0.053	-0.044	0.029	0.038	-0.03	-0.072	0.023	0.023	-0.029	0.038	-0.042	0.055	0.014	-0.015	0.066
25	-0.062	0.036	-0.086	-0.011	-0.094	-0.049	0.077	-0.029	0.028	-0.058	0.022	0.015	-0.013	0.049	-0.055	0.089	0.124	0.059	-0.034	-0.036	-0.001	0.101	-0.025	-0.029	0.121	-0.065	0.051	-0.11	-0.014	0.022	-0.079
26	0.091	-0.07	0.148	-0.031	0.108	0.062	-0.102	0.075	-0.054	0.081	-0.044	-0.021	-0.028	-0.084	0.074	-0.119	-0.094	-0.072	0.053	0.061	-0.059	-0.127	0.04	0.038	-0.065	0.071	-0.073	0.117	0.024	-0.028	0.117
27	-0.097	0.079	-0.162	0.038	-0.114	-0.066	0.104	-0.083	0.059	-0.086	0.049	0.023	0.038	0.09	-0.075	0.127	0.09	0.077	-0.057	-0.069	0.069	0.134	-0.043	-0.042	0.051	-0.073	0.078	-0.114	-0.027	0.029	-0.125
28	0.153	-0.112	0.25	-0.066	0.161	0.094	-0.191	0.135	-0.092	0.132	-0.075	-0.03	-0.045	-0.151	0.139	-0.181	-0.13	-0.097	0.089	0.089	-0.126	-0.201	0.066	0.055	-0.11	0.117	-0.114	0.223	0.037	-0.047	0.191
29	0.033	-0.028	0.056	-0.014	0.038	0.023	-0.034	0.029	-0.021	0.029	-0.017	-0.008	-0.014	-0.031	0.025	-0.043	-0.029	-0.026	0.02	0.024	-0.025	-0.045	0.015	0.014	-0.014	0.024	-0.027	0.037	0.009	-0.01	0.043
30	-0.037	0.029	-0.062	0.015	-0.042	-0.025	0.042	-0.033	0.023	-0.033	0.019	0.008	0.014	0.035	-0.031	0.047	0.033	0.028	-0.022	-0.025	0.028	0.051	-0.016	-0.015	0.022	-0.028	0.029	-0.047	-0.01	0.011	-0.048
31	0.159	-0.128	0.266	-0.068	0.179	0.105	-0.174	0.14	-0.098	0.139	-0.081	-0.035	-0.064	-0.15	0.127	-0.203	-0.137	-0.119	0.093	0.109	-0.122	-0.215	0.07	0.066	-0.079	0.117	-0.125	0.191	0.043	-0.048	0.203
