feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t37	0.667	0.076	0.487	1.245	-0.777	0.403	-0.75	-0.466	-0.092	-0.499	0.088	-1.15	0.935	-0.062	0.918	-1.675	-0.959	1.606	0.435	-0.991	2.802	0.567	0.101	0.785	-2.01	-0.24	-0.267	-1.737	0.428	0.124
t152	0.423	0.18	0.191	1.093	-1.224	0.18	-0.427	-0.519	-0.009	-0.74	0.147	-1.088	0.784	0.099	0.691	-1.295	-0.279	1.879	0.307	-1.123	2.667	1.003	0.003	0.655	-1.334	-0.55	-0.062	-2.243	0.374	0.209
t45	0.047	0.428	-0.415	1.297	-1.542	-0.011	0.107	-0.876	0.217	-1.046	0.331	-1.034	0.878	0.503	0.299	-0.921	-0.053	2.032	0.09	-1.287	3.047	1.453	-0.15	0.555	-1.041	-0.826	0.187	-2.911	0.299	0.329
t21	0.113	0.383	-0.295	1.24	-1.509	0.012	0.001	-0.799	0.171	-0.995	0.293	-1.041	0.849	0.419	0.38	-0.972	-0.056	2.024	0.129	-1.269	2.946	1.385	-0.124	0.564	-1.064	-0.782	0.149	-2.78	0.31	0.308
t87	0.375	0.226	0.064	1.299	-1.094	0.23	-0.295	-0.678	0.058	-0.747	0.204	-1.105	0.899	0.231	0.593	-1.357	-0.581	1.759	0.273	-1.097	2.975	0.959	-0.013	0.698	-1.546	-0.512	-0.07	-2.354	0.377	0.221
t46	0.786	-0.038	0.782	0.769	-1.053	0.295	-1.044	-0.094	-0.249	-0.463	-0.045	-1.112	0.664	-0.358	1.151	-1.551	-0.27	1.87	0.522	-1.03	2.092	0.662	0.145	0.7	-1.536	-0.322	-0.259	-1.543	0.428	0.095
t85	0.4	0.271	0.029	1.425	-0.999	0.261	-0.381	-0.749	0.085	-0.717	0.229	-1.108	1.05	0.236	0.654	-1.4	-0.847	1.724	0.276	-1.126	3.13	0.874	-0.016	0.707	-1.933	-0.422	-0.087	-2.138	0.366	0.199
t92	-0.247	0.712	-0.939	1.42	-1.929	-0.246	0.31	-1.14	0.403	-1.317	0.487	-0.952	1.071	0.741	0.146	-0.485	0.194	2.333	-0.09	-1.57	3.238	1.869	-0.296	0.391	-1.075	-1.022	0.445	-3.07	0.193	0.403
t61	0.542	0.001	0.443	1.043	-1	0.321	-0.371	-0.407	-0.095	-0.613	0.07	-1.144	0.61	0.045	0.658	-1.552	-0.377	1.655	0.387	-0.912	2.628	0.806	0.079	0.771	-1.112	-0.494	-0.204	-2.423	0.447	0.191
t118	0.567	0.047	0.407	1.228	-0.842	0.381	-0.437	-0.512	-0.062	-0.567	0.103	-1.158	0.788	0.073	0.706	-1.64	-0.764	1.566	0.391	-0.923	2.862	0.682	0.079	0.802	-1.563	-0.373	-0.237	-2.225	0.443	0.17
t3	-0.007	0.474	-0.453	1.079	-1.855	-0.163	0.026	-0.774	0.203	-1.145	0.317	-0.983	0.794	0.43	0.354	-0.676	0.439	2.295	0.063	-1.423	2.723	1.672	-0.185	0.44	-0.751	-0.955	0.295	-2.849	0.257	0.344
t154	-0.227	0.572	-0.856	1.525	-1.671	-0.096	0.615	-1.19	0.396	-1.254	0.469	-1.019	0.935	0.859	-0.073	-0.737	-0.02	2.026	-0.071	-1.333	3.48	1.712	-0.255	0.529	-0.83	-1.017	0.327	-3.509	0.264	0.414
t151	0.739	-0.107	0.709	1.101	-0.689	0.484	-0.617	-0.325	-0.176	-0.431	0.006	-1.192	0.67	-0.104	0.829	-1.835	-0.799	1.461	0.492	-0.799	2.662	0.478	0.159	0.864	-1.518	-0.28	-0.365	-2.034	0.493	0.123
t119	0.444	0.171	0.146	1.347	-0.941	0.31	-0.317	-0.67	0.039	-0.677	0.184	-1.13	0.91	0.212	0.608	-1.494	-0.768	1.642	0.31	-1.016	3.053	0.823	0.019	0.754	-1.68	-0.442	-0.144	-2.303	0.403	0.198
t108	0.434	0.089	0.293	1.003	-1.207	0.213	-0.322	-0.444	-0.053	-0.727	0.108	-1.109	0.615	0.091	0.611	-1.357	-0.143	1.81	0.326	-1.027	2.563	1.001	0.028	0.692	-0.945	-0.597	-0.096	-2.494	0.408	0.226
t84	-0.27	0.641	-0.945	1.569	-1.728	-0.136	0.593	-1.244	0.428	-1.293	0.501	-1.003	1.013	0.882	-0.06	-0.661	-0.04	2.087	-0.1	-1.409	3.523	1.767	-0.282	0.493	-0.94	-1.019	0.374	-3.437	0.238	0.421
t160	0.784	-0.145	0.792	1.057	-0.65	0.508	-0.669	-0.264	-0.213	-0.386	-0.02	-1.198	0.634	-0.152	0.874	-1.887	-0.801	1.44	0.525	-0.766	2.582	0.437	0.183	0.884	-1.492	-0.254	-0.396	-2.033	0.508	0.116
t49	0.246	0.348	-0.098	1.091	-1.517	0.014	-0.343	-0.624	0.081	-0.911	0.228	-1.03	0.856	0.204	0.625	-0.994	-0.007	2.112	0.205	-1.311	2.654	1.299	-0.082	0.538	-1.228	-0.691	0.11	-2.352	0.308	0.262
t71	1.01	-0.296	1.096	1.177	-0.214	0.736	-0.854	-0.207	-0.296	-0.16	-0.09	-1.27	0.688	-0.272	1.007	-2.281	-1.376	1.13	0.646	-0.574	2.73	0.017	0.282	1.031	-1.95	-0.003	-0.611	-1.72	0.576	0.04
t126	0.621	-0.046	0.525	1.174	-0.765	0.435	-0.393	-0.445	-0.104	-0.515	0.062	-1.181	0.679	0.047	0.681	-1.744	-0.74	1.478	0.427	-0.82	2.816	0.608	0.114	0.85	-1.405	-0.371	-0.3	-2.336	0.477	0.162
t4	-0.265	0.728	-1.015	1.655	-1.72	-0.152	0.441	-1.298	0.457	-1.292	0.533	-0.986	1.184	0.864	0.045	-0.622	-0.213	2.143	-0.108	-1.503	3.589	1.753	-0.297	0.463	-1.322	-0.948	0.399	-3.16	0.21	0.406
t91	0.736	-0.064	0.713	0.996	-0.835	0.408	-0.765	-0.258	-0.195	-0.46	-0.003	-1.161	0.679	-0.184	0.933	-1.714	-0.616	1.617	0.492	-0.901	2.464	0.567	0.146	0.797	-1.506	-0.299	-0.311	-1.87	0.465	0.122
t56	0.579	0.088	0.325	1.468	-0.633	0.469	-0.43	-0.66	-0.007	-0.533	0.151	-1.181	0.972	0.151	0.682	-1.761	-1.215	1.417	0.381	-0.896	3.194	0.543	0.08	0.856	-2.005	-0.264	-0.282	-2.104	0.448	0.155
t134	0.492	0.145	0.336	0.872	-1.36	0.124	-0.647	-0.338	-0.086	-0.721	0.084	-1.065	0.697	-0.073	0.85	-1.223	0.015	2.03	0.351	-1.176	2.309	1.039	0.023	0.6	-1.205	-0.562	-0.053	-2.018	0.365	0.188
t86	0.545	-0.009	0.505	0.809	-1.226	0.218	-0.477	-0.259	-0.144	-0.65	0.028	-1.11	0.491	-0.066	0.743	-1.4	0.048	1.851	0.397	-0.986	2.283	0.939	0.074	0.693	-0.833	-0.58	-0.149	-2.361	0.427	0.193
t155	0.473	0.169	0.204	1.304	-0.961	0.301	-0.413	-0.624	0.013	-0.656	0.167	-1.126	0.913	0.151	0.684	-1.486	-0.747	1.679	0.328	-1.043	2.965	0.809	0.026	0.74	-1.72	-0.416	-0.146	-2.18	0.398	0.187
t103	0.369	0.191	0.143	1.067	-1.288	0.155	-0.345	-0.525	0.002	-0.79	0.158	-1.083	0.73	0.137	0.616	-1.243	-0.159	1.899	0.281	-1.128	2.628	1.091	-0.01	0.643	-1.104	-0.613	-0.027	-2.416	0.374	0.239
t29	0.696	-0.093	0.718	0.818	-1.017	0.331	-0.684	-0.171	-0.216	-0.515	-0.027	-1.141	0.517	-0.196	0.885	-1.599	-0.214	1.728	0.48	-0.907	2.249	0.712	0.136	0.757	-1.089	-0.429	-0.265	-2.076	0.461	0.144
t105	-0.256	0.69	-0.937	1.455	-1.875	-0.212	0.391	-1.162	0.407	-1.316	0.49	-0.967	1.044	0.778	0.08	-0.533	0.142	2.263	-0.093	-1.522	3.301	1.848	-0.29	0.421	-0.989	-1.027	0.427	-3.184	0.209	0.413
t137	0.628	-0.083	0.6	1.011	-0.881	0.392	-0.43	-0.331	-0.15	-0.53	0.024	-1.169	0.554	-0.024	0.704	-1.684	-0.461	1.562	0.441	-0.828	2.576	0.68	0.122	0.821	-1.107	-0.432	-0.281	-2.381	0.479	0.17
t127	0.579	0.025	0.419	1.228	-0.819	0.393	-0.404	-0.511	-0.062	-0.555	0.097	-1.163	0.77	0.083	0.689	-1.665	-0.764	1.541	0.396	-0.893	2.889	0.659	0.084	0.815	-1.564	-0.377	-0.254	-2.257	0.449	0.163
t99	0.552	0.084	0.397	1.026	-1.096	0.258	-0.582	-0.397	-0.085	-0.634	0.084	-1.11	0.736	-0.028	0.8	-1.44	-0.357	1.803	0.382	-1.043	2.546	0.846	0.06	0.701	-1.39	-0.462	-0.155	-2.07	0.407	0.172
t194	0.263	0.323	-0.08	1.139	-1.433	0.056	-0.301	-0.645	0.082	-0.881	0.227	-1.045	0.859	0.227	0.6	-1.067	-0.116	2.035	0.215	-1.261	2.738	1.239	-0.07	0.574	-1.275	-0.665	0.076	-2.403	0.323	0.257
t111	0.333	0.218	0.001	1.367	-1.053	0.251	-0.125	-0.748	0.091	-0.766	0.225	-1.117	0.879	0.327	0.474	-1.387	-0.629	1.683	0.25	-1.045	3.12	0.966	-0.022	0.728	-1.464	-0.545	-0.075	-2.575	0.388	0.238
t68	0.304	0.258	-0.046	1.346	-1.133	0.208	-0.158	-0.75	0.101	-0.802	0.237	-1.101	0.9	0.32	0.492	-1.309	-0.551	1.759	0.233	-1.104	3.071	1.032	-0.039	0.692	-1.453	-0.568	-0.033	-2.528	0.37	0.246
t188	0.307	0.256	0.001	1.175	-1.3	0.132	-0.255	-0.64	0.064	-0.83	0.207	-1.075	0.821	0.232	0.563	-1.195	-0.247	1.907	0.24	-1.166	2.81	1.13	-0.043	0.632	-1.261	-0.626	0.009	-2.46	0.354	0.247
t66	0.396	0.192	0.126	1.21	-1.137	0.218	-0.32	-0.609	0.028	-0.741	0.176	-1.102	0.829	0.184	0.614	-1.347	-0.447	1.789	0.289	-1.087	2.853	0.971	-0.003	0.689	-1.413	-0.535	-0.075	-2.357	0.382	0.218
t143	0.313	0.191	0.067	1.109	-1.298	0.149	-0.168	-0.591	0.037	-0.827	0.179	-1.089	0.698	0.232	0.498	-1.231	-0.132	1.864	0.25	-1.098	2.745	1.132	-0.028	0.655	-0.986	-0.669	-0.013	-2.633	0.376	0.256
t38	0.564	0.042	0.442	1.026	-1.041	0.293	-0.528	-0.386	-0.1	-0.613	0.071	-1.127	0.685	-0.019	0.762	-1.502	-0.384	1.736	0.393	-0.986	2.56	0.809	0.075	0.733	-1.292	-0.46	-0.185	-2.173	0.426	0.176
t79	0.784	-0.106	0.799	0.929	-0.826	0.418	-0.82	-0.19	-0.231	-0.421	-0.034	-1.164	0.634	-0.241	0.985	-1.745	-0.565	1.619	0.523	-0.876	2.371	0.531	0.166	0.805	-1.482	-0.286	-0.339	-1.827	0.474	0.107
t178	0.467	0.104	0.234	1.284	-0.92	0.336	-0.27	-0.611	0.004	-0.655	0.153	-1.145	0.803	0.192	0.576	-1.546	-0.692	1.595	0.33	-0.951	2.98	0.8	0.04	0.78	-1.463	-0.461	-0.176	-2.422	0.426	0.201
t138	0.201	0.258	-0.126	1.209	-1.362	0.104	0.041	-0.73	0.119	-0.911	0.239	-1.078	0.739	0.383	0.357	-1.142	-0.116	1.877	0.182	-1.127	2.945	1.238	-0.077	0.638	-0.963	-0.746	0.048	-2.848	0.355	0.284
t63	0.849	-0.219	0.931	0.972	-0.621	0.536	-0.72	-0.174	-0.265	-0.337	-0.068	-1.211	0.55	-0.227	0.917	-1.95	-0.744	1.414	0.565	-0.715	2.469	0.371	0.212	0.902	-1.404	-0.236	-0.444	-1.99	0.526	0.097
t23	0.468	0.12	0.275	1.104	-1.116	0.243	-0.412	-0.495	-0.035	-0.691	0.124	-1.112	0.743	0.086	0.677	-1.403	-0.372	1.779	0.335	-1.045	2.688	0.914	0.031	0.703	-1.301	-0.514	-0.119	-2.287	0.401	0.202
t159	0.424	0.201	0.159	1.192	-1.146	0.209	-0.416	-0.584	0.014	-0.722	0.167	-1.097	0.861	0.135	0.689	-1.338	-0.461	1.825	0.303	-1.118	2.806	0.952	0	0.675	-1.524	-0.502	-0.076	-2.211	0.373	0.203
t131	-0.166	0.602	-0.816	1.566	-1.607	-0.074	0.418	-1.178	0.383	-1.203	0.468	-1.015	1.053	0.785	0.067	-0.77	-0.201	2.039	-0.042	-1.377	3.476	1.631	-0.241	0.525	-1.163	-0.915	0.308	-3.207	0.255	0.387
