V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t37	0.055	0.015	0.051	0.069	0.017	0.036	0.003	0.012	0.012	0.016	0.015	0.005	0.059	0.01	0.077	0.002	0.002	0.054	0.033	0.007	0.287	0.012	0.022	0.043	0	0.025	0.008	0.012	0.027	0.015
t152	0.034	0.024	0.028	0.056	0.006	0.024	0.009	0.013	0.019	0.01	0.022	0.007	0.048	0.018	0.051	0.005	0.013	0.139	0.029	0.006	0.243	0.048	0.021	0.037	0.004	0.013	0.018	0.004	0.028	0.023
t45	0.004	0.027	0.002	0.042	0.001	0.005	0.038	0.002	0.02	0.002	0.02	0.004	0.024	0.039	0.006	0.012	0.033	0.145	0.006	0.002	0.322	0.158	0.006	0.012	0.012	0.002	0.024	0	0.011	0.019
t21	0.006	0.03	0.003	0.05	0.001	0.007	0.022	0.003	0.021	0.002	0.022	0.005	0.036	0.032	0.01	0.011	0.022	0.161	0.009	0.002	0.335	0.124	0.007	0.014	0.005	0.003	0.024	0	0.013	0.019
t87	0.018	0.021	0.011	0.071	0.005	0.018	0.014	0.005	0.017	0.006	0.02	0.005	0.043	0.023	0.021	0.004	0.006	0.077	0.017	0.004	0.449	0.04	0.013	0.029	0.002	0.008	0.014	0.001	0.02	0.018
t46	0.059	0.016	0.08	0.016	0.004	0.02	0.002	0.038	0.01	0.014	0.014	0.007	0.028	0.006	0.136	0.005	0.045	0.24	0.04	0.005	0.032	0.039	0.024	0.03	0.005	0.014	0.015	0.014	0.027	0.018
t85	0.012	0.019	0.006	0.076	0.004	0.013	0.01	0.003	0.015	0.004	0.016	0.003	0.047	0.02	0.015	0.003	0.002	0.055	0.011	0.003	0.557	0.028	0.009	0.02	0.001	0.007	0.011	0.001	0.014	0.013
t92	0.001	0.033	0	0.028	0	0.001	0.025	0.001	0.017	0	0.016	0.003	0.024	0.033	0.002	0.024	0.036	0.208	0.002	0	0.228	0.267	0.002	0.004	0.004	0.001	0.026	0	0.004	0.011
t61	0.025	0.02	0.023	0.048	0.005	0.023	0.027	0.012	0.02	0.008	0.022	0.006	0.025	0.028	0.024	0.006	0.03	0.115	0.025	0.008	0.258	0.07	0.02	0.041	0.023	0.008	0.019	0.001	0.031	0.027
t118	0.029	0.017	0.023	0.071	0.009	0.026	0.011	0.008	0.016	0.01	0.018	0.005	0.042	0.019	0.032	0.003	0.004	0.061	0.024	0.007	0.41	0.026	0.018	0.039	0.002	0.013	0.012	0.002	0.025	0.019
t3	0.004	0.033	0.001	0.031	0	0.004	0.018	0.002	0.019	0.001	0.02	0.005	0.03	0.028	0.009	0.019	0.051	0.26	0.006	0.001	0.177	0.201	0.005	0.009	0.008	0.002	0.029	0	0.009	0.017
t154	0.001	0.019	0	0.045	0	0.002	0.047	0	0.015	0.001	0.014	0.002	0.017	0.041	0.001	0.007	0.008	0.057	0.002	0.001	0.574	0.102	0.002	0.006	0.004	0.001	0.014	0	0.005	0.01
t151	0.022	0.018	0.017	0.065	0.006	0.023	0.019	0.008	0.018	0.008	0.02	0.005	0.033	0.025	0.021	0.004	0.009	0.072	0.021	0.007	0.41	0.041	0.016	0.037	0.006	0.009	0.014	0.001	0.025	0.021
t119	0.016	0.017	0.01	0.072	0.005	0.017	0.015	0.004	0.016	0.006	0.018	0.004	0.038	0.023	0.017	0.003	0.004	0.057	0.015	0.005	0.51	0.032	0.012	0.028	0.002	0.008	0.012	0.001	0.019	0.016
t108	0.024	0.022	0.02	0.053	0.005	0.021	0.022	0.011	0.02	0.008	0.023	0.006	0.031	0.027	0.025	0.006	0.023	0.122	0.024	0.007	0.278	0.07	0.018	0.037	0.014	0.008	0.02	0.001	0.028	0.026
t84	0.001	0.02	0	0.043	0	0.002	0.044	0	0.015	0	0.014	0.002	0.018	0.041	0.001	0.009	0.009	0.064	0.002	0.001	0.555	0.118	0.002	0.005	0.004	0.001	0.015	0	0.004	0.01
t160	0.035	0.017	0.034	0.063	0.01	0.031	0.014	0.012	0.017	0.012	0.02	0.006	0.035	0.02	0.035	0.003	0.008	0.071	0.029	0.009	0.333	0.032	0.022	0.047	0.005	0.013	0.013	0.001	0.031	0.022
t49	0.024	0.029	0.016	0.056	0.004	0.018	0.01	0.01	0.02	0.007	0.023	0.007	0.051	0.021	0.041	0.007	0.016	0.171	0.022	0.004	0.246	0.068	0.017	0.029	0.004	0.01	0.021	0.003	0.024	0.023
t71	0.085	0.006	0.135	0.05	0.041	0.058	0.003	0.017	0.007	0.025	0.009	0.003	0.027	0.006	0.066	0	0.001	0.017	0.041	0.014	0.215	0.004	0.026	0.06	0.001	0.03	0.004	0.007	0.031	0.011
t126	0.019	0.019	0.013	0.066	0.006	0.02	0.019	0.006	0.018	0.007	0.02	0.005	0.034	0.026	0.019	0.004	0.008	0.073	0.019	0.006	0.434	0.042	0.015	0.033	0.005	0.008	0.014	0.001	0.023	0.02
t4	0.001	0.024	0	0.047	0	0.002	0.028	0	0.015	0	0.014	0.002	0.026	0.036	0.001	0.01	0.006	0.076	0.002	0	0.556	0.118	0.002	0.004	0.001	0.001	0.016	0	0.004	0.009
t91	0.029	0.024	0.024	0.059	0.006	0.023	0.012	0.011	0.019	0.009	0.023	0.006	0.044	0.021	0.04	0.005	0.013	0.125	0.026	0.006	0.277	0.052	0.019	0.037	0.005	0.012	0.018	0.002	0.028	0.024
t56	0.044	0.007	0.045	0.076	0.03	0.041	0.004	0.007	0.008	0.015	0.01	0.003	0.036	0.008	0.034	0	0	0.014	0.025	0.009	0.459	0.004	0.017	0.045	0	0.021	0.004	0.004	0.022	0.01
t134	0.02	0.023	0.018	0.017	0.001	0.01	0.007	0.016	0.014	0.005	0.017	0.007	0.024	0.012	0.045	0.013	0.109	0.34	0.02	0.003	0.049	0.111	0.014	0.019	0.015	0.005	0.024	0.002	0.02	0.021
t86	0.018	0.026	0.014	0.04	0.002	0.015	0.021	0.01	0.02	0.006	0.023	0.007	0.029	0.026	0.025	0.01	0.048	0.193	0.02	0.005	0.189	0.108	0.016	0.028	0.018	0.006	0.024	0.001	0.024	0.026
t155	0.015	0.021	0.008	0.072	0.004	0.015	0.013	0.004	0.017	0.005	0.019	0.004	0.044	0.023	0.018	0.004	0.005	0.074	0.014	0.004	0.48	0.04	0.011	0.025	0.002	0.007	0.014	0.001	0.018	0.017
t103	0.015	0.027	0.009	0.057	0.003	0.014	0.019	0.006	0.021	0.005	0.023	0.006	0.038	0.028	0.02	0.008	0.019	0.142	0.016	0.004	0.312	0.086	0.013	0.026	0.007	0.006	0.022	0.001	0.021	0.024
t29	0.067	0.015	0.088	0.04	0.012	0.039	0.007	0.027	0.014	0.019	0.017	0.007	0.032	0.012	0.078	0.003	0.013	0.098	0.045	0.011	0.14	0.027	0.03	0.054	0.006	0.019	0.013	0.005	0.039	0.023
t105	0.014	0.022	0.008	0.067	0.004	0.016	0.019	0.005	0.019	0.005	0.021	0.005	0.037	0.028	0.016	0.005	0.009	0.086	0.015	0.004	0.433	0.055	0.012	0.027	0.004	0.007	0.016	0.001	0.02	0.02
t137	0.045	0.016	0.048	0.057	0.011	0.035	0.012	0.016	0.016	0.014	0.019	0.006	0.034	0.018	0.045	0.003	0.01	0.078	0.035	0.01	0.271	0.031	0.025	0.052	0.006	0.015	0.013	0.002	0.035	0.023
t127	0.033	0.016	0.028	0.069	0.01	0.029	0.01	0.009	0.015	0.011	0.018	0.005	0.041	0.018	0.036	0.002	0.004	0.061	0.026	0.008	0.391	0.024	0.019	0.042	0.002	0.014	0.011	0.002	0.027	0.018
