V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.002	-0.003	-0.001	0.008	-0.003	0.015	0.006	0.004	0.006	-0.003	-0.015	0.003	0.009	-0.013	-0.001	0.007	0	0.008	-0.001	0.008	-0.005	-0.009	0.003	-0.002	0.004	-0.006	0.006	-0.003	-0.009	-0.007	-0.018
2	-0.003	0.067	-0.002	-0.036	-0.007	0	-0.011	-0.023	-0.043	0.009	0.001	-0.048	-0.009	0.066	-0.026	-0.015	-0.039	0.032	-0.004	-0.022	0.023	0.066	-0.016	0.033	-0.053	0.022	-0.015	-0.06	-0.011	0.009	0.042
3	-0.001	-0.002	0.073	-0.049	-0.024	0.024	0.001	-0.013	0.007	0.004	-0.03	-0.013	-0.007	0.011	0.097	0.001	0.017	0.068	0.002	0	0.033	0.014	-0.015	0.002	-0.001	0.001	0.013	-0.06	0.053	-0.001	0.031
4	0.008	-0.036	-0.049	0.154	0.019	0.024	0.012	0.031	0.037	-0.034	-0.041	0.031	0.062	-0.095	-0.115	0.032	0.027	-0.05	-0.005	0.024	-0.124	-0.004	0.027	0.015	-0.002	-0.057	0.015	0.025	-0.081	-0.034	-0.15
5	-0.003	-0.007	-0.024	0.019	0.044	-0.06	-0.022	0.006	-0.039	-0.004	0.066	0.005	-0.014	0.008	-0.041	-0.019	-0.052	-0.101	0	-0.028	-0.011	0.027	0.002	-0.009	-0.005	0.032	-0.023	0.079	-0.015	0.019	0.03
6	0.015	0	0.024	0.024	-0.06	0.228	0.072	0.028	0.06	-0.025	-0.217	-0.001	0.1	-0.086	0.003	0.056	-0.014	0.212	-0.02	0.104	-0.004	-0.112	0.027	-0.002	0.021	-0.071	0.073	-0.124	-0.091	-0.08	-0.178
7	0.006	-0.011	0.001	0.012	-0.022	0.072	0.03	0.014	0.031	-0.008	-0.067	0.015	0.034	-0.054	0.011	0.029	0.011	0.062	-0.005	0.041	-0.007	-0.049	0.011	-0.018	0.022	-0.03	0.027	-0.021	-0.026	-0.029	-0.07
8	0.004	-0.023	-0.013	0.031	0.006	0.028	0.014	0.021	0.014	-0.011	-0.023	0.022	0.021	-0.046	-0.02	0.01	-0.01	-0.005	-0.004	0.023	-0.024	-0.041	0.013	-0.016	0.021	-0.012	0.014	0.027	-0.031	-0.017	-0.054
9	0.006	-0.043	0.007	0.037	-0.039	0.06	0.031	0.014	0.088	-0.008	-0.083	0.035	0.024	-0.06	0.031	0.032	0.11	0.073	0.004	0.05	-0.031	-0.081	0.015	-0.006	0.037	-0.068	0.038	-0.045	0.016	-0.032	-0.089
10	-0.003	0.009	0.004	-0.034	-0.004	-0.025	-0.008	-0.011	-0.008	0.013	0.03	-0.004	-0.019	0.028	0.018	-0.01	0.006	0.001	0.004	-0.014	0.022	0.011	-0.009	-0.003	-0.003	0.012	-0.011	0.003	0.027	0.014	0.044
11	-0.015	0.001	-0.03	-0.041	0.066	-0.217	-0.067	-0.023	-0.083	0.03	0.243	0.007	-0.087	0.076	-0.027	-0.059	-0.039	-0.208	0.015	-0.103	0.019	0.106	-0.025	-0.013	-0.015	0.09	-0.081	0.166	0.056	0.086	0.177
12	0.003	-0.048	-0.013	0.031	0.005	-0.001	0.015	0.022	0.035	-0.004	0.007	0.055	0.014	-0.076	0.001	0.018	0.036	-0.019	0.002	0.023	-0.035	-0.054	0.012	-0.049	0.043	-0.025	0.011	0.071	0.001	-0.011	-0.052
13	0.009	-0.009	-0.007	0.062	-0.014	0.1	0.034	0.021	0.024	-0.019	-0.087	0.014	0.073	-0.084	-0.044	0.038	-0.016	0.066	-0.012	0.049	-0.048	-0.028	0.018	-0.009	0.005	-0.043	0.03	-0.022	-0.075	-0.042	-0.126
14	-0.013	0.066	0.011	-0.095	0.008	-0.086	-0.054	-0.046	-0.06	0.028	0.076	-0.076	-0.084	0.214	0.009	-0.069	-0.045	-0.027	0.009	-0.084	0.092	0.083	-0.023	0.083	-0.067	0.068	-0.047	-0.067	0.065	0.057	0.186
15	-0.001	-0.026	0.097	-0.115	-0.041	0.003	0.011	-0.02	0.031	0.018	-0.027	0.001	-0.044	0.009	0.252	0.022	0.048	0.064	0.013	0	0.085	-0.006	-0.025	-0.051	0.046	0.008	0.027	-0.053	0.148	0.003	0.102
16	0.007	-0.015	0.001	0.032	-0.019	0.056	0.029	0.01	0.032	-0.01	-0.059	0.018	0.038	-0.069	0.022	0.047	0.019	0.04	-0.002	0.03	-0.024	-0.022	0.008	-0.026	0.022	-0.036	0.024	-0.011	-0.02	-0.028	-0.071
17	0	-0.039	0.017	0.027	-0.052	-0.014	0.011	-0.01	0.11	0.006	-0.039	0.036	-0.016	-0.045	0.048	0.019	0.231	0.061	0.016	0.033	-0.039	-0.057	-0.003	0.007	0.027	-0.083	0.021	-0.065	0.085	-0.009	-0.046
18	0.008	0.032	0.068	-0.05	-0.101	0.212	0.062	-0.005	0.073	0.001	-0.208	-0.019	0.066	-0.027	0.064	0.04	0.061	0.303	-0.011	0.09	0.025	-0.086	0	0.016	0	-0.076	0.068	-0.203	-0.011	-0.065	-0.111
19	-0.001	-0.004	0.002	-0.005	0	-0.02	-0.005	-0.004	0.004	0.004	0.015	0.002	-0.012	0.009	0.013	-0.002	0.016	-0.011	0.004	-0.009	0.004	0.005	-0.003	0	0.002	0.001	-0.004	0.004	0.018	0.007	0.018
20	0.008	-0.022	0	0.024	-0.028	0.104	0.041	0.023	0.05	-0.014	-0.103	0.023	0.049	-0.084	0	0.03	0.033	0.09	-0.009	0.072	-0.015	-0.093	0.018	-0.023	0.034	-0.048	0.042	-0.031	-0.041	-0.044	-0.111
21	-0.005	0.023	0.033	-0.124	-0.011	-0.004	-0.007	-0.024	-0.031	0.022	0.019	-0.035	-0.048	0.092	0.085	-0.024	-0.039	0.025	0.004	-0.015	0.137	-0.02	-0.011	0.003	0.008	0.051	-0.014	-0.023	0.04	0.032	0.121
22	-0.009	0.066	0.014	-0.004	0.027	-0.112	-0.049	-0.041	-0.081	0.011	0.106	-0.054	-0.028	0.083	-0.006	-0.022	-0.057	-0.086	0.005	-0.093	-0.02	0.219	-0.036	0.045	-0.093	0.049	-0.048	-0.018	0.032	0.044	0.107
23	0.003	-0.016	-0.015	0.027	0.002	0.027	0.011	0.013	0.015	-0.009	-0.025	0.012	0.018	-0.023	-0.025	0.008	-0.003	0	-0.003	0.018	-0.011	-0.036	0.014	-0.001	0.013	-0.014	0.01	0.01	-0.029	-0.012	-0.043
24	-0.002	0.033	0.002	0.015	-0.009	-0.002	-0.018	-0.016	-0.006	-0.003	-0.013	-0.049	-0.009	0.083	-0.051	-0.026	0.007	0.016	0	-0.023	0.003	0.045	-0.001	0.092	-0.053	0.003	-0.009	-0.092	-0.018	0.011	0.012
25	0.004	-0.053	-0.001	-0.002	-0.005	0.021	0.022	0.021	0.037	-0.003	-0.015	0.043	0.005	-0.067	0.046	0.022	0.027	0	0.002	0.034	0.008	-0.093	0.013	-0.053	0.066	-0.014	0.019	0.057	0.01	-0.013	-0.03
26	-0.006	0.022	0.001	-0.057	0.032	-0.071	-0.03	-0.012	-0.068	0.012	0.09	-0.025	-0.043	0.068	0.008	-0.036	-0.083	-0.076	0.001	-0.048	0.051	0.049	-0.014	0.003	-0.014	0.069	-0.034	0.05	0.013	0.038	0.109
27	0.006	-0.015	0.013	0.015	-0.023	0.073	0.027	0.014	0.038	-0.011	-0.081	0.011	0.03	-0.047	0.027	0.024	0.021	0.068	-0.004	0.042	-0.014	-0.048	0.01	-0.009	0.019	-0.034	0.034	-0.043	-0.011	-0.033	-0.068
28	-0.003	-0.06	-0.06	0.025	0.079	-0.124	-0.021	0.027	-0.045	0.003	0.166	0.071	-0.022	-0.067	-0.053	-0.011	-0.065	-0.203	0.004	-0.031	-0.023	-0.018	0.01	-0.092	0.057	0.05	-0.043	0.252	-0.02	0.036	0.036
29	-0.009	-0.011	0.053	-0.081	-0.015	-0.091	-0.026	-0.031	0.016	0.027	0.056	0.001	-0.075	0.065	0.148	-0.02	0.085	-0.011	0.018	-0.041	0.04	0.032	-0.029	-0.018	0.01	0.013	-0.011	-0.02	0.161	0.03	0.138
30	-0.007	0.009	-0.001	-0.034	0.019	-0.08	-0.029	-0.017	-0.032	0.014	0.086	-0.011	-0.042	0.057	0.003	-0.028	-0.009	-0.065	0.007	-0.044	0.032	0.044	-0.012	0.011	-0.013	0.038	-0.033	0.036	0.03	0.039	0.087
31	-0.018	0.042	0.031	-0.15	0.03	-0.178	-0.07	-0.054	-0.089	0.044	0.177	-0.052	-0.126	0.186	0.102	-0.071	-0.046	-0.111	0.018	-0.111	0.121	0.107	-0.043	0.012	-0.03	0.109	-0.068	0.036	0.138	0.087	0.281
